,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,375,660
'0:0:0.05,371,673
'0:0:0.1,356,692
'0:0:0.15,330,682
'0:0:0.2,309,687
'0:0:0.25,382,695
'0:0:0.3,428,665
'0:0:0.35,403,639
'0:0:0.4,365,639
'0:0:0.45,338,643
'0:0:0.5,349,628
'0:0:0.55,367,636
'0:0:0.6,368,655
'0:0:0.65,353,683
'0:0:0.7,333,724
'0:0:0.75,345,706
'0:0:0.8,410,659
'0:0:0.85,428,631
'0:0:0.9,380,624
'0:0:0.95,347,637
'0:0:1.0,342,657
'0:0:1.05,345,666
'0:0:1.1,358,645
'0:0:1.15,353,643
'0:0:1.2,344,651
'0:0:1.25,345,637
'0:0:1.3,354,650
'0:0:1.35,408,664
'0:0:1.4,422,650
'0:0:1.45,392,642
'0:0:1.5,364,648
'0:0:1.55,331,679
'0:0:1.6,326,751
'0:0:1.65,342,752
'0:0:1.7,354,689
'0:0:1.75,349,670
'0:0:1.8,336,689
'0:0:1.85,333,728
'0:0:1.9,421,736
'0:0:1.95,443,726
'0:0:2.0,371,771
'0:0:2.05,321,807
'0:0:2.1,315,820
'0:0:2.15,353,835
'0:0:2.2,373,837
'0:0:2.25,357,845
'0:0:2.3,342,863
'0:0:2.35,346,848
'0:0:2.4,374,852
'0:0:2.45,442,892
'0:0:2.5,431,946
'0:0:2.55,377,978
'0:0:2.6,342,974
'0:0:2.65,326,970
'0:0:2.7,329,1001
'0:0:2.75,340,1055
'0:0:2.8,352,1110
'0:0:2.85,366,1130
'0:0:2.9,353,1150
'0:0:2.95,366,1165
'0:0:3.0,411,1193
'0:0:3.05,400,1239
'0:0:3.1,374,1240
'0:0:3.15,348,1231
'0:0:3.2,336,1251
'0:0:3.25,348,1269
'0:0:3.3,359,1332
'0:0:3.35,365,1419
'0:0:3.4,354,1463
'0:0:3.45,343,1538
'0:0:3.5,409,1624
'0:0:3.55,438,1619
'0:0:3.6,383,1610
'0:0:3.65,338,1646
'0:0:3.7,320,1752
'0:0:3.75,340,1924
'0:0:3.8,384,2071
'0:0:3.85,394,2070
'0:0:3.9,356,2043
'0:0:3.95,357,2051
'0:0:4.0,389,2020
'0:0:4.05,434,1966
'0:0:4.1,405,1942
'0:0:4.15,358,1953
'0:0:4.2,325,1903
'0:0:4.25,299,1798
'0:0:4.3,332,1713
'0:0:4.35,369,1653
'0:0:4.4,365,1608
'0:0:4.45,348,1520
'0:0:4.5,348,1348
'0:0:4.55,382,1234
'0:0:4.6,411,1181
'0:0:4.65,382,1169
'0:0:4.7,352,1203
'0:0:4.75,356,1193
'0:0:4.8,363,1155
'0:0:4.85,347,1175
'0:0:4.9,342,1135
'0:0:4.95,345,1063
'0:0:5.0,351,1020
'0:0:5.05,342,978
'0:0:5.1,360,952
'0:0:5.15,398,919
'0:0:5.2,377,886
'0:0:5.25,351,900
'0:0:5.3,345,884
'0:0:5.35,334,872
'0:0:5.4,340,875
'0:0:5.45,345,825
'0:0:5.5,339,771
'0:0:5.55,326,753
'0:0:5.6,310,746
'0:0:5.65,318,769
'0:0:5.7,389,795
'0:0:5.75,372,803
'0:0:5.8,333,771
'0:0:5.85,307,754
'0:0:5.9,316,771
'0:0:5.95,346,741
'0:0:6.0,356,712
'0:0:6.05,341,710
'0:0:6.1,330,714
'0:0:6.15,336,690
'0:0:6.2,366,691
'0:0:6.25,505,724
'0:0:6.3,572,715
'0:0:6.35,483,701
'0:0:6.4,372,690
'0:0:6.45,300,669
'0:0:6.5,294,661
'0:0:6.55,377,656
'0:0:6.6,354,650
'0:0:6.65,320,668
'0:0:6.7,295,673
'0:0:6.75,307,672
'0:0:6.8,364,662
'0:0:6.85,412,670
'0:0:6.9,415,684
'0:0:6.95,399,652
'0:0:7.0,386,632
'0:0:7.05,374,643
'0:0:7.1,334,647
'0:0:7.15,336,626
'0:0:7.2,334,665
'0:0:7.25,319,706
'0:0:7.3,313,692
'0:0:7.35,323,700
'0:0:7.4,383,706
'0:0:7.45,447,684
'0:0:7.5,417,665
'0:0:7.55,374,663
'0:0:7.6,351,670
'0:0:7.65,345,682
'0:0:7.7,347,717
'0:0:7.75,344,739
'0:0:7.8,331,720
'0:0:7.85,351,747
'0:0:7.9,426,782
'0:0:7.95,442,767
'0:0:8.0,454,770
'0:0:8.05,455,787
'0:0:8.1,388,785
'0:0:8.15,319,811
'0:0:8.2,292,858
'0:0:8.25,313,903
'0:0:8.3,330,993
'0:0:8.35,346,1038
'0:0:8.4,351,1021
'0:0:8.45,334,1022
'0:0:8.5,312,1055
'0:0:8.55,315,1112
'0:0:8.6,394,1159
'0:0:8.65,433,1193
'0:0:8.7,444,1240
'0:0:8.75,434,1284
'0:0:8.8,397,1360
'0:0:8.85,395,1386
'0:0:8.9,403,1376
'0:0:8.95,369,1415
'0:0:9.0,345,1458
'0:0:9.05,329,1446
'0:0:9.1,308,1459
'0:0:9.15,330,1495
'0:0:9.2,401,1538
'0:0:9.25,386,1577
'0:0:9.3,359,1561
'0:0:9.35,342,1539
'0:0:9.4,333,1532
'0:0:9.45,338,1528
'0:0:9.5,333,1552
'0:0:9.55,330,1584
'0:0:9.6,375,1622
'0:0:9.65,430,1592
'0:0:9.7,440,1585
'0:0:9.75,477,1634
'0:0:9.8,454,1618
'0:0:9.85,394,1592
'0:0:9.9,346,1570
'0:0:9.95,340,1519
'0:0:10.0,372,1445
'0:0:10.05,374,1423
'0:0:10.1,345,1413
'0:0:10.15,294,1382
'0:0:10.2,286,1319
