,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,317,676
'0:0:0.05,378,680
'0:0:0.1,430,701
'0:0:0.15,395,707
'0:0:0.2,316,736
'0:0:0.25,317,732
'0:0:0.3,400,677
'0:0:0.35,392,664
'0:0:0.4,332,675
'0:0:0.45,197,691
'0:0:0.5,197,673
'0:0:0.55,280,679
'0:0:0.6,348,774
'0:0:0.65,375,833
'0:0:0.7,372,820
'0:0:0.75,349,765
'0:0:0.8,348,710
'0:0:0.85,378,704
'0:0:0.9,379,708
'0:0:0.95,392,699
'0:0:1.0,372,670
'0:0:1.05,345,670
'0:0:1.1,342,693
'0:0:1.15,313,676
'0:0:1.2,293,676
'0:0:1.25,295,679
'0:0:1.3,321,664
'0:0:1.35,370,679
'0:0:1.4,444,677
'0:0:1.45,445,653
'0:0:1.5,423,662
'0:0:1.55,387,676
'0:0:1.6,351,720
'0:0:1.65,332,762
'0:0:1.7,327,725
'0:0:1.75,315,692
'0:0:1.8,306,717
'0:0:1.85,316,752
'0:0:1.9,365,767
'0:0:1.95,438,777
'0:0:2.0,396,832
'0:0:2.05,341,873
'0:0:2.1,315,852
'0:0:2.15,335,864
'0:0:2.2,375,869
'0:0:2.25,376,852
'0:0:2.3,353,876
'0:0:2.35,326,897
'0:0:2.4,341,882
'0:0:2.45,408,852
'0:0:2.5,465,836
'0:0:2.55,427,861
'0:0:2.6,372,893
'0:0:2.65,329,910
'0:0:2.7,324,914
'0:0:2.75,332,937
'0:0:2.8,325,971
'0:0:2.85,329,999
'0:0:2.9,341,1007
'0:0:2.95,337,1030
'0:0:3.0,372,1090
'0:0:3.05,421,1224
'0:0:3.1,403,1374
'0:0:3.15,395,1439
'0:0:3.2,373,1436
'0:0:3.25,360,1438
'0:0:3.3,367,1426
'0:0:3.35,359,1399
'0:0:3.4,371,1377
'0:0:3.45,371,1358
'0:0:3.5,342,1393
'0:0:3.55,399,1460
'0:0:3.6,432,1485
'0:0:3.65,402,1468
'0:0:3.7,369,1437
'0:0:3.75,318,1401
'0:0:3.8,317,1381
'0:0:3.85,356,1368
'0:0:3.9,351,1387
'0:0:3.95,327,1432
'0:0:4.0,315,1451
'0:0:4.05,345,1514
'0:0:4.1,468,1546
'0:0:4.15,471,1516
'0:0:4.2,394,1520
'0:0:4.25,327,1533
'0:0:4.3,307,1491
'0:0:4.35,349,1402
'0:0:4.4,364,1353
'0:0:4.45,363,1386
'0:0:4.5,367,1447
'0:0:4.55,370,1431
'0:0:4.6,395,1315
'0:0:4.65,430,1174
'0:0:4.7,394,1106
'0:0:4.75,357,1091
'0:0:4.8,350,1120
'0:0:4.85,348,1111
'0:0:4.9,316,1079
'0:0:4.95,270,1061
'0:0:5.0,262,1028
'0:0:5.05,294,1007
'0:0:5.1,334,990
'0:0:5.15,332,969
'0:0:5.2,381,964
'0:0:5.25,447,945
'0:0:5.3,438,936
'0:0:5.35,419,945
'0:0:5.4,365,963
'0:0:5.45,325,1011
'0:0:5.5,350,986
'0:0:5.55,359,882
'0:0:5.6,339,825
'0:0:5.65,304,817
'0:0:5.7,289,847
'0:0:5.75,303,869
'0:0:5.8,353,830
'0:0:5.85,417,822
'0:0:5.9,387,833
'0:0:5.95,354,795
'0:0:6.0,352,762
'0:0:6.05,335,733
'0:0:6.1,320,714
'0:0:6.15,324,691
'0:0:6.2,328,685
'0:0:6.25,357,702
'0:0:6.3,354,705
'0:0:6.35,332,730
'0:0:6.4,339,731
'0:0:6.45,412,667
'0:0:6.5,432,618
'0:0:6.55,363,599
'0:0:6.6,332,608
'0:0:6.65,328,644
'0:0:6.7,347,655
'0:0:6.75,354,641
'0:0:6.8,351,633
'0:0:6.85,340,642
'0:0:6.9,347,642
'0:0:6.95,358,619
'0:0:7.0,342,617
'0:0:7.05,334,633
'0:0:7.1,403,633
'0:0:7.15,450,632
'0:0:7.2,435,666
'0:0:7.25,410,696
'0:0:7.3,365,721
'0:0:7.35,361,726
'0:0:7.4,358,685
'0:0:7.45,334,661
'0:0:7.5,315,657
'0:0:7.55,301,669
'0:0:7.6,305,730
'0:0:7.65,315,797
'0:0:7.7,347,846
'0:0:7.75,396,879
'0:0:7.8,346,900
'0:0:7.85,319,950
'0:0:7.9,342,983
'0:0:7.95,345,1018
'0:0:8.0,357,1055
'0:0:8.05,377,1038
'0:0:8.1,387,1055
'0:0:8.15,406,1133
'0:0:8.2,378,1206
'0:0:8.25,341,1293
'0:0:8.3,341,1314
'0:0:8.35,391,1295
'0:0:8.4,393,1306
'0:0:8.45,344,1349
'0:0:8.5,329,1451
'0:0:8.55,334,1583
'0:0:8.6,336,1667
'0:0:8.65,331,1723
'0:0:8.7,332,1730
'0:0:8.75,339,1718
'0:0:8.8,357,1690
'0:0:8.85,358,1660
'0:0:8.9,339,1690
'0:0:8.95,346,1745
'0:0:9.0,395,1775
'0:0:9.05,400,1845
'0:0:9.1,409,1876
'0:0:9.15,385,1861
'0:0:9.2,362,1877
'0:0:9.25,368,1853
'0:0:9.3,361,1777
'0:0:9.35,322,1713
'0:0:9.4,302,1695
'0:0:9.45,302,1709
'0:0:9.5,320,1732
'0:0:9.55,372,1813
'0:0:9.6,391,1873
'0:0:9.65,347,1863
'0:0:9.7,326,1858
'0:0:9.75,349,1806
'0:0:9.8,370,1735
'0:0:9.85,362,1697
'0:0:9.9,343,1630
'0:0:9.95,344,1517
'0:0:10.0,370,1470
'0:0:10.05,398,1440
'0:0:10.1,374,1440
'0:0:10.15,415,1433
