,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,341,865
'0:0:0.05,325,866
'0:0:0.1,336,892
'0:0:0.15,355,915
'0:0:0.2,399,942
'0:0:0.25,412,960
'0:0:0.3,389,893
'0:0:0.35,362,822
'0:0:0.4,336,802
'0:0:0.45,343,795
'0:0:0.5,355,808
'0:0:0.55,368,813
'0:0:0.6,371,795
'0:0:0.65,343,798
'0:0:0.7,329,784
'0:0:0.75,325,772
'0:0:0.8,377,772
'0:0:0.85,392,746
'0:0:0.9,373,728
'0:0:0.95,367,715
'0:0:1.0,367,689
'0:0:1.05,373,702
'0:0:1.1,376,738
'0:0:1.15,363,771
'0:0:1.2,345,785
'0:0:1.25,342,742
'0:0:1.3,335,704
'0:0:1.35,344,714
'0:0:1.4,409,709
'0:0:1.45,426,674
'0:0:1.5,405,647
'0:0:1.55,359,661
'0:0:1.6,314,722
'0:0:1.65,322,747
'0:0:1.7,351,708
'0:0:1.75,359,663
'0:0:1.8,348,644
'0:0:1.85,333,652
'0:0:1.9,328,651
'0:0:1.95,346,633
'0:0:2.0,422,684
'0:0:2.05,444,738
'0:0:2.1,423,735
'0:0:2.15,393,748
'0:0:2.2,350,744
'0:0:2.25,333,731
'0:0:2.3,329,740
'0:0:2.35,323,754
'0:0:2.4,319,785
'0:0:2.45,327,815
'0:0:2.5,332,844
'0:0:2.55,322,886
'0:0:2.6,365,912
'0:0:2.65,426,932
'0:0:2.7,422,951
'0:0:2.75,404,946
'0:0:2.8,369,980
'0:0:2.85,340,1041
'0:0:2.9,353,1083
'0:0:2.95,369,1135
'0:0:3.0,369,1201
'0:0:3.05,349,1259
'0:0:3.1,340,1296
'0:0:3.15,343,1285
'0:0:3.2,377,1357
'0:0:3.25,412,1475
'0:0:3.3,400,1523
'0:0:3.35,379,1543
'0:0:3.4,348,1569
'0:0:3.45,321,1621
'0:0:3.5,325,1628
'0:0:3.55,329,1619
'0:0:3.6,343,1662
'0:0:3.65,387,1650
'0:0:3.7,334,1623
'0:0:3.75,333,1624
'0:0:3.8,397,1600
'0:0:3.85,465,1551
'0:0:3.9,449,1528
'0:0:3.95,424,1544
'0:0:4.0,381,1612
'0:0:4.05,358,1655
'0:0:4.1,363,1613
'0:0:4.15,341,1580
'0:0:4.2,315,1588
'0:0:4.25,299,1626
'0:0:4.3,297,1704
'0:0:4.35,300,1791
'0:0:4.4,364,1792
'0:0:4.45,412,1694
'0:0:4.5,385,1596
'0:0:4.55,362,1515
'0:0:4.6,376,1432
'0:0:4.65,361,1385
'0:0:4.7,358,1318
'0:0:4.75,371,1235
'0:0:4.8,378,1239
'0:0:4.85,390,1252
'0:0:4.9,377,1239
'0:0:4.95,345,1257
'0:0:5.0,389,1181
'0:0:5.05,430,1054
'0:0:5.1,382,986
'0:0:5.15,349,969
'0:0:5.2,324,960
'0:0:5.25,323,967
'0:0:5.3,333,990
'0:0:5.35,318,992
'0:0:5.4,304,930
'0:0:5.45,297,891
'0:0:5.5,319,887
'0:0:5.55,339,858
'0:0:5.6,349,835
'0:0:5.65,424,809
'0:0:5.7,437,770
'0:0:5.75,404,802
'0:0:5.8,389,853
'0:0:5.85,341,879
'0:0:5.9,318,936
'0:0:5.95,333,905
'0:0:6.0,341,799
'0:0:6.05,326,750
'0:0:6.1,314,733
'0:0:6.15,316,746
'0:0:6.2,337,779
'0:0:6.25,371,786
'0:0:6.3,428,769
'0:0:6.35,416,729
'0:0:6.4,375,696
'0:0:6.45,356,680
'0:0:6.5,340,668
'0:0:6.55,349,675
'0:0:6.6,357,664
'0:0:6.65,358,652
'0:0:6.7,366,696
'0:0:6.75,380,715
'0:0:6.8,359,719
'0:0:6.85,343,738
'0:0:6.9,367,701
'0:0:6.95,444,661
'0:0:7.0,433,646
'0:0:7.05,380,637
'0:0:7.1,357,628
'0:0:7.15,338,624
'0:0:7.2,325,664
'0:0:7.25,325,676
'0:0:7.3,310,672
'0:0:7.35,316,697
'0:0:7.4,342,670
'0:0:7.45,347,644
'0:0:7.5,336,660
'0:0:7.55,362,671
'0:0:7.6,461,695
'0:0:7.65,490,729
'0:0:7.7,436,731
'0:0:7.75,385,761
'0:0:7.8,362,790
'0:0:7.85,351,785
'0:0:7.9,349,788
'0:0:7.95,341,795
'0:0:8.0,322,817
'0:0:8.05,315,842
'0:0:8.1,309,898
'0:0:8.15,303,952
'0:0:8.2,337,964
'0:0:8.25,414,992
'0:0:8.3,413,1013
'0:0:8.35,381,996
'0:0:8.4,360,1038
'0:0:8.45,350,1084
'0:0:8.5,370,1087
'0:0:8.55,392,1108
'0:0:8.6,385,1155
'0:0:8.65,361,1226
'0:0:8.7,351,1273
'0:0:8.75,355,1241
'0:0:8.8,360,1222
'0:0:8.85,414,1256
'0:0:8.9,426,1313
'0:0:8.95,382,1366
'0:0:9.0,353,1407
'0:0:9.05,327,1478
'0:0:9.1,329,1476
'0:0:9.15,331,1425
'0:0:9.2,336,1457
'0:0:9.25,347,1475
'0:0:9.3,345,1505
'0:0:9.35,343,1548
'0:0:9.4,357,1565
'0:0:9.45,448,1600
'0:0:9.5,488,1607
'0:0:9.55,416,1591
'0:0:9.6,356,1631
'0:0:9.65,343,1639
'0:0:9.7,353,1578
'0:0:9.75,360,1539
'0:0:9.8,336,1540
'0:0:9.85,316,1561
'0:0:9.9,309,1588
'0:0:9.95,309,1633
'0:0:10.0,344,1634
'0:0:10.05,415,1592
'0:0:10.1,409,1589
'0:0:10.15,365,1542
'0:0:10.2,340,1443
