,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,303,667
'0:0:0.05,306,691
'0:0:0.1,374,726
'0:0:0.15,427,748
'0:0:0.2,412,767
'0:0:0.25,391,745
'0:0:0.3,351,725
'0:0:0.35,329,743
'0:0:0.4,332,755
'0:0:0.45,332,757
'0:0:0.5,325,785
'0:0:0.55,305,820
'0:0:0.6,286,855
'0:0:0.65,301,863
'0:0:0.7,377,894
'0:0:0.75,394,941
'0:0:0.8,385,927
'0:0:0.85,400,925
'0:0:0.9,389,977
'0:0:0.95,359,987
'0:0:1.0,353,949
'0:0:1.05,372,968
'0:0:1.1,376,1000
'0:0:1.15,334,1010
'0:0:1.2,330,1034
'0:0:1.25,407,1051
'0:0:1.3,411,1083
'0:0:1.35,365,1133
'0:0:1.4,330,1195
'0:0:1.45,301,1231
'0:0:1.5,304,1247
'0:0:1.55,316,1291
'0:0:1.6,333,1347
'0:0:1.65,398,1330
'0:0:1.7,413,1334
'0:0:1.75,404,1380
'0:0:1.8,443,1373
'0:0:1.85,433,1363
'0:0:1.9,394,1365
'0:0:1.95,400,1340
'0:0:2.0,400,1319
'0:0:2.05,356,1290
'0:0:2.1,310,1291
'0:0:2.15,302,1331
'0:0:2.2,313,1286
'0:0:2.25,328,1174
'0:0:2.3,350,1092
'0:0:2.35,411,1067
'0:0:2.4,403,1053
'0:0:2.45,363,1061
'0:0:2.5,342,1059
'0:0:2.55,337,1063
'0:0:2.6,377,1041
'0:0:2.65,420,968
'0:0:2.7,386,928
'0:0:2.75,365,894
'0:0:2.8,345,856
'0:0:2.85,324,853
'0:0:2.9,380,840
'0:0:2.95,369,810
'0:0:3.0,352,804
'0:0:3.05,346,791
'0:0:3.1,332,810
'0:0:3.15,333,882
'0:0:3.2,338,874
'0:0:3.25,346,786
'0:0:3.3,340,729
'0:0:3.35,334,726
'0:0:3.4,345,746
'0:0:3.45,414,766
'0:0:3.5,413,761
'0:0:3.55,389,752
'0:0:3.6,360,718
'0:0:3.65,364,681
'0:0:3.7,381,656
'0:0:3.75,377,636
'0:0:3.8,335,649
'0:0:3.85,318,659
'0:0:3.9,301,648
'0:0:3.95,311,662
'0:0:4.0,386,675
'0:0:4.05,406,701
'0:0:4.1,383,735
'0:0:4.15,359,704
'0:0:4.2,342,660
'0:0:4.25,353,641
'0:0:4.3,358,632
'0:0:4.35,337,652
'0:0:4.4,320,665
'0:0:4.45,328,653
'0:0:4.5,362,655
'0:0:4.55,454,664
'0:0:4.6,473,657
'0:0:4.65,436,637
'0:0:4.7,396,622
'0:0:4.75,349,633
'0:0:4.8,301,644
'0:0:4.85,315,657
'0:0:4.9,347,697
'0:0:4.95,342,715
'0:0:5.0,312,766
'0:0:5.05,316,840
'0:0:5.1,383,839
'0:0:5.15,429,819
'0:0:5.2,398,841
'0:0:5.25,366,861
'0:0:5.3,344,877
'0:0:5.35,342,881
'0:0:5.4,339,944
'0:0:5.45,352,1017
'0:0:5.5,375,1014
'0:0:5.55,394,1032
'0:0:5.6,401,1059
'0:0:5.65,425,1060
'0:0:5.7,438,1111
'0:0:5.75,381,1173
'0:0:5.8,308,1213
'0:0:5.85,298,1239
'0:0:5.9,324,1253
'0:0:5.95,336,1298
'0:0:6.0,341,1371
'0:0:6.05,345,1400
'0:0:6.1,345,1402
'0:0:6.15,340,1416
'0:0:6.2,375,1456
'0:0:6.25,403,1504
'0:0:6.3,380,1544
'0:0:6.35,363,1578
'0:0:6.4,363,1602
'0:0:6.45,370,1628
'0:0:6.5,395,1688
'0:0:6.55,415,1707
'0:0:6.6,399,1708
'0:0:6.65,367,1728
'0:0:6.7,357,1735
'0:0:6.75,400,1750
'0:0:6.8,378,1751
'0:0:6.85,350,1706
'0:0:6.9,343,1701
'0:0:6.95,344,1722
'0:0:7.0,347,1713
'0:0:7.05,346,1724
'0:0:7.1,335,1740
'0:0:7.15,322,1749
'0:0:7.2,319,1764
'0:0:7.25,362,1760
'0:0:7.3,422,1706
'0:0:7.35,402,1585
'0:0:7.4,363,1490
'0:0:7.45,374,1441
'0:0:7.5,402,1336
'0:0:7.55,396,1252
'0:0:7.6,365,1202
'0:0:7.65,326,1146
'0:0:7.7,297,1098
'0:0:7.75,315,1102
'0:0:7.8,381,1110
'0:0:7.85,411,1124
'0:0:7.9,387,1096
'0:0:7.95,353,1009
'0:0:8.0,322,949
'0:0:8.05,321,942
'0:0:8.1,326,980
'0:0:8.15,336,1010
'0:0:8.2,347,999
'0:0:8.25,344,986
'0:0:8.3,357,943
'0:0:8.35,418,903
'0:0:8.4,449,876
'0:0:8.45,400,838
'0:0:8.5,335,830
'0:0:8.55,294,825
'0:0:8.6,307,816
'0:0:8.65,343,851
'0:0:8.7,358,854
'0:0:8.75,342,869
'0:0:8.8,336,920
'0:0:8.85,342,893
'0:0:8.9,395,824
'0:0:8.95,427,785
'0:0:9.0,386,780
'0:0:9.05,351,800
'0:0:9.1,349,821
'0:0:9.15,351,830
'0:0:9.2,349,778
'0:0:9.25,354,734
'0:0:9.3,355,752
'0:0:9.35,349,740
'0:0:9.4,328,720
'0:0:9.45,349,710
'0:0:9.5,407,695
'0:0:9.55,413,728
'0:0:9.6,397,745
'0:0:9.65,364,745
'0:0:9.7,349,778
'0:0:9.75,357,745
'0:0:9.8,347,688
'0:0:9.85,331,674
'0:0:9.9,322,673
'0:0:9.95,317,695
'0:0:10.0,335,730
'0:0:10.05,407,729
'0:0:10.1,430,698
'0:0:10.15,386,679
'0:0:10.2,376,687
