,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,343,811
'0:0:0.05,353,839
'0:0:0.1,406,886
'0:0:0.15,421,893
'0:0:0.2,396,941
'0:0:0.25,382,1026
'0:0:0.3,383,1042
'0:0:0.35,380,1013
'0:0:0.4,372,999
'0:0:0.45,363,1008
'0:0:0.5,342,1020
'0:0:0.55,327,1045
'0:0:0.6,332,1080
'0:0:0.65,334,1118
'0:0:0.7,353,1108
'0:0:0.75,381,1049
'0:0:0.8,370,1035
'0:0:0.85,362,1023
'0:0:0.9,359,964
'0:0:0.95,355,924
'0:0:1.0,362,904
'0:0:1.05,364,888
'0:0:1.1,369,848
'0:0:1.15,366,849
'0:0:1.2,370,868
'0:0:1.25,365,849
'0:0:1.3,353,837
'0:0:1.35,386,809
'0:0:1.4,416,766
'0:0:1.45,394,736
'0:0:1.5,371,713
'0:0:1.55,351,708
'0:0:1.6,338,727
'0:0:1.65,341,742
'0:0:1.7,340,728
'0:0:1.75,330,737
'0:0:1.8,327,744
'0:0:1.85,328,708
'0:0:1.9,328,683
'0:0:1.95,336,676
'0:0:2.0,360,679
'0:0:2.05,405,683
'0:0:2.1,408,677
'0:0:2.15,395,656
'0:0:2.2,389,651
'0:0:2.25,379,649
'0:0:2.3,369,641
'0:0:2.35,358,664
'0:0:2.4,357,663
'0:0:2.45,357,634
'0:0:2.5,354,615
'0:0:2.55,346,603
'0:0:2.6,342,594
'0:0:2.65,339,613
'0:0:2.7,366,637
'0:0:2.75,397,658
'0:0:2.8,385,684
'0:0:2.85,374,666
'0:0:2.9,359,644
'0:0:2.95,346,656
'0:0:3.0,348,666
'0:0:3.05,350,659
'0:0:3.1,350,659
'0:0:3.15,345,670
'0:0:3.2,355,683
'0:0:3.25,367,710
'0:0:3.3,373,723
'0:0:3.35,362,744
'0:0:3.4,385,798
'0:0:3.45,414,809
'0:0:3.5,399,787
'0:0:3.55,375,778
'0:0:3.6,353,790
'0:0:3.65,338,821
'0:0:3.7,341,873
'0:0:3.75,343,911
'0:0:3.8,334,961
'0:0:3.85,332,976
'0:0:3.9,326,976
'0:0:3.95,325,1012
'0:0:4.0,334,1027
'0:0:4.05,356,1031
'0:0:4.1,402,1038
'0:0:4.15,400,1051
'0:0:4.2,381,1063
'0:0:4.25,378,1061
'0:0:4.3,369,1091
'0:0:4.35,372,1106
'0:0:4.4,363,1125
'0:0:4.45,355,1170
'0:0:4.5,357,1174
'0:0:4.55,354,1155
'0:0:4.6,343,1152
'0:0:4.65,337,1160
'0:0:4.7,355,1187
'0:0:4.75,395,1213
'0:0:4.8,388,1237
'0:0:4.85,369,1216
'0:0:4.9,346,1167
'0:0:4.95,327,1189
'0:0:5.0,338,1201
'0:0:5.05,351,1164
'0:0:5.1,352,1151
'0:0:5.15,347,1172
'0:0:5.2,349,1171
'0:0:5.25,357,1158
'0:0:5.3,362,1173
'0:0:5.35,396,1162
'0:0:5.4,413,1180
'0:0:5.45,398,1217
'0:0:5.5,390,1187
'0:0:5.55,371,1132
'0:0:5.6,351,1072
'0:0:5.65,345,1013
'0:0:5.7,337,974
'0:0:5.75,331,975
'0:0:5.8,333,976
'0:0:5.85,333,972
'0:0:5.9,333,925
'0:0:5.95,323,896
'0:0:6.0,355,891
'0:0:6.05,401,852
'0:0:6.1,394,820
'0:0:6.15,378,812
'0:0:6.2,362,801
'0:0:6.25,351,778
'0:0:6.3,360,771
'0:0:6.35,367,785
'0:0:6.4,359,778
'0:0:6.45,342,792
'0:0:6.5,342,789
'0:0:6.55,353,732
'0:0:6.6,350,693
'0:0:6.65,357,677
'0:0:6.7,393,662
'0:0:6.75,393,658
'0:0:6.8,375,660
'0:0:6.85,363,666
'0:0:6.9,348,680
'0:0:6.95,345,652
'0:0:7.0,341,636
'0:0:7.05,338,632
'0:0:7.1,343,605
'0:0:7.15,348,600
'0:0:7.2,350,603
'0:0:7.25,348,598
'0:0:7.3,353,580
'0:0:7.35,391,577
'0:0:7.4,426,580
'0:0:7.45,406,580
'0:0:7.5,380,615
'0:0:7.55,368,618
'0:0:7.6,360,575
'0:0:7.65,351,559
'0:0:7.7,345,555
'0:0:7.75,340,548
'0:0:7.8,335,571
'0:0:7.85,342,597
'0:0:7.9,349,610
'0:0:7.95,346,594
'0:0:8.0,333,576
'0:0:8.05,360,592
'0:0:8.1,392,586
'0:0:8.15,383,571
'0:0:8.2,369,577
'0:0:8.25,355,579
'0:0:8.3,347,572
'0:0:8.35,357,568
'0:0:8.4,368,578
'0:0:8.45,367,583
'0:0:8.5,344,627
'0:0:8.55,342,681
'0:0:8.6,349,678
'0:0:8.65,352,673
'0:0:8.7,360,689
'0:0:8.75,392,698
'0:0:8.8,393,721
'0:0:8.85,368,761
'0:0:8.9,355,824
'0:0:8.95,345,873
'0:0:9.0,338,883
'0:0:9.05,331,918
'0:0:9.1,336,963
'0:0:9.15,342,963
'0:0:9.2,349,973
'0:0:9.25,348,996
'0:0:9.3,345,1001
'0:0:9.35,355,1009
'0:0:9.4,410,1029
'0:0:9.45,436,1006
'0:0:9.5,398,1024
'0:0:9.55,370,1076
'0:0:9.6,358,1077
'0:0:9.65,354,1072
'0:0:9.7,352,1070
'0:0:9.75,344,1073
'0:0:9.8,340,1087
'0:0:9.85,341,1107
'0:0:9.9,347,1147
'0:0:9.95,341,1179
'0:0:10.0,343,1161
'0:0:10.05,370,1171
'0:0:10.1,377,1211
'0:0:10.15,366,1209
'0:0:10.2,359,1216
'0:0:10.25,349,1232
