,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,310,733
'0:0:0.05,288,759
'0:0:0.1,274,747
'0:0:0.15,288,714
'0:0:0.2,365,711
'0:0:0.25,397,706
'0:0:0.3,383,696
'0:0:0.35,376,694
'0:0:0.4,358,700
'0:0:0.45,361,700
'0:0:0.5,379,695
'0:0:0.55,374,675
'0:0:0.6,341,686
'0:0:0.65,316,729
'0:0:0.7,316,722
'0:0:0.75,327,688
'0:0:0.8,348,673
'0:0:0.85,419,663
'0:0:0.9,437,657
'0:0:0.95,403,669
'0:0:1.0,381,670
'0:0:1.05,341,686
'0:0:1.1,323,691
'0:0:1.15,331,655
'0:0:1.2,325,638
'0:0:1.25,331,642
'0:0:1.3,342,650
'0:0:1.35,345,665
'0:0:1.4,346,682
'0:0:1.45,376,694
'0:0:1.5,434,679
'0:0:1.55,413,667
'0:0:1.6,349,736
'0:0:1.65,332,766
'0:0:1.7,339,721
'0:0:1.75,344,707
'0:0:1.8,339,714
'0:0:1.85,341,719
'0:0:1.9,343,734
'0:0:1.95,352,770
'0:0:2.0,355,820
'0:0:2.05,338,856
'0:0:2.1,360,843
'0:0:2.15,417,834
'0:0:2.2,420,858
'0:0:2.25,392,866
'0:0:2.3,352,889
'0:0:2.35,322,924
'0:0:2.4,329,932
'0:0:2.45,355,933
'0:0:2.5,364,955
'0:0:2.55,352,973
'0:0:2.6,336,1037
'0:0:2.65,320,1102
'0:0:2.7,328,1092
'0:0:2.75,405,1053
'0:0:2.8,427,1041
'0:0:2.85,389,1051
'0:0:2.9,371,1062
'0:0:2.95,350,1087
'0:0:3.0,339,1145
'0:0:3.05,332,1185
'0:0:3.1,312,1174
'0:0:3.15,287,1202
'0:0:3.2,323,1268
'0:0:3.25,373,1284
'0:0:3.3,381,1303
'0:0:3.35,408,1343
'0:0:3.4,419,1360
'0:0:3.45,401,1347
'0:0:3.5,392,1362
'0:0:3.55,384,1374
'0:0:3.6,359,1413
'0:0:3.65,353,1453
'0:0:3.7,343,1440
'0:0:3.75,331,1421
'0:0:3.8,321,1403
'0:0:3.85,312,1395
'0:0:3.9,333,1429
'0:0:3.95,413,1473
'0:0:4.0,421,1536
'0:0:4.05,363,1608
'0:0:4.1,336,1608
'0:0:4.15,318,1591
'0:0:4.2,334,1574
'0:0:4.25,364,1521
'0:0:4.3,362,1487
'0:0:4.35,342,1466
'0:0:4.4,330,1394
'0:0:4.45,344,1334
'0:0:4.5,389,1311
'0:0:4.55,450,1278
'0:0:4.6,425,1262
'0:0:4.65,380,1236
'0:0:4.7,346,1174
'0:0:4.75,326,1129
'0:0:4.8,327,1087
'0:0:4.85,327,1052
'0:0:4.9,327,1028
'0:0:4.95,325,1034
'0:0:5.0,321,1039
'0:0:5.05,305,1069
'0:0:5.1,339,1048
'0:0:5.15,411,970
'0:0:5.2,409,928
'0:0:5.25,387,891
'0:0:5.3,365,854
'0:0:5.35,339,845
'0:0:5.4,340,843
'0:0:5.45,357,851
'0:0:5.5,361,855
'0:0:5.55,343,851
'0:0:5.6,329,892
'0:0:5.65,336,916
'0:0:5.7,350,860
'0:0:5.75,405,806
'0:0:5.8,409,777
'0:0:5.85,377,754
'0:0:5.9,355,759
'0:0:5.95,340,770
'0:0:6.0,330,761
'0:0:6.05,327,730
'0:0:6.1,304,717
'0:0:6.15,313,732
'0:0:6.2,346,705
'0:0:6.25,347,673
'0:0:6.3,317,676
'0:0:6.35,367,676
'0:0:6.4,425,666
'0:0:6.45,418,676
'0:0:6.5,392,694
'0:0:6.55,353,734
'0:0:6.6,337,760
'0:0:6.65,352,720
'0:0:6.7,342,677
'0:0:6.75,333,658
'0:0:6.8,329,645
'0:0:6.85,317,660
'0:0:6.9,313,677
'0:0:6.95,361,695
'0:0:7.0,400,701
'0:0:7.05,374,677
'0:0:7.1,353,672
'0:0:7.15,359,653
'0:0:7.2,352,628
'0:0:7.25,347,639
'0:0:7.3,347,649
'0:0:7.35,345,637
'0:0:7.4,354,653
'0:0:7.45,361,673
'0:0:7.5,350,677
'0:0:7.55,341,735
'0:0:7.6,401,772
'0:0:7.65,409,729
'0:0:7.7,376,681
'0:0:7.75,350,655
'0:0:7.8,337,655
'0:0:7.85,334,695
'0:0:7.9,350,755
'0:0:7.95,352,785
'0:0:8.0,333,755
'0:0:8.05,305,745
'0:0:8.1,284,779
'0:0:8.15,323,777
'0:0:8.2,403,779
'0:0:8.25,428,802
'0:0:8.3,400,812
'0:0:8.35,384,801
'0:0:8.4,380,830
'0:0:8.45,377,889
'0:0:8.5,369,927
'0:0:8.55,348,955
'0:0:8.6,343,946
'0:0:8.65,335,920
'0:0:8.7,316,926
'0:0:8.75,315,945
'0:0:8.8,353,974
'0:0:8.85,402,1013
'0:0:8.9,391,1060
'0:0:8.95,355,1088
'0:0:9.0,336,1065
'0:0:9.05,317,1089
'0:0:9.1,329,1145
'0:0:9.15,349,1130
'0:0:9.2,341,1140
'0:0:9.25,329,1187
'0:0:9.3,327,1198
'0:0:9.35,348,1206
'0:0:9.4,412,1226
'0:0:9.45,455,1226
'0:0:9.5,415,1293
'0:0:9.55,377,1400
'0:0:9.6,358,1450
'0:0:9.65,348,1428
'0:0:9.7,337,1400
'0:0:9.75,335,1399
'0:0:9.8,324,1438
'0:0:9.85,326,1474
'0:0:9.9,326,1517
'0:0:9.95,318,1520
'0:0:10.0,370,1530
'0:0:10.05,409,1594
'0:0:10.1,408,1602
'0:0:10.15,371,1597
'0:0:10.2,323,1625
