Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
4293	-400	528	16272	-24.400	32.208	992.592	-352	
9300	-352	448	16256	-21.472	27.328	991.616	-336	
14303	-352	528	16192	-21.472	32.208	987.712	-304	
19304	-400	464	16256	-24.400	28.304	991.616	-288	
24307	-448	368	16256	-27.328	22.448	991.616	-288	
29310	-352	496	16256	-21.472	30.256	991.616	-304	
34314	-336	480	16240	-20.496	29.280	990.640	-288	
39320	-400	480	16208	-24.400	29.280	988.688	-288	
44320	-416	480	16208	-25.376	29.280	988.688	-320	
49324	-400	528	16224	-24.400	32.208	989.664	-320	
54326	-384	384	16224	-23.424	23.424	989.664	-304	
59327	-352	416	16272	-21.472	25.376	992.592	-320	
64330	-384	448	16256	-23.424	27.328	991.616	-288	
69331	-384	464	16224	-23.424	28.304	989.664	-304	
74332	-400	528	16256	-24.400	32.208	991.616	-288	
79333	-368	368	16256	-22.448	22.448	991.616	-288	
84335	-432	432	16272	-26.352	26.352	992.592	-288	
89336	-432	512	16336	-26.352	31.232	996.496	-272	
94337	-400	464	16144	-24.400	28.304	984.784	-304	
99337	-304	448	16256	-18.544	27.328	991.616	-272	
104341	-288	368	16256	-17.568	22.448	991.616	-288	
109343	-320	464	16224	-19.520	28.304	989.664	-304	
114347	-368	496	16208	-22.448	30.256	988.688	-272	
119351	-384	448	16080	-23.424	27.328	980.880	-304	
124353	-352	464	16128	-21.472	28.304	983.808	-336	
129355	-384	528	16192	-23.424	32.208	987.712	-272	
134356	-384	480	16512	-23.424	29.280	1007.232	-336	
139359	-400	384	16800	-24.400	23.424	1024.800	-304	
144361	-480	448	16576	-29.280	27.328	1011.136	-288	
149362	-544	400	16080	-33.184	24.400	980.880	-320	
154362	-480	560	15904	-29.280	34.160	970.144	-304	
159367	-416	496	16032	-25.376	30.256	977.952	-304	
164368	-240	480	16256	-14.640	29.280	991.616	-288	
169370	-128	592	16320	-7.808	36.112	995.520	-320	
174371	-208	528	16096	-12.688	32.208	981.856	-272	
179373	-240	576	15600	-14.640	35.136	951.600	-304	
184375	-320	336	16576	-19.520	20.496	1011.136	-336	
189375	-528	224	16896	-32.208	13.664	1030.656	-320	
194377	-688	336	16784	-41.968	20.496	1023.824	-320	
199378	-576	480	15744	-35.136	29.280	960.384	-336	
204380	-624	592	16208	-38.064	36.112	988.688	-320	
209382	-352	592	16480	-21.472	36.112	1005.280	-336	
214385	-128	384	16336	-7.808	23.424	996.496	-288	
219388	-96	464	16128	-5.856	28.304	983.808	-352	
224393	-160	480	15712	-9.760	29.280	958.432	-304	
229395	-288	352	15888	-17.568	21.472	969.168	-288	
234397	-432	368	16304	-26.352	22.448	994.544	-336	
239399	-640	400	16704	-39.040	24.400	1018.944	-304	
244400	-592	560	16640	-36.112	34.160	1015.040	-304	
249400	-496	560	16336	-30.256	34.160	996.496	-304	
254402	-448	480	16576	-27.328	29.280	1011.136	-304	
259403	-368	256	16336	-22.448	15.616	996.496	-288	
264406	-256	336	15776	-15.616	20.496	962.336	-320	
269408	-208	512	15664	-12.688	31.232	955.504	-336	
274410	-304	432	16064	-18.544	26.352	979.904	-288	
279412	-304	544	16448	-18.544	33.184	1003.328	-320	
284413	-416	512	16560	-25.376	31.232	1010.160	-336	
289416	-480	464	16384	-29.280	28.304	999.424	-304	
294417	-528	416	16128	-32.208	25.376	983.808	-304	
299418	-480	448	16096	-29.280	27.328	981.856	-304	
304420	-432	384	16336	-26.352	23.424	996.496	-304	
309422	-320	384	16432	-19.520	23.424	1002.352	-256	
314422	-304	496	16336	-18.544	30.256	996.496	-288	
319426	-352	560	16256	-21.472	34.160	991.616	-304	
324427	-448	560	16096	-27.328	34.160	981.856	-336	
329429	-384	480	16176	-23.424	29.280	986.736	-320	
334430	-352	496	16304	-21.472	30.256	994.544	-320	
339431	-352	496	16288	-21.472	30.256	993.568	-288	
344433	-336	480	16320	-20.496	29.280	995.520	-304	
349433	-384	400	16320	-23.424	24.400	995.520	-320	
354434	-416	368	16320	-25.376	22.448	995.520	-272	
359436	-416	448	16272	-25.376	27.328	992.592	-320	
364440	-384	496	16272	-23.424	30.256	992.592	-288	
369443	-400	480	16320	-24.400	29.280	995.520	-304	
374447	-336	496	16272	-20.496	30.256	992.592	-336	
379450	-320	416	16192	-19.520	25.376	987.712	-320	
384455	-336	400	16208	-20.496	24.400	988.688	-304	
389458	-384	480	16128	-23.424	29.280	983.808	-320	
394462	-336	416	16192	-20.496	25.376	987.712	-320	
399465	-368	512	16288	-22.448	31.232	993.568	-336	
404468	-400	464	16384	-24.400	28.304	999.424	-288	
409469	-416	496	16320	-25.376	30.256	995.520	-352	
414471	-448	416	16224	-27.328	25.376	989.664	-288	
419473	-432	432	16224	-26.352	26.352	989.664	-288	
424478	-384	400	16192	-23.424	24.400	987.712	-288	
429482	-320	432	16256	-19.520	26.352	991.616	-272	
434486	-320	496	16192	-19.520	30.256	987.712	-352	
439489	-336	512	16208	-20.496	31.232	988.688	-288	
444492	-352	496	16240	-21.472	30.256	990.640	-288	
449495	-416	416	16208	-25.376	25.376	988.688	-304	
454498	-384	464	16160	-23.424	28.304	985.760	-288	
459502	-352	464	16240	-21.472	28.304	990.640	-272	
464506	-352	544	16384	-21.472	33.184	999.424	-304	
469510	-352	512	16384	-21.472	31.232	999.424	-288	
474512	-400	384	16480	-24.400	23.424	1005.280	-304	
479516	-448	496	16448	-27.328	30.256	1003.328	-304	
484519	-512	544	16288	-31.232	33.184	993.568	-272	
489522	-480	448	16160	-29.280	27.328	985.760	-304	
494523	-400	368	16128	-24.400	22.448	983.808	-304	
499525	-336	496	16128	-20.496	30.256	983.808	-288	
504527	-288	496	16192	-17.568	30.256	987.712	-304	
509528	-304	464	16192	-18.544	28.304	987.712	-304	
514531	-336	464	16192	-20.496	28.304	987.712	-272	
519532	-352	480	16240	-21.472	29.280	990.640	-320	
524534	-432	480	16256	-26.352	29.280	991.616	-304	
529536	-400	464	16320	-24.400	28.304	995.520	-320	
534538	-464	528	16288	-28.304	32.208	993.568	-288	
539540	-352	432	16320	-21.472	26.352	995.520	-320	
544542	-416	416	16336	-25.376	25.376	996.496	-288	
549543	-352	448	16256	-21.472	27.328	991.616	-304	
554543	-368	448	16128	-22.448	27.328	983.808	-304	
559548	-384	432	16192	-23.424	26.352	987.712	-304	
564549	-352	496	16160	-21.472	30.256	985.760	-320	
569552	-352	464	16288	-21.472	28.304	993.568	-336	
574553	-368	448	16272	-22.448	27.328	992.592	-304	
579554	-368	480	16320	-22.448	29.280	995.520	-288	
584557	-400	416	16208	-24.400	25.376	988.688	-320	
589559	-384	368	16288	-23.424	22.448	993.568	-320	
594561	-336	416	16240	-20.496	25.376	990.640	-304	
599562	-352	400	16288	-21.472	24.400	993.568	-304	
604562	-352	432	16256	-21.472	26.352	991.616	-288	
609564	-384	432	16224	-23.424	26.352	989.664	-304	
614565	-368	480	16160	-22.448	29.280	985.760	-304	
619567	-416	496	16240	-25.376	30.256	990.640	-288	
624568	-336	512	16288	-20.496	31.232	993.568	-272	
629569	-336	512	16288	-20.496	31.232	993.568	-304	
634569	-352	480	16272	-21.472	29.280	992.592	-320	
639573	-416	400	16256	-25.376	24.400	991.616	-288	
644574	-384	448	16272	-23.424	27.328	992.592	-304	
649576	-432	496	16240	-26.352	30.256	990.640	-304	
654577	-368	496	16272	-22.448	30.256	992.592	-288	
659579	-384	528	16240	-23.424	32.208	990.640	-320	
664581	-416	448	16320	-25.376	27.328	995.520	-320	
669584	-416	448	16288	-25.376	27.328	993.568	-304	
674587	-368	544	16224	-22.448	33.184	989.664	-304	
679591	-416	496	16224	-25.376	30.256	989.664	-304	
684595	-368	464	16272	-22.448	28.304	992.592	-272	
689598	-368	480	16192	-22.448	29.280	987.712	-304	
694602	-384	496	16288	-23.424	30.256	993.568	-304	
699605	-384	512	16256	-23.424	31.232	991.616	-288	
704609	-384	464	16272	-23.424	28.304	992.592	-304	
709612	-368	544	16192	-22.448	33.184	987.712	-336	
714616	-400	448	16192	-24.400	27.328	987.712	-288	
719620	-352	448	16208	-21.472	27.328	988.688	-320	
724622	-384	496	16256	-23.424	30.256	991.616	-272	
729624	-416	432	16288	-25.376	26.352	993.568	-320	
734626	-416	416	16320	-25.376	25.376	995.520	-320	
739627	-384	416	16256	-23.424	25.376	991.616	-320	
744631	-384	400	16240	-23.424	24.400	990.640	-304	
749632	-384	400	16224	-23.424	24.400	989.664	-320	
754631	-352	384	16192	-21.472	23.424	987.712	-320	
759637	-368	448	16272	-22.448	27.328	992.592	-320	
764638	-352	384	16272	-21.472	23.424	992.592	-288	
769640	-432	448	16256	-26.352	27.328	991.616	-320	
774642	-368	512	16256	-22.448	31.232	991.616	-320	
779644	-368	432	16240	-22.448	26.352	990.640	-320	
784646	-416	384	16272	-25.376	23.424	992.592	-336	
789649	-384	400	16272	-23.424	24.400	992.592	-320	
794650	-400	384	16256	-24.400	23.424	991.616	-304	
799655	-416	448	16272	-25.376	27.328	992.592	-288	
804657	-368	432	16224	-22.448	26.352	989.664	-288	
809662	-400	496	16208	-24.400	30.256	988.688	-304	
814666	-416	448	16240	-25.376	27.328	990.640	-320	
819668	-336	512	16224	-20.496	31.232	989.664	-304	
824669	-416	528	16256	-25.376	32.208	991.616	-320	
829671	-384	480	16288	-23.424	29.280	993.568	-288	
834674	-352	496	16288	-21.472	30.256	993.568	-320	
839676	-400	496	16272	-24.400	30.256	992.592	-304	
844678	-416	496	16208	-25.376	30.256	988.688	-304	
849680	-368	496	16240	-22.448	30.256	990.640	-304	
854681	-416	528	16272	-25.376	32.208	992.592	-288	
859683	-432	560	16256	-26.352	34.160	991.616	-288	
864686	-384	544	16224	-23.424	33.184	989.664	-256	
869687	-320	448	16224	-19.520	27.328	989.664	-320	
874690	-384	432	16256	-23.424	26.352	991.616	-288	
879691	-384	560	16224	-23.424	34.160	989.664	-320	
884694	-400	544	16288	-24.400	33.184	993.568	-256	
889696	-368	480	16288	-22.448	29.280	993.568	-320	
894699	-368	384	16320	-22.448	23.424	995.520	-320	
899699	-400	528	16256	-24.400	32.208	991.616	-272	
904703	-384	512	16272	-23.424	31.232	992.592	-304	
909705	-352	512	16288	-21.472	31.232	993.568	-288	
914706	-400	432	16256	-24.400	26.352	991.616	-304	
919708	-384	432	16256	-23.424	26.352	991.616	-320	
924709	-368	400	16256	-22.448	24.400	991.616	-288	
929712	-400	432	16288	-24.400	26.352	993.568	-288	
934713	-384	368	16272	-23.424	22.448	992.592	-304	
939716	-352	384	16320	-21.472	23.424	995.520	-288	
944719	-352	464	16288	-21.472	28.304	993.568	-304	
949720	-400	400	16272	-24.400	24.400	992.592	-288	
954720	-416	480	16256	-25.376	29.280	991.616	-288	
959724	-448	448	16272	-27.328	27.328	992.592	-304	
964726	-384	384	16256	-23.424	23.424	991.616	-304	
969728	-384	464	16240	-23.424	28.304	990.640	-320	
974730	-368	496	16256	-22.448	30.256	991.616	-336	
979732	-368	352	16240	-22.448	21.472	990.640	-288	
984734	-384	416	16224	-23.424	25.376	989.664	-320	
989735	-352	528	16224	-21.472	32.208	989.664	-336	
994737	-368	432	16272	-22.448	26.352	992.592	-320	
999739	-336	480	16256	-20.496	29.280	991.616	-288	
1004739	-384	480	16320	-23.424	29.280	995.520	-368	
1009742	-416	528	16304	-25.376	32.208	994.544	-320	
1014744	-432	416	16288	-26.352	25.376	993.568	-320	
1019744	-384	528	16208	-23.424	32.208	988.688	-304	
1024746	-384	496	16288	-23.424	30.256	993.568	-304	
1029746	-400	448	16256	-24.400	27.328	991.616	-336	
1034749	-352	464	16320	-21.472	28.304	995.520	-304	
1039751	-384	448	16256	-23.424	27.328	991.616	-320	
1044753	-416	448	16208	-25.376	27.328	988.688	-288	
1049754	-352	528	16240	-21.472	32.208	990.640	-288	
1054755	-416	512	16208	-25.376	31.232	988.688	-272	
1059757	-368	512	16288	-22.448	31.232	993.568	-272	
1064761	-384	512	16256	-23.424	31.232	991.616	-320	
1069763	-416	448	16240	-25.376	27.328	990.640	-288	
1074765	-464	496	16256	-28.304	30.256	991.616	-272	
1079767	-368	512	16256	-22.448	31.232	991.616	-304	
