Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
4360	-352	448	16208	-21.472	27.328	988.688	-224	
9364	-384	480	16224	-23.424	29.280	989.664	-240	
14365	-368	560	16192	-22.448	34.160	987.712	-240	
19369	-336	496	16256	-20.496	30.256	991.616	-256	
24370	-320	480	16256	-19.520	29.280	991.616	-224	
29372	-384	512	16224	-23.424	31.232	989.664	-224	
34375	-384	384	16256	-23.424	23.424	991.616	-240	
39377	-400	496	16224	-24.400	30.256	989.664	-224	
44381	-368	464	16256	-22.448	28.304	991.616	-240	
49383	-368	464	16224	-22.448	28.304	989.664	-224	
54387	-352	528	16240	-21.472	32.208	990.640	-208	
59392	-432	416	16192	-26.352	25.376	987.712	-224	
64397	-304	432	16256	-18.544	26.352	991.616	-224	
69401	-336	512	16256	-20.496	31.232	991.616	-224	
74405	-336	432	16208	-20.496	26.352	988.688	-224	
79409	-416	448	16176	-25.376	27.328	986.736	-272	
84414	-288	432	16208	-17.568	26.352	988.688	-256	
89417	-320	400	16192	-19.520	24.400	987.712	-224	
94420	-384	416	16256	-23.424	25.376	991.616	-240	
99423	-368	512	16256	-22.448	31.232	991.616	-224	
104428	-352	384	16288	-21.472	23.424	993.568	-272	
109434	-336	416	16224	-20.496	25.376	989.664	-256	
114437	-336	416	16192	-20.496	25.376	987.712	-240	
119440	-320	384	16192	-19.520	23.424	987.712	-240	
124442	-352	416	16224	-21.472	25.376	989.664	-240	
129446	-368	448	16288	-22.448	27.328	993.568	-224	
134450	-352	368	16256	-21.472	22.448	991.616	-240	
139454	-320	464	16256	-19.520	28.304	991.616	-240	
144458	-336	480	16176	-20.496	29.280	986.736	-240	
149463	-320	432	16176	-19.520	26.352	986.736	-240	
154468	-336	480	16272	-20.496	29.280	992.592	-208	
159473	-336	448	16256	-20.496	27.328	991.616	-240	
164476	-384	464	16160	-23.424	28.304	985.760	-192	
169480	-320	496	16320	-19.520	30.256	995.520	-224	
174482	-320	400	16176	-19.520	24.400	986.736	-224	
179488	-352	432	16224	-21.472	26.352	989.664	-240	
