,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,335,612
'0:0:0.05,314,613
'0:0:0.1,373,610
'0:0:0.15,448,605
'0:0:0.2,424,600
'0:0:0.25,382,598
'0:0:0.3,365,599
'0:0:0.35,347,601
'0:0:0.4,347,601
'0:0:0.45,348,601
'0:0:0.5,187,599
'0:0:0.55,36,596
'0:0:0.6,117,593
'0:0:0.65,479,591
'0:0:0.7,549,592
'0:0:0.75,470,593
'0:0:0.8,405,593
'0:0:0.85,367,591
'0:0:0.9,364,587
'0:0:0.95,437,583
'0:0:1.0,447,579
'0:0:1.05,400,577
'0:0:1.1,375,577
'0:0:1.15,360,577
'0:0:1.2,354,577
'0:0:1.25,359,576
'0:0:1.3,349,576
'0:0:1.35,337,575
'0:0:1.4,332,574
'0:0:1.45,333,571
'0:0:1.5,337,571
'0:0:1.55,143,572
'0:0:1.6,55,574
'0:0:1.65,276,576
'0:0:1.7,538,577
'0:0:1.75,547,574
'0:0:1.8,522,570
'0:0:1.85,446,567
'0:0:1.9,392,568
'0:0:1.95,365,570
'0:0:2.0,354,571
'0:0:2.05,358,570
'0:0:2.1,351,570
'0:0:2.15,338,570
'0:0:2.2,332,570
'0:0:2.25,333,567
'0:0:2.3,333,564
'0:0:2.35,335,565
'0:0:2.4,336,568
'0:0:2.45,332,570
'0:0:2.5,334,570
'0:0:2.55,175,569
'0:0:2.6,189,566
'0:0:2.65,189,564
'0:0:2.7,521,564
'0:0:2.75,534,566
'0:0:2.8,457,566
'0:0:2.85,415,566
'0:0:2.9,386,568
'0:0:2.95,359,569
'0:0:3.0,346,569
'0:0:3.05,342,569
'0:0:3.1,342,570
'0:0:3.15,341,570
'0:0:3.2,339,573
'0:0:3.25,336,575
'0:0:3.3,347,574
'0:0:3.35,413,571
'0:0:3.4,429,567
'0:0:3.45,390,565
'0:0:3.5,366,566
'0:0:3.55,355,568
'0:0:3.6,148,568
'0:0:3.65,137,568
'0:0:3.7,340,567
'0:0:3.75,521,567
'0:0:3.8,468,567
'0:0:3.85,412,568
'0:0:3.9,378,570
'0:0:3.95,359,574
'0:0:4.0,351,578
'0:0:4.05,352,582
'0:0:4.1,406,582
'0:0:4.15,432,583
'0:0:4.2,395,585
'0:0:4.25,364,589
'0:0:4.3,351,593
'0:0:4.35,353,597
'0:0:4.4,364,603
'0:0:4.45,361,614
'0:0:4.5,348,624
'0:0:4.55,342,634
'0:0:4.6,129,641
'0:0:4.65,175,650
'0:0:4.7,162,660
'0:0:4.75,488,669
'0:0:4.8,496,676
'0:0:4.85,478,682
'0:0:4.9,491,687
'0:0:4.95,447,695
'0:0:5.0,395,703
'0:0:5.05,373,710
'0:0:5.1,363,713
'0:0:5.15,369,716
'0:0:5.2,367,720
'0:0:5.25,356,726
'0:0:5.3,346,736
'0:0:5.35,343,746
'0:0:5.4,343,756
'0:0:5.45,345,769
'0:0:5.5,346,783
'0:0:5.55,372,800
'0:0:5.6,431,813
'0:0:5.65,202,824
'0:0:5.7,237,834
'0:0:5.75,389,847
'0:0:5.8,507,861
'0:0:5.85,470,878
'0:0:5.9,426,894
'0:0:5.95,386,914
'0:0:6.0,361,932
'0:0:6.05,350,948
'0:0:6.1,346,964
'0:0:6.15,347,982
'0:0:6.2,361,999
'0:0:6.25,423,1018
'0:0:6.3,438,1035
'0:0:6.35,403,1067
'0:0:6.4,380,1099
'0:0:6.45,364,1121
'0:0:6.5,365,1132
'0:0:6.55,372,1138
'0:0:6.6,361,1143
'0:0:6.65,173,1154
'0:0:6.7,224,1163
'0:0:6.75,212,1167
'0:0:6.8,469,1168
'0:0:6.85,471,1171
'0:0:6.9,487,1174
'0:0:6.95,482,1176
'0:0:7.0,430,1175
'0:0:7.05,397,1172
'0:0:7.1,373,1170
'0:0:7.15,368,1170
'0:0:7.2,373,1171
'0:0:7.25,361,1173
'0:0:7.3,346,1174
'0:0:7.35,340,1172
'0:0:7.4,339,1175
'0:0:7.45,339,1181
'0:0:7.5,339,1184
'0:0:7.55,371,1181
'0:0:7.6,437,1180
'0:0:7.65,434,1185
'0:0:7.7,189,1188
'0:0:7.75,279,1191
'0:0:7.8,405,1193
'0:0:7.85,491,1193
'0:0:7.9,448,1191
'0:0:7.95,395,1191
'0:0:8.0,362,1193
'0:0:8.05,346,1192
'0:0:8.1,343,1190
'0:0:8.15,341,1188
'0:0:8.2,338,1188
'0:0:8.25,366,1193
'0:0:8.3,440,1195
'0:0:8.35,439,1192
'0:0:8.4,402,1191
'0:0:8.45,380,1190
'0:0:8.5,359,1189
'0:0:8.55,360,1187
'0:0:8.6,360,1184
'0:0:8.65,344,1179
'0:0:8.7,179,1168
'0:0:8.75,176,1151
'0:0:8.8,231,1144
'0:0:8.85,454,1153
'0:0:8.9,437,1162
'0:0:8.95,395,1172
'0:0:9.0,420,1182
'0:0:9.05,464,1186
'0:0:9.1,438,1185
'0:0:9.15,399,1187
'0:0:9.2,372,1198
'0:0:9.25,358,1218
'0:0:9.3,362,1221
'0:0:9.35,351,1213
'0:0:9.4,336,1209
'0:0:9.45,331,1205
'0:0:9.5,328,1198
'0:0:9.55,329,1193
'0:0:9.6,330,1191
'0:0:9.65,330,1191
'0:0:9.7,328,1202
'0:0:9.75,152,1212
'0:0:9.8,369,1199
'0:0:9.85,503,1168
'0:0:9.9,524,1139
'0:0:9.95,457,1114
'0:0:10.0,402,1088
'0:0:10.05,379,1058
'0:0:10.1,364,1028
'0:0:10.15,349,998
'0:0:10.2,335,972
