,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,329,714
'0:0:0.05,315,714
'0:0:0.1,311,715
'0:0:0.15,315,715
'0:0:0.2,370,709
'0:0:0.25,451,701
'0:0:0.3,440,693
'0:0:0.35,394,688
'0:0:0.4,368,684
'0:0:0.45,352,682
'0:0:0.5,356,680
'0:0:0.55,360,676
'0:0:0.6,346,671
'0:0:0.65,332,667
'0:0:0.7,326,661
'0:0:0.75,327,658
'0:0:0.8,331,655
'0:0:0.85,332,651
'0:0:0.9,330,648
'0:0:0.95,332,643
'0:0:1.0,410,636
'0:0:1.05,466,628
'0:0:1.1,437,623
'0:0:1.15,395,621
'0:0:1.2,371,621
'0:0:1.25,358,621
'0:0:1.3,360,620
'0:0:1.35,357,620
'0:0:1.4,345,620
'0:0:1.45,332,620
'0:0:1.5,330,618
'0:0:1.55,331,616
'0:0:1.6,333,614
'0:0:1.65,333,614
'0:0:1.7,332,614
'0:0:1.75,328,613
'0:0:1.8,364,611
'0:0:1.85,456,608
'0:0:1.9,462,605
'0:0:1.95,414,605
'0:0:2.0,386,607
'0:0:2.05,365,607
'0:0:2.1,360,607
'0:0:2.15,365,606
'0:0:2.2,353,603
'0:0:2.25,337,602
'0:0:2.3,329,601
'0:0:2.35,328,601
'0:0:2.4,331,601
'0:0:2.45,332,601
'0:0:2.5,332,601
'0:0:2.55,328,603
'0:0:2.6,326,607
'0:0:2.65,375,608
'0:0:2.7,461,607
'0:0:2.75,455,604
'0:0:2.8,407,602
'0:0:2.85,380,603
'0:0:2.9,359,604
'0:0:2.95,359,605
'0:0:3.0,361,605
'0:0:3.05,348,605
'0:0:3.1,333,607
'0:0:3.15,329,607
'0:0:3.2,329,606
'0:0:3.25,332,606
'0:0:3.3,334,606
'0:0:3.35,334,607
'0:0:3.4,329,607
'0:0:3.45,330,607
'0:0:3.5,408,604
'0:0:3.55,468,602
'0:0:3.6,436,601
'0:0:3.65,390,602
'0:0:3.7,366,602
'0:0:3.75,356,601
'0:0:3.8,361,601
'0:0:3.85,358,603
'0:0:3.9,342,604
'0:0:3.95,331,603
'0:0:4.0,328,601
'0:0:4.05,330,601
'0:0:4.1,332,601
'0:0:4.15,333,603
'0:0:4.2,331,605
'0:0:4.25,328,605
'0:0:4.3,361,605
'0:0:4.35,452,603
'0:0:4.4,458,603
'0:0:4.45,410,605
'0:0:4.5,373,608
'0:0:4.55,356,612
'0:0:4.6,361,617
'0:0:4.65,363,622
'0:0:4.7,349,627
'0:0:4.75,333,634
'0:0:4.8,327,641
'0:0:4.85,328,647
'0:0:4.9,333,654
'0:0:4.95,335,660
'0:0:5.0,334,663
'0:0:5.05,329,664
'0:0:5.1,365,664
'0:0:5.15,452,665
'0:0:5.2,453,668
'0:0:5.25,404,673
'0:0:5.3,372,680
'0:0:5.35,355,684
'0:0:5.4,363,684
'0:0:5.45,367,683
'0:0:5.5,351,688
'0:0:5.55,336,693
'0:0:5.6,331,699
'0:0:5.65,333,704
'0:0:5.7,339,712
'0:0:5.75,338,720
'0:0:5.8,335,730
'0:0:5.85,354,738
'0:0:5.9,437,744
'0:0:5.95,454,749
'0:0:6.0,409,758
'0:0:6.05,371,768
'0:0:6.1,349,779
'0:0:6.15,356,788
'0:0:6.2,365,794
'0:0:6.25,351,799
'0:0:6.3,333,806
'0:0:6.35,327,813
'0:0:6.4,333,820
'0:0:6.45,337,829
'0:0:6.5,336,837
'0:0:6.55,340,846
'0:0:6.6,409,854
'0:0:6.65,453,862
'0:0:6.7,420,874
'0:0:6.75,379,883
'0:0:6.8,355,891
'0:0:6.85,355,895
'0:0:6.9,367,899
'0:0:6.95,356,909
'0:0:7.0,339,926
'0:0:7.05,331,942
'0:0:7.1,333,954
'0:0:7.15,337,962
'0:0:7.2,336,969
'0:0:7.25,353,979
'0:0:7.3,428,992
'0:0:7.35,450,1001
'0:0:7.4,410,1009
'0:0:7.45,378,1015
'0:0:7.5,356,1023
'0:0:7.55,358,1030
'0:0:7.6,366,1034
'0:0:7.65,350,1035
'0:0:7.7,335,1039
'0:0:7.75,327,1042
'0:0:7.8,331,1047
'0:0:7.85,333,1050
'0:0:7.9,335,1054
'0:0:7.95,369,1057
'0:0:8.0,443,1057
'0:0:8.05,439,1056
'0:0:8.1,400,1056
'0:0:8.15,375,1057
'0:0:8.2,354,1059
'0:0:8.25,358,1061
'0:0:8.3,360,1060
'0:0:8.35,344,1058
'0:0:8.4,328,1053
'0:0:8.45,328,1048
'0:0:8.5,333,1045
'0:0:8.55,334,1046
'0:0:8.6,333,1051
'0:0:8.65,373,1058
'0:0:8.7,444,1063
'0:0:8.75,438,1064
'0:0:8.8,403,1067
'0:0:8.85,379,1073
'0:0:8.9,356,1082
'0:0:8.95,359,1090
'0:0:9.0,357,1095
'0:0:9.05,341,1099
'0:0:9.1,330,1102
'0:0:9.15,332,1102
'0:0:9.2,334,1105
'0:0:9.25,336,1109
'0:0:9.3,334,1112
'0:0:9.35,335,1117
'0:0:9.4,397,1123
'0:0:9.45,452,1125
'0:0:9.5,431,1124
'0:0:9.55,402,1123
'0:0:9.6,377,1120
'0:0:9.65,356,1119
'0:0:9.7,358,1118
'0:0:9.75,352,1118
'0:0:9.8,336,1119
'0:0:9.85,326,1121
'0:0:9.9,327,1123
'0:0:9.95,330,1126
'0:0:10.0,333,1138
'0:0:10.05,331,1156
'0:0:10.1,327,1169
'0:0:10.15,329,1174
'0:0:10.2,399,1180
'0:0:10.25,459,1181
'0:0:10.3,433,1179
