Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
53282	320	-720	16880	19.520	-43.920	1029.680	-288	
133052	288	-688	16880	17.568	-41.968	1029.680	-304	
212827	272	-704	16848	16.592	-42.944	1027.728	-272	
292601	304	-704	16864	18.544	-42.944	1028.704	-272	
372375	240	-704	16896	14.640	-42.944	1030.656	-272	
452147	304	-704	16880	18.544	-42.944	1029.680	-288	
531916	320	-672	16880	19.520	-40.992	1029.680	-256	
611685	288	-704	16880	17.568	-42.944	1029.680	-256	
691455	304	-736	16848	18.544	-44.896	1027.728	-320	
771230	288	-752	16864	17.568	-45.872	1028.704	-272	
851000	240	-720	16848	14.640	-43.920	1027.728	-288	
930767	288	-704	16880	17.568	-42.944	1029.680	-256	
1010535	272	-672	16880	16.592	-40.992	1029.680	-256	
1090308	288	-704	16864	17.568	-42.944	1028.704	-240	
1170078	304	-704	16848	18.544	-42.944	1027.728	-256	
1249847	240	-704	16864	14.640	-42.944	1028.704	-288	
1329613	320	-752	16880	19.520	-45.872	1029.680	-272	
1409378	272	-736	16880	16.592	-44.896	1029.680	-288	
1489145	272	-720	16880	16.592	-43.920	1029.680	-288	
1568913	272	-752	16832	16.592	-45.872	1026.752	-288	
1648678	272	-736	16896	16.592	-44.896	1030.656	-288	
1728448	272	-720	16880	16.592	-43.920	1029.680	-272	
1808219	320	-688	16832	19.520	-41.968	1026.752	-272	
1887991	304	-688	16864	18.544	-41.968	1028.704	-288	
1967757	304	-704	16864	18.544	-42.944	1028.704	-288	
2047517	272	-720	16864	16.592	-43.920	1028.704	-304	
2127282	272	-656	16864	16.592	-40.016	1028.704	-272	
2207052	304	-752	16880	18.544	-45.872	1029.680	-320	
2286818	288	-672	16864	17.568	-40.992	1028.704	-272	
2366584	272	-704	16864	16.592	-42.944	1028.704	-272	
2446350	288	-720	16896	17.568	-43.920	1030.656	-240	
2526112	304	-672	16816	18.544	-40.992	1025.776	-256	
2605873	288	-688	16864	17.568	-41.968	1028.704	-304	
2685639	256	-736	16880	15.616	-44.896	1029.680	-272	
2765405	304	-720	16848	18.544	-43.920	1027.728	-256	
2845170	272	-688	16864	16.592	-41.968	1028.704	-272	
2924939	304	-720	16864	18.544	-43.920	1028.704	-304	
3004705	240	-752	16864	14.640	-45.872	1028.704	-288	
3084472	256	-688	16816	15.616	-41.968	1025.776	-272	
3164232	288	-720	16800	17.568	-43.920	1024.800	-256	
3243995	304	-736	16880	18.544	-44.896	1029.680	-240	
3323759	288	-688	16864	17.568	-41.968	1028.704	-288	
3403523	304	-704	16864	18.544	-42.944	1028.704	-256	
3483286	272	-736	16880	16.592	-44.896	1029.680	-272	
3563048	304	-768	16832	18.544	-46.848	1026.752	-304	
3642812	272	-688	16864	16.592	-41.968	1028.704	-272	
3722574	224	-720	16880	13.664	-43.920	1029.680	-272	
3802333	272	-720	16832	16.592	-43.920	1026.752	-256	
3882096	272	-704	16864	16.592	-42.944	1028.704	-272	
3961856	304	-720	16800	18.544	-43.920	1024.800	-288	
4041618	304	-720	16848	18.544	-43.920	1027.728	-256	
4121378	336	-736	16832	20.496	-44.896	1026.752	-256	
4201139	272	-672	16848	16.592	-40.992	1027.728	-272	
4280899	288	-704	16880	17.568	-42.944	1029.680	-272	
4360658	288	-704	16832	17.568	-42.944	1026.752	-256	
4440418	288	-704	16832	17.568	-42.944	1026.752	-272	
4520176	288	-672	16800	17.568	-40.992	1024.800	-272	
4599937	272	-688	16832	16.592	-41.968	1026.752	-272	
4679698	272	-720	16832	16.592	-43.920	1026.752	-240	
4759456	272	-704	16848	16.592	-42.944	1027.728	-256	
4839218	288	-704	16832	17.568	-42.944	1026.752	-256	
4918977	272	-672	16896	16.592	-40.992	1030.656	-224	
4998734	288	-704	16832	17.568	-42.944	1026.752	-288	
5078491	288	-720	16864	17.568	-43.920	1028.704	-304	
5158249	272	-704	16864	16.592	-42.944	1028.704	-304	
5238008	304	-720	16832	18.544	-43.920	1026.752	-272	
5317770	256	-704	16848	15.616	-42.944	1027.728	-272	
5397530	304	-672	16848	18.544	-40.992	1027.728	-272	
5477287	320	-672	16880	19.520	-40.992	1029.680	-272	
5557048	288	-704	16880	17.568	-42.944	1029.680	-288	
5636810	256	-640	16848	15.616	-39.040	1027.728	-272	
5716573	272	-720	16800	16.592	-43.920	1024.800	-272	
5796333	288	-704	16864	17.568	-42.944	1028.704	-256	
5876093	304	-672	16864	18.544	-40.992	1028.704	-256	
5955853	272	-752	16816	16.592	-45.872	1025.776	-272	
6035616	272	-704	16848	16.592	-42.944	1027.728	-288	
6115380	320	-720	16880	19.520	-43.920	1029.680	-272	
6195142	288	-752	16864	17.568	-45.872	1028.704	-288	
6274902	256	-736	16848	15.616	-44.896	1027.728	-288	
6354661	288	-720	16880	17.568	-43.920	1029.680	-320	
6434423	304	-704	16880	18.544	-42.944	1029.680	-288	
6514183	256	-688	16896	15.616	-41.968	1030.656	-224	
6593947	304	-720	16816	18.544	-43.920	1025.776	-304	
6673713	288	-720	16816	17.568	-43.920	1025.776	-272	
6753476	256	-704	16864	15.616	-42.944	1028.704	-272	
6833234	320	-720	16864	19.520	-43.920	1028.704	-256	
6912999	288	-704	16880	17.568	-42.944	1029.680	-288	
6992760	288	-640	16864	17.568	-39.040	1028.704	-288	
7072520	288	-688	16864	17.568	-41.968	1028.704	-256	
7152280	272	-736	16864	16.592	-44.896	1028.704	-272	
7232039	288	-704	16880	17.568	-42.944	1029.680	-240	
7311799	256	-672	16896	15.616	-40.992	1030.656	-272	
7391559	256	-672	16816	15.616	-40.992	1025.776	-272	
7471319	272	-720	16848	16.592	-43.920	1027.728	-272	
7551077	288	-752	16864	17.568	-45.872	1028.704	-288	
7630841	288	-704	16864	17.568	-42.944	1028.704	-272	
7710599	272	-736	16832	16.592	-44.896	1026.752	-272	
7790361	336	-704	16848	20.496	-42.944	1027.728	-288	
7870123	272	-720	16864	16.592	-43.920	1028.704	-288	
7949884	304	-672	16848	18.544	-40.992	1027.728	-256	
8029643	320	-688	16864	19.520	-41.968	1028.704	-256	
8109405	288	-656	16880	17.568	-40.016	1029.680	-288	
8189170	304	-688	16864	18.544	-41.968	1028.704	-304	
8268933	272	-704	16864	16.592	-42.944	1028.704	-240	
8348699	288	-672	16832	17.568	-40.992	1026.752	-256	
8428467	272	-704	16832	16.592	-42.944	1026.752	-272	
8508232	272	-688	16864	16.592	-41.968	1028.704	-272	
8587992	288	-736	16848	17.568	-44.896	1027.728	-272	
8667755	256	-704	16832	15.616	-42.944	1026.752	-256	
8747517	256	-720	16848	15.616	-43.920	1027.728	-304	
8827281	288	-752	16864	17.568	-45.872	1028.704	-288	
8907041	288	-752	16864	17.568	-45.872	1028.704	-272	
8986800	272	-704	16864	16.592	-42.944	1028.704	-288	
9066556	272	-704	16864	16.592	-42.944	1028.704	-304	
9146316	272	-720	16880	16.592	-43.920	1029.680	-288	
9226080	272	-720	16832	16.592	-43.920	1026.752	-320	
9305843	288	-704	16864	17.568	-42.944	1028.704	-288	
9385600	256	-672	16864	15.616	-40.992	1028.704	-272	
9465364	272	-704	16864	16.592	-42.944	1028.704	-272	
9545123	240	-672	16832	14.640	-40.992	1026.752	-288	
9624880	256	-720	16864	15.616	-43.920	1028.704	-256	
9704639	288	-720	16864	17.568	-43.920	1028.704	-288	
