Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
18856	304	-656	16864	18.544	-40.016	1028.704	-272	
98625	288	-720	16864	17.568	-43.920	1028.704	-256	
178392	288	-736	16832	17.568	-44.896	1026.752	-256	
258159	304	-720	16848	18.544	-43.920	1027.728	-256	
337924	272	-688	16864	16.592	-41.968	1028.704	-256	
417688	288	-736	16896	17.568	-44.896	1030.656	-272	
497452	272	-752	16800	16.592	-45.872	1024.800	-288	
577216	288	-704	16928	17.568	-42.944	1032.608	-272	
656976	304	-720	16864	18.544	-43.920	1028.704	-240	
736737	288	-704	16864	17.568	-42.944	1028.704	-288	
816498	304	-720	16784	18.544	-43.920	1023.824	-288	
896261	288	-704	16864	17.568	-42.944	1028.704	-288	
976025	304	-752	16848	18.544	-45.872	1027.728	-256	
1055787	256	-736	16864	15.616	-44.896	1028.704	-304	
1135555	336	-736	16864	20.496	-44.896	1028.704	-272	
1215319	288	-688	16848	17.568	-41.968	1027.728	-240	
1295081	288	-704	16864	17.568	-42.944	1028.704	-256	
1374843	288	-704	16880	17.568	-42.944	1029.680	-240	
1454608	336	-704	16848	20.496	-42.944	1027.728	-256	
1534369	304	-720	16832	18.544	-43.920	1026.752	-272	
1614137	336	-688	16848	20.496	-41.968	1027.728	-288	
1693901	288	-720	16832	17.568	-43.920	1026.752	-272	
1773668	320	-768	16864	19.520	-46.848	1028.704	-288	
1853434	240	-672	16800	14.640	-40.992	1024.800	-256	
1933200	336	-672	16864	20.496	-40.992	1028.704	-320	
2012966	240	-672	16864	14.640	-40.992	1028.704	-272	
2092729	336	-672	16816	20.496	-40.992	1025.776	-240	
2172493	288	-752	16800	17.568	-45.872	1024.800	-272	
2252253	256	-704	16864	15.616	-42.944	1028.704	-272	
2332015	288	-736	16880	17.568	-44.896	1029.680	-304	
2411775	256	-704	16864	15.616	-42.944	1028.704	-272	
2491532	320	-736	16848	19.520	-44.896	1027.728	-272	
2571294	144	-800	16912	8.784	-48.800	1031.632	-256	
2651054	304	-736	16816	18.544	-44.896	1025.776	-272	
2730814	240	-704	16816	14.640	-42.944	1025.776	-272	
2810576	352	-768	15936	21.472	-46.848	972.096	-256	
2890339	256	-768	16704	15.616	-46.848	1018.944	-272	
2970099	256	-688	16816	15.616	-41.968	1025.776	-224	
3049860	304	-704	16800	18.544	-42.944	1024.800	-256	
3129622	320	-768	16832	19.520	-46.848	1026.752	-256	
3209381	304	-752	16848	18.544	-45.872	1027.728	-208	
3289141	288	-688	16864	17.568	-41.968	1028.704	-320	
3368900	320	-720	16848	19.520	-43.920	1027.728	-256	
3448661	272	-720	16832	16.592	-43.920	1026.752	-272	
3528420	288	-704	16848	17.568	-42.944	1027.728	-192	
3608177	288	-704	16896	17.568	-42.944	1030.656	-208	
3687937	304	-704	16800	18.544	-42.944	1024.800	-224	
3767700	272	-736	16864	16.592	-44.896	1028.704	-208	
3847463	288	-752	16832	17.568	-45.872	1026.752	-256	
3927224	272	-688	16848	16.592	-41.968	1027.728	-224	
4006987	240	-688	16864	14.640	-41.968	1028.704	-224	
4086751	288	-704	16880	17.568	-42.944	1029.680	-144	
4166512	240	-704	16864	14.640	-42.944	1028.704	-240	
4246272	320	-720	16864	19.520	-43.920	1028.704	-256	
4326032	240	-688	16864	14.640	-41.968	1028.704	-192	
4405791	288	-752	16896	17.568	-45.872	1030.656	-320	
4485552	288	-656	16832	17.568	-40.016	1026.752	-208	
4565317	304	-720	16880	18.544	-43.920	1029.680	-240	
4645079	272	-736	16864	16.592	-44.896	1028.704	-240	
4724837	336	-736	16864	20.496	-44.896	1028.704	-208	
4804602	336	-688	16832	20.496	-41.968	1026.752	-272	
4884367	304	-640	17248	18.544	-39.040	1052.128	-224	
4964132	320	-672	16864	19.520	-40.992	1028.704	-240	
5043896	256	-704	16896	15.616	-42.944	1030.656	-224	
5123658	224	-720	16880	13.664	-43.920	1029.680	-208	
5203416	304	-752	16816	18.544	-45.872	1025.776	-160	
5283174	304	-752	16848	18.544	-45.872	1027.728	-224	
5362934	304	-704	16848	18.544	-42.944	1027.728	-272	
5442699	224	-752	16848	13.664	-45.872	1027.728	-224	
5522461	320	-720	16864	19.520	-43.920	1028.704	-288	
5602219	288	-720	16864	17.568	-43.920	1028.704	-176	
5681978	320	-720	16864	19.520	-43.920	1028.704	-240	
5761739	320	-720	16832	19.520	-43.920	1026.752	-240	
5841500	256	-736	16848	15.616	-44.896	1027.728	-224	
5921261	256	-704	16800	15.616	-42.944	1024.800	-256	
6001025	288	-704	16864	17.568	-42.944	1028.704	-272	
6080792	288	-720	16832	17.568	-43.920	1026.752	-256	
6160555	304	-720	16832	18.544	-43.920	1026.752	-208	
6240320	320	-720	16864	19.520	-43.920	1028.704	-192	
6320077	304	-720	16880	18.544	-43.920	1029.680	-240	
6399838	272	-672	16816	16.592	-40.992	1025.776	-224	
6479598	320	-752	16864	19.520	-45.872	1028.704	-240	
6559363	288	-704	16864	17.568	-42.944	1028.704	-240	
6639123	320	-704	16864	19.520	-42.944	1028.704	-272	
6718885	272	-704	16816	16.592	-42.944	1025.776	-176	
6798644	288	-688	16832	17.568	-41.968	1026.752	-272	
6878405	304	-704	16832	18.544	-42.944	1026.752	-240	
6958167	240	-720	16864	14.640	-43.920	1028.704	-240	
7037931	288	-704	16864	17.568	-42.944	1028.704	-288	
7117692	304	-736	16880	18.544	-44.896	1029.680	-208	
7197453	272	-736	16864	16.592	-44.896	1028.704	-256	
7277216	256	-688	16832	15.616	-41.968	1026.752	-208	
7356983	304	-672	16896	18.544	-40.992	1030.656	-208	
7436747	304	-720	16848	18.544	-43.920	1027.728	-272	
7516512	256	-704	16832	15.616	-42.944	1026.752	-240	
7596276	320	-720	16896	19.520	-43.920	1030.656	-256	
7676041	304	-704	16864	18.544	-42.944	1028.704	-240	
7755804	272	-720	16848	16.592	-43.920	1027.728	-224	
7835565	272	-672	16848	16.592	-40.992	1027.728	-128	
7915328	288	-704	16816	17.568	-42.944	1025.776	-256	
7995088	240	-768	16864	14.640	-46.848	1028.704	-240	
8074853	320	-672	16880	19.520	-40.992	1029.680	-240	
8154621	304	-720	16864	18.544	-43.920	1028.704	-304	
8234387	272	-704	16864	16.592	-42.944	1028.704	-176	
8314149	288	-736	16864	17.568	-44.896	1028.704	-256	
8393914	304	-736	16864	18.544	-44.896	1028.704	-240	
8473679	288	-704	16864	17.568	-42.944	1028.704	-224	
8553446	272	-720	16896	16.592	-43.920	1030.656	-240	
8633215	304	-736	16832	18.544	-44.896	1026.752	-224	
8712980	304	-736	16848	18.544	-44.896	1027.728	-256	
8792742	256	-688	16864	15.616	-41.968	1028.704	-224	
8872508	240	-736	16864	14.640	-44.896	1028.704	-224	
8952275	288	-704	16816	17.568	-42.944	1025.776	-224	
9032040	320	-752	16848	19.520	-45.872	1027.728	-256	
9111804	288	-720	16864	17.568	-43.920	1028.704	-240	
9191565	288	-736	16880	17.568	-44.896	1029.680	-224	
9271326	304	-736	16880	18.544	-44.896	1029.680	-272	
9351088	272	-736	16880	16.592	-44.896	1029.680	-176	
9430855	304	-704	16864	18.544	-42.944	1028.704	-256	
9510618	352	-720	16832	21.472	-43.920	1026.752	-240	
9590385	224	-704	16864	13.664	-42.944	1028.704	-224	
