,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,5404
'0:0:0.05,5402
'0:0:0.1,5397
'0:0:0.15,5398
'0:0:0.2,5400
'0:0:0.25,5397
'0:0:0.3,5391
'0:0:0.35,5387
'0:0:0.4,5384
'0:0:0.45,5387
'0:0:0.5,5394
'0:0:0.55,5399
'0:0:0.6,5399
'0:0:0.65,5400
'0:0:0.7,5396
'0:0:0.75,5389
'0:0:0.8,5389
'0:0:0.85,5393
'0:0:0.9,5396
'0:0:0.95,5402
'0:0:1.0,5415
'0:0:1.05,5431
'0:0:1.1,5450
'0:0:1.15,5464
'0:0:1.2,5477
'0:0:1.25,5492
'0:0:1.3,5513
'0:0:1.35,5535
'0:0:1.4,5561
'0:0:1.45,5590
'0:0:1.5,5619
'0:0:1.55,5655
'0:0:1.6,5699
'0:0:1.65,5726
'0:0:1.7,5746
'0:0:1.75,5761
'0:0:1.8,5784
'0:0:1.85,5810
'0:0:1.9,5837
'0:0:1.95,5861
'0:0:2.0,5869
'0:0:2.05,5864
'0:0:2.1,5854
'0:0:2.15,5838
'0:0:2.2,5811
'0:0:2.25,5784
'0:0:2.3,5765
'0:0:2.35,5762
'0:0:2.4,5763
'0:0:2.45,5758
'0:0:2.5,5749
'0:0:2.55,5733
'0:0:2.6,5703
'0:0:2.65,5671
'0:0:2.7,5643
'0:0:2.75,5626
'0:0:2.8,5610
'0:0:2.85,5593
'0:0:2.9,5575
'0:0:2.95,5561
'0:0:3.0,5549
'0:0:3.05,5541
'0:0:3.1,5528
'0:0:3.15,5512
'0:0:3.2,5498
'0:0:3.25,5486
'0:0:3.3,5468
'0:0:3.35,5455
'0:0:3.4,5446
'0:0:3.45,5434
'0:0:3.5,5428
'0:0:3.55,5431
'0:0:3.6,5435
'0:0:3.65,5432
'0:0:3.7,5425
'0:0:3.75,5417
'0:0:3.8,5411
'0:0:3.85,5404
'0:0:3.9,5395
'0:0:3.95,5387
'0:0:4.0,5380
'0:0:4.05,5376
'0:0:4.1,5377
'0:0:4.15,5380
'0:0:4.2,5386
'0:0:4.25,5390
'0:0:4.3,5391
'0:0:4.35,5389
'0:0:4.4,5390
'0:0:4.45,5397
'0:0:4.5,5410
'0:0:4.55,5420
'0:0:4.6,5432
'0:0:4.65,5445
'0:0:4.7,5462
'0:0:4.75,5479
'0:0:4.8,5502
'0:0:4.85,5527
'0:0:4.9,5546
'0:0:4.95,5560
'0:0:5.0,5574
'0:0:5.05,5582
'0:0:5.1,5593
'0:0:5.15,5612
'0:0:5.2,5636
'0:0:5.25,5662
'0:0:5.3,5690
'0:0:5.35,5712
'0:0:5.4,5740
'0:0:5.45,5774
'0:0:5.5,5807
'0:0:5.55,5826
'0:0:5.6,5840
'0:0:5.65,5850
'0:0:5.7,5863
'0:0:5.75,5887
'0:0:5.8,5918
'0:0:5.85,5945
'0:0:5.9,5962
'0:0:5.95,5963
'0:0:6.0,5958
'0:0:6.05,5959
'0:0:6.1,5953
'0:0:6.15,5939
'0:0:6.2,5932
'0:0:6.25,5919
'0:0:6.3,5891
'0:0:6.35,5856
'0:0:6.4,5817
'0:0:6.45,5799
'0:0:6.5,5789
'0:0:6.55,5770
'0:0:6.6,5751
'0:0:6.65,5728
'0:0:6.7,5697
'0:0:6.75,5681
'0:0:6.8,5673
'0:0:6.85,5670
'0:0:6.9,5665
'0:0:6.95,5657
'0:0:7.0,5649
'0:0:7.05,5641
'0:0:7.1,5627
'0:0:7.15,5602
'0:0:7.2,5569
'0:0:7.25,5551
'0:0:7.3,5540
'0:0:7.35,5526
'0:0:7.4,5509
'0:0:7.45,5496
'0:0:7.5,5483
'0:0:7.55,5471
'0:0:7.6,5459
'0:0:7.65,5451
'0:0:7.7,5448
'0:0:7.75,5440
'0:0:7.8,5426
'0:0:7.85,5417
'0:0:7.9,5408
'0:0:7.95,5403
'0:0:8.0,5396
'0:0:8.05,5390
'0:0:8.1,5386
'0:0:8.15,5382
'0:0:8.2,5380
'0:0:8.25,5378
'0:0:8.3,5375
'0:0:8.35,5377
'0:0:8.4,5384
'0:0:8.45,5394
'0:0:8.5,5400
'0:0:8.55,5399
'0:0:8.6,5403
'0:0:8.65,5413
'0:0:8.7,5420
'0:0:8.75,5422
'0:0:8.8,5421
'0:0:8.85,5423
'0:0:8.9,5429
'0:0:8.95,5440
'0:0:9.0,5456
'0:0:9.05,5468
'0:0:9.1,5484
'0:0:9.15,5498
'0:0:9.2,5514
'0:0:9.25,5532
'0:0:9.3,5540
'0:0:9.35,5545
'0:0:9.4,5564
'0:0:9.45,5587
'0:0:9.5,5610
'0:0:9.55,5634
'0:0:9.6,5665
'0:0:9.65,5694
'0:0:9.7,5721
'0:0:9.75,5746
'0:0:9.8,5771
'0:0:9.85,5776
'0:0:9.9,5765
'0:0:9.95,5754
'0:0:10.0,5745
'0:0:10.05,5740
'0:0:10.1,5740
'0:0:10.15,5746
'0:0:10.2,5748
'0:0:10.25,5731
'0:0:10.3,5697
'0:0:10.35,5665
'0:0:10.4,5636
'0:0:10.45,5620
'0:0:10.5,5609
'0:0:10.55,5596
'0:0:10.6,5579
'0:0:10.65,5567
'0:0:10.7,5556
'0:0:10.75,5545
'0:0:10.8,5539
'0:0:10.85,5529
'0:0:10.9,5508
'0:0:10.95,5495
'0:0:11.0,5488
'0:0:11.05,5477
'0:0:11.1,5461
'0:0:11.15,5448
'0:0:11.2,5436
'0:0:11.25,5428
'0:0:11.3,5422
'0:0:11.35,5419
'0:0:11.4,5415
'0:0:11.45,5406
'0:0:11.5,5401
'0:0:11.55,5401
'0:0:11.6,5402
'0:0:11.65,5396
'0:0:11.7,5387
'0:0:11.75,5391
'0:0:11.8,5400
'0:0:11.85,5401
'0:0:11.9,5396
'0:0:11.95,5395
'0:0:12.0,5395
'0:0:12.05,5401
'0:0:12.1,5414
'0:0:12.15,5424
'0:0:12.2,5433
'0:0:12.25,5442
'0:0:12.3,5455
'0:0:12.35,5466
'0:0:12.4,5470
'0:0:12.45,5472
'0:0:12.5,5482
'0:0:12.55,5492
'0:0:12.6,5503
'0:0:12.65,5512
'0:0:12.7,5524
'0:0:12.75,5536
'0:0:12.8,5550
'0:0:12.85,5564
'0:0:12.9,5583
'0:0:12.95,5597
'0:0:13.0,5606
'0:0:13.05,5615
'0:0:13.1,5628
'0:0:13.15,5646
'0:0:13.2,5686
'0:0:13.25,5720
'0:0:13.3,5745
'0:0:13.35,5758
'0:0:13.4,5755
'0:0:13.45,5746
'0:0:13.5,5730
'0:0:13.55,5713
'0:0:13.6,5699
'0:0:13.65,5692
'0:0:13.7,5686
'0:0:13.75,5681
'0:0:13.8,5672
'0:0:13.85,5661
'0:0:13.9,5645
'0:0:13.95,5632
'0:0:14.0,5614
'0:0:14.05,5590
'0:0:14.1,5577
'0:0:14.15,5566
'0:0:14.2,5551
'0:0:14.25,5540
'0:0:14.3,5524
'0:0:14.35,5507
'0:0:14.4,5490
'0:0:14.45,5477
'0:0:14.5,5464
'0:0:14.55,5455
'0:0:14.6,5444
'0:0:14.65,5431
'0:0:14.7,5419
'0:0:14.75,5414
'0:0:14.8,5421
'0:0:14.85,5430
'0:0:14.9,5421
'0:0:14.95,5411
'0:0:15.0,5409
'0:0:15.05,5405
'0:0:15.1,5395
'0:0:15.15,5384
'0:0:15.2,5377
'0:0:15.25,5373
'0:0:15.3,5370
'0:0:15.35,5370
'0:0:15.4,5372
'0:0:15.45,5372
'0:0:15.5,5369
'0:0:15.55,5367
'0:0:15.6,5368
'0:0:15.65,5367
'0:0:15.7,5361
'0:0:15.75,5359
'0:0:15.8,5365
'0:0:15.85,5377
'0:0:15.9,5389
'0:0:15.95,5401
'0:0:16.0,5419
'0:0:16.05,5439
'0:0:16.1,5460
'0:0:16.15,5475
'0:0:16.2,5483
'0:0:16.25,5491
'0:0:16.3,5507
'0:0:16.35,5520
'0:0:16.4,5526
'0:0:16.45,5525
'0:0:16.5,5523
'0:0:16.55,5529
'0:0:16.6,5542
'0:0:16.65,5555
'0:0:16.7,5569
'0:0:16.75,5578
'0:0:16.8,5584
'0:0:16.85,5589
'0:0:16.9,5595
'0:0:16.95,5599
'0:0:17.0,5605
'0:0:17.05,5623
'0:0:17.1,5650
'0:0:17.15,5676
'0:0:17.2,5703
'0:0:17.25,5726
'0:0:17.3,5742
'0:0:17.35,5737
'0:0:17.4,5724
'0:0:17.45,5714
'0:0:17.5,5697
'0:0:17.55,5693
'0:0:17.6,5707
'0:0:17.65,5722
'0:0:17.7,5736
'0:0:17.75,5742
'0:0:17.8,5747
'0:0:17.85,5751
'0:0:17.9,5745
'0:0:17.95,5741
'0:0:18.0,5742
'0:0:18.05,5738
'0:0:18.1,5729
'0:0:18.15,5720
'0:0:18.2,5720
'0:0:18.25,5723
'0:0:18.3,5718
'0:0:18.35,5702
'0:0:18.4,5684
'0:0:18.45,5679
'0:0:18.5,5666
'0:0:18.55,5637
'0:0:18.6,5602
'0:0:18.65,5579
'0:0:18.7,5563
'0:0:18.75,5551
'0:0:18.8,5536
'0:0:18.85,5522
'0:0:18.9,5509
'0:0:18.95,5495
'0:0:19.0,5480
'0:0:19.05,5474
'0:0:19.1,5472
'0:0:19.15,5468
'0:0:19.2,5463
