,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,5881
'0:0:0.05,5874
'0:0:0.1,5869
'0:0:0.15,5866
'0:0:0.2,5864
'0:0:0.25,5860
'0:0:0.3,5856
'0:0:0.35,5852
'0:0:0.4,5845
'0:0:0.45,5841
'0:0:0.5,5839
'0:0:0.55,5836
'0:0:0.6,5833
'0:0:0.65,5832
'0:0:0.7,5832
'0:0:0.75,5832
'0:0:0.8,5832
'0:0:0.85,5833
'0:0:0.9,5833
'0:0:0.95,5833
'0:0:1.0,5833
'0:0:1.05,5834
'0:0:1.1,5830
'0:0:1.15,5830
'0:0:1.2,5840
'0:0:1.25,5853
'0:0:1.3,5868
'0:0:1.35,5886
'0:0:1.4,5904
'0:0:1.45,5923
'0:0:1.5,5942
'0:0:1.55,5956
'0:0:1.6,5974
'0:0:1.65,5992
'0:0:1.7,6008
'0:0:1.75,6020
'0:0:1.8,6036
'0:0:1.85,6056
'0:0:1.9,6082
'0:0:1.95,6107
'0:0:2.0,6132
'0:0:2.05,6149
'0:0:2.1,6162
'0:0:2.15,6172
'0:0:2.2,6187
'0:0:2.25,6203
'0:0:2.3,6222
'0:0:2.35,6241
'0:0:2.4,6270
'0:0:2.45,6307
'0:0:2.5,6354
'0:0:2.55,6389
'0:0:2.6,6407
'0:0:2.65,6402
'0:0:2.7,6386
'0:0:2.75,6376
'0:0:2.8,6368
'0:0:2.85,6355
'0:0:2.9,6338
'0:0:2.95,6326
'0:0:3.0,6317
'0:0:3.05,6309
'0:0:3.1,6299
'0:0:3.15,6287
'0:0:3.2,6264
'0:0:3.25,6230
'0:0:3.3,6197
'0:0:3.35,6170
'0:0:3.4,6138
'0:0:3.45,6108
'0:0:3.5,6083
'0:0:3.55,6068
'0:0:3.6,6054
'0:0:3.65,6041
'0:0:3.7,6029
'0:0:3.75,6015
'0:0:3.8,6000
'0:0:3.85,5990
'0:0:3.9,5979
'0:0:3.95,5966
'0:0:4.0,5951
'0:0:4.05,5939
'0:0:4.1,5932
'0:0:4.15,5927
'0:0:4.2,5916
'0:0:4.25,5904
'0:0:4.3,5890
'0:0:4.35,5876
'0:0:4.4,5866
'0:0:4.45,5857
'0:0:4.5,5848
'0:0:4.55,5841
'0:0:4.6,5834
'0:0:4.65,5831
'0:0:4.7,5828
'0:0:4.75,5824
'0:0:4.8,5819
'0:0:4.85,5812
'0:0:4.9,5806
'0:0:4.95,5803
'0:0:5.0,5799
'0:0:5.05,5796
'0:0:5.1,5792
'0:0:5.15,5791
'0:0:5.2,5794
'0:0:5.25,5798
'0:0:5.3,5801
'0:0:5.35,5805
'0:0:5.4,5809
'0:0:5.45,5812
'0:0:5.5,5817
'0:0:5.55,5821
'0:0:5.6,5828
'0:0:5.65,5839
'0:0:5.7,5855
'0:0:5.75,5870
'0:0:5.8,5886
'0:0:5.85,5902
'0:0:5.9,5919
'0:0:5.95,5931
'0:0:6.0,5941
'0:0:6.05,5952
'0:0:6.1,5966
'0:0:6.15,5977
'0:0:6.2,5987
'0:0:6.25,5999
'0:0:6.3,6017
'0:0:6.35,6034
'0:0:6.4,6052
'0:0:6.45,6069
'0:0:6.5,6081
'0:0:6.55,6090
'0:0:6.6,6100
'0:0:6.65,6109
'0:0:6.7,6116
'0:0:6.75,6121
'0:0:6.8,6124
'0:0:6.85,6126
'0:0:6.9,6123
'0:0:6.95,6117
'0:0:7.0,6108
'0:0:7.05,6094
'0:0:7.1,6075
'0:0:7.15,6061
'0:0:7.2,6046
'0:0:7.25,6029
'0:0:7.3,6012
'0:0:7.35,6000
'0:0:7.4,5992
'0:0:7.45,5984
'0:0:7.5,5971
'0:0:7.55,5958
'0:0:7.6,5939
'0:0:7.65,5922
'0:0:7.7,5910
'0:0:7.75,5902
'0:0:7.8,5891
'0:0:7.85,5883
'0:0:7.9,5876
'0:0:7.95,5870
'0:0:8.0,5865
'0:0:8.05,5857
'0:0:8.1,5850
'0:0:8.15,5842
'0:0:8.2,5834
'0:0:8.25,5830
'0:0:8.3,5827
'0:0:8.35,5824
'0:0:8.4,5821
'0:0:8.45,5818
'0:0:8.5,5816
'0:0:8.55,5816
'0:0:8.6,5815
'0:0:8.65,5813
'0:0:8.7,5810
'0:0:8.75,5807
'0:0:8.8,5804
'0:0:8.85,5802
'0:0:8.9,5804
'0:0:8.95,5807
'0:0:9.0,5809
'0:0:9.05,5813
'0:0:9.1,5823
'0:0:9.15,5836
'0:0:9.2,5849
'0:0:9.25,5863
'0:0:9.3,5876
'0:0:9.35,5883
'0:0:9.4,5893
'0:0:9.45,5902
'0:0:9.5,5910
'0:0:9.55,5917
'0:0:9.6,5929
'0:0:9.65,5943
'0:0:9.7,5960
'0:0:9.75,5975
'0:0:9.8,5992
'0:0:9.85,6007
'0:0:9.9,6021
'0:0:9.95,6034
'0:0:10.0,6051
'0:0:10.05,6065
'0:0:10.1,6080
'0:0:10.15,6092
'0:0:10.2,6105
'0:0:10.25,6114
'0:0:10.3,6118
'0:0:10.35,6116
'0:0:10.4,6112
'0:0:10.45,6104
'0:0:10.5,6094
'0:0:10.55,6086
'0:0:10.6,6076
'0:0:10.65,6065
'0:0:10.7,6052
'0:0:10.75,6043
'0:0:10.8,6034
'0:0:10.85,6025
'0:0:10.9,6012
'0:0:10.95,5998
'0:0:11.0,5983
'0:0:11.05,5965
'0:0:11.1,5949
'0:0:11.15,5936
'0:0:11.2,5922
'0:0:11.25,5908
'0:0:11.3,5897
'0:0:11.35,5889
'0:0:11.4,5881
'0:0:11.45,5874
'0:0:11.5,5867
'0:0:11.55,5860
'0:0:11.6,5853
'0:0:11.65,5846
'0:0:11.7,5841
'0:0:11.75,5836
'0:0:11.8,5829
'0:0:11.85,5824
'0:0:11.9,5820
'0:0:11.95,5819
'0:0:12.0,5818
'0:0:12.05,5815
'0:0:12.1,5813
'0:0:12.15,5810
'0:0:12.2,5808
'0:0:12.25,5810
'0:0:12.3,5812
'0:0:12.35,5812
'0:0:12.4,5812
'0:0:12.45,5814
'0:0:12.5,5814
'0:0:12.55,5816
'0:0:12.6,5818
'0:0:12.65,5818
'0:0:12.7,5815
'0:0:12.75,5814
'0:0:12.8,5813
'0:0:12.85,5815
'0:0:12.9,5820
'0:0:12.95,5824
'0:0:13.0,5826
'0:0:13.05,5831
'0:0:13.1,5840
'0:0:13.15,5851
'0:0:13.2,5865
'0:0:13.25,5879
'0:0:13.3,5892
'0:0:13.35,5904
'0:0:13.4,5915
'0:0:13.45,5927
'0:0:13.5,5936
'0:0:13.55,5943
'0:0:13.6,5953
'0:0:13.65,5968
'0:0:13.7,5989
'0:0:13.75,6007
'0:0:13.8,6025
'0:0:13.85,6040
'0:0:13.9,6053
'0:0:13.95,6062
'0:0:14.0,6073
'0:0:14.05,6080
'0:0:14.1,6079
'0:0:14.15,6072
'0:0:14.2,6065
'0:0:14.25,6060
'0:0:14.3,6054
'0:0:14.35,6046
'0:0:14.4,6038
'0:0:14.45,6025
'0:0:14.5,6009
'0:0:14.55,5998
'0:0:14.6,5989
'0:0:14.65,5976
'0:0:14.7,5956
'0:0:14.75,5940
'0:0:14.8,5928
'0:0:14.85,5920
'0:0:14.9,5910
'0:0:14.95,5901
'0:0:15.0,5892
'0:0:15.05,5882
'0:0:15.1,5871
'0:0:15.15,5865
'0:0:15.2,5858
'0:0:15.25,5849
'0:0:15.3,5840
'0:0:15.35,5835
'0:0:15.4,5833
'0:0:15.45,5832
'0:0:15.5,5830
'0:0:15.55,5828
'0:0:15.6,5822
'0:0:15.65,5816
'0:0:15.7,5814
'0:0:15.75,5814
'0:0:15.8,5812
'0:0:15.85,5810
'0:0:15.9,5811
'0:0:15.95,5812
'0:0:16.0,5813
'0:0:16.05,5813
'0:0:16.1,5812
'0:0:16.15,5811
'0:0:16.2,5811
'0:0:16.25,5814
'0:0:16.3,5818
'0:0:16.35,5822
'0:0:16.4,5825
'0:0:16.45,5827
'0:0:16.5,5830
'0:0:16.55,5834
'0:0:16.6,5842
'0:0:16.65,5852
'0:0:16.7,5864
'0:0:16.75,5875
'0:0:16.8,5886
'0:0:16.85,5894
'0:0:16.9,5905
'0:0:16.95,5915
'0:0:17.0,5924
'0:0:17.05,5933
'0:0:17.1,5946
'0:0:17.15,5961
'0:0:17.2,5978
'0:0:17.25,5994
'0:0:17.3,6011
'0:0:17.35,6021
'0:0:17.4,6028
'0:0:17.45,6036
'0:0:17.5,6046
'0:0:17.55,6055
'0:0:17.6,6062
'0:0:17.65,6065
'0:0:17.7,6067
'0:0:17.75,6067
'0:0:17.8,6064
'0:0:17.85,6059
'0:0:17.9,6055
'0:0:17.95,6046
'0:0:18.0,6033
'0:0:18.05,6023
'0:0:18.1,6015
'0:0:18.15,6002
'0:0:18.2,5984
'0:0:18.25,5968
'0:0:18.3,5954
'0:0:18.35,5945
'0:0:18.4,5935
'0:0:18.45,5927
'0:0:18.5,5916
'0:0:18.55,5902
'0:0:18.6,5888
'0:0:18.65,5879
'0:0:18.7,5872
'0:0:18.75,5864
'0:0:18.8,5854
'0:0:18.85,5847
'0:0:18.9,5841
'0:0:18.95,5837
'0:0:19.0,5833
'0:0:19.05,5829
'0:0:19.1,5824
'0:0:19.15,5819
'0:0:19.2,5812
