,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,5896
'0:0:0.05,5893
'0:0:0.1,5890
'0:0:0.15,5893
'0:0:0.2,5899
'0:0:0.25,5902
'0:0:0.3,5902
'0:0:0.35,5902
'0:0:0.4,5900
'0:0:0.45,5893
'0:0:0.5,5880
'0:0:0.55,5865
'0:0:0.6,5858
'0:0:0.65,5857
'0:0:0.7,5861
'0:0:0.75,5873
'0:0:0.8,5883
'0:0:0.85,5891
'0:0:0.9,5906
'0:0:0.95,5922
'0:0:1.0,5936
'0:0:1.05,5956
'0:0:1.1,5980
'0:0:1.15,6008
'0:0:1.2,6033
'0:0:1.25,6061
'0:0:1.3,6086
'0:0:1.35,6107
'0:0:1.4,6123
'0:0:1.45,6144
'0:0:1.5,6167
'0:0:1.55,6193
'0:0:1.6,6215
'0:0:1.65,6239
'0:0:1.7,6263
'0:0:1.75,6277
'0:0:1.8,6277
'0:0:1.85,6275
'0:0:1.9,6266
'0:0:1.95,6248
'0:0:2.0,6234
'0:0:2.05,6220
'0:0:2.1,6201
'0:0:2.15,6173
'0:0:2.2,6149
'0:0:2.25,6130
'0:0:2.3,6114
'0:0:2.35,6099
'0:0:2.4,6088
'0:0:2.45,6072
'0:0:2.5,6052
'0:0:2.55,6034
'0:0:2.6,6018
'0:0:2.65,5997
'0:0:2.7,5977
'0:0:2.75,5963
'0:0:2.8,5957
'0:0:2.85,5951
'0:0:2.9,5941
'0:0:2.95,5929
'0:0:3.0,5916
'0:0:3.05,5900
'0:0:3.1,5886
'0:0:3.15,5873
'0:0:3.2,5860
'0:0:3.25,5845
'0:0:3.3,5832
'0:0:3.35,5821
'0:0:3.4,5813
'0:0:3.45,5806
'0:0:3.5,5800
'0:0:3.55,5793
'0:0:3.6,5785
'0:0:3.65,5777
'0:0:3.7,5772
'0:0:3.75,5766
'0:0:3.8,5760
'0:0:3.85,5753
'0:0:3.9,5747
'0:0:3.95,5744
'0:0:4.0,5743
'0:0:4.05,5742
'0:0:4.1,5742
'0:0:4.15,5740
'0:0:4.2,5740
'0:0:4.25,5744
'0:0:4.3,5749
'0:0:4.35,5754
'0:0:4.4,5762
'0:0:4.45,5774
'0:0:4.5,5787
'0:0:4.55,5800
'0:0:4.6,5813
'0:0:4.65,5827
'0:0:4.7,5837
'0:0:4.75,5849
'0:0:4.8,5862
'0:0:4.85,5873
'0:0:4.9,5882
'0:0:4.95,5894
'0:0:5.0,5908
'0:0:5.05,5925
'0:0:5.1,5939
'0:0:5.15,5957
'0:0:5.2,5971
'0:0:5.25,5980
'0:0:5.3,5988
'0:0:5.35,5999
'0:0:5.4,6009
'0:0:5.45,6017
'0:0:5.5,6027
'0:0:5.55,6045
'0:0:5.6,6056
'0:0:5.65,6057
'0:0:5.7,6054
'0:0:5.75,6041
'0:0:5.8,6020
'0:0:5.85,6000
'0:0:5.9,5985
'0:0:5.95,5970
'0:0:6.0,5955
'0:0:6.05,5939
'0:0:6.1,5926
'0:0:6.15,5915
'0:0:6.2,5905
'0:0:6.25,5895
'0:0:6.3,5883
'0:0:6.35,5867
'0:0:6.4,5857
'0:0:6.45,5846
'0:0:6.5,5834
'0:0:6.55,5822
'0:0:6.6,5815
'0:0:6.65,5813
'0:0:6.7,5810
'0:0:6.75,5806
'0:0:6.8,5802
'0:0:6.85,5795
'0:0:6.9,5789
'0:0:6.95,5785
'0:0:7.0,5780
'0:0:7.05,5774
'0:0:7.1,5769
'0:0:7.15,5765
'0:0:7.2,5764
'0:0:7.25,5762
'0:0:7.3,5760
'0:0:7.35,5761
'0:0:7.4,5760
'0:0:7.45,5757
'0:0:7.5,5755
'0:0:7.55,5754
'0:0:7.6,5754
'0:0:7.65,5755
'0:0:7.7,5759
'0:0:7.75,5765
'0:0:7.8,5771
'0:0:7.85,5774
'0:0:7.9,5770
'0:0:7.95,5765
'0:0:8.0,5763
'0:0:8.05,5766
'0:0:8.1,5772
'0:0:8.15,5782
'0:0:8.2,5796
'0:0:8.25,5816
'0:0:8.3,5834
'0:0:8.35,5854
'0:0:8.4,5874
'0:0:8.45,5892
'0:0:8.5,5905
'0:0:8.55,5922
'0:0:8.6,5938
'0:0:8.65,5953
'0:0:8.7,5967
'0:0:8.75,5987
'0:0:8.8,6010
'0:0:8.85,6035
'0:0:8.9,6051
'0:0:8.95,6055
'0:0:9.0,6045
'0:0:9.05,6032
'0:0:9.1,6022
'0:0:9.15,6011
'0:0:9.2,5998
'0:0:9.25,5985
'0:0:9.3,5980
'0:0:9.35,5977
'0:0:9.4,5971
'0:0:9.45,5964
'0:0:9.5,5952
'0:0:9.55,5932
'0:0:9.6,5917
'0:0:9.65,5906
'0:0:9.7,5892
'0:0:9.75,5876
'0:0:9.8,5865
'0:0:9.85,5856
'0:0:9.9,5850
'0:0:9.95,5844
'0:0:10.0,5837
'0:0:10.05,5830
'0:0:10.1,5820
'0:0:10.15,5810
'0:0:10.2,5803
'0:0:10.25,5795
'0:0:10.3,5787
'0:0:10.35,5780
'0:0:10.4,5776
'0:0:10.45,5774
'0:0:10.5,5773
'0:0:10.55,5772
'0:0:10.6,5770
'0:0:10.65,5767
'0:0:10.7,5763
'0:0:10.75,5759
'0:0:10.8,5758
'0:0:10.85,5756
'0:0:10.9,5753
'0:0:10.95,5752
'0:0:11.0,5751
'0:0:11.05,5751
'0:0:11.1,5752
'0:0:11.15,5754
'0:0:11.2,5754
'0:0:11.25,5753
'0:0:11.3,5751
'0:0:11.35,5749
'0:0:11.4,5750
'0:0:11.45,5752
'0:0:11.5,5754
'0:0:11.55,5756
'0:0:11.6,5762
'0:0:11.65,5771
'0:0:11.7,5779
'0:0:11.75,5792
'0:0:11.8,5806
'0:0:11.85,5822
'0:0:11.9,5838
'0:0:11.95,5853
'0:0:12.0,5861
'0:0:12.05,5872
'0:0:12.1,5882
'0:0:12.15,5892
'0:0:12.2,5901
'0:0:12.25,5912
'0:0:12.3,5927
'0:0:12.35,5947
'0:0:12.4,5963
'0:0:12.45,5970
'0:0:12.5,5966
'0:0:12.55,5961
'0:0:12.6,5955
'0:0:12.65,5943
'0:0:12.7,5932
'0:0:12.75,5925
'0:0:12.8,5918
'0:0:12.85,5908
'0:0:12.9,5896
'0:0:12.95,5884
'0:0:13.0,5874
'0:0:13.05,5864
'0:0:13.1,5856
'0:0:13.15,5849
'0:0:13.2,5844
'0:0:13.25,5838
'0:0:13.3,5829
'0:0:13.35,5818
'0:0:13.4,5811
'0:0:13.45,5804
'0:0:13.5,5797
'0:0:13.55,5789
'0:0:13.6,5784
'0:0:13.65,5779
'0:0:13.7,5775
'0:0:13.75,5772
'0:0:13.8,5770
'0:0:13.85,5768
'0:0:13.9,5766
'0:0:13.95,5762
'0:0:14.0,5758
'0:0:14.05,5756
'0:0:14.1,5755
'0:0:14.15,5752
'0:0:14.2,5750
'0:0:14.25,5747
'0:0:14.3,5745
'0:0:14.35,5744
'0:0:14.4,5743
'0:0:14.45,5744
'0:0:14.5,5743
'0:0:14.55,5742
'0:0:14.6,5738
'0:0:14.65,5734
'0:0:14.7,5732
'0:0:14.75,5731
'0:0:14.8,5728
'0:0:14.85,5726
'0:0:14.9,5728
'0:0:14.95,5731
'0:0:15.0,5733
'0:0:15.05,5736
'0:0:15.1,5741
'0:0:15.15,5746
'0:0:15.2,5752
'0:0:15.25,5758
'0:0:15.3,5762
'0:0:15.35,5770
'0:0:15.4,5778
'0:0:15.45,5785
'0:0:15.5,5792
'0:0:15.55,5802
'0:0:15.6,5813
'0:0:15.65,5828
'0:0:15.7,5843
'0:0:15.75,5859
'0:0:15.8,5876
'0:0:15.85,5889
'0:0:15.9,5899
'0:0:15.95,5912
'0:0:16.0,5925
'0:0:16.05,5937
'0:0:16.1,5946
'0:0:16.15,5956
'0:0:16.2,5965
'0:0:16.25,5972
'0:0:16.3,5972
'0:0:16.35,5969
'0:0:16.4,5966
'0:0:16.45,5957
'0:0:16.5,5943
'0:0:16.55,5929
'0:0:16.6,5918
'0:0:16.65,5903
'0:0:16.7,5886
'0:0:16.75,5872
'0:0:16.8,5861
'0:0:16.85,5853
'0:0:16.9,5846
'0:0:16.95,5838
'0:0:17.0,5832
'0:0:17.05,5822
'0:0:17.1,5810
'0:0:17.15,5801
'0:0:17.2,5794
'0:0:17.25,5785
'0:0:17.3,5778
'0:0:17.35,5770
'0:0:17.4,5764
'0:0:17.45,5761
'0:0:17.5,5760
'0:0:17.55,5757
'0:0:17.6,5755
'0:0:17.65,5752
'0:0:17.7,5750
'0:0:17.75,5751
'0:0:17.8,5751
'0:0:17.85,5748
'0:0:17.9,5746
'0:0:17.95,5747
'0:0:18.0,5752
'0:0:18.05,5760
'0:0:18.1,5771
'0:0:18.15,5781
'0:0:18.2,5792
'0:0:18.25,5804
'0:0:18.3,5812
'0:0:18.35,5824
'0:0:18.4,5835
'0:0:18.45,5844
'0:0:18.5,5852
'0:0:18.55,5862
'0:0:18.6,5875
'0:0:18.65,5891
'0:0:18.7,5909
'0:0:18.75,5928
'0:0:18.8,5944
'0:0:18.85,5962
'0:0:18.9,5978
'0:0:18.95,5989
'0:0:19.0,6000
'0:0:19.05,6013
'0:0:19.1,6019
'0:0:19.15,6014
'0:0:19.2,6006
