,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,320,777
'0:0:0.05,343,775
'0:0:0.1,410,771
'0:0:0.15,437,770
'0:0:0.2,449,772
'0:0:0.25,477,772
'0:0:0.3,523,769
'0:0:0.35,630,764
'0:0:0.4,691,760
'0:0:0.45,670,758
'0:0:0.5,647,756
'0:0:0.55,605,746
'0:0:0.6,553,739
'0:0:0.65,532,735
'0:0:0.7,547,728
'0:0:0.75,562,725
'0:0:0.8,588,729
'0:0:0.85,579,733
'0:0:0.9,542,739
'0:0:0.95,463,748
'0:0:1.0,394,761
'0:0:1.05,359,775
'0:0:1.1,336,787
'0:0:1.15,324,800
'0:0:1.2,359,814
'0:0:1.25,385,834
'0:0:1.3,413,853
'0:0:1.35,427,874
'0:0:1.4,411,893
'0:0:1.45,378,913
'0:0:1.5,361,932
'0:0:1.55,361,952
'0:0:1.6,365,970
'0:0:1.65,371,994
'0:0:1.7,363,1015
'0:0:1.75,355,1034
'0:0:1.8,359,1052
'0:0:1.85,363,1076
'0:0:1.9,369,1102
'0:0:1.95,360,1126
'0:0:2.0,348,1144
'0:0:2.05,352,1164
'0:0:2.1,357,1183
'0:0:2.15,368,1206
'0:0:2.2,369,1227
'0:0:2.25,373,1243
'0:0:2.3,381,1257
'0:0:2.35,389,1272
'0:0:2.4,383,1284
'0:0:2.45,392,1290
'0:0:2.5,382,1279
'0:0:2.55,366,1253
'0:0:2.6,362,1226
'0:0:2.65,371,1198
'0:0:2.7,385,1173
'0:0:2.75,386,1148
'0:0:2.8,387,1118
'0:0:2.85,380,1089
'0:0:2.9,375,1062
'0:0:2.95,375,1035
'0:0:3.0,391,1014
'0:0:3.05,386,994
'0:0:3.1,370,976
'0:0:3.15,362,956
'0:0:3.2,363,942
'0:0:3.25,374,928
'0:0:3.3,378,917
'0:0:3.35,380,903
'0:0:3.4,377,892
'0:0:3.45,372,882
'0:0:3.5,376,873
'0:0:3.55,381,868
'0:0:3.6,371,868
'0:0:3.65,356,869
'0:0:3.7,352,864
'0:0:3.75,362,853
'0:0:3.8,367,845
'0:0:3.85,367,838
'0:0:3.9,362,827
'0:0:3.95,359,815
'0:0:4.0,357,809
'0:0:4.05,363,798
'0:0:4.1,374,790
'0:0:4.15,373,789
'0:0:4.2,369,785
'0:0:4.25,364,779
'0:0:4.3,366,771
'0:0:4.35,362,765
'0:0:4.4,360,760
'0:0:4.45,361,751
'0:0:4.5,364,747
'0:0:4.55,368,743
'0:0:4.6,384,740
'0:0:4.65,387,744
'0:0:4.7,385,750
'0:0:4.75,385,750
'0:0:4.8,391,748
'0:0:4.85,381,743
'0:0:4.9,367,739
'0:0:4.95,348,735
'0:0:5.0,337,732
'0:0:5.05,342,732
'0:0:5.1,355,729
'0:0:5.15,372,729
'0:0:5.2,371,730
'0:0:5.25,358,729
'0:0:5.3,349,728
'0:0:5.35,350,724
'0:0:5.4,352,722
'0:0:5.45,353,721
'0:0:5.5,350,718
'0:0:5.55,356,717
'0:0:5.6,353,719
'0:0:5.65,363,723
'0:0:5.7,366,737
'0:0:5.75,357,759
'0:0:5.8,342,773
'0:0:5.85,341,778
'0:0:5.9,350,784
'0:0:5.95,346,791
'0:0:6.0,347,797
'0:0:6.05,351,805
'0:0:6.1,350,814
'0:0:6.15,358,828
'0:0:6.2,370,839
'0:0:6.25,373,848
'0:0:6.3,364,858
'0:0:6.35,360,874
'0:0:6.4,358,891
'0:0:6.45,353,910
'0:0:6.5,355,926
'0:0:6.55,355,941
'0:0:6.6,361,954
'0:0:6.65,362,975
'0:0:6.7,375,998
'0:0:6.75,384,1021
'0:0:6.8,375,1038
'0:0:6.85,361,1056
'0:0:6.9,359,1073
'0:0:6.95,361,1094
'0:0:7.0,359,1115
'0:0:7.05,356,1140
'0:0:7.1,353,1158
'0:0:7.15,357,1170
'0:0:7.2,356,1186
'0:0:7.25,373,1203
'0:0:7.3,372,1209
'0:0:7.35,362,1210
'0:0:7.4,360,1207
'0:0:7.45,363,1203
'0:0:7.5,370,1200
'0:0:7.55,365,1197
'0:0:7.6,355,1190
'0:0:7.65,351,1179
'0:0:7.7,353,1173
'0:0:7.75,366,1171
'0:0:7.8,378,1163
'0:0:7.85,369,1144
'0:0:7.9,355,1120
'0:0:7.95,349,1095
'0:0:8.0,356,1069
'0:0:8.05,359,1039
'0:0:8.1,362,1010
'0:0:8.15,363,983
'0:0:8.2,354,958
'0:0:8.25,354,935
'0:0:8.3,365,918
'0:0:8.35,355,905
'0:0:8.4,352,900
'0:0:8.45,359,891
'0:0:8.5,364,882
'0:0:8.55,370,877
'0:0:8.6,364,872
'0:0:8.65,363,860
'0:0:8.7,365,848
'0:0:8.75,362,839
'0:0:8.8,378,832
'0:0:8.85,380,825
'0:0:8.9,367,823
'0:0:8.95,362,819
'0:0:9.0,361,811
'0:0:9.05,361,804
'0:0:9.1,362,797
'0:0:9.15,363,783
'0:0:9.2,367,771
'0:0:9.25,365,761
'0:0:9.3,373,751
'0:0:9.35,375,742
'0:0:9.4,363,740
'0:0:9.45,363,736
'0:0:9.5,367,728
'0:0:9.55,368,721
'0:0:9.6,362,717
'0:0:9.65,360,713
'0:0:9.7,356,707
'0:0:9.75,350,702
'0:0:9.8,357,702
'0:0:9.85,367,699
'0:0:9.9,364,699
'0:0:9.95,355,701
'0:0:10.0,354,701
'0:0:10.05,362,698
'0:0:10.1,367,697
'0:0:10.15,363,698
'0:0:10.2,354,698
'0:0:10.25,356,693
'0:0:10.3,353,694
