,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,389,714
'0:0:0.05,368,724
'0:0:0.1,377,730
'0:0:0.15,399,733
'0:0:0.2,409,734
'0:0:0.25,401,734
'0:0:0.3,379,734
'0:0:0.35,361,729
'0:0:0.4,304,721
'0:0:0.45,246,716
'0:0:0.5,249,718
'0:0:0.55,286,725
'0:0:0.6,308,738
'0:0:0.65,315,754
'0:0:0.7,319,768
'0:0:0.75,325,786
'0:0:0.8,332,804
'0:0:0.85,337,825
'0:0:0.9,333,846
'0:0:0.95,340,863
'0:0:1.0,350,878
'0:0:1.05,359,902
'0:0:1.1,369,925
'0:0:1.15,380,949
'0:0:1.2,369,971
'0:0:1.25,356,995
'0:0:1.3,356,1017
'0:0:1.35,363,1037
'0:0:1.4,361,1055
'0:0:1.45,361,1075
'0:0:1.5,363,1092
'0:0:1.55,363,1110
'0:0:1.6,361,1131
'0:0:1.65,365,1155
'0:0:1.7,375,1175
'0:0:1.75,362,1193
'0:0:1.8,350,1208
'0:0:1.85,352,1227
'0:0:1.9,362,1242
'0:0:1.95,364,1260
'0:0:2.0,363,1270
'0:0:2.05,360,1280
'0:0:2.1,356,1288
'0:0:2.15,356,1301
'0:0:2.2,369,1317
'0:0:2.25,369,1325
'0:0:2.3,357,1332
'0:0:2.35,346,1341
'0:0:2.4,351,1352
'0:0:2.45,360,1358
'0:0:2.5,358,1354
'0:0:2.55,355,1341
'0:0:2.6,355,1324
'0:0:2.65,353,1309
'0:0:2.7,359,1295
'0:0:2.75,373,1281
'0:0:2.8,368,1263
'0:0:2.85,361,1242
'0:0:2.9,362,1231
'0:0:2.95,370,1220
'0:0:3.0,375,1204
'0:0:3.05,370,1177
'0:0:3.1,366,1153
'0:0:3.15,362,1121
'0:0:3.2,360,1094
'0:0:3.25,370,1072
'0:0:3.3,370,1048
'0:0:3.35,360,1022
'0:0:3.4,356,1002
'0:0:3.45,363,980
'0:0:3.5,366,962
'0:0:3.55,364,944
'0:0:3.6,362,925
'0:0:3.65,360,905
'0:0:3.7,360,888
'0:0:3.75,375,872
'0:0:3.8,374,858
'0:0:3.85,364,848
'0:0:3.9,360,844
'0:0:3.95,367,839
'0:0:4.0,372,833
'0:0:4.05,371,828
'0:0:4.1,367,821
'0:0:4.15,366,816
'0:0:4.2,366,816
'0:0:4.25,377,812
'0:0:4.3,380,809
'0:0:4.35,371,812
'0:0:4.4,364,813
'0:0:4.45,367,808
'0:0:4.5,370,802
'0:0:4.55,367,796
'0:0:4.6,363,788
'0:0:4.65,360,775
'0:0:4.7,361,770
'0:0:4.75,368,766
'0:0:4.8,375,761
'0:0:4.85,366,761
'0:0:4.9,357,759
'0:0:4.95,355,758
'0:0:5.0,362,756
'0:0:5.05,362,751
'0:0:5.1,363,747
'0:0:5.15,364,739
'0:0:5.2,362,732
'0:0:5.25,362,727
'0:0:5.3,373,723
'0:0:5.35,374,721
'0:0:5.4,367,723
'0:0:5.45,362,720
'0:0:5.5,366,718
'0:0:5.55,367,718
'0:0:5.6,362,718
'0:0:5.65,362,714
'0:0:5.7,362,708
'0:0:5.75,361,707
'0:0:5.8,364,705
'0:0:5.85,374,703
'0:0:5.9,368,705
'0:0:5.95,357,707
'0:0:6.0,357,707
'0:0:6.05,365,708
'0:0:6.1,368,712
'0:0:6.15,366,722
'0:0:6.2,365,728
'0:0:6.25,360,734
'0:0:6.3,357,746
'0:0:6.35,363,758
'0:0:6.4,366,771
'0:0:6.45,358,786
'0:0:6.5,353,799
'0:0:6.55,358,818
'0:0:6.6,364,837
'0:0:6.65,364,859
'0:0:6.7,359,877
'0:0:6.75,354,892
'0:0:6.8,354,906
'0:0:6.85,354,928
'0:0:6.9,364,949
'0:0:6.95,368,969
'0:0:7.0,360,985
'0:0:7.05,356,1003
'0:0:7.1,360,1021
'0:0:7.15,368,1041
'0:0:7.2,363,1060
'0:0:7.25,359,1078
'0:0:7.3,357,1094
'0:0:7.35,357,1113
'0:0:7.4,362,1133
'0:0:7.45,373,1156
'0:0:7.5,368,1170
'0:0:7.55,358,1183
'0:0:7.6,358,1195
'0:0:7.65,364,1210
'0:0:7.7,367,1222
'0:0:7.75,364,1230
'0:0:7.8,361,1236
'0:0:7.85,361,1237
'0:0:7.9,364,1242
'0:0:7.95,371,1251
'0:0:8.0,373,1251
'0:0:8.05,363,1247
'0:0:8.1,354,1246
'0:0:8.15,362,1249
'0:0:8.2,366,1254
'0:0:8.25,365,1260
'0:0:8.3,363,1260
'0:0:8.35,362,1249
'0:0:8.4,361,1239
'0:0:8.45,368,1229
'0:0:8.5,378,1214
'0:0:8.55,374,1188
'0:0:8.6,367,1161
'0:0:8.65,366,1138
'0:0:8.7,372,1120
'0:0:8.75,370,1100
'0:0:8.8,368,1075
'0:0:8.85,366,1048
'0:0:8.9,365,1030
'0:0:8.95,367,1014
'0:0:9.0,377,995
'0:0:9.05,374,970
'0:0:9.1,359,948
'0:0:9.15,361,929
'0:0:9.2,366,914
'0:0:9.25,371,900
'0:0:9.3,371,889
'0:0:9.35,366,875
'0:0:9.4,362,861
'0:0:9.45,362,850
'0:0:9.5,370,837
'0:0:9.55,371,827
'0:0:9.6,363,823
'0:0:9.65,361,817
'0:0:9.7,366,808
'0:0:9.75,370,801
'0:0:9.8,368,797
'0:0:9.85,364,794
'0:0:9.9,364,788
'0:0:9.95,362,778
'0:0:10.0,370,770
'0:0:10.05,376,763
'0:0:10.1,366,760
'0:0:10.15,360,757
'0:0:10.2,359,752
