,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,372,744
'0:0:0.05,358,744
'0:0:0.1,360,741
'0:0:0.15,362,739
'0:0:0.2,358,742
'0:0:0.25,364,745
'0:0:0.3,373,750
'0:0:0.35,378,760
'0:0:0.4,399,765
'0:0:0.45,418,765
'0:0:0.5,412,767
'0:0:0.55,394,769
'0:0:0.6,353,770
'0:0:0.65,274,764
'0:0:0.7,258,757
'0:0:0.75,290,755
'0:0:0.8,328,753
'0:0:0.85,337,755
'0:0:0.9,335,765
'0:0:0.95,340,774
'0:0:1.0,356,786
'0:0:1.05,368,801
'0:0:1.1,362,818
'0:0:1.15,351,828
'0:0:1.2,344,838
'0:0:1.25,344,855
'0:0:1.3,357,877
'0:0:1.35,375,899
'0:0:1.4,373,920
'0:0:1.45,367,937
'0:0:1.5,364,956
'0:0:1.55,367,973
'0:0:1.6,367,989
'0:0:1.65,361,999
'0:0:1.7,351,1014
'0:0:1.75,347,1033
'0:0:1.8,348,1058
'0:0:1.85,359,1081
'0:0:1.9,360,1104
'0:0:1.95,352,1124
'0:0:2.0,353,1144
'0:0:2.05,362,1164
'0:0:2.1,369,1188
'0:0:2.15,368,1207
'0:0:2.2,368,1218
'0:0:2.25,361,1228
'0:0:2.3,356,1244
'0:0:2.35,358,1262
'0:0:2.4,370,1278
'0:0:2.45,366,1285
'0:0:2.5,359,1291
'0:0:2.55,363,1302
'0:0:2.6,366,1313
'0:0:2.65,366,1312
'0:0:2.7,364,1291
'0:0:2.75,361,1263
'0:0:2.8,359,1230
'0:0:2.85,364,1208
'0:0:2.9,379,1188
'0:0:2.95,380,1160
'0:0:3.0,368,1129
'0:0:3.05,364,1104
'0:0:3.1,366,1082
'0:0:3.15,367,1062
'0:0:3.2,362,1040
'0:0:3.25,357,1019
'0:0:3.3,356,994
'0:0:3.35,360,976
'0:0:3.4,374,960
'0:0:3.45,378,943
'0:0:3.5,368,928
'0:0:3.55,363,916
'0:0:3.6,369,903
'0:0:3.65,375,890
'0:0:3.7,372,881
'0:0:3.75,366,870
'0:0:3.8,365,855
'0:0:3.85,365,850
'0:0:3.9,378,841
'0:0:3.95,385,831
'0:0:4.0,377,828
'0:0:4.05,372,826
'0:0:4.1,370,821
'0:0:4.15,371,814
'0:0:4.2,368,808
'0:0:4.25,365,802
'0:0:4.3,361,792
'0:0:4.35,359,785
'0:0:4.4,363,779
'0:0:4.45,371,772
'0:0:4.5,362,769
'0:0:4.55,355,765
'0:0:4.6,358,758
'0:0:4.65,363,749
'0:0:4.7,368,740
'0:0:4.75,366,731
'0:0:4.8,364,716
'0:0:4.85,359,707
'0:0:4.9,360,702
'0:0:4.95,374,695
'0:0:5.0,373,693
'0:0:5.05,366,692
'0:0:5.1,365,689
'0:0:5.15,373,686
'0:0:5.2,372,684
'0:0:5.25,367,682
'0:0:5.3,362,678
'0:0:5.35,359,675
'0:0:5.4,361,673
'0:0:5.45,370,669
'0:0:5.5,374,667
'0:0:5.55,367,669
'0:0:5.6,361,669
'0:0:5.65,362,666
'0:0:5.7,364,666
'0:0:5.75,362,668
'0:0:5.8,358,670
'0:0:5.85,357,672
'0:0:5.9,354,680
'0:0:5.95,364,686
'0:0:6.0,372,693
'0:0:6.05,365,704
'0:0:6.1,359,717
'0:0:6.15,362,727
'0:0:6.2,364,737
'0:0:6.25,365,745
'0:0:6.3,363,752
'0:0:6.35,362,760
'0:0:6.4,363,773
'0:0:6.45,371,785
'0:0:6.5,379,798
'0:0:6.55,371,811
'0:0:6.6,360,825
'0:0:6.65,362,840
'0:0:6.7,366,860
'0:0:6.75,367,878
'0:0:6.8,363,892
'0:0:6.85,359,904
'0:0:6.9,356,920
'0:0:6.95,361,940
'0:0:7.0,368,963
'0:0:7.05,366,979
'0:0:7.1,358,995
'0:0:7.15,359,1011
'0:0:7.2,364,1031
'0:0:7.25,366,1049
'0:0:7.3,361,1064
'0:0:7.35,359,1077
'0:0:7.4,358,1095
'0:0:7.45,364,1115
'0:0:7.5,374,1134
'0:0:7.55,370,1143
'0:0:7.6,361,1153
'0:0:7.65,358,1167
'0:0:7.7,360,1186
'0:0:7.75,360,1202
'0:0:7.8,358,1215
'0:0:7.85,358,1224
'0:0:7.9,354,1239
'0:0:7.95,359,1253
'0:0:8.0,366,1261
'0:0:8.05,358,1257
'0:0:8.1,351,1248
'0:0:8.15,358,1245
'0:0:8.2,364,1239
'0:0:8.25,364,1230
'0:0:8.3,358,1217
'0:0:8.35,354,1198
'0:0:8.4,355,1179
'0:0:8.45,368,1158
'0:0:8.5,373,1124
'0:0:8.55,366,1090
'0:0:8.6,363,1058
'0:0:8.65,365,1038
'0:0:8.7,368,1018
'0:0:8.75,365,1000
'0:0:8.8,361,976
'0:0:8.85,356,954
'0:0:8.9,356,935
'0:0:8.95,368,919
'0:0:9.0,367,902
'0:0:9.05,360,890
'0:0:9.1,359,879
'0:0:9.15,368,870
'0:0:9.2,372,861
'0:0:9.25,369,853
'0:0:9.3,363,840
'0:0:9.35,357,828
'0:0:9.4,359,818
'0:0:9.45,370,811
'0:0:9.5,368,807
'0:0:9.55,365,806
'0:0:9.6,366,801
'0:0:9.65,368,794
'0:0:9.7,365,789
'0:0:9.75,360,781
'0:0:9.8,356,768
'0:0:9.85,358,758
'0:0:9.9,365,751
'0:0:9.95,373,744
'0:0:10.0,366,742
'0:0:10.05,360,742
'0:0:10.1,358,737
'0:0:10.15,364,733
'0:0:10.2,363,729
'0:0:10.25,361,722
