,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,335,674
'0:0:0.05,313,675
'0:0:0.1,322,674
'0:0:0.15,342,675
'0:0:0.2,360,679
'0:0:0.25,386,682
'0:0:0.3,416,683
'0:0:0.35,441,686
'0:0:0.4,450,688
'0:0:0.45,453,687
'0:0:0.5,427,686
'0:0:0.55,384,686
'0:0:0.6,354,687
'0:0:0.65,343,691
'0:0:0.7,355,695
'0:0:0.75,379,701
'0:0:0.8,403,706
'0:0:0.85,409,712
'0:0:0.9,396,722
'0:0:0.95,378,737
'0:0:1.0,367,749
'0:0:1.05,365,754
'0:0:1.1,365,766
'0:0:1.15,377,786
'0:0:1.2,387,801
'0:0:1.25,388,816
'0:0:1.3,374,828
'0:0:1.35,369,839
'0:0:1.4,380,853
'0:0:1.45,368,871
'0:0:1.5,349,891
'0:0:1.55,341,909
'0:0:1.6,341,925
'0:0:1.65,347,944
'0:0:1.7,348,959
'0:0:1.75,346,971
'0:0:1.8,353,982
'0:0:1.85,361,999
'0:0:1.9,371,1017
'0:0:1.95,393,1037
'0:0:2.0,389,1053
'0:0:2.05,376,1069
'0:0:2.1,366,1085
'0:0:2.15,364,1102
'0:0:2.2,356,1122
'0:0:2.25,349,1143
'0:0:2.3,345,1157
'0:0:2.35,341,1175
'0:0:2.4,343,1196
'0:0:2.45,352,1217
'0:0:2.5,358,1230
'0:0:2.55,348,1239
'0:0:2.6,338,1248
'0:0:2.65,342,1263
'0:0:2.7,347,1277
'0:0:2.75,351,1288
'0:0:2.8,351,1277
'0:0:2.85,349,1249
'0:0:2.9,341,1223
'0:0:2.95,341,1197
'0:0:3.0,353,1176
'0:0:3.05,357,1154
'0:0:3.1,346,1134
'0:0:3.15,340,1115
'0:0:3.2,345,1099
'0:0:3.25,349,1082
'0:0:3.3,352,1063
'0:0:3.35,359,1040
'0:0:3.4,368,1018
'0:0:3.45,377,1001
'0:0:3.5,395,988
'0:0:3.55,397,973
'0:0:3.6,386,965
'0:0:3.65,376,958
'0:0:3.7,366,948
'0:0:3.75,365,939
'0:0:3.8,363,931
'0:0:3.85,364,916
'0:0:3.9,364,900
'0:0:3.95,368,890
'0:0:4.0,373,880
'0:0:4.05,366,874
'0:0:4.1,356,873
'0:0:4.15,352,873
'0:0:4.2,352,867
'0:0:4.25,354,854
'0:0:4.3,354,845
'0:0:4.35,355,831
'0:0:4.4,353,819
'0:0:4.45,355,812
'0:0:4.5,367,803
'0:0:4.55,374,795
'0:0:4.6,366,795
'0:0:4.65,360,789
'0:0:4.7,362,779
'0:0:4.75,369,770
'0:0:4.8,367,764
'0:0:4.85,365,756
'0:0:4.9,360,745
'0:0:4.95,361,740
'0:0:5.0,374,733
'0:0:5.05,381,726
'0:0:5.1,376,725
'0:0:5.15,368,725
'0:0:5.2,363,722
'0:0:5.25,367,717
'0:0:5.3,360,714
'0:0:5.35,355,712
'0:0:5.4,352,705
'0:0:5.45,353,699
'0:0:5.5,358,698
'0:0:5.55,365,696
'0:0:5.6,360,702
'0:0:5.65,349,713
'0:0:5.7,346,723
'0:0:5.75,353,733
'0:0:5.8,361,742
'0:0:5.85,362,751
'0:0:5.9,362,755
'0:0:5.95,364,760
'0:0:6.0,361,770
'0:0:6.05,366,783
'0:0:6.1,369,796
'0:0:6.15,359,812
'0:0:6.2,350,824
'0:0:6.25,352,838
'0:0:6.3,359,849
'0:0:6.35,358,865
'0:0:6.4,358,879
'0:0:6.45,357,891
'0:0:6.5,357,906
'0:0:6.55,360,927
'0:0:6.6,371,945
'0:0:6.65,372,963
'0:0:6.7,363,979
'0:0:6.75,355,996
'0:0:6.8,360,1015
'0:0:6.85,362,1036
'0:0:6.9,355,1052
'0:0:6.95,357,1063
'0:0:7.0,356,1072
'0:0:7.05,359,1088
'0:0:7.1,368,1102
'0:0:7.15,373,1113
'0:0:7.2,366,1121
'0:0:7.25,360,1127
'0:0:7.3,362,1131
'0:0:7.35,364,1132
'0:0:7.4,359,1131
'0:0:7.45,355,1124
'0:0:7.5,353,1117
'0:0:7.55,351,1113
'0:0:7.6,359,1111
'0:0:7.65,372,1106
'0:0:7.7,371,1096
'0:0:7.75,363,1084
'0:0:7.8,359,1069
'0:0:7.85,365,1056
'0:0:7.9,363,1045
'0:0:7.95,356,1023
'0:0:8.0,350,999
'0:0:8.05,349,972
'0:0:8.1,356,947
'0:0:8.15,373,924
'0:0:8.2,372,907
'0:0:8.25,365,896
'0:0:8.3,363,885
'0:0:8.35,367,871
'0:0:8.4,369,861
'0:0:8.45,367,853
'0:0:8.5,366,841
'0:0:8.55,366,830
'0:0:8.6,370,823
'0:0:8.65,385,816
'0:0:8.7,383,813
'0:0:8.75,375,813
'0:0:8.8,368,808
'0:0:8.85,368,798
'0:0:8.9,362,791
'0:0:8.95,361,784
'0:0:9.0,354,772
'0:0:9.05,350,761
'0:0:9.1,355,755
'0:0:9.15,370,744
'0:0:9.2,377,736
'0:0:9.25,369,733
'0:0:9.3,359,730
'0:0:9.35,361,723
'0:0:9.4,363,715
'0:0:9.45,359,709
'0:0:9.5,360,703
'0:0:9.55,358,696
'0:0:9.6,358,692
'0:0:9.65,365,688
'0:0:9.7,371,684
'0:0:9.75,367,684
'0:0:9.8,356,685
'0:0:9.85,353,682
'0:0:9.9,357,678
'0:0:9.95,361,677
'0:0:10.0,357,676
'0:0:10.05,355,669
'0:0:10.1,356,665
'0:0:10.15,359,664
'0:0:10.2,370,662
'0:0:10.25,371,661
'0:0:10.3,358,663
