,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,412,821
'0:0:0.05,374,819
'0:0:0.1,373,818
'0:0:0.15,383,818
'0:0:0.2,393,819
'0:0:0.25,407,824
'0:0:0.3,430,834
'0:0:0.35,480,841
'0:0:0.4,552,845
'0:0:0.45,671,847
'0:0:0.5,764,852
'0:0:0.55,779,855
'0:0:0.6,708,851
'0:0:0.65,591,844
'0:0:0.7,579,840
'0:0:0.75,563,833
'0:0:0.8,497,831
'0:0:0.85,454,839
'0:0:0.9,460,848
'0:0:0.95,453,858
'0:0:1.0,456,875
'0:0:1.05,452,894
'0:0:1.1,419,914
'0:0:1.15,374,930
'0:0:1.2,362,946
'0:0:1.25,379,959
'0:0:1.3,416,975
'0:0:1.35,455,995
'0:0:1.4,424,1021
'0:0:1.45,380,1045
'0:0:1.5,373,1070
'0:0:1.55,384,1096
'0:0:1.6,387,1124
'0:0:1.65,379,1150
'0:0:1.7,383,1169
'0:0:1.75,380,1184
'0:0:1.8,384,1205
'0:0:1.85,391,1227
'0:0:1.9,411,1256
'0:0:1.95,408,1281
'0:0:2.0,396,1304
'0:0:2.05,399,1325
'0:0:2.1,424,1346
'0:0:2.15,435,1369
'0:0:2.2,423,1390
'0:0:2.25,405,1400
'0:0:2.3,392,1407
'0:0:2.35,389,1411
'0:0:2.4,388,1408
'0:0:2.45,409,1401
'0:0:2.5,398,1393
'0:0:2.55,387,1384
'0:0:2.6,373,1373
'0:0:2.65,384,1362
'0:0:2.7,396,1348
'0:0:2.75,384,1325
'0:0:2.8,369,1293
'0:0:2.85,375,1262
'0:0:2.9,384,1229
'0:0:2.95,411,1199
'0:0:3.0,421,1167
'0:0:3.05,416,1139
'0:0:3.1,404,1110
'0:0:3.15,397,1088
'0:0:3.2,407,1070
'0:0:3.25,431,1055
'0:0:3.3,451,1035
'0:0:3.35,455,1016
'0:0:3.4,432,997
'0:0:3.45,420,979
'0:0:3.5,428,963
'0:0:3.55,421,954
'0:0:3.6,401,951
'0:0:3.65,376,948
'0:0:3.7,382,939
'0:0:3.75,398,933
'0:0:3.8,387,930
'0:0:3.85,387,923
'0:0:3.9,386,917
'0:0:3.95,376,914
'0:0:4.0,401,906
'0:0:4.05,428,901
'0:0:4.1,423,901
'0:0:4.15,408,900
'0:0:4.2,410,895
'0:0:4.25,398,889
'0:0:4.3,410,884
'0:0:4.35,408,878
'0:0:4.4,386,868
'0:0:4.45,374,861
'0:0:4.5,362,855
'0:0:4.55,392,846
'0:0:4.6,404,842
'0:0:4.65,388,844
'0:0:4.7,382,844
'0:0:4.75,401,841
'0:0:4.8,422,836
'0:0:4.85,412,831
'0:0:4.9,398,827
'0:0:4.95,401,819
'0:0:5.0,395,812
'0:0:5.05,382,812
'0:0:5.1,394,811
'0:0:5.15,416,815
'0:0:5.2,397,823
'0:0:5.25,371,823
'0:0:5.3,369,819
'0:0:5.35,378,815
'0:0:5.4,381,810
'0:0:5.45,384,807
'0:0:5.5,378,801
'0:0:5.55,371,794
'0:0:5.6,372,790
'0:0:5.65,383,792
'0:0:5.7,382,797
'0:0:5.75,388,806
'0:0:5.8,376,818
'0:0:5.85,365,831
'0:0:5.9,381,845
'0:0:5.95,377,861
'0:0:6.0,357,878
'0:0:6.05,347,891
'0:0:6.1,338,903
'0:0:6.15,356,914
'0:0:6.2,375,929
'0:0:6.25,396,943
'0:0:6.3,389,963
'0:0:6.35,365,982
'0:0:6.4,356,1002
'0:0:6.45,365,1021
'0:0:6.5,371,1040
'0:0:6.55,381,1060
'0:0:6.6,391,1078
'0:0:6.65,390,1092
'0:0:6.7,384,1110
'0:0:6.75,370,1132
'0:0:6.8,379,1159
'0:0:6.85,392,1182
'0:0:6.9,391,1200
'0:0:6.95,391,1211
'0:0:7.0,375,1228
'0:0:7.05,377,1246
'0:0:7.1,384,1266
'0:0:7.15,360,1280
'0:0:7.2,359,1293
'0:0:7.25,345,1299
'0:0:7.3,357,1307
'0:0:7.35,387,1317
'0:0:7.4,386,1320
'0:0:7.45,384,1318
'0:0:7.5,369,1313
'0:0:7.55,360,1306
'0:0:7.6,373,1299
'0:0:7.65,370,1292
'0:0:7.7,361,1278
'0:0:7.75,365,1263
'0:0:7.8,366,1242
'0:0:7.85,379,1218
'0:0:7.9,398,1192
'0:0:7.95,385,1163
'0:0:8.0,368,1131
'0:0:8.05,361,1105
'0:0:8.1,372,1078
'0:0:8.15,386,1060
'0:0:8.2,389,1042
'0:0:8.25,386,1020
'0:0:8.3,381,998
'0:0:8.35,362,982
'0:0:8.4,368,964
'0:0:8.45,386,951
'0:0:8.5,380,944
'0:0:8.55,384,939
'0:0:8.6,395,931
'0:0:8.65,416,922
'0:0:8.7,433,913
'0:0:8.75,413,905
'0:0:8.8,384,892
'0:0:8.85,370,880
'0:0:8.9,368,869
'0:0:8.95,379,858
'0:0:9.0,385,851
'0:0:9.05,377,852
'0:0:9.1,366,849
'0:0:9.15,364,845
'0:0:9.2,366,840
'0:0:9.25,375,835
'0:0:9.3,368,829
'0:0:9.35,361,818
'0:0:9.4,359,808
'0:0:9.45,353,801
'0:0:9.5,375,792
'0:0:9.55,380,791
'0:0:9.6,367,793
'0:0:9.65,365,791
'0:0:9.7,385,787
'0:0:9.75,408,783
'0:0:9.8,411,781
'0:0:9.85,397,781
'0:0:9.9,367,778
'0:0:9.95,352,775
'0:0:10.0,341,772
'0:0:10.05,355,769
'0:0:10.1,356,772
'0:0:10.15,354,777
'0:0:10.2,366,777
