,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,378,658
'0:0:0.05,372,659
'0:0:0.1,368,666
'0:0:0.15,362,673
'0:0:0.2,360,676
'0:0:0.25,358,680
'0:0:0.3,357,688
'0:0:0.35,376,693
'0:0:0.4,417,689
'0:0:0.45,432,684
'0:0:0.5,459,683
'0:0:0.55,473,681
'0:0:0.6,423,685
'0:0:0.65,372,693
'0:0:0.7,344,699
'0:0:0.75,316,707
'0:0:0.8,338,719
'0:0:0.85,360,734
'0:0:0.9,362,740
'0:0:0.95,357,747
'0:0:1.0,357,762
'0:0:1.05,364,778
'0:0:1.1,368,795
'0:0:1.15,360,816
'0:0:1.2,359,839
'0:0:1.25,372,860
'0:0:1.3,384,878
'0:0:1.35,387,898
'0:0:1.4,384,913
'0:0:1.45,389,926
'0:0:1.5,397,940
'0:0:1.55,405,964
'0:0:1.6,421,988
'0:0:1.65,412,1009
'0:0:1.7,392,1031
'0:0:1.75,385,1055
'0:0:1.8,388,1078
'0:0:1.85,386,1103
'0:0:1.9,387,1124
'0:0:1.95,374,1146
'0:0:2.0,362,1162
'0:0:2.05,347,1184
'0:0:2.1,343,1205
'0:0:2.15,344,1223
'0:0:2.2,337,1241
'0:0:2.25,336,1259
'0:0:2.3,339,1275
'0:0:2.35,341,1288
'0:0:2.4,336,1291
'0:0:2.45,333,1283
'0:0:2.5,333,1269
'0:0:2.55,338,1257
'0:0:2.6,353,1248
'0:0:2.65,363,1231
'0:0:2.7,366,1210
'0:0:2.75,356,1185
'0:0:2.8,349,1162
'0:0:2.85,357,1139
'0:0:2.9,354,1116
'0:0:2.95,354,1084
'0:0:3.0,357,1059
'0:0:3.05,360,1033
'0:0:3.1,362,1008
'0:0:3.15,370,984
'0:0:3.2,368,969
'0:0:3.25,362,958
'0:0:3.3,370,944
'0:0:3.35,381,925
'0:0:3.4,376,917
'0:0:3.45,373,904
'0:0:3.5,370,893
'0:0:3.55,370,883
'0:0:3.6,382,873
'0:0:3.65,381,865
'0:0:3.7,370,863
'0:0:3.75,365,866
'0:0:3.8,366,864
'0:0:3.85,372,855
'0:0:3.9,367,851
'0:0:3.95,361,843
'0:0:4.0,357,831
'0:0:4.05,365,820
'0:0:4.1,375,809
'0:0:4.15,384,801
'0:0:4.2,376,798
'0:0:4.25,363,795
'0:0:4.3,362,789
'0:0:4.35,365,780
'0:0:4.4,361,774
'0:0:4.45,353,766
'0:0:4.5,348,757
'0:0:4.55,347,748
'0:0:4.6,346,743
'0:0:4.65,360,736
'0:0:4.7,355,734
'0:0:4.75,351,735
'0:0:4.8,355,732
'0:0:4.85,361,727
'0:0:4.9,367,724
'0:0:4.95,365,720
'0:0:5.0,365,714
'0:0:5.05,362,710
'0:0:5.1,358,705
'0:0:5.15,364,696
'0:0:5.2,361,691
'0:0:5.25,357,690
'0:0:5.3,364,689
'0:0:5.35,377,685
'0:0:5.4,383,682
'0:0:5.45,380,678
'0:0:5.5,366,672
'0:0:5.55,362,664
'0:0:5.6,363,661
'0:0:5.65,374,663
'0:0:5.7,382,667
'0:0:5.75,372,681
'0:0:5.8,365,697
'0:0:5.85,362,710
'0:0:5.9,366,719
'0:0:5.95,365,731
'0:0:6.0,357,742
'0:0:6.05,353,748
'0:0:6.1,347,753
'0:0:6.15,350,764
'0:0:6.2,363,778
'0:0:6.25,374,795
'0:0:6.3,377,813
'0:0:6.35,369,832
'0:0:6.4,370,848
'0:0:6.45,364,864
'0:0:6.5,352,881
'0:0:6.55,341,895
'0:0:6.6,337,911
'0:0:6.65,341,930
'0:0:6.7,345,947
'0:0:6.75,358,968
'0:0:6.8,355,985
'0:0:6.85,347,1005
'0:0:6.9,349,1024
'0:0:6.95,355,1043
'0:0:7.0,355,1063
'0:0:7.05,355,1081
'0:0:7.1,357,1095
'0:0:7.15,352,1107
'0:0:7.2,356,1122
'0:0:7.25,369,1140
'0:0:7.3,368,1151
'0:0:7.35,362,1160
'0:0:7.4,359,1168
'0:0:7.45,363,1177
'0:0:7.5,366,1183
'0:0:7.55,363,1186
'0:0:7.6,357,1187
'0:0:7.65,351,1183
'0:0:7.7,349,1180
'0:0:7.75,352,1181
'0:0:7.8,357,1174
'0:0:7.85,352,1159
'0:0:7.9,353,1144
'0:0:7.95,360,1133
'0:0:8.0,370,1121
'0:0:8.05,369,1098
'0:0:8.1,373,1068
'0:0:8.15,377,1035
'0:0:8.2,386,1008
'0:0:8.25,402,976
'0:0:8.3,411,954
'0:0:8.35,402,937
'0:0:8.4,384,920
'0:0:8.45,373,905
'0:0:8.5,368,893
'0:0:8.55,361,880
'0:0:8.6,360,865
'0:0:8.65,362,853
'0:0:8.7,360,846
'0:0:8.75,371,838
'0:0:8.8,371,832
'0:0:8.85,361,830
'0:0:8.9,355,827
'0:0:8.95,359,822
'0:0:9.0,364,816
'0:0:9.05,359,810
'0:0:9.1,360,800
'0:0:9.15,355,787
'0:0:9.2,353,781
'0:0:9.25,361,777
'0:0:9.3,368,774
'0:0:9.35,364,774
'0:0:9.4,362,770
'0:0:9.45,365,763
'0:0:9.5,370,757
'0:0:9.55,364,751
'0:0:9.6,357,742
'0:0:9.65,354,734
'0:0:9.7,351,730
'0:0:9.75,362,727
'0:0:9.8,367,724
'0:0:9.85,363,725
'0:0:9.9,357,725
'0:0:9.95,363,721
'0:0:10.0,366,717
'0:0:10.05,357,714
'0:0:10.1,352,712
'0:0:10.15,343,708
'0:0:10.2,331,705
'0:0:10.25,336,702
'0:0:10.3,336,701
