,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,385,784
'0:0:0.05,307,783
'0:0:0.1,300,781
'0:0:0.15,256,781
'0:0:0.2,210,779
'0:0:0.25,234,779
'0:0:0.3,333,785
'0:0:0.35,455,789
'0:0:0.4,580,792
'0:0:0.45,540,794
'0:0:0.5,468,792
'0:0:0.55,340,792
'0:0:0.6,271,794
'0:0:0.65,246,795
'0:0:0.7,227,796
'0:0:0.75,217,794
'0:0:0.8,234,790
'0:0:0.85,319,789
'0:0:0.9,392,793
'0:0:0.95,438,797
'0:0:1.0,464,799
'0:0:1.05,505,799
'0:0:1.1,492,797
'0:0:1.15,469,796
'0:0:1.2,454,792
'0:0:1.25,456,792
'0:0:1.3,441,795
'0:0:1.35,464,800
'0:0:1.4,444,813
'0:0:1.45,396,831
'0:0:1.5,372,846
'0:0:1.55,356,864
'0:0:1.6,366,882
'0:0:1.65,334,903
'0:0:1.7,326,924
'0:0:1.75,334,940
'0:0:1.8,358,955
'0:0:1.85,373,976
'0:0:1.9,395,993
'0:0:1.95,431,1017
'0:0:2.0,408,1038
'0:0:2.05,389,1061
'0:0:2.1,378,1082
'0:0:2.15,388,1105
'0:0:2.2,388,1128
'0:0:2.25,375,1152
'0:0:2.3,379,1174
'0:0:2.35,382,1197
'0:0:2.4,369,1220
'0:0:2.45,383,1244
'0:0:2.5,399,1266
'0:0:2.55,388,1287
'0:0:2.6,352,1302
'0:0:2.65,359,1317
'0:0:2.7,364,1330
'0:0:2.75,373,1345
'0:0:2.8,370,1352
'0:0:2.85,369,1337
'0:0:2.9,362,1313
'0:0:2.95,370,1287
'0:0:3.0,378,1269
'0:0:3.05,403,1249
'0:0:3.1,380,1224
'0:0:3.15,358,1192
'0:0:3.2,367,1164
'0:0:3.25,378,1136
'0:0:3.3,378,1114
'0:0:3.35,377,1093
'0:0:3.4,376,1067
'0:0:3.45,372,1041
'0:0:3.5,381,1020
'0:0:3.55,400,995
'0:0:3.6,409,975
'0:0:3.65,394,965
'0:0:3.7,378,959
'0:0:3.75,380,952
'0:0:3.8,399,945
'0:0:3.85,392,935
'0:0:3.9,381,928
'0:0:3.95,386,921
'0:0:4.0,380,914
'0:0:4.05,375,906
'0:0:4.1,397,896
'0:0:4.15,407,886
'0:0:4.2,387,881
'0:0:4.25,384,879
'0:0:4.3,379,874
'0:0:4.35,392,864
'0:0:4.4,397,856
'0:0:4.45,390,845
'0:0:4.5,382,833
'0:0:4.55,372,821
'0:0:4.6,372,817
'0:0:4.65,385,808
'0:0:4.7,414,799
'0:0:4.75,407,797
'0:0:4.8,395,794
'0:0:4.85,387,788
'0:0:4.9,393,784
'0:0:4.95,395,781
'0:0:5.0,383,778
'0:0:5.05,379,776
'0:0:5.1,373,773
'0:0:5.15,371,769
'0:0:5.2,368,766
'0:0:5.25,399,760
'0:0:5.3,403,759
'0:0:5.35,375,764
'0:0:5.4,370,767
'0:0:5.45,381,767
'0:0:5.5,384,769
'0:0:5.55,375,773
'0:0:5.6,381,775
'0:0:5.65,381,776
'0:0:5.7,375,775
'0:0:5.75,371,775
'0:0:5.8,378,775
'0:0:5.85,394,772
'0:0:5.9,396,775
'0:0:5.95,376,784
'0:0:6.0,358,790
'0:0:6.05,369,799
'0:0:6.1,377,810
'0:0:6.15,373,821
'0:0:6.2,374,833
'0:0:6.25,367,844
'0:0:6.3,370,854
'0:0:6.35,372,870
'0:0:6.4,370,884
'0:0:6.45,395,900
'0:0:6.5,386,914
'0:0:6.55,362,931
'0:0:6.6,362,949
'0:0:6.65,367,967
'0:0:6.7,386,981
'0:0:6.75,372,1000
'0:0:6.8,369,1017
'0:0:6.85,368,1033
'0:0:6.9,362,1050
'0:0:6.95,352,1071
'0:0:7.0,358,1092
'0:0:7.05,387,1118
'0:0:7.1,386,1139
'0:0:7.15,370,1158
'0:0:7.2,351,1176
'0:0:7.25,351,1196
'0:0:7.3,359,1215
'0:0:7.35,351,1238
'0:0:7.4,344,1256
'0:0:7.45,349,1272
'0:0:7.5,348,1280
'0:0:7.55,345,1287
'0:0:7.6,371,1294
'0:0:7.65,379,1291
'0:0:7.7,358,1276
'0:0:7.75,337,1253
'0:0:7.8,343,1233
'0:0:7.85,361,1210
'0:0:7.9,362,1191
'0:0:7.95,364,1165
'0:0:8.0,361,1131
'0:0:8.05,370,1098
'0:0:8.1,371,1065
'0:0:8.15,390,1031
'0:0:8.2,404,1007
'0:0:8.25,382,982
'0:0:8.3,367,961
'0:0:8.35,375,946
'0:0:8.4,383,935
'0:0:8.45,385,922
'0:0:8.5,388,910
'0:0:8.55,389,897
'0:0:8.6,385,886
'0:0:8.65,383,879
'0:0:8.7,410,872
'0:0:8.75,410,868
'0:0:8.8,392,868
'0:0:8.85,379,864
'0:0:8.9,392,857
'0:0:8.95,397,849
'0:0:9.0,395,843
'0:0:9.05,391,836
'0:0:9.1,387,826
'0:0:9.15,386,817
'0:0:9.2,388,809
'0:0:9.25,416,800
'0:0:9.3,418,798
'0:0:9.35,392,797
'0:0:9.4,386,794
'0:0:9.45,395,791
'0:0:9.5,398,786
'0:0:9.55,388,782
'0:0:9.6,380,778
'0:0:9.65,381,770
'0:0:9.7,374,766
'0:0:9.75,380,764
'0:0:9.8,397,760
'0:0:9.85,395,759
'0:0:9.9,376,759
'0:0:9.95,367,759
'0:0:10.0,377,758
'0:0:10.05,377,757
'0:0:10.1,370,755
'0:0:10.15,368,753
'0:0:10.2,361,748
'0:0:10.25,371,745
'0:0:10.3,379,744
