,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,396,818
'0:0:0.05,398,814
'0:0:0.1,404,806
'0:0:0.15,382,802
'0:0:0.2,364,802
'0:0:0.25,361,800
'0:0:0.3,365,798
'0:0:0.35,381,796
'0:0:0.4,392,795
'0:0:0.45,385,791
'0:0:0.5,387,792
'0:0:0.55,392,793
'0:0:0.6,398,794
'0:0:0.65,378,800
'0:0:0.7,369,805
'0:0:0.75,385,808
'0:0:0.8,402,809
'0:0:0.85,397,816
'0:0:0.9,353,826
'0:0:0.95,319,838
'0:0:1.0,328,853
'0:0:1.05,341,870
'0:0:1.1,356,888
'0:0:1.15,357,913
'0:0:1.2,360,937
'0:0:1.25,358,958
'0:0:1.3,358,977
'0:0:1.35,362,1001
'0:0:1.4,359,1018
'0:0:1.45,362,1035
'0:0:1.5,368,1051
'0:0:1.55,376,1070
'0:0:1.6,390,1090
'0:0:1.65,371,1112
'0:0:1.7,356,1132
'0:0:1.75,356,1156
'0:0:1.8,368,1182
'0:0:1.85,367,1209
'0:0:1.9,358,1226
'0:0:1.95,357,1243
'0:0:2.0,352,1265
'0:0:2.05,352,1292
'0:0:2.1,361,1315
'0:0:2.15,353,1336
'0:0:2.2,351,1352
'0:0:2.25,357,1372
'0:0:2.3,371,1392
'0:0:2.35,372,1410
'0:0:2.4,365,1421
'0:0:2.45,364,1428
'0:0:2.5,362,1438
'0:0:2.55,369,1453
'0:0:2.6,369,1464
'0:0:2.65,359,1473
'0:0:2.7,355,1476
'0:0:2.75,364,1476
'0:0:2.8,371,1475
'0:0:2.85,364,1458
'0:0:2.9,364,1430
'0:0:2.95,357,1392
'0:0:3.0,360,1354
'0:0:3.05,370,1325
'0:0:3.1,362,1302
'0:0:3.15,350,1277
'0:0:3.2,359,1252
'0:0:3.25,370,1228
'0:0:3.3,372,1207
'0:0:3.35,367,1176
'0:0:3.4,376,1146
'0:0:3.45,371,1115
'0:0:3.5,382,1089
'0:0:3.55,395,1070
'0:0:3.6,385,1059
'0:0:3.65,355,1046
'0:0:3.7,339,1034
'0:0:3.75,352,1024
'0:0:3.8,363,1015
'0:0:3.85,368,1000
'0:0:3.9,370,987
'0:0:3.95,364,979
'0:0:4.0,380,970
'0:0:4.05,382,967
'0:0:4.1,371,970
'0:0:4.15,365,966
'0:0:4.2,372,957
'0:0:4.25,383,949
'0:0:4.3,381,941
'0:0:4.35,385,927
'0:0:4.4,382,915
'0:0:4.45,367,903
'0:0:4.5,370,893
'0:0:4.55,363,891
'0:0:4.6,358,891
'0:0:4.65,347,884
'0:0:4.7,353,876
'0:0:4.75,365,871
'0:0:4.8,360,864
'0:0:4.85,364,854
'0:0:4.9,366,846
'0:0:4.95,368,837
'0:0:5.0,379,831
'0:0:5.05,374,834
'0:0:5.1,357,839
'0:0:5.15,356,838
'0:0:5.2,360,834
'0:0:5.25,367,834
'0:0:5.3,372,831
'0:0:5.35,365,822
'0:0:5.4,363,816
'0:0:5.45,358,814
'0:0:5.5,371,812
'0:0:5.55,375,818
'0:0:5.6,370,827
'0:0:5.65,372,831
'0:0:5.7,378,832
'0:0:5.75,370,831
'0:0:5.8,367,831
'0:0:5.85,362,824
'0:0:5.9,356,816
'0:0:5.95,349,813
'0:0:6.0,359,810
'0:0:6.05,362,815
'0:0:6.1,359,830
'0:0:6.15,359,847
'0:0:6.2,363,860
'0:0:6.25,365,873
'0:0:6.3,366,886
'0:0:6.35,357,899
'0:0:6.4,349,908
'0:0:6.45,347,920
'0:0:6.5,344,934
'0:0:6.55,357,952
'0:0:6.6,353,970
'0:0:6.65,345,992
'0:0:6.7,350,1010
'0:0:6.75,360,1029
'0:0:6.8,369,1049
'0:0:6.85,371,1067
'0:0:6.9,370,1080
'0:0:6.95,363,1094
'0:0:7.0,351,1109
'0:0:7.05,360,1126
'0:0:7.1,360,1144
'0:0:7.15,354,1163
'0:0:7.2,353,1177
'0:0:7.25,360,1193
'0:0:7.3,369,1209
'0:0:7.35,368,1230
'0:0:7.4,360,1241
'0:0:7.45,347,1246
'0:0:7.5,343,1254
'0:0:7.55,352,1266
'0:0:7.6,366,1278
'0:0:7.65,368,1287
'0:0:7.7,363,1292
'0:0:7.75,361,1293
'0:0:7.8,363,1288
'0:0:7.85,368,1276
'0:0:7.9,369,1262
'0:0:7.95,363,1244
'0:0:8.0,365,1218
'0:0:8.05,360,1190
'0:0:8.1,373,1166
'0:0:8.15,367,1139
'0:0:8.2,363,1113
'0:0:8.25,358,1083
'0:0:8.3,365,1057
'0:0:8.35,366,1034
'0:0:8.4,365,1017
'0:0:8.45,368,998
'0:0:8.5,376,980
'0:0:8.55,381,965
'0:0:8.6,389,951
'0:0:8.65,386,941
'0:0:8.7,363,939
'0:0:8.75,349,936
'0:0:8.8,356,929
'0:0:8.85,374,918
'0:0:8.9,378,912
'0:0:8.95,373,904
'0:0:9.0,368,893
'0:0:9.05,364,882
'0:0:9.1,364,872
'0:0:9.15,375,865
'0:0:9.2,365,866
'0:0:9.25,356,864
'0:0:9.3,358,857
'0:0:9.35,364,852
'0:0:9.4,369,849
'0:0:9.45,371,841
'0:0:9.5,370,830
'0:0:9.55,371,821
'0:0:9.6,372,815
'0:0:9.65,374,810
'0:0:9.7,363,813
'0:0:9.75,350,818
'0:0:9.8,352,817
'0:0:9.85,359,814
'0:0:9.9,364,813
'0:0:9.95,366,811
'0:0:10.0,368,804
'0:0:10.05,364,794
'0:0:10.1,362,790
'0:0:10.15,373,785
'0:0:10.2,374,788
