Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
3443	-64	-384	16992	-3.904	-23.424	1036.512	1616	
8432	-32	-416	17008	-1.952	-25.376	1037.488	256	
13418	-48	-416	17024	-2.928	-25.376	1038.464	2208	
18404	-64	-352	17040	-3.904	-21.472	1039.440	1264	
23391	-16	-384	16992	-0.976	-23.424	1036.512	208	
28377	-80	-368	16992	-4.880	-22.448	1036.512	2048	
33362	0	-336	16992	0.000	-20.496	1036.512	1328	
38349	-32	-320	17040	-1.952	-19.520	1039.440	1024	
43334	-48	-336	16992	-2.928	-20.496	1036.512	1088	
48320	-16	-400	17008	-0.976	-24.400	1037.488	1568	
53305	-64	-352	16992	-3.904	-21.472	1036.512	1824	
58289	-16	-368	17040	-0.976	-22.448	1039.440	224	
63275	-32	-336	16960	-1.952	-20.496	1034.560	2080	
68261	-48	-288	17008	-2.928	-17.568	1037.488	1168	
73248	-16	-352	17040	-0.976	-21.472	1039.440	80	
78231	-48	-320	17024	-2.928	-19.520	1038.464	1840	
83216	-48	-384	16960	-2.928	-23.424	1034.560	1248	
88202	-80	-368	17040	-4.880	-22.448	1039.440	928	
93188	-32	-384	16992	-1.952	-23.424	1036.512	816	
98174	-96	-352	17008	-5.856	-21.472	1037.488	1424	
103159	-96	-384	16992	-5.856	-23.424	1036.512	2080	
108146	-16	-320	17056	-0.976	-19.520	1040.416	144	
113132	-48	-352	17008	-2.928	-21.472	1037.488	2032	
118118	-64	-416	16992	-3.904	-25.376	1036.512	1120	
123106	-32	-320	17056	-1.952	-19.520	1040.416	-16	
128092	-64	-400	17024	-3.904	-24.400	1038.464	1776	
133078	-64	-320	16960	-3.904	-19.520	1034.560	1248	
138065	-48	-368	17024	-2.928	-22.448	1038.464	928	
143051	-64	-352	17008	-3.904	-21.472	1037.488	496	
148038	-80	-336	17040	-4.880	-20.496	1039.440	1440	
153025	-112	-352	16992	-6.832	-21.472	1036.512	1632	
158011	16	-368	17008	0.976	-22.448	1037.488	80	
162997	-80	-352	17008	-4.880	-21.472	1037.488	2064	
167983	0	-368	17040	0.000	-22.448	1039.440	1120	
172970	-48	-416	17056	-2.928	-25.376	1040.416	-128	
177957	-16	-352	16992	-0.976	-21.472	1036.512	1680	
182943	0	-336	17008	0.000	-20.496	1037.488	1200	
187927	-16	-368	17072	-0.976	-22.448	1041.392	944	
192913	-80	-384	17008	-4.880	-23.424	1037.488	48	
197901	0	-384	17008	0.000	-23.424	1037.488	1472	
202888	-16	-368	16976	-0.976	-22.448	1035.536	1152	
207874	-32	-368	17040	-1.952	-22.448	1039.440	96	
212860	-64	-368	17008	-3.904	-22.448	1037.488	2064	
217846	-80	-352	16976	-4.880	-21.472	1035.536	1104	
222832	-32	-368	17040	-1.952	-22.448	1039.440	-176	
227818	-32	-368	16992	-1.952	-22.448	1036.512	1696	
232806	-48	-368	16976	-2.928	-22.448	1035.536	1200	
237792	-64	-336	16992	-3.904	-20.496	1036.512	976	
242778	-32	-384	17024	-1.952	-23.424	1038.464	320	
247763	-64	-320	17008	-3.904	-19.520	1037.488	1552	
252749	-80	-384	17008	-4.880	-23.424	1037.488	1168	
257734	-64	-336	17008	-3.904	-20.496	1037.488	176	
262722	-64	-336	16960	-3.904	-20.496	1034.560	2080	
267707	-112	-336	17072	-6.832	-20.496	1041.392	1120	
272693	-32	-352	16992	-1.952	-21.472	1036.512	736	
277679	-16	-336	16944	-0.976	-20.496	1033.584	1504	
282665	-80	-304	16992	-4.880	-18.544	1036.512	1216	
287651	-16	-368	17072	-0.976	-22.448	1041.392	960	
292638	-32	-384	16992	-1.952	-23.424	1036.512	352	
297625	-80	-336	16992	-4.880	-20.496	1036.512	1616	
302611	-48	-384	17024	-2.928	-23.424	1038.464	1216	
307595	-16	-448	16992	-0.976	-27.328	1036.512	304	
312581	-48	-352	16976	-2.928	-21.472	1035.536	2048	
317566	-96	-384	16992	-5.856	-23.424	1036.512	1136	
322551	-32	-368	16992	-1.952	-22.448	1036.512	864	
327537	0	-400	17056	0.000	-24.400	1040.416	1456	
332523	-32	-352	16992	-1.952	-21.472	1036.512	1216	
337509	-64	-336	17056	-3.904	-20.496	1040.416	1024	
342495	0	-368	17056	0.000	-22.448	1040.416	256	
347480	-48	-352	16944	-2.928	-21.472	1033.584	1728	
352468	-48	-368	17008	-2.928	-22.448	1037.488	1280	
