Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
97550	15872	-1264	-64	968.192	-77.104	-3.904	-16	
257175	16512	-736	288	1007.232	-44.896	17.568	64	
416791	16192	-1312	576	987.712	-80.032	35.136	0	
576401	16368	-1392	256	998.448	-84.912	15.616	16	
736013	16336	-768	512	996.496	-46.848	31.232	48	
895628	16496	-1088	400	1006.256	-66.368	24.400	64	
1055243	16304	-1024	336	994.544	-62.464	20.496	64	
1214851	16384	-992	224	999.424	-60.512	13.664	112	
1374458	16352	-1040	176	997.472	-63.440	10.736	96	
1534069	16320	-1104	336	995.520	-67.344	20.496	96	
1693683	16384	-1008	64	999.424	-61.488	3.904	80	
1853290	16256	-1008	-32	991.616	-61.488	-1.952	160	
2012909	16432	-1008	304	1002.352	-61.488	18.544	112	
2172521	16416	-1104	272	1001.376	-67.344	16.592	80	
2332139	16448	-912	288	1003.328	-55.632	17.568	96	
2491760	16384	-928	176	999.424	-56.608	10.736	112	
2651388	16400	-992	256	1000.400	-60.512	15.616	80	
2811011	16384	-928	208	999.424	-56.608	12.688	32	
2970631	16384	-928	272	999.424	-56.608	16.592	0	
3130255	16368	-928	224	998.448	-56.608	13.664	16	
3289875	16416	-944	272	1001.376	-57.584	16.592	0	
3449505	16368	-1008	208	998.448	-61.488	12.688	80	
3609134	16304	-960	160	994.544	-58.560	9.760	32	
3768758	16384	-912	176	999.424	-55.632	10.736	80	
3928379	16384	-1008	208	999.424	-61.488	12.688	96	
4087999	16352	-992	160	997.472	-60.512	9.760	112	
4247627	16336	-992	192	996.496	-60.512	11.712	112	
4407257	16384	-1008	208	999.424	-61.488	12.688	80	
4566878	16416	-992	224	1001.376	-60.512	13.664	144	
4726498	16336	-976	240	996.496	-59.536	14.640	128	
4886116	16400	-912	208	1000.400	-55.632	12.688	112	
5045739	16352	-864	256	997.472	-52.704	15.616	96	
5205362	16320	-896	176	995.520	-54.656	10.736	48	
5364985	16384	-912	240	999.424	-55.632	14.640	48	
5524610	16384	-896	176	999.424	-54.656	10.736	0	
5684232	16352	-944	64	997.472	-57.584	3.904	16	
5843850	16512	-960	48	1007.232	-58.560	2.928	48	
6003467	16368	-960	144	998.448	-58.560	8.784	48	
6163087	16352	-976	144	997.472	-59.536	8.784	128	
6322704	16304	-992	80	994.544	-60.512	4.880	64	
6482327	16272	-976	-16	992.592	-59.536	-0.976	64	
6641943	16384	-912	96	999.424	-55.632	5.856	128	
6801569	16320	-880	192	995.520	-53.680	11.712	112	
6961194	16384	-960	160	999.424	-58.560	9.760	112	
7120816	16448	-976	192	1003.328	-59.536	11.712	96	
7280438	16448	-992	80	1003.328	-60.512	4.880	96	
7440057	16384	-960	288	999.424	-58.560	17.568	64	
7599675	16368	-816	224	998.448	-49.776	13.664	64	
7759285	16496	-848	288	1006.256	-51.728	17.568	16	
7918898	16384	-944	160	999.424	-57.584	9.760	0	
8078516	16528	-896	32	1008.208	-54.656	1.952	48	
8238127	16400	-864	208	1000.400	-52.704	12.688	64	
8397743	16368	-976	96	998.448	-59.536	5.856	112	
8557364	16400	-1024	176	1000.400	-62.464	10.736	160	
8716985	16384	-896	224	999.424	-54.656	13.664	112	
8876602	16400	-976	160	1000.400	-59.536	9.760	128	
9036226	16432	-848	240	1002.352	-51.728	14.640	80	
9195843	16416	-944	256	1001.376	-57.584	15.616	64	
9355456	16384	-928	272	999.424	-56.608	16.592	80	
9515073	16400	-880	240	1000.400	-53.680	14.640	64	
9674687	16336	-848	176	996.496	-51.728	10.736	80	
9834306	16400	-880	240	1000.400	-53.680	14.640	80	
9993927	16384	-896	192	999.424	-54.656	11.712	48	
