Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
3529	-2784	-192	16800	-169.824	-11.712	1024.800	-176	
8515	-2768	-208	16816	-168.848	-12.688	1025.776	-224	
13501	-2720	-192	16848	-165.920	-11.712	1027.728	-224	
18486	-2704	-208	16832	-164.944	-12.688	1026.752	-208	
23471	-2656	-256	16800	-162.016	-15.616	1024.800	-256	
28461	-2640	-304	16800	-161.040	-18.544	1024.800	-224	
33443	-2656	-256	16768	-162.016	-15.616	1022.848	-224	
38429	-2640	-256	16768	-161.040	-15.616	1022.848	-240	
43415	-2640	-256	16736	-161.040	-15.616	1020.896	-240	
48400	-2624	-320	16800	-160.064	-19.520	1024.800	-224	
53387	-2640	-256	16736	-161.040	-15.616	1020.896	-224	
58372	-2656	-208	16784	-162.016	-12.688	1023.824	-192	
63356	-2688	-192	16768	-163.968	-11.712	1022.848	-208	
68342	-2752	-144	16832	-167.872	-8.784	1026.752	-224	
73329	-2672	-160	16800	-162.992	-9.760	1024.800	-208	
78313	-2672	-256	16848	-162.992	-15.616	1027.728	-192	
83299	-2672	-176	16768	-162.992	-10.736	1022.848	-208	
88285	-2672	-208	16736	-162.992	-12.688	1020.896	-208	
93271	-2640	-256	16736	-161.040	-15.616	1020.896	-192	
98257	-2688	-256	16800	-163.968	-15.616	1024.800	-208	
103243	-2672	-240	16736	-162.992	-14.640	1020.896	-224	
108228	-2656	-256	16736	-162.016	-15.616	1020.896	-224	
113214	-2624	-224	16736	-160.064	-13.664	1020.896	-208	
118200	-2608	-224	16736	-159.088	-13.664	1020.896	-192	
123184	-2656	-208	16800	-162.016	-12.688	1024.800	-192	
128172	-2656	-224	16752	-162.016	-13.664	1021.872	-192	
133158	-2656	-224	16768	-162.016	-13.664	1022.848	-192	
138144	-2656	-224	16736	-162.016	-13.664	1020.896	-240	
143128	-2640	-208	16736	-161.040	-12.688	1020.896	-176	
148116	-2640	-208	16768	-161.040	-12.688	1022.848	-192	
153101	-2624	-176	16800	-160.064	-10.736	1024.800	-240	
158086	-2656	-240	16768	-162.016	-14.640	1022.848	-224	
163072	-2640	-208	16800	-161.040	-12.688	1024.800	-224	
168057	-2656	-256	16752	-162.016	-15.616	1021.872	-192	
173043	-2640	-256	16752	-161.040	-15.616	1021.872	-240	
178028	-2640	-240	16768	-161.040	-14.640	1022.848	-192	
183014	-2640	-256	16752	-161.040	-15.616	1021.872	-208	
188000	-2640	-192	16800	-161.040	-11.712	1024.800	-224	
192986	-2656	-240	16752	-162.016	-14.640	1021.872	-208	
197971	-2672	-256	16736	-162.992	-15.616	1020.896	-192	
202957	-2688	-304	16848	-163.968	-18.544	1027.728	-208	
207941	-2672	-256	16768	-162.992	-15.616	1022.848	-176	
212927	-2640	-256	16768	-161.040	-15.616	1022.848	-240	
217913	-2720	-256	16768	-165.920	-15.616	1022.848	-208	
222898	-2688	-240	16800	-163.968	-14.640	1024.800	-208	
227884	-2688	-304	16784	-163.968	-18.544	1023.824	-208	
232869	-2640	-224	16784	-161.040	-13.664	1023.824	-224	
237853	-2640	-240	16736	-161.040	-14.640	1020.896	-208	
242838	-2608	-208	16736	-159.088	-12.688	1020.896	-224	
247824	-2672	-208	16752	-162.992	-12.688	1021.872	-192	
252809	-2656	-192	16816	-162.016	-11.712	1025.776	-208	
257795	-2688	-208	16736	-163.968	-12.688	1020.896	-224	
262780	-2624	-176	16800	-160.064	-10.736	1024.800	-240	
267766	-2656	-176	16832	-162.016	-10.736	1026.752	-208	
272750	-2640	-192	16800	-161.040	-11.712	1024.800	-192	
277735	-2608	-192	16800	-159.088	-11.712	1024.800	-208	
282721	-2608	-256	16736	-159.088	-15.616	1020.896	-208	
287706	-2624	-192	16816	-160.064	-11.712	1025.776	-208	
292691	-2592	-192	16736	-158.112	-11.712	1020.896	-224	
297677	-2624	-224	16816	-160.064	-13.664	1025.776	-192	
302662	-2640	-240	16800	-161.040	-14.640	1024.800	-240	
307648	-2624	-256	16784	-160.064	-15.616	1023.824	-192	
312633	-2640	-208	16752	-161.040	-12.688	1021.872	-224	
317619	-2736	-240	16800	-166.896	-14.640	1024.800	-240	
322604	-2720	-208	16816	-165.920	-12.688	1025.776	-240	
327589	-2768	-240	16832	-168.848	-14.640	1026.752	-192	
332574	-2736	-256	16832	-166.896	-15.616	1026.752	-192	
337559	-2720	-256	16736	-165.920	-15.616	1020.896	-208	
342545	-2624	-304	16736	-160.064	-18.544	1020.896	-208	
347528	-2704	-304	16704	-164.944	-18.544	1018.944	-192	
352514	-2704	-304	16736	-164.944	-18.544	1020.896	-208	
357499	-2736	-336	16768	-166.896	-20.496	1022.848	-192	
362484	-2704	-256	16768	-164.944	-15.616	1022.848	-208	
367467	-2720	-256	16768	-165.920	-15.616	1022.848	-208	
372454	-2688	-256	16768	-163.968	-15.616	1022.848	-192	
377439	-2672	-256	16784	-162.992	-15.616	1023.824	-224	
382425	-2608	-208	16752	-159.088	-12.688	1021.872	-224	
387411	-2672	-240	16816	-162.992	-14.640	1025.776	-160	
392396	-2640	-208	16800	-161.040	-12.688	1024.800	-176	
397381	-2624	-256	16800	-160.064	-15.616	1024.800	-224	
402367	-2576	-176	16832	-157.136	-10.736	1026.752	-224	
407353	-2592	-144	16800	-158.112	-8.784	1024.800	-208	
412338	-2608	-208	16736	-159.088	-12.688	1020.896	-208	
417324	-2544	-144	16800	-155.184	-8.784	1024.800	-224	
422310	-2608	-160	16752	-159.088	-9.760	1021.872	-192	
427295	-2624	-176	16736	-160.064	-10.736	1020.896	-208	
432280	-2640	-144	16800	-161.040	-8.784	1024.800	-208	
437266	-2688	-176	16864	-163.968	-10.736	1028.704	-208	
442251	-2688	-240	16816	-163.968	-14.640	1025.776	-240	
447237	-2720	-288	16784	-165.920	-17.568	1023.824	-240	
452223	-2720	-240	16768	-165.920	-14.640	1022.848	-160	
457209	-2688	-304	16752	-163.968	-18.544	1021.872	-144	
462195	-2688	-256	16736	-163.968	-15.616	1020.896	-208	
467180	-2688	-304	16688	-163.968	-18.544	1017.968	-208	
472166	-2768	-336	16704	-168.848	-20.496	1018.944	-208	
477151	-2736	-352	16752	-166.896	-21.472	1021.872	-176	
482137	-2736	-368	16816	-166.896	-22.448	1025.776	-224	
487123	-2736	-240	16848	-166.896	-14.640	1027.728	-208	
492108	-2736	-208	16864	-166.896	-12.688	1028.704	-224	
497094	-2688	-144	16832	-163.968	-8.784	1026.752	-176	
502077	-2832	-192	16896	-172.752	-11.712	1030.656	-192	
507066	-2496	-240	16672	-152.256	-14.640	1016.992	-208	
512052	-2496	-192	16688	-152.256	-11.712	1017.968	-176	
517038	-2640	-128	16736	-161.040	-7.808	1020.896	-224	
522023	-2480	-208	16752	-151.280	-12.688	1021.872	-208	
527007	-2640	-112	16832	-161.040	-6.832	1026.752	-224	
531994	-2736	-224	16784	-166.896	-13.664	1023.824	-208	
536980	-2720	-240	16832	-165.920	-14.640	1026.752	-192	
541965	-2704	-256	16768	-164.944	-15.616	1022.848	-176	
546950	-2688	-320	16800	-163.968	-19.520	1024.800	-176	
551936	-2640	-288	16752	-161.040	-17.568	1021.872	-192	
556921	-2720	-400	16800	-165.920	-24.400	1024.800	-176	
561906	-2720	-384	16688	-165.920	-23.424	1017.968	-192	
566891	-2752	-336	16768	-167.872	-20.496	1022.848	-176	
571877	-2752	-288	16784	-167.872	-17.568	1023.824	-224	
576862	-2768	-256	16768	-168.848	-15.616	1022.848	-224	
581847	-2720	-176	16800	-165.920	-10.736	1024.800	-192	
586832	-2720	-208	16816	-165.920	-12.688	1025.776	-160	
591816	-2688	-192	16800	-163.968	-11.712	1024.800	-224	
596801	-2688	-144	16768	-163.968	-8.784	1022.848	-240	
601787	-2624	-208	16736	-160.064	-12.688	1020.896	-208	
606772	-2592	-176	16736	-158.112	-10.736	1020.896	-208	
611757	-2512	-224	16800	-153.232	-13.664	1024.800	-176	
616741	-2528	-176	16752	-154.208	-10.736	1021.872	-224	
621725	-2544	-192	16752	-155.184	-11.712	1021.872	-208	
626710	-2576	-256	16800	-157.136	-15.616	1024.800	-224	
631696	-2576	-256	16800	-157.136	-15.616	1024.800	-192	
636682	-2640	-192	16800	-161.040	-11.712	1024.800	-224	
641667	-2656	-256	16768	-162.016	-15.616	1022.848	-208	
646653	-2672	-304	16800	-162.992	-18.544	1024.800	-192	
651636	-2736	-240	16768	-166.896	-14.640	1022.848	-176	
656623	-2704	-240	16800	-164.944	-14.640	1024.800	-208	
661610	-2736	-256	16752	-166.896	-15.616	1021.872	-192	
666595	-2720	-240	16736	-165.920	-14.640	1020.896	-176	
671581	-2720	-176	16752	-165.920	-10.736	1021.872	-240	
676565	-2656	-256	16800	-162.016	-15.616	1024.800	-192	
681551	-2704	-240	16768	-164.944	-14.640	1022.848	-176	
686535	-2704	-192	16816	-164.944	-11.712	1025.776	-192	
691523	-2688	-192	16832	-163.968	-11.712	1026.752	-208	
696509	-2736	-192	16752	-166.896	-11.712	1021.872	-176	
701494	-2736	-208	16800	-166.896	-12.688	1024.800	-224	
706480	-2688	-256	16800	-163.968	-15.616	1024.800	-208	
711465	-2656	-256	16800	-162.016	-15.616	1024.800	-176	
716450	-2656	-240	16720	-162.016	-14.640	1019.920	-208	
721435	-2656	-288	16800	-162.016	-17.568	1024.800	-192	
726421	-2688	-256	16816	-163.968	-15.616	1025.776	-224	
731405	-2752	-256	16784	-167.872	-15.616	1023.824	-192	
736392	-2736	-336	16784	-166.896	-20.496	1023.824	-208	
