,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,348,1926
'0:0:0.05,341,1921
'0:0:0.1,363,1928
'0:0:0.15,473,1939
'0:0:0.2,462,1951
'0:0:0.25,412,1967
'0:0:0.3,358,1986
'0:0:0.35,341,2003
'0:0:0.4,346,2016
'0:0:0.45,333,2025
'0:0:0.5,322,2038
'0:0:0.55,335,2051
'0:0:0.6,349,2062
'0:0:0.65,344,2073
'0:0:0.7,340,2086
'0:0:0.75,342,2093
'0:0:0.8,353,2103
'0:0:0.85,391,2118
'0:0:0.9,476,2131
'0:0:0.95,471,2135
'0:0:1.0,405,2139
'0:0:1.05,365,2144
'0:0:1.1,343,2155
'0:0:1.15,358,2172
'0:0:1.2,358,2192
'0:0:1.25,348,2212
'0:0:1.3,345,2238
'0:0:1.35,337,2264
'0:0:1.4,335,2288
'0:0:1.45,335,2309
'0:0:1.5,336,2328
'0:0:1.55,358,2348
'0:0:1.6,441,2372
'0:0:1.65,461,2386
'0:0:1.7,395,2398
'0:0:1.75,362,2412
'0:0:1.8,351,2433
'0:0:1.85,358,2454
'0:0:1.9,356,2475
'0:0:1.95,344,2497
'0:0:2.0,350,2521
'0:0:2.05,334,2540
'0:0:2.1,337,2556
'0:0:2.15,338,2567
'0:0:2.2,350,2586
'0:0:2.25,427,2604
'0:0:2.3,486,2617
'0:0:2.35,445,2626
'0:0:2.4,373,2637
'0:0:2.45,339,2647
'0:0:2.5,356,2653
'0:0:2.55,357,2650
'0:0:2.6,350,2623
'0:0:2.65,336,2568
'0:0:2.7,342,2501
'0:0:2.75,345,2451
'0:0:2.8,348,2396
'0:0:2.85,350,2352
'0:0:2.9,436,2315
'0:0:2.95,456,2282
'0:0:3.0,422,2247
'0:0:3.05,366,2215
'0:0:3.1,341,2179
'0:0:3.15,359,2150
'0:0:3.2,370,2124
'0:0:3.25,351,2102
'0:0:3.3,364,2081
'0:0:3.35,355,2059
'0:0:3.4,340,2036
'0:0:3.45,331,2018
'0:0:3.5,368,2001
'0:0:3.55,447,1987
'0:0:3.6,440,1973
'0:0:3.65,378,1961
'0:0:3.7,352,1954
'0:0:3.75,340,1950
'0:0:3.8,361,1942
'0:0:3.85,356,1936
'0:0:3.9,343,1928
'0:0:3.95,343,1922
'0:0:4.0,334,1917
'0:0:4.05,329,1910
'0:0:4.1,325,1899
'0:0:4.15,377,1896
'0:0:4.2,457,1901
'0:0:4.25,448,1903
'0:0:4.3,391,1904
'0:0:4.35,348,1903
'0:0:4.4,348,1898
'0:0:4.45,363,1891
'0:0:4.5,351,1882
'0:0:4.55,344,1876
'0:0:4.6,352,1870
'0:0:4.65,345,1863
'0:0:4.7,343,1854
'0:0:4.75,342,1848
'0:0:4.8,370,1847
'0:0:4.85,462,1851
'0:0:4.9,435,1860
'0:0:4.95,369,1872
'0:0:5.0,314,1891
'0:0:5.05,333,1912
'0:0:5.1,352,1935
'0:0:5.15,354,1952
'0:0:5.2,334,1971
'0:0:5.25,352,1990
'0:0:5.3,349,2010
'0:0:5.35,355,2027
'0:0:5.4,342,2049
'0:0:5.45,378,2073
'0:0:5.5,446,2098
'0:0:5.55,439,2121
'0:0:5.6,367,2149
'0:0:5.65,327,2175
'0:0:5.7,331,2205
'0:0:5.75,366,2230
'0:0:5.8,356,2254
'0:0:5.85,349,2276
'0:0:5.9,348,2298
'0:0:5.95,361,2316
'0:0:6.0,358,2333
'0:0:6.05,348,2351
'0:0:6.1,434,2379
'0:0:6.15,465,2406
'0:0:6.2,413,2429
'0:0:6.25,357,2446
'0:0:6.3,353,2466
'0:0:6.35,363,2486
'0:0:6.4,364,2507
'0:0:6.45,350,2525
'0:0:6.5,337,2544
'0:0:6.55,337,2559
'0:0:6.6,357,2566
'0:0:6.65,346,2574
'0:0:6.7,417,2588
'0:0:6.75,450,2596
'0:0:6.8,409,2600
'0:0:6.85,352,2602
'0:0:6.9,345,2610
'0:0:6.95,370,2619
'0:0:7.0,368,2625
'0:0:7.05,347,2628
'0:0:7.1,348,2628
'0:0:7.15,342,2619
'0:0:7.2,355,2598
'0:0:7.25,353,2575
'0:0:7.3,433,2551
'0:0:7.35,448,2519
'0:0:7.4,407,2475
'0:0:7.45,350,2436
'0:0:7.5,354,2399
'0:0:7.55,379,2366
'0:0:7.6,380,2333
'0:0:7.65,362,2304
'0:0:7.7,349,2271
'0:0:7.75,346,2243
'0:0:7.8,356,2217
'0:0:7.85,372,2195
'0:0:7.9,452,2176
'0:0:7.95,435,2156
'0:0:8.0,387,2134
'0:0:8.05,335,2113
'0:0:8.1,354,2094
'0:0:8.15,369,2078
'0:0:8.2,371,2060
'0:0:8.25,347,2043
'0:0:8.3,349,2024
'0:0:8.35,341,2009
'0:0:8.4,341,1995
'0:0:8.45,394,1985
'0:0:8.5,440,1977
'0:0:8.55,419,1970
'0:0:8.6,357,1963
'0:0:8.65,340,1957
'0:0:8.7,347,1951
'0:0:8.75,359,1941
'0:0:8.8,352,1928
'0:0:8.85,356,1921
'0:0:8.9,346,1913
'0:0:8.95,347,1906
'0:0:9.0,333,1899
'0:0:9.05,378,1896
'0:0:9.1,441,1895
'0:0:9.15,425,1891
'0:0:9.2,382,1885
'0:0:9.25,356,1880
'0:0:9.3,355,1877
'0:0:9.35,372,1874
'0:0:9.4,351,1871
'0:0:9.45,348,1866
'0:0:9.5,343,1859
'0:0:9.55,355,1854
'0:0:9.6,348,1849
'0:0:9.65,357,1850
'0:0:9.7,428,1851
