,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,431,1908
'0:0:0.05,391,1899
'0:0:0.1,386,1892
'0:0:0.15,360,1886
'0:0:0.2,338,1877
'0:0:0.25,320,1868
'0:0:0.3,313,1863
'0:0:0.35,315,1858
'0:0:0.4,325,1851
'0:0:0.45,314,1848
'0:0:0.5,300,1853
'0:0:0.55,390,1858
'0:0:0.6,502,1859
'0:0:0.65,476,1855
'0:0:0.7,402,1848
'0:0:0.75,346,1839
'0:0:0.8,342,1834
'0:0:0.85,346,1831
'0:0:0.9,323,1831
'0:0:0.95,300,1836
'0:0:1.0,298,1845
'0:0:1.05,306,1857
'0:0:1.1,311,1868
'0:0:1.15,317,1879
'0:0:1.2,323,1891
'0:0:1.25,304,1906
'0:0:1.3,289,1924
'0:0:1.35,403,1946
'0:0:1.4,452,1962
'0:0:1.45,411,1976
'0:0:1.5,366,1989
'0:0:1.55,353,2009
'0:0:1.6,371,2031
'0:0:1.65,371,2056
'0:0:1.7,342,2075
'0:0:1.75,326,2092
'0:0:1.8,319,2111
'0:0:1.85,321,2132
'0:0:1.9,328,2150
'0:0:1.95,324,2168
'0:0:2.0,316,2185
'0:0:2.05,389,2206
'0:0:2.1,491,2222
'0:0:2.15,479,2236
'0:0:2.2,411,2250
'0:0:2.25,357,2266
'0:0:2.3,360,2285
'0:0:2.35,383,2304
'0:0:2.4,368,2317
'0:0:2.45,346,2330
'0:0:2.5,337,2347
'0:0:2.55,334,2366
'0:0:2.6,333,2385
'0:0:2.65,323,2407
'0:0:2.7,351,2433
'0:0:2.75,465,2457
'0:0:2.8,490,2471
'0:0:2.85,433,2484
'0:0:2.9,366,2501
'0:0:2.95,351,2523
'0:0:3.0,379,2540
'0:0:3.05,366,2557
'0:0:3.1,338,2573
'0:0:3.15,322,2589
'0:0:3.2,318,2598
'0:0:3.25,319,2605
'0:0:3.3,319,2616
'0:0:3.35,353,2635
'0:0:3.4,462,2647
'0:0:3.45,476,2636
'0:0:3.5,421,2593
'0:0:3.55,356,2540
'0:0:3.6,352,2498
'0:0:3.65,364,2451
'0:0:3.7,350,2407
'0:0:3.75,320,2363
'0:0:3.8,316,2319
'0:0:3.85,312,2272
'0:0:3.9,315,2230
'0:0:3.95,313,2190
'0:0:4.0,409,2161
'0:0:4.05,474,2132
'0:0:4.1,441,2108
'0:0:4.15,367,2082
'0:0:4.2,338,2060
'0:0:4.25,362,2040
'0:0:4.3,362,2021
'0:0:4.35,330,2003
'0:0:4.4,311,1989
'0:0:4.45,305,1974
'0:0:4.5,315,1959
'0:0:4.55,314,1948
'0:0:4.6,372,1948
'0:0:4.65,481,1950
'0:0:4.7,470,1944
'0:0:4.75,395,1930
'0:0:4.8,336,1925
'0:0:4.85,344,1926
'0:0:4.9,363,1925
'0:0:4.95,339,1910
'0:0:5.0,319,1897
'0:0:5.05,306,1894
'0:0:5.1,306,1890
'0:0:5.15,312,1887
'0:0:5.2,303,1882
'0:0:5.25,328,1879
'0:0:5.3,458,1881
'0:0:5.35,482,1878
'0:0:5.4,396,1872
'0:0:5.45,314,1865
'0:0:5.5,302,1860
'0:0:5.55,329,1856
'0:0:5.6,323,1849
'0:0:5.65,291,1840
'0:0:5.7,228,1830
'0:0:5.75,207,1817
'0:0:5.8,228,1802
'0:0:5.85,248,1787
'0:0:5.9,267,1776
'0:0:5.95,380,1768
'0:0:6.0,478,1759
'0:0:6.05,449,1753
'0:0:6.1,353,1760
'0:0:6.15,303,1779
'0:0:6.2,337,1801
'0:0:6.25,354,1823
'0:0:6.3,337,1842
'0:0:6.35,329,1864
'0:0:6.4,328,1883
'0:0:6.45,320,1904
'0:0:6.5,333,1924
'0:0:6.55,346,1944
'0:0:6.6,344,1965
'0:0:6.65,410,1992
'0:0:6.7,510,2017
'0:0:6.75,499,2040
'0:0:6.8,437,2059
'0:0:6.85,393,2081
'0:0:6.9,406,2103
'0:0:6.95,420,2125
'0:0:7.0,393,2146
'0:0:7.05,348,2173
'0:0:7.1,322,2196
'0:0:7.15,315,2213
'0:0:7.2,319,2227
'0:0:7.25,313,2243
'0:0:7.3,349,2261
'0:0:7.35,439,2279
'0:0:7.4,434,2296
'0:0:7.45,372,2315
'0:0:7.5,325,2333
'0:0:7.55,337,2350
'0:0:7.6,361,2363
'0:0:7.65,348,2378
'0:0:7.7,330,2391
'0:0:7.75,320,2400
'0:0:7.8,322,2408
'0:0:7.85,320,2419
'0:0:7.9,331,2434
'0:0:7.95,410,2450
'0:0:8.0,442,2458
'0:0:8.05,394,2464
'0:0:8.1,345,2470
'0:0:8.15,330,2479
'0:0:8.2,351,2489
'0:0:8.25,348,2501
'0:0:8.3,333,2507
'0:0:8.35,317,2503
'0:0:8.4,322,2493
'0:0:8.45,321,2469
'0:0:8.5,325,2439
'0:0:8.55,390,2402
'0:0:8.6,431,2365
'0:0:8.65,391,2325
'0:0:8.7,339,2292
'0:0:8.75,322,2259
'0:0:8.8,346,2231
'0:0:8.85,345,2207
'0:0:8.9,330,2191
'0:0:8.95,319,2172
'0:0:9.0,322,2149
'0:0:9.05,321,2125
'0:0:9.1,338,2108
'0:0:9.15,411,2092
'0:0:9.2,417,2075
'0:0:9.25,369,2055
'0:0:9.3,330,2037
'0:0:9.35,333,2022
'0:0:9.4,351,2008
'0:0:9.45,342,1998
'0:0:9.5,330,1988
'0:0:9.55,322,1969
'0:0:9.6,324,1950
'0:0:9.65,324,1935
'0:0:9.7,371,1924
