,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,883,1417
'0:0:0.05,688,1417
'0:0:0.1,472,1417
'0:0:0.15,344,1419
'0:0:0.2,287,1423
'0:0:0.25,299,1422
'0:0:0.3,285,1419
'0:0:0.35,231,1414
'0:0:0.4,179,1406
'0:0:0.45,175,1400
'0:0:0.5,192,1391
'0:0:0.55,211,1381
'0:0:0.6,222,1372
'0:0:0.65,227,1371
'0:0:0.7,210,1382
'0:0:0.75,331,1402
'0:0:0.8,738,1423
'0:0:0.85,787,1439
'0:0:0.9,535,1454
'0:0:0.95,323,1469
'0:0:1.0,218,1489
'0:0:1.05,261,1510
'0:0:1.1,302,1530
'0:0:1.15,265,1546
'0:0:1.2,196,1564
'0:0:1.25,152,1578
'0:0:1.3,137,1592
'0:0:1.35,150,1605
'0:0:1.4,107,1621
'0:0:1.45,102,1638
'0:0:1.5,254,1657
'0:0:1.55,667,1673
'0:0:1.6,725,1687
'0:0:1.65,494,1698
'0:0:1.7,250,1714
'0:0:1.75,182,1733
'0:0:1.8,281,1752
'0:0:1.85,334,1768
'0:0:1.9,276,1783
'0:0:1.95,224,1797
'0:0:2.0,208,1811
'0:0:2.05,214,1822
'0:0:2.1,215,1830
'0:0:2.15,220,1838
'0:0:2.2,520,1849
'0:0:2.25,761,1854
'0:0:2.3,641,1858
'0:0:2.35,375,1864
'0:0:2.4,199,1873
'0:0:2.45,235,1882
'0:0:2.5,335,1890
'0:0:2.55,325,1897
'0:0:2.6,267,1904
'0:0:2.65,232,1909
'0:0:2.7,230,1912
'0:0:2.75,225,1914
'0:0:2.8,285,1917
'0:0:2.85,613,1916
'0:0:2.9,736,1899
'0:0:2.95,564,1872
'0:0:3.0,319,1839
'0:0:3.05,211,1809
'0:0:3.1,308,1773
'0:0:3.15,364,1740
'0:0:3.2,319,1707
'0:0:3.25,254,1679
'0:0:3.3,239,1652
'0:0:3.35,236,1628
'0:0:3.4,258,1606
'0:0:3.45,542,1590
'0:0:3.5,740,1572
'0:0:3.55,564,1558
'0:0:3.6,315,1546
'0:0:3.65,191,1538
'0:0:3.7,276,1531
'0:0:3.75,346,1524
'0:0:3.8,313,1515
'0:0:3.85,249,1505
'0:0:3.9,223,1495
'0:0:3.95,219,1488
'0:0:4.0,302,1482
'0:0:4.05,630,1481
'0:0:4.1,707,1478
'0:0:4.15,494,1472
'0:0:4.2,254,1467
'0:0:4.25,210,1461
'0:0:4.3,317,1456
'0:0:4.35,347,1450
'0:0:4.4,294,1445
'0:0:4.45,247,1440
'0:0:4.5,230,1432
'0:0:4.55,228,1427
'0:0:4.6,393,1426
'0:0:4.65,680,1424
'0:0:4.7,631,1421
'0:0:4.75,388,1417
'0:0:4.8,203,1416
'0:0:4.85,239,1416
'0:0:4.9,345,1412
'0:0:4.95,341,1405
'0:0:5.0,279,1398
'0:0:5.05,241,1392
'0:0:5.1,229,1389
'0:0:5.15,240,1388
'0:0:5.2,455,1387
'0:0:5.25,693,1385
'0:0:5.3,584,1381
'0:0:5.35,338,1377
'0:0:5.4,191,1372
'0:0:5.45,281,1367
'0:0:5.5,351,1360
'0:0:5.55,313,1354
'0:0:5.6,244,1351
'0:0:5.65,219,1353
'0:0:5.7,218,1362
'0:0:5.75,225,1375
'0:0:5.8,461,1394
'0:0:5.85,685,1418
'0:0:5.9,559,1457
'0:0:5.95,298,1496
'0:0:6.0,174,1531
'0:0:6.05,281,1560
'0:0:6.1,365,1592
'0:0:6.15,325,1617
'0:0:6.2,258,1636
'0:0:6.25,224,1648
'0:0:6.3,189,1661
'0:0:6.35,159,1677
'0:0:6.4,436,1697
'0:0:6.45,611,1713
'0:0:6.5,468,1731
'0:0:6.55,220,1747
'0:0:6.6,186,1765
'0:0:6.65,310,1783
'0:0:6.7,361,1799
'0:0:6.75,316,1809
'0:0:6.8,269,1819
'0:0:6.85,233,1821
'0:0:6.9,236,1815
'0:0:6.95,498,1812
'0:0:7.0,699,1819
'0:0:7.05,567,1833
'0:0:7.1,303,1855
'0:0:7.15,199,1880
'0:0:7.2,313,1907
'0:0:7.25,377,1930
'0:0:7.3,336,1947
'0:0:7.35,275,1959
'0:0:7.4,245,1971
'0:0:7.45,237,1983
'0:0:7.5,466,1996
'0:0:7.55,695,2002
'0:0:7.6,611,2006
'0:0:7.65,365,2012
'0:0:7.7,236,2016
'0:0:7.75,295,2017
'0:0:7.8,381,2016
'0:0:7.85,334,2003
'0:0:7.9,274,1971
'0:0:7.95,242,1926
'0:0:8.0,254,1881
'0:0:8.05,435,1845
'0:0:8.1,644,1807
'0:0:8.15,582,1777
'0:0:8.2,358,1747
'0:0:8.25,216,1722
'0:0:8.3,293,1699
'0:0:8.35,362,1678
'0:0:8.4,329,1653
'0:0:8.45,269,1630
'0:0:8.5,238,1602
'0:0:8.55,244,1577
'0:0:8.6,452,1556
'0:0:8.65,634,1540
'0:0:8.7,544,1527
'0:0:8.75,325,1516
'0:0:8.8,233,1507
'0:0:8.85,325,1501
'0:0:8.9,370,1491
'0:0:8.95,326,1479
'0:0:9.0,265,1469
'0:0:9.05,236,1460
'0:0:9.1,280,1451
'0:0:9.15,539,1443
'0:0:9.2,633,1435
'0:0:9.25,478,1432
'0:0:9.3,265,1429
'0:0:9.35,258,1427
'0:0:9.4,351,1426
'0:0:9.45,367,1421
'0:0:9.5,305,1411
'0:0:9.55,258,1402
'0:0:9.6,233,1399
'0:0:9.65,362,1398
'0:0:9.7,622,1400
