,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,420,1990
'0:0:0.05,347,1988
'0:0:0.1,349,1987
'0:0:0.15,381,1982
'0:0:0.2,358,1975
'0:0:0.25,330,1969
'0:0:0.3,318,1964
'0:0:0.35,306,1955
'0:0:0.4,295,1950
'0:0:0.45,284,1944
'0:0:0.5,345,1939
'0:0:0.55,508,1936
'0:0:0.6,516,1936
'0:0:0.65,428,1936
'0:0:0.7,358,1936
'0:0:0.75,336,1938
'0:0:0.8,352,1944
'0:0:0.85,341,1953
'0:0:0.9,316,1965
'0:0:0.95,302,1983
'0:0:1.0,297,2001
'0:0:1.05,296,2019
'0:0:1.1,280,2036
'0:0:1.15,259,2055
'0:0:1.2,336,2077
'0:0:1.25,515,2102
'0:0:1.3,515,2121
'0:0:1.35,433,2139
'0:0:1.4,362,2151
'0:0:1.45,347,2162
'0:0:1.5,357,2174
'0:0:1.55,351,2189
'0:0:1.6,321,2205
'0:0:1.65,300,2221
'0:0:1.7,294,2234
'0:0:1.75,294,2249
'0:0:1.8,291,2265
'0:0:1.85,312,2286
'0:0:1.9,463,2307
'0:0:1.95,525,2323
'0:0:2.0,457,2335
'0:0:2.05,378,2350
'0:0:2.1,333,2370
'0:0:2.15,343,2393
'0:0:2.2,347,2410
'0:0:2.25,327,2423
'0:0:2.3,308,2432
'0:0:2.35,297,2445
'0:0:2.4,296,2455
'0:0:2.45,291,2462
'0:0:2.5,332,2471
'0:0:2.55,482,2478
'0:0:2.6,505,2476
'0:0:2.65,433,2465
'0:0:2.7,353,2445
'0:0:2.75,333,2413
'0:0:2.8,361,2375
'0:0:2.85,349,2332
'0:0:2.9,318,2295
'0:0:2.95,290,2259
'0:0:3.0,288,2233
'0:0:3.05,294,2205
'0:0:3.1,308,2174
'0:0:3.15,406,2145
'0:0:3.2,510,2119
'0:0:3.25,472,2092
'0:0:3.3,388,2067
'0:0:3.35,328,2043
'0:0:3.4,354,2024
'0:0:3.45,375,2003
'0:0:3.5,350,1985
'0:0:3.55,317,1968
'0:0:3.6,303,1950
'0:0:3.65,297,1933
'0:0:3.7,297,1918
'0:0:3.75,313,1904
'0:0:3.8,459,1895
'0:0:3.85,522,1881
'0:0:3.9,439,1870
'0:0:3.95,324,1859
'0:0:4.0,292,1851
'0:0:4.05,325,1842
'0:0:4.1,322,1833
'0:0:4.15,294,1825
'0:0:4.2,265,1816
'0:0:4.25,258,1810
'0:0:4.3,273,1798
'0:0:4.35,293,1783
'0:0:4.4,289,1773
'0:0:4.45,430,1767
'0:0:4.5,540,1761
'0:0:4.55,482,1753
'0:0:4.6,374,1748
'0:0:4.65,313,1744
'0:0:4.7,333,1738
'0:0:4.75,351,1730
'0:0:4.8,323,1725
'0:0:4.85,289,1721
'0:0:4.9,281,1719
'0:0:4.95,285,1716
'0:0:5.0,285,1713
'0:0:5.05,280,1713
'0:0:5.1,309,1719
'0:0:5.15,497,1725
'0:0:5.2,544,1723
'0:0:5.25,446,1717
'0:0:5.3,346,1710
'0:0:5.35,316,1706
'0:0:5.4,346,1702
'0:0:5.45,340,1696
'0:0:5.5,301,1689
'0:0:5.55,282,1687
'0:0:5.6,279,1691
'0:0:5.65,284,1696
'0:0:5.7,278,1707
'0:0:5.75,267,1725
'0:0:5.8,364,1744
'0:0:5.85,535,1765
'0:0:5.9,513,1783
'0:0:5.95,400,1800
'0:0:6.0,317,1811
'0:0:6.05,333,1820
'0:0:6.1,364,1827
'0:0:6.15,340,1838
'0:0:6.2,305,1852
'0:0:6.25,288,1871
'0:0:6.3,290,1891
'0:0:6.35,288,1914
'0:0:6.4,280,1934
'0:0:6.45,317,1959
'0:0:6.5,493,1983
'0:0:6.55,531,2006
'0:0:6.6,427,2026
'0:0:6.65,309,2048
'0:0:6.7,299,2071
'0:0:6.75,360,2095
'0:0:6.8,364,2115
'0:0:6.85,337,2135
'0:0:6.9,317,2156
'0:0:6.95,308,2178
'0:0:7.0,297,2194
'0:0:7.05,288,2213
'0:0:7.1,405,2234
'0:0:7.15,538,2257
'0:0:7.2,505,2276
'0:0:7.25,394,2294
'0:0:7.3,320,2313
'0:0:7.35,340,2337
'0:0:7.4,369,2358
'0:0:7.45,351,2379
'0:0:7.5,321,2394
'0:0:7.55,305,2406
'0:0:7.6,297,2414
'0:0:7.65,294,2422
'0:0:7.7,365,2430
'0:0:7.75,501,2437
'0:0:7.8,500,2437
'0:0:7.85,398,2427
'0:0:7.9,318,2420
'0:0:7.95,325,2424
'0:0:8.0,358,2428
'0:0:8.05,345,2428
'0:0:8.1,323,2423
'0:0:8.15,302,2406
'0:0:8.2,293,2380
'0:0:8.25,289,2348
'0:0:8.3,349,2320
'0:0:8.35,469,2300
'0:0:8.4,464,2277
'0:0:8.45,373,2240
'0:0:8.5,295,2208
'0:0:8.55,319,2183
'0:0:8.6,345,2167
'0:0:8.65,334,2151
'0:0:8.7,304,2129
'0:0:8.75,293,2101
'0:0:8.8,289,2072
'0:0:8.85,290,2042
'0:0:8.9,392,2022
'0:0:8.95,492,2000
'0:0:9.0,454,1979
'0:0:9.05,365,1957
'0:0:9.1,307,1939
'0:0:9.15,333,1924
'0:0:9.2,350,1911
'0:0:9.25,336,1895
'0:0:9.3,307,1880
'0:0:9.35,301,1864
'0:0:9.4,294,1848
'0:0:9.45,301,1839
'0:0:9.5,436,1833
'0:0:9.55,512,1824
'0:0:9.6,443,1818
'0:0:9.65,352,1814
'0:0:9.7,323,1810
