,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,372,2125
'0:0:0.05,304,2110
'0:0:0.1,280,2093
'0:0:0.15,324,2080
'0:0:0.2,332,2062
'0:0:0.25,331,2042
'0:0:0.3,313,2025
'0:0:0.35,329,2013
'0:0:0.4,318,2002
'0:0:0.45,320,1995
'0:0:0.5,305,1990
'0:0:0.55,353,1985
'0:0:0.6,420,1978
'0:0:0.65,413,1972
'0:0:0.7,343,1962
'0:0:0.75,312,1948
'0:0:0.8,306,1927
'0:0:0.85,333,1909
'0:0:0.9,288,1895
'0:0:0.95,262,1889
'0:0:1.0,252,1894
'0:0:1.05,266,1909
'0:0:1.1,284,1925
'0:0:1.15,293,1938
'0:0:1.2,302,1964
'0:0:1.25,376,1994
'0:0:1.3,459,2025
'0:0:1.35,422,2052
'0:0:1.4,363,2081
'0:0:1.45,325,2109
'0:0:1.5,332,2142
'0:0:1.55,341,2173
'0:0:1.6,333,2206
'0:0:1.65,320,2232
'0:0:1.7,321,2258
'0:0:1.75,330,2277
'0:0:1.8,338,2294
'0:0:1.85,332,2312
'0:0:1.9,344,2335
'0:0:1.95,442,2356
'0:0:2.0,458,2373
'0:0:2.05,398,2389
'0:0:2.1,345,2410
'0:0:2.15,330,2432
'0:0:2.2,354,2455
'0:0:2.25,354,2475
'0:0:2.3,343,2490
'0:0:2.35,329,2502
'0:0:2.4,332,2510
'0:0:2.45,328,2512
'0:0:2.5,329,2514
'0:0:2.55,349,2520
'0:0:2.6,437,2530
'0:0:2.65,456,2533
'0:0:2.7,405,2531
'0:0:2.75,352,2528
'0:0:2.8,352,2530
'0:0:2.85,373,2529
'0:0:2.9,372,2524
'0:0:2.95,349,2504
'0:0:3.0,333,2461
'0:0:3.05,327,2417
'0:0:3.1,331,2367
'0:0:3.15,328,2323
'0:0:3.2,389,2283
'0:0:3.25,446,2248
'0:0:3.3,421,2212
'0:0:3.35,369,2182
'0:0:3.4,341,2156
'0:0:3.45,357,2138
'0:0:3.5,361,2116
'0:0:3.55,344,2090
'0:0:3.6,329,2062
'0:0:3.65,328,2030
'0:0:3.7,330,1995
'0:0:3.75,332,1973
'0:0:3.8,374,1961
'0:0:3.85,445,1955
'0:0:3.9,425,1949
'0:0:3.95,377,1943
'0:0:4.0,338,1935
'0:0:4.05,355,1927
'0:0:4.1,360,1924
'0:0:4.15,351,1918
'0:0:4.2,343,1908
'0:0:4.25,345,1901
'0:0:4.3,334,1893
'0:0:4.35,326,1886
'0:0:4.4,344,1882
'0:0:4.45,435,1881
'0:0:4.5,441,1878
'0:0:4.55,391,1873
'0:0:4.6,341,1862
'0:0:4.65,341,1856
'0:0:4.7,354,1856
'0:0:4.75,348,1857
'0:0:4.8,324,1853
'0:0:4.85,323,1849
'0:0:4.9,323,1844
'0:0:4.95,327,1839
'0:0:5.0,323,1835
'0:0:5.05,359,1835
'0:0:5.1,449,1831
'0:0:5.15,443,1818
'0:0:5.2,382,1801
'0:0:5.25,341,1793
'0:0:5.3,347,1801
'0:0:5.35,364,1816
'0:0:5.4,348,1834
'0:0:5.45,329,1852
'0:0:5.5,317,1874
'0:0:5.55,320,1892
'0:0:5.6,324,1911
'0:0:5.65,347,1930
'0:0:5.7,419,1955
'0:0:5.75,489,1980
'0:0:5.8,412,2003
'0:0:5.85,326,2020
'0:0:5.9,290,2037
'0:0:5.95,331,2057
'0:0:6.0,362,2080
'0:0:6.05,342,2100
'0:0:6.1,316,2123
'0:0:6.15,314,2141
'0:0:6.2,323,2154
'0:0:6.25,337,2164
'0:0:6.3,358,2179
'0:0:6.35,433,2193
'0:0:6.4,497,2203
'0:0:6.45,440,2208
'0:0:6.5,370,2216
'0:0:6.55,339,2230
'0:0:6.6,360,2249
'0:0:6.65,367,2264
'0:0:6.7,356,2278
'0:0:6.75,342,2288
'0:0:6.8,340,2295
'0:0:6.85,336,2301
'0:0:6.9,339,2309
'0:0:6.95,371,2321
'0:0:7.0,438,2335
'0:0:7.05,430,2341
'0:0:7.1,375,2339
'0:0:7.15,321,2342
'0:0:7.2,338,2353
'0:0:7.25,362,2366
'0:0:7.3,355,2381
'0:0:7.35,331,2393
'0:0:7.4,326,2404
'0:0:7.45,329,2411
'0:0:7.5,336,2418
'0:0:7.55,363,2432
'0:0:7.6,430,2450
'0:0:7.65,416,2458
'0:0:7.7,358,2460
'0:0:7.75,327,2452
'0:0:7.8,340,2426
'0:0:7.85,362,2396
'0:0:7.9,347,2365
'0:0:7.95,336,2339
'0:0:8.0,328,2311
'0:0:8.05,331,2281
'0:0:8.1,336,2251
'0:0:8.15,389,2229
'0:0:8.2,442,2202
'0:0:8.25,410,2176
'0:0:8.3,349,2150
'0:0:8.35,328,2131
'0:0:8.4,354,2114
'0:0:8.45,369,2100
'0:0:8.5,352,2086
'0:0:8.55,342,2070
'0:0:8.6,342,2049
'0:0:8.65,340,2029
'0:0:8.7,339,2013
'0:0:8.75,409,2000
'0:0:8.8,418,1984
'0:0:8.85,372,1966
'0:0:8.9,327,1948
'0:0:8.95,344,1935
'0:0:9.0,361,1920
'0:0:9.05,351,1907
'0:0:9.1,326,1894
'0:0:9.15,324,1884
'0:0:9.2,324,1878
'0:0:9.25,330,1874
'0:0:9.3,367,1874
'0:0:9.35,437,1875
'0:0:9.4,413,1871
'0:0:9.45,357,1865
'0:0:9.5,321,1859
'0:0:9.55,344,1856
'0:0:9.6,353,1855
'0:0:9.65,337,1855
'0:0:9.7,324,1852
