,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,506,1735
'0:0:0.05,373,1737
'0:0:0.1,365,1746
'0:0:0.15,424,1749
'0:0:0.2,371,1748
'0:0:0.25,222,1746
'0:0:0.3,145,1734
'0:0:0.35,156,1717
'0:0:0.4,191,1705
'0:0:0.45,356,1695
'0:0:0.5,549,1691
'0:0:0.55,501,1688
'0:0:0.6,357,1685
'0:0:0.65,276,1680
'0:0:0.7,308,1673
'0:0:0.75,321,1662
'0:0:0.8,303,1652
'0:0:0.85,256,1639
'0:0:0.9,231,1624
'0:0:0.95,216,1610
'0:0:1.0,215,1601
'0:0:1.05,354,1599
'0:0:1.1,579,1600
'0:0:1.15,538,1603
'0:0:1.2,395,1608
'0:0:1.25,287,1616
'0:0:1.3,318,1629
'0:0:1.35,366,1644
'0:0:1.4,327,1656
'0:0:1.45,260,1671
'0:0:1.5,241,1690
'0:0:1.55,241,1714
'0:0:1.6,244,1736
'0:0:1.65,241,1762
'0:0:1.7,458,1787
'0:0:1.75,566,1813
'0:0:1.8,445,1836
'0:0:1.85,288,1859
'0:0:1.9,284,1880
'0:0:1.95,330,1903
'0:0:2.0,312,1924
'0:0:2.05,257,1947
'0:0:2.1,226,1964
'0:0:2.15,225,1984
'0:0:2.2,228,2001
'0:0:2.25,277,2022
'0:0:2.3,519,2042
'0:0:2.35,571,2059
'0:0:2.4,432,2071
'0:0:2.45,290,2083
'0:0:2.5,307,2097
'0:0:2.55,374,2109
'0:0:2.6,361,2118
'0:0:2.65,306,2128
'0:0:2.7,286,2136
'0:0:2.75,267,2140
'0:0:2.8,258,2144
'0:0:2.85,430,2156
'0:0:2.9,591,2167
'0:0:2.95,536,2176
'0:0:3.0,377,2184
'0:0:3.05,296,2193
'0:0:3.1,362,2202
'0:0:3.15,380,2206
'0:0:3.2,320,2202
'0:0:3.25,271,2188
'0:0:3.3,256,2164
'0:0:3.35,259,2129
'0:0:3.4,329,2094
'0:0:3.45,557,2051
'0:0:3.5,580,2012
'0:0:3.55,435,1973
'0:0:3.6,281,1945
'0:0:3.65,304,1923
'0:0:3.7,358,1904
'0:0:3.75,323,1883
'0:0:3.8,271,1862
'0:0:3.85,245,1840
'0:0:3.9,228,1820
'0:0:3.95,266,1806
'0:0:4.0,524,1802
'0:0:4.05,605,1798
'0:0:4.1,473,1789
'0:0:4.15,310,1775
'0:0:4.2,313,1762
'0:0:4.25,390,1750
'0:0:4.3,357,1740
'0:0:4.35,282,1726
'0:0:4.4,244,1712
'0:0:4.45,224,1697
'0:0:4.5,258,1684
'0:0:4.55,520,1674
'0:0:4.6,606,1664
'0:0:4.65,469,1652
'0:0:4.7,292,1643
'0:0:4.75,287,1641
'0:0:4.8,354,1640
'0:0:4.85,341,1634
'0:0:4.9,279,1628
'0:0:4.95,250,1621
'0:0:5.0,236,1616
'0:0:5.05,274,1611
'0:0:5.1,502,1610
'0:0:5.15,581,1607
'0:0:5.2,446,1603
'0:0:5.25,290,1601
'0:0:5.3,271,1601
'0:0:5.35,351,1602
'0:0:5.4,350,1599
'0:0:5.45,303,1591
'0:0:5.5,275,1587
'0:0:5.55,249,1581
'0:0:5.6,249,1577
'0:0:5.65,447,1577
'0:0:5.7,594,1574
'0:0:5.75,488,1568
'0:0:5.8,317,1563
'0:0:5.85,265,1557
'0:0:5.9,336,1550
'0:0:5.95,339,1547
'0:0:6.0,283,1550
'0:0:6.05,251,1557
'0:0:6.1,251,1569
'0:0:6.15,252,1584
'0:0:6.2,338,1598
'0:0:6.25,562,1615
'0:0:6.3,559,1634
'0:0:6.35,398,1653
'0:0:6.4,280,1671
'0:0:6.45,323,1692
'0:0:6.5,359,1712
'0:0:6.55,324,1733
'0:0:6.6,300,1746
'0:0:6.65,299,1758
'0:0:6.7,284,1774
'0:0:6.75,299,1796
'0:0:6.8,489,1817
'0:0:6.85,547,1838
'0:0:6.9,416,1856
'0:0:6.95,275,1872
'0:0:7.0,296,1889
'0:0:7.05,366,1907
'0:0:7.1,361,1922
'0:0:7.15,315,1934
'0:0:7.2,274,1944
'0:0:7.25,245,1957
'0:0:7.3,310,1973
'0:0:7.35,532,1993
'0:0:7.4,569,2007
'0:0:7.45,446,2021
'0:0:7.5,319,2035
'0:0:7.55,327,2053
'0:0:7.6,366,2072
'0:0:7.65,348,2092
'0:0:7.7,301,2103
'0:0:7.75,287,2110
'0:0:7.8,281,2119
'0:0:7.85,367,2132
'0:0:7.9,538,2143
'0:0:7.95,513,2150
'0:0:8.0,371,2153
'0:0:8.05,298,2156
'0:0:8.1,340,2158
'0:0:8.15,369,2150
'0:0:8.2,325,2133
'0:0:8.25,279,2107
'0:0:8.3,251,2073
'0:0:8.35,251,2033
'0:0:8.4,373,2007
'0:0:8.45,511,1990
'0:0:8.5,468,1970
'0:0:8.55,332,1942
'0:0:8.6,282,1918
'0:0:8.65,344,1895
'0:0:8.7,338,1875
'0:0:8.75,304,1849
'0:0:8.8,270,1824
'0:0:8.85,244,1801
'0:0:8.9,295,1787
'0:0:8.95,468,1769
'0:0:9.0,507,1751
'0:0:9.05,382,1735
'0:0:9.1,287,1720
'0:0:9.15,327,1708
'0:0:9.2,366,1696
'0:0:9.25,338,1680
'0:0:9.3,303,1665
'0:0:9.35,288,1647
'0:0:9.4,283,1635
'0:0:9.45,430,1626
'0:0:9.5,532,1617
'0:0:9.55,458,1610
'0:0:9.6,334,1602
'0:0:9.65,313,1597
'0:0:9.7,360,1594
