,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,543,1513
'0:0:0.05,369,1514
'0:0:0.1,254,1519
'0:0:0.15,273,1529
'0:0:0.2,348,1533
'0:0:0.25,333,1525
'0:0:0.3,289,1511
'0:0:0.35,268,1493
'0:0:0.4,263,1471
'0:0:0.45,249,1450
'0:0:0.5,325,1439
'0:0:0.55,548,1434
'0:0:0.6,597,1429
'0:0:0.65,447,1428
'0:0:0.7,295,1431
'0:0:0.75,255,1440
'0:0:0.8,316,1452
'0:0:0.85,334,1464
'0:0:0.9,308,1475
'0:0:0.95,271,1491
'0:0:1.0,267,1508
'0:0:1.05,257,1530
'0:0:1.1,293,1552
'0:0:1.15,495,1577
'0:0:1.2,584,1598
'0:0:1.25,474,1619
'0:0:1.3,325,1641
'0:0:1.35,264,1667
'0:0:1.4,326,1687
'0:0:1.45,362,1710
'0:0:1.5,339,1729
'0:0:1.55,303,1749
'0:0:1.6,282,1767
'0:0:1.65,268,1786
'0:0:1.7,390,1806
'0:0:1.75,562,1826
'0:0:1.8,549,1841
'0:0:1.85,410,1857
'0:0:1.9,293,1870
'0:0:1.95,305,1882
'0:0:2.0,361,1893
'0:0:2.05,360,1902
'0:0:2.1,339,1910
'0:0:2.15,311,1921
'0:0:2.2,281,1931
'0:0:2.25,355,1941
'0:0:2.3,554,1949
'0:0:2.35,574,1955
'0:0:2.4,441,1958
'0:0:2.45,306,1958
'0:0:2.5,296,1959
'0:0:2.55,354,1959
'0:0:2.6,352,1956
'0:0:2.65,309,1949
'0:0:2.7,279,1941
'0:0:2.75,280,1932
'0:0:2.8,329,1924
'0:0:2.85,525,1911
'0:0:2.9,573,1895
'0:0:2.95,464,1876
'0:0:3.0,321,1854
'0:0:3.05,303,1828
'0:0:3.1,361,1803
'0:0:3.15,362,1776
'0:0:3.2,323,1749
'0:0:3.25,288,1721
'0:0:3.3,261,1698
'0:0:3.35,331,1676
'0:0:3.4,528,1656
'0:0:3.45,540,1632
'0:0:3.5,418,1609
'0:0:3.55,298,1578
'0:0:3.6,306,1554
'0:0:3.65,345,1536
'0:0:3.7,336,1523
'0:0:3.75,312,1509
'0:0:3.8,287,1497
'0:0:3.85,281,1487
'0:0:3.9,410,1483
'0:0:3.95,566,1485
'0:0:4.0,519,1486
'0:0:4.05,368,1482
'0:0:4.1,282,1473
'0:0:4.15,340,1470
'0:0:4.2,355,1472
'0:0:4.25,328,1466
'0:0:4.3,307,1460
'0:0:4.35,305,1454
'0:0:4.4,311,1452
'0:0:4.45,489,1458
'0:0:4.5,582,1466
'0:0:4.55,491,1473
'0:0:4.6,347,1484
'0:0:4.65,309,1502
'0:0:4.7,352,1515
'0:0:4.75,356,1520
'0:0:4.8,316,1517
'0:0:4.85,278,1510
'0:0:4.9,269,1506
'0:0:4.95,287,1503
'0:0:5.0,458,1498
'0:0:5.05,567,1490
'0:0:5.1,483,1482
'0:0:5.15,341,1475
'0:0:5.2,309,1471
'0:0:5.25,353,1465
'0:0:5.3,348,1457
'0:0:5.35,308,1449
'0:0:5.4,287,1442
'0:0:5.45,269,1435
'0:0:5.5,289,1428
'0:0:5.55,426,1414
'0:0:5.6,538,1396
'0:0:5.65,487,1380
'0:0:5.7,342,1372
'0:0:5.75,270,1374
'0:0:5.8,340,1381
'0:0:5.85,356,1389
'0:0:5.9,309,1396
'0:0:5.95,281,1405
'0:0:6.0,251,1416
'0:0:6.05,246,1432
'0:0:6.1,366,1449
'0:0:6.15,547,1469
'0:0:6.2,522,1486
'0:0:6.25,375,1505
'0:0:6.3,269,1522
'0:0:6.35,295,1546
'0:0:6.4,354,1571
'0:0:6.45,328,1598
'0:0:6.5,280,1615
'0:0:6.55,278,1617
'0:0:6.6,255,1607
'0:0:6.65,340,1615
'0:0:6.7,520,1639
'0:0:6.75,495,1665
'0:0:6.8,362,1685
'0:0:6.85,248,1704
'0:0:6.9,254,1724
'0:0:6.95,323,1743
'0:0:7.0,311,1757
'0:0:7.05,275,1771
'0:0:7.1,257,1781
'0:0:7.15,293,1797
'0:0:7.2,422,1815
'0:0:7.25,548,1835
'0:0:7.3,503,1855
'0:0:7.35,324,1880
'0:0:7.4,273,1908
'0:0:7.45,348,1933
'0:0:7.5,333,1950
'0:0:7.55,345,1962
'0:0:7.6,322,1973
'0:0:7.65,275,1985
'0:0:7.7,331,2002
'0:0:7.75,504,2030
'0:0:7.8,559,2052
'0:0:7.85,509,2065
'0:0:7.9,412,2062
'0:0:7.95,363,2047
'0:0:8.0,360,2031
'0:0:8.05,333,2010
'0:0:8.1,287,1985
'0:0:8.15,262,1953
'0:0:8.2,264,1924
'0:0:8.25,399,1897
'0:0:8.3,516,1876
'0:0:8.35,464,1858
'0:0:8.4,318,1841
'0:0:8.45,293,1823
'0:0:8.5,344,1804
'0:0:8.55,363,1784
'0:0:8.6,355,1762
'0:0:8.65,313,1736
'0:0:8.7,292,1713
'0:0:8.75,411,1692
'0:0:8.8,553,1675
'0:0:8.85,510,1656
'0:0:8.9,364,1642
'0:0:8.95,278,1630
'0:0:9.0,316,1617
'0:0:9.05,346,1603
'0:0:9.1,322,1586
'0:0:9.15,315,1566
'0:0:9.2,279,1553
'0:0:9.25,368,1542
'0:0:9.3,529,1532
'0:0:9.35,503,1517
'0:0:9.4,378,1504
'0:0:9.45,321,1498
'0:0:9.5,321,1496
'0:0:9.55,345,1492
'0:0:9.6,349,1483
'0:0:9.65,323,1471
'0:0:9.7,300,1465
