,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,281,1530
'0:0:0.05,345,1536
'0:0:0.1,355,1542
'0:0:0.15,317,1550
'0:0:0.2,270,1549
'0:0:0.25,260,1547
'0:0:0.3,258,1548
'0:0:0.35,325,1548
'0:0:0.4,538,1542
'0:0:0.45,586,1537
'0:0:0.5,452,1539
'0:0:0.55,291,1539
'0:0:0.6,254,1538
'0:0:0.65,334,1535
'0:0:0.7,378,1524
'0:0:0.75,348,1499
'0:0:0.8,312,1473
'0:0:0.85,284,1452
'0:0:0.9,270,1440
'0:0:0.95,314,1438
'0:0:1.0,505,1444
'0:0:1.05,548,1455
'0:0:1.1,425,1468
'0:0:1.15,277,1483
'0:0:1.2,247,1497
'0:0:1.25,304,1512
'0:0:1.3,338,1525
'0:0:1.35,314,1537
'0:0:1.4,299,1549
'0:0:1.45,279,1564
'0:0:1.5,275,1580
'0:0:1.55,349,1599
'0:0:1.6,523,1619
'0:0:1.65,526,1640
'0:0:1.7,412,1656
'0:0:1.75,290,1673
'0:0:1.8,295,1689
'0:0:1.85,349,1708
'0:0:1.9,365,1724
'0:0:1.95,334,1737
'0:0:2.0,309,1751
'0:0:2.05,291,1765
'0:0:2.1,319,1782
'0:0:2.15,483,1803
'0:0:2.2,545,1819
'0:0:2.25,458,1834
'0:0:2.3,331,1849
'0:0:2.35,290,1866
'0:0:2.4,343,1883
'0:0:2.45,365,1898
'0:0:2.5,344,1908
'0:0:2.55,317,1920
'0:0:2.6,298,1928
'0:0:2.65,324,1939
'0:0:2.7,485,1951
'0:0:2.75,554,1965
'0:0:2.8,477,1980
'0:0:2.85,348,1999
'0:0:2.9,308,2020
'0:0:2.95,355,2044
'0:0:3.0,376,2066
'0:0:3.05,347,2085
'0:0:3.1,310,2096
'0:0:3.15,289,2105
'0:0:3.2,317,2111
'0:0:3.25,475,2116
'0:0:3.3,539,2113
'0:0:3.35,466,2084
'0:0:3.4,339,2045
'0:0:3.45,312,2008
'0:0:3.5,361,1974
'0:0:3.55,374,1937
'0:0:3.6,334,1905
'0:0:3.65,301,1876
'0:0:3.7,280,1850
'0:0:3.75,344,1823
'0:0:3.8,496,1803
'0:0:3.85,522,1786
'0:0:3.9,419,1771
'0:0:3.95,314,1755
'0:0:4.0,309,1739
'0:0:4.05,357,1720
'0:0:4.1,358,1700
'0:0:4.15,329,1674
'0:0:4.2,287,1650
'0:0:4.25,301,1624
'0:0:4.3,417,1599
'0:0:4.35,531,1579
'0:0:4.4,476,1568
'0:0:4.45,361,1562
'0:0:4.5,301,1555
'0:0:4.55,340,1546
'0:0:4.6,359,1540
'0:0:4.65,337,1531
'0:0:4.7,300,1525
'0:0:4.75,292,1519
'0:0:4.8,361,1518
'0:0:4.85,509,1520
'0:0:4.9,514,1515
'0:0:4.95,407,1509
'0:0:5.0,302,1504
'0:0:5.05,315,1500
'0:0:5.1,357,1494
'0:0:5.15,350,1485
'0:0:5.2,327,1479
'0:0:5.25,294,1472
'0:0:5.3,322,1473
'0:0:5.35,462,1479
'0:0:5.4,525,1478
'0:0:5.45,432,1472
'0:0:5.5,324,1468
'0:0:5.55,317,1465
'0:0:5.6,359,1464
'0:0:5.65,365,1459
'0:0:5.7,324,1453
'0:0:5.75,309,1449
'0:0:5.8,292,1448
'0:0:5.85,407,1448
'0:0:5.9,496,1444
'0:0:5.95,464,1436
'0:0:6.0,345,1428
'0:0:6.05,305,1418
'0:0:6.1,335,1409
'0:0:6.15,363,1400
'0:0:6.2,351,1388
'0:0:6.25,308,1377
'0:0:6.3,296,1373
'0:0:6.35,325,1376
'0:0:6.4,479,1375
'0:0:6.45,479,1370
'0:0:6.5,388,1365
'0:0:6.55,302,1359
'0:0:6.6,296,1356
'0:0:6.65,340,1354
'0:0:6.7,313,1356
'0:0:6.75,300,1361
'0:0:6.8,270,1367
'0:0:6.85,287,1380
'0:0:6.9,382,1395
'0:0:6.95,461,1410
'0:0:7.0,401,1423
'0:0:7.05,302,1436
'0:0:7.1,293,1448
'0:0:7.15,325,1464
'0:0:7.2,355,1478
'0:0:7.25,324,1492
'0:0:7.3,306,1507
'0:0:7.35,289,1527
'0:0:7.4,357,1547
'0:0:7.45,448,1570
'0:0:7.5,417,1589
'0:0:7.55,330,1608
'0:0:7.6,290,1625
'0:0:7.65,319,1644
'0:0:7.7,329,1657
'0:0:7.75,321,1665
'0:0:7.8,292,1673
'0:0:7.85,273,1687
'0:0:7.9,346,1703
'0:0:7.95,417,1721
'0:0:8.0,407,1735
'0:0:8.05,324,1746
'0:0:8.1,302,1755
'0:0:8.15,317,1767
'0:0:8.2,346,1780
'0:0:8.25,321,1793
'0:0:8.3,307,1803
'0:0:8.35,293,1817
'0:0:8.4,355,1835
'0:0:8.45,447,1853
'0:0:8.5,408,1865
'0:0:8.55,339,1875
'0:0:8.6,304,1883
'0:0:8.65,324,1894
'0:0:8.7,337,1900
'0:0:8.75,323,1901
'0:0:8.8,302,1898
'0:0:8.85,275,1897
'0:0:8.9,347,1895
'0:0:8.95,430,1884
'0:0:9.0,402,1862
'0:0:9.05,332,1833
'0:0:9.1,306,1808
'0:0:9.15,327,1784
'0:0:9.2,343,1759
'0:0:9.25,332,1728
'0:0:9.3,313,1702
'0:0:9.35,306,1675
'0:0:9.4,376,1653
'0:0:9.45,447,1631
'0:0:9.5,402,1612
'0:0:9.55,329,1590
'0:0:9.6,325,1574
'0:0:9.65,340,1560
'0:0:9.7,344,1546
