,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,4052
'0:0:0.05,4050
'0:0:0.1,4047
'0:0:0.15,4047
'0:0:0.2,4052
'0:0:0.25,4061
'0:0:0.3,4072
'0:0:0.35,4073
'0:0:0.4,4069
'0:0:0.45,4066
'0:0:0.5,4072
'0:0:0.55,4079
'0:0:0.6,4082
'0:0:0.65,4085
'0:0:0.7,4093
'0:0:0.75,4105
'0:0:0.8,4119
'0:0:0.85,4142
'0:0:0.9,4174
'0:0:0.95,4201
'0:0:1.0,4226
'0:0:1.05,4246
'0:0:1.1,4269
'0:0:1.15,4291
'0:0:1.2,4315
'0:0:1.25,4335
'0:0:1.3,4354
'0:0:1.35,4370
'0:0:1.4,4384
'0:0:1.45,4398
'0:0:1.5,4414
'0:0:1.55,4427
'0:0:1.6,4441
'0:0:1.65,4454
'0:0:1.7,4471
'0:0:1.75,4486
'0:0:1.8,4498
'0:0:1.85,4505
'0:0:1.9,4514
'0:0:1.95,4527
'0:0:2.0,4543
'0:0:2.05,4558
'0:0:2.1,4571
'0:0:2.15,4583
'0:0:2.2,4597
'0:0:2.25,4605
'0:0:2.3,4609
'0:0:2.35,4612
'0:0:2.4,4619
'0:0:2.45,4625
'0:0:2.5,4621
'0:0:2.55,4609
'0:0:2.6,4590
'0:0:2.65,4565
'0:0:2.7,4521
'0:0:2.75,4473
'0:0:2.8,4423
'0:0:2.85,4383
'0:0:2.9,4344
'0:0:2.95,4309
'0:0:3.0,4277
'0:0:3.05,4258
'0:0:3.1,4241
'0:0:3.15,4225
'0:0:3.2,4207
'0:0:3.25,4194
'0:0:3.3,4183
'0:0:3.35,4178
'0:0:3.4,4170
'0:0:3.45,4165
'0:0:3.5,4161
'0:0:3.55,4156
'0:0:3.6,4149
'0:0:3.65,4141
'0:0:3.7,4135
'0:0:3.75,4133
'0:0:3.8,4132
'0:0:3.85,4131
'0:0:3.9,4128
'0:0:3.95,4128
'0:0:4.0,4130
'0:0:4.05,4132
'0:0:4.1,4134
'0:0:4.15,4136
'0:0:4.2,4137
'0:0:4.25,4134
'0:0:4.3,4129
'0:0:4.35,4122
'0:0:4.4,4113
'0:0:4.45,4108
'0:0:4.5,4105
'0:0:4.55,4102
'0:0:4.6,4098
'0:0:4.65,4094
'0:0:4.7,4092
'0:0:4.75,4089
'0:0:4.8,4093
'0:0:4.85,4107
'0:0:4.9,4132
'0:0:4.95,4159
'0:0:5.0,4191
'0:0:5.05,4216
'0:0:5.1,4235
'0:0:5.15,4251
'0:0:5.2,4273
'0:0:5.25,4302
'0:0:5.3,4337
'0:0:5.35,4365
'0:0:5.4,4392
'0:0:5.45,4418
'0:0:5.5,4444
'0:0:5.55,4463
'0:0:5.6,4475
'0:0:5.65,4479
'0:0:5.7,4479
'0:0:5.75,4479
'0:0:5.8,4479
'0:0:5.85,4479
'0:0:5.9,4482
'0:0:5.95,4495
'0:0:6.0,4509
'0:0:6.05,4513
'0:0:6.1,4514
'0:0:6.15,4515
'0:0:6.2,4521
'0:0:6.25,4528
'0:0:6.3,4534
'0:0:6.35,4540
'0:0:6.4,4546
'0:0:6.45,4557
'0:0:6.5,4570
'0:0:6.55,4572
'0:0:6.6,4567
'0:0:6.65,4560
'0:0:6.7,4541
'0:0:6.75,4507
'0:0:6.8,4461
'0:0:6.85,4423
'0:0:6.9,4386
'0:0:6.95,4353
'0:0:7.0,4324
'0:0:7.05,4302
'0:0:7.1,4277
'0:0:7.15,4259
'0:0:7.2,4242
'0:0:7.25,4234
'0:0:7.3,4226
'0:0:7.35,4215
'0:0:7.4,4204
'0:0:7.45,4199
'0:0:7.5,4196
'0:0:7.55,4191
'0:0:7.6,4184
'0:0:7.65,4177
'0:0:7.7,4168
'0:0:7.75,4157
'0:0:7.8,4145
'0:0:7.85,4134
'0:0:7.9,4130
'0:0:7.95,4128
'0:0:8.0,4123
'0:0:8.05,4118
'0:0:8.1,4113
'0:0:8.15,4108
'0:0:8.2,4103
'0:0:8.25,4099
'0:0:8.3,4094
'0:0:8.35,4090
'0:0:8.4,4085
'0:0:8.45,4080
'0:0:8.5,4076
'0:0:8.55,4076
'0:0:8.6,4082
'0:0:8.65,4096
'0:0:8.7,4114
'0:0:8.75,4128
'0:0:8.8,4144
'0:0:8.85,4162
'0:0:8.9,4184
'0:0:8.95,4204
'0:0:9.0,4223
'0:0:9.05,4240
'0:0:9.1,4255
'0:0:9.15,4267
'0:0:9.2,4282
'0:0:9.25,4293
'0:0:9.3,4305
'0:0:9.35,4319
'0:0:9.4,4337
'0:0:9.45,4353
'0:0:9.5,4365
'0:0:9.55,4374
'0:0:9.6,4385
'0:0:9.65,4398
'0:0:9.7,4411
'0:0:9.75,4425
'0:0:9.8,4439
'0:0:9.85,4448
'0:0:9.9,4454
'0:0:9.95,4456
'0:0:10.0,4457
'0:0:10.05,4461
'0:0:10.1,4470
'0:0:10.15,4476
'0:0:10.2,4480
'0:0:10.25,4481
'0:0:10.3,4487
'0:0:10.35,4496
'0:0:10.4,4502
'0:0:10.45,4502
'0:0:10.5,4501
'0:0:10.55,4498
'0:0:10.6,4487
'0:0:10.65,4475
'0:0:10.7,4463
'0:0:10.75,4451
'0:0:10.8,4432
'0:0:10.85,4408
'0:0:10.9,4379
'0:0:10.95,4355
'0:0:11.0,4333
'0:0:11.05,4311
'0:0:11.1,4289
'0:0:11.15,4270
'0:0:11.2,4249
'0:0:11.25,4231
'0:0:11.3,4214
'0:0:11.35,4203
'0:0:11.4,4194
'0:0:11.45,4182
'0:0:11.5,4168
'0:0:11.55,4160
'0:0:11.6,4155
'0:0:11.65,4153
'0:0:11.7,4151
'0:0:11.75,4148
'0:0:11.8,4143
'0:0:11.85,4138
'0:0:11.9,4133
'0:0:11.95,4129
'0:0:12.0,4131
'0:0:12.05,4134
'0:0:12.1,4132
'0:0:12.15,4127
'0:0:12.2,4120
'0:0:12.25,4116
'0:0:12.3,4112
'0:0:12.35,4108
'0:0:12.4,4104
'0:0:12.45,4100
'0:0:12.5,4095
'0:0:12.55,4089
'0:0:12.6,4082
'0:0:12.65,4079
'0:0:12.7,4084
'0:0:12.75,4088
'0:0:12.8,4086
'0:0:12.85,4082
'0:0:12.9,4079
'0:0:12.95,4077
'0:0:13.0,4076
'0:0:13.05,4078
'0:0:13.1,4082
'0:0:13.15,4087
'0:0:13.2,4093
'0:0:13.25,4093
'0:0:13.3,4094
'0:0:13.35,4102
'0:0:13.4,4115
'0:0:13.45,4127
'0:0:13.5,4137
'0:0:13.55,4145
'0:0:13.6,4157
'0:0:13.65,4169
'0:0:13.7,4183
'0:0:13.75,4196
'0:0:13.8,4207
'0:0:13.85,4214
'0:0:13.9,4221
'0:0:13.95,4227
'0:0:14.0,4236
'0:0:14.05,4251
'0:0:14.1,4270
'0:0:14.15,4283
'0:0:14.2,4292
'0:0:14.25,4301
'0:0:14.3,4310
'0:0:14.35,4321
'0:0:14.4,4332
'0:0:14.45,4343
'0:0:14.5,4356
'0:0:14.55,4369
'0:0:14.6,4379
'0:0:14.65,4383
'0:0:14.7,4395
'0:0:14.75,4412
'0:0:14.8,4424
'0:0:14.85,4430
'0:0:14.9,4436
'0:0:14.95,4441
'0:0:15.0,4449
'0:0:15.05,4455
'0:0:15.1,4458
'0:0:15.15,4461
'0:0:15.2,4462
'0:0:15.25,4459
'0:0:15.3,4460
'0:0:15.35,4466
'0:0:15.4,4469
'0:0:15.45,4466
'0:0:15.5,4454
'0:0:15.55,4439
'0:0:15.6,4420
'0:0:15.65,4401
'0:0:15.7,4380
'0:0:15.75,4356
'0:0:15.8,4326
'0:0:15.85,4300
'0:0:15.9,4275
'0:0:15.95,4258
'0:0:16.0,4243
'0:0:16.05,4225
'0:0:16.1,4206
'0:0:16.15,4194
'0:0:16.2,4183
'0:0:16.25,4176
'0:0:16.3,4167
'0:0:16.35,4158
'0:0:16.4,4151
'0:0:16.45,4144
'0:0:16.5,4138
'0:0:16.55,4138
'0:0:16.6,4139
'0:0:16.65,4135
'0:0:16.7,4129
'0:0:16.75,4124
'0:0:16.8,4121
'0:0:16.85,4118
'0:0:16.9,4115
'0:0:16.95,4111
'0:0:17.0,4105
'0:0:17.05,4099
'0:0:17.1,4093
'0:0:17.15,4090
'0:0:17.2,4093
'0:0:17.25,4096
'0:0:17.3,4094
'0:0:17.35,4091
'0:0:17.4,4088
'0:0:17.45,4086
'0:0:17.5,4084
'0:0:17.55,4082
'0:0:17.6,4079
'0:0:17.65,4076
'0:0:17.7,4072
'0:0:17.75,4067
'0:0:17.8,4063
'0:0:17.85,4067
'0:0:17.9,4076
'0:0:17.95,4083
'0:0:18.0,4092
'0:0:18.05,4103
'0:0:18.1,4120
'0:0:18.15,4136
'0:0:18.2,4149
'0:0:18.25,4161
'0:0:18.3,4176
'0:0:18.35,4187
'0:0:18.4,4188
'0:0:18.45,4186
'0:0:18.5,4197
'0:0:18.55,4211
'0:0:18.6,4223
'0:0:18.65,4229
'0:0:18.7,4235
'0:0:18.75,4242
'0:0:18.8,4252
'0:0:18.85,4260
'0:0:18.9,4270
'0:0:18.95,4278
'0:0:19.0,4283
'0:0:19.05,4289
'0:0:19.1,4299
'0:0:19.15,4313
'0:0:19.2,4326
