,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,3867
'0:0:0.05,3865
'0:0:0.1,3878
'0:0:0.15,3890
'0:0:0.2,3895
'0:0:0.25,3895
'0:0:0.3,3901
'0:0:0.35,3909
'0:0:0.4,3913
'0:0:0.45,3907
'0:0:0.5,3898
'0:0:0.55,3897
'0:0:0.6,3911
'0:0:0.65,3929
'0:0:0.7,3947
'0:0:0.75,3972
'0:0:0.8,4003
'0:0:0.85,4028
'0:0:0.9,4056
'0:0:0.95,4088
'0:0:1.0,4128
'0:0:1.05,4164
'0:0:1.1,4205
'0:0:1.15,4242
'0:0:1.2,4278
'0:0:1.25,4303
'0:0:1.3,4327
'0:0:1.35,4357
'0:0:1.4,4395
'0:0:1.45,4423
'0:0:1.5,4452
'0:0:1.55,4478
'0:0:1.6,4504
'0:0:1.65,4527
'0:0:1.7,4550
'0:0:1.75,4572
'0:0:1.8,4588
'0:0:1.85,4595
'0:0:1.9,4597
'0:0:1.95,4595
'0:0:2.0,4597
'0:0:2.05,4602
'0:0:2.1,4605
'0:0:2.15,4600
'0:0:2.2,4581
'0:0:2.25,4561
'0:0:2.3,4545
'0:0:2.35,4536
'0:0:2.4,4517
'0:0:2.45,4481
'0:0:2.5,4439
'0:0:2.55,4407
'0:0:2.6,4371
'0:0:2.65,4334
'0:0:2.7,4297
'0:0:2.75,4267
'0:0:2.8,4237
'0:0:2.85,4211
'0:0:2.9,4183
'0:0:2.95,4161
'0:0:3.0,4135
'0:0:3.05,4104
'0:0:3.1,4076
'0:0:3.15,4064
'0:0:3.2,4056
'0:0:3.25,4044
'0:0:3.3,4039
'0:0:3.35,4043
'0:0:3.4,4045
'0:0:3.45,4045
'0:0:3.5,4043
'0:0:3.55,4035
'0:0:3.6,4026
'0:0:3.65,4018
'0:0:3.7,4005
'0:0:3.75,3994
'0:0:3.8,3992
'0:0:3.85,3990
'0:0:3.9,3983
'0:0:3.95,3975
'0:0:4.0,3967
'0:0:4.05,3964
'0:0:4.1,3964
'0:0:4.15,3964
'0:0:4.2,3965
'0:0:4.25,3969
'0:0:4.3,3975
'0:0:4.35,3983
'0:0:4.4,3990
'0:0:4.45,3993
'0:0:4.5,4002
'0:0:4.55,4015
'0:0:4.6,4032
'0:0:4.65,4051
'0:0:4.7,4075
'0:0:4.75,4101
'0:0:4.8,4134
'0:0:4.85,4167
'0:0:4.9,4206
'0:0:4.95,4243
'0:0:5.0,4278
'0:0:5.05,4310
'0:0:5.1,4344
'0:0:5.15,4367
'0:0:5.2,4388
'0:0:5.25,4410
'0:0:5.3,4438
'0:0:5.35,4464
'0:0:5.4,4489
'0:0:5.45,4510
'0:0:5.5,4534
'0:0:5.55,4562
'0:0:5.6,4594
'0:0:5.65,4620
'0:0:5.7,4640
'0:0:5.75,4654
'0:0:5.8,4666
'0:0:5.85,4665
'0:0:5.9,4655
'0:0:5.95,4653
'0:0:6.0,4659
'0:0:6.05,4663
'0:0:6.1,4664
'0:0:6.15,4663
'0:0:6.2,4664
'0:0:6.25,4668
'0:0:6.3,4670
'0:0:6.35,4673
'0:0:6.4,4681
'0:0:6.45,4687
'0:0:6.5,4687
'0:0:6.55,4683
'0:0:6.6,4675
'0:0:6.65,4665
'0:0:6.7,4640
'0:0:6.75,4601
'0:0:6.8,4554
'0:0:6.85,4515
'0:0:6.9,4478
'0:0:6.95,4443
'0:0:7.0,4409
'0:0:7.05,4382
'0:0:7.1,4351
'0:0:7.15,4321
'0:0:7.2,4290
'0:0:7.25,4266
'0:0:7.3,4245
'0:0:7.35,4225
'0:0:7.4,4201
'0:0:7.45,4180
'0:0:7.5,4161
'0:0:7.55,4149
'0:0:7.6,4135
'0:0:7.65,4121
'0:0:7.7,4117
'0:0:7.75,4128
'0:0:7.8,4148
'0:0:7.85,4157
'0:0:7.9,4155
'0:0:7.95,4149
'0:0:8.0,4146
'0:0:8.05,4143
'0:0:8.1,4135
'0:0:8.15,4124
'0:0:8.2,4110
'0:0:8.25,4099
'0:0:8.3,4088
'0:0:8.35,4079
'0:0:8.4,4070
'0:0:8.45,4063
'0:0:8.5,4056
'0:0:8.55,4049
'0:0:8.6,4041
'0:0:8.65,4032
'0:0:8.7,4023
'0:0:8.75,4020
'0:0:8.8,4021
'0:0:8.85,4021
'0:0:8.9,4020
'0:0:8.95,4019
'0:0:9.0,4023
'0:0:9.05,4032
'0:0:9.1,4044
'0:0:9.15,4054
'0:0:9.2,4067
'0:0:9.25,4077
'0:0:9.3,4084
'0:0:9.35,4088
'0:0:9.4,4101
'0:0:9.45,4119
'0:0:9.5,4140
'0:0:9.55,4162
'0:0:9.6,4195
'0:0:9.65,4230
'0:0:9.7,4263
'0:0:9.75,4289
'0:0:9.8,4315
'0:0:9.85,4337
'0:0:9.9,4359
'0:0:9.95,4377
'0:0:10.0,4394
'0:0:10.05,4406
'0:0:10.1,4419
'0:0:10.15,4432
'0:0:10.2,4448
'0:0:10.25,4463
'0:0:10.3,4474
'0:0:10.35,4481
'0:0:10.4,4498
'0:0:10.45,4515
'0:0:10.5,4523
'0:0:10.55,4522
'0:0:10.6,4520
'0:0:10.65,4523
'0:0:10.7,4528
'0:0:10.75,4539
'0:0:10.8,4561
'0:0:10.85,4584
'0:0:10.9,4601
'0:0:10.95,4612
'0:0:11.0,4619
'0:0:11.05,4619
'0:0:11.1,4622
'0:0:11.15,4629
'0:0:11.2,4634
'0:0:11.25,4637
'0:0:11.3,4642
'0:0:11.35,4648
'0:0:11.4,4651
'0:0:11.45,4650
'0:0:11.5,4638
'0:0:11.55,4622
'0:0:11.6,4603
'0:0:11.65,4581
'0:0:11.7,4553
'0:0:11.75,4530
'0:0:11.8,4508
'0:0:11.85,4483
'0:0:11.9,4457
'0:0:11.95,4434
'0:0:12.0,4414
'0:0:12.05,4395
'0:0:12.1,4374
'0:0:12.15,4354
'0:0:12.2,4325
'0:0:12.25,4294
'0:0:12.3,4258
'0:0:12.35,4230
'0:0:12.4,4212
'0:0:12.45,4191
'0:0:12.5,4166
'0:0:12.55,4145
'0:0:12.6,4120
'0:0:12.65,4104
'0:0:12.7,4089
'0:0:12.75,4077
'0:0:12.8,4063
'0:0:12.85,4050
'0:0:12.9,4043
'0:0:12.95,4032
'0:0:13.0,4018
'0:0:13.05,4017
'0:0:13.1,4017
'0:0:13.15,4011
'0:0:13.2,4004
'0:0:13.25,3995
'0:0:13.3,3990
'0:0:13.35,3989
'0:0:13.4,3988
'0:0:13.45,3988
'0:0:13.5,3986
'0:0:13.55,3983
'0:0:13.6,3982
'0:0:13.65,3979
'0:0:13.7,3978
'0:0:13.75,3985
'0:0:13.8,4006
'0:0:13.85,4033
'0:0:13.9,4066
'0:0:13.95,4097
'0:0:14.0,4129
'0:0:14.05,4162
'0:0:14.1,4202
'0:0:14.15,4236
'0:0:14.2,4267
'0:0:14.25,4291
'0:0:14.3,4313
'0:0:14.35,4332
'0:0:14.4,4348
'0:0:14.45,4358
'0:0:14.5,4365
'0:0:14.55,4377
'0:0:14.6,4394
'0:0:14.65,4408
'0:0:14.7,4421
'0:0:14.75,4431
'0:0:14.8,4444
'0:0:14.85,4461
'0:0:14.9,4481
'0:0:14.95,4497
'0:0:15.0,4515
'0:0:15.05,4533
'0:0:15.1,4547
'0:0:15.15,4548
'0:0:15.2,4537
'0:0:15.25,4527
'0:0:15.3,4529
'0:0:15.35,4532
'0:0:15.4,4527
'0:0:15.45,4515
'0:0:15.5,4500
'0:0:15.55,4483
'0:0:15.6,4455
'0:0:15.65,4427
'0:0:15.7,4398
'0:0:15.75,4371
'0:0:15.8,4342
'0:0:15.85,4312
'0:0:15.9,4281
'0:0:15.95,4261
'0:0:16.0,4243
'0:0:16.05,4224
'0:0:16.1,4205
'0:0:16.15,4190
'0:0:16.2,4172
'0:0:16.25,4158
'0:0:16.3,4145
'0:0:16.35,4132
'0:0:16.4,4122
'0:0:16.45,4119
'0:0:16.5,4113
'0:0:16.55,4106
'0:0:16.6,4098
'0:0:16.65,4094
'0:0:16.7,4089
'0:0:16.75,4082
'0:0:16.8,4073
'0:0:16.85,4065
'0:0:16.9,4057
'0:0:16.95,4049
'0:0:17.0,4042
'0:0:17.05,4038
'0:0:17.1,4036
'0:0:17.15,4031
'0:0:17.2,4024
'0:0:17.25,4017
'0:0:17.3,4009
'0:0:17.35,4003
'0:0:17.4,4000
'0:0:17.45,4000
'0:0:17.5,4002
'0:0:17.55,4006
'0:0:17.6,4012
'0:0:17.65,4021
'0:0:17.7,4033
'0:0:17.75,4047
'0:0:17.8,4063
'0:0:17.85,4078
'0:0:17.9,4096
'0:0:17.95,4113
'0:0:18.0,4135
'0:0:18.05,4158
'0:0:18.1,4179
'0:0:18.15,4195
'0:0:18.2,4215
'0:0:18.25,4239
'0:0:18.3,4263
'0:0:18.35,4279
'0:0:18.4,4293
'0:0:18.45,4310
'0:0:18.5,4332
'0:0:18.55,4354
'0:0:18.6,4376
'0:0:18.65,4394
'0:0:18.7,4414
'0:0:18.75,4430
'0:0:18.8,4443
'0:0:18.85,4451
'0:0:18.9,4456
'0:0:18.95,4459
'0:0:19.0,4472
'0:0:19.05,4488
'0:0:19.1,4498
'0:0:19.15,4504
'0:0:19.2,4515
