,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,344,1712
'0:0:0.05,279,1698
'0:0:0.1,273,1679
'0:0:0.15,299,1659
'0:0:0.2,316,1637
'0:0:0.25,321,1613
'0:0:0.3,322,1590
'0:0:0.35,317,1569
'0:0:0.4,338,1551
'0:0:0.45,379,1532
'0:0:0.5,464,1520
'0:0:0.55,620,1515
'0:0:0.6,717,1495
'0:0:0.65,654,1457
'0:0:0.7,482,1448
'0:0:0.75,426,1460
'0:0:0.8,493,1476
'0:0:0.85,537,1501
'0:0:0.9,335,1490
'0:0:0.95,201,1495
'0:0:1.0,269,1523
'0:0:1.05,377,1526
'0:0:1.1,479,1530
'0:0:1.15,440,1532
'0:0:1.2,378,1525
'0:0:1.25,391,1523
'0:0:1.3,359,1542
'0:0:1.35,352,1521
'0:0:1.4,416,1510
'0:0:1.45,536,1532
'0:0:1.5,566,1502
'0:0:1.55,439,1462
'0:0:1.6,279,1457
'0:0:1.65,246,1459
'0:0:1.7,316,1462
'0:0:1.75,492,1426
'0:0:1.8,359,1373
'0:0:1.85,160,1395
'0:0:1.9,184,1440
'0:0:1.95,221,1436
'0:0:2.0,396,1416
'0:0:2.05,438,1423
'0:0:2.1,477,1451
'0:0:2.15,530,1460
'0:0:2.2,312,1457
'0:0:2.25,269,1492
'0:0:2.3,365,1531
'0:0:2.35,442,1549
'0:0:2.4,446,1572
'0:0:2.45,467,1603
'0:0:2.5,552,1631
'0:0:2.55,553,1657
'0:0:2.6,472,1642
'0:0:2.65,308,1618
'0:0:2.7,115,1659
'0:0:2.75,147,1734
'0:0:2.8,176,1759
'0:0:2.85,280,1759
'0:0:2.9,219,1767
'0:0:2.95,151,1788
'0:0:3.0,264,1808
'0:0:3.05,291,1814
'0:0:3.1,424,1833
'0:0:3.15,635,1881
'0:0:3.2,649,1909
'0:0:3.25,589,1925
'0:0:3.3,476,1947
'0:0:3.35,383,1971
'0:0:3.4,330,1986
'0:0:3.45,337,1988
'0:0:3.5,358,1985
'0:0:3.55,138,2020
'0:0:3.6,0,2079
'0:0:3.65,151,2100
'0:0:3.7,436,2060
'0:0:3.75,486,1992
'0:0:3.8,440,1940
'0:0:3.85,438,1896
'0:0:3.9,412,1856
'0:0:3.95,334,1804
'0:0:4.0,310,1786
'0:0:4.05,378,1802
'0:0:4.1,485,1779
'0:0:4.15,499,1729
'0:0:4.2,426,1718
'0:0:4.25,326,1729
'0:0:4.3,335,1735
'0:0:4.35,393,1729
'0:0:4.4,375,1709
'0:0:4.45,25,1722
'0:0:4.5,0,1773
'0:0:4.55,273,1756
'0:0:4.6,515,1680
'0:0:4.65,397,1635
'0:0:4.7,406,1619
'0:0:4.75,423,1610
'0:0:4.8,375,1589
'0:0:4.85,316,1530
'0:0:4.9,339,1512
'0:0:4.95,407,1546
'0:0:5.0,489,1538
'0:0:5.05,480,1487
'0:0:5.1,430,1467
'0:0:5.15,370,1468
'0:0:5.2,314,1472
'0:0:5.25,329,1477
'0:0:5.3,324,1452
'0:0:5.35,249,1455
'0:0:5.4,272,1531
'0:0:5.45,516,1571
'0:0:5.5,748,1536
'0:0:5.55,538,1507
'0:0:5.6,265,1513
'0:0:5.65,123,1547
'0:0:5.7,178,1539
'0:0:5.75,268,1454
'0:0:5.8,291,1430
'0:0:5.85,315,1467
'0:0:5.9,436,1448
'0:0:5.95,455,1404
'0:0:6.0,360,1400
'0:0:6.05,300,1429
'0:0:6.1,314,1463
'0:0:6.15,374,1479
'0:0:6.2,376,1471
'0:0:6.25,307,1507
'0:0:6.3,295,1582
'0:0:6.35,441,1609
'0:0:6.4,470,1598
'0:0:6.45,283,1616
'0:0:6.5,230,1650
'0:0:6.55,227,1683
'0:0:6.6,302,1710
'0:0:6.65,337,1705
'0:0:6.7,348,1684
'0:0:6.75,328,1704
'0:0:6.8,372,1751
'0:0:6.85,477,1772
'0:0:6.9,497,1768
'0:0:6.95,400,1782
'0:0:7.0,341,1806
'0:0:7.05,336,1819
'0:0:7.1,344,1802
'0:0:7.15,316,1786
'0:0:7.2,293,1812
'0:0:7.25,361,1858
'0:0:7.3,575,1864
'0:0:7.35,588,1859
'0:0:7.4,398,1870
'0:0:7.45,148,1863
'0:0:7.5,39,1839
'0:0:7.55,137,1777
'0:0:7.6,270,1722
'0:0:7.65,396,1741
'0:0:7.7,527,1762
'0:0:7.75,544,1724
'0:0:7.8,416,1678
'0:0:7.85,278,1653
'0:0:7.9,248,1644
'0:0:7.95,252,1626
'0:0:8.0,297,1610
'0:0:8.05,365,1620
'0:0:8.1,484,1671
'0:0:8.15,696,1677
'0:0:8.2,708,1622
'0:0:8.25,432,1594
'0:0:8.3,150,1595
'0:0:8.35,70,1597
'0:0:8.4,205,1572
'0:0:8.45,299,1530
'0:0:8.5,314,1522
'0:0:8.55,318,1524
'0:0:8.6,362,1500
'0:0:8.65,371,1470
'0:0:8.7,323,1452
'0:0:8.75,303,1441
'0:0:8.8,315,1444
'0:0:8.85,397,1441
'0:0:8.9,387,1424
'0:0:8.95,365,1447
'0:0:9.0,444,1487
'0:0:9.05,463,1466
'0:0:9.1,474,1428
'0:0:9.15,415,1412
'0:0:9.2,353,1409
'0:0:9.25,341,1413
'0:0:9.3,235,1393
'0:0:9.35,111,1393
'0:0:9.4,163,1417
'0:0:9.45,274,1410
'0:0:9.5,341,1416
'0:0:9.55,349,1445
'0:0:9.6,373,1467
'0:0:9.65,372,1486
'0:0:9.7,396,1498
