,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,369,1500
'0:0:0.05,366,1484
'0:0:0.1,345,1475
'0:0:0.15,335,1465
'0:0:0.2,398,1455
'0:0:0.25,417,1442
'0:0:0.3,404,1425
'0:0:0.35,391,1408
'0:0:0.4,384,1395
'0:0:0.45,373,1380
'0:0:0.5,327,1368
'0:0:0.55,226,1365
'0:0:0.6,114,1385
'0:0:0.65,94,1390
'0:0:0.7,112,1364
'0:0:0.75,194,1367
'0:0:0.8,347,1398
'0:0:0.85,505,1420
'0:0:0.9,517,1434
'0:0:0.95,414,1459
'0:0:1.0,291,1484
'0:0:1.05,267,1508
'0:0:1.1,358,1533
'0:0:1.15,364,1555
'0:0:1.2,310,1607
'0:0:1.25,466,1681
'0:0:1.3,658,1689
'0:0:1.35,471,1674
'0:0:1.4,0,1690
'0:0:1.45,132,1726
'0:0:1.5,423,1747
'0:0:1.55,408,1735
'0:0:1.6,243,1733
'0:0:1.65,269,1768
'0:0:1.7,395,1793
'0:0:1.75,479,1802
'0:0:1.8,490,1816
'0:0:1.85,351,1838
'0:0:1.9,277,1848
'0:0:1.95,370,1847
'0:0:2.0,428,1869
'0:0:2.05,438,1922
'0:0:2.1,535,1953
'0:0:2.15,447,1951
'0:0:2.2,378,1960
'0:0:2.25,333,1985
'0:0:2.3,273,2007
'0:0:2.35,199,2013
'0:0:2.4,112,1998
'0:0:2.45,119,2003
'0:0:2.5,201,2040
'0:0:2.55,297,2072
'0:0:2.6,420,2080
'0:0:2.65,500,2083
'0:0:2.7,466,2093
'0:0:2.75,310,2097
'0:0:2.8,303,2069
'0:0:2.85,386,2047
'0:0:2.9,420,2063
'0:0:2.95,493,2065
'0:0:3.0,519,2010
'0:0:3.05,408,1922
'0:0:3.1,423,1867
'0:0:3.15,470,1821
'0:0:3.2,522,1777
'0:0:3.25,560,1716
'0:0:3.3,459,1654
'0:0:3.35,147,1633
'0:0:3.4,0,1674
'0:0:3.45,102,1696
'0:0:3.5,389,1655
'0:0:3.55,345,1626
'0:0:3.6,227,1622
'0:0:3.65,202,1609
'0:0:3.7,320,1581
'0:0:3.75,434,1525
'0:0:3.8,568,1503
'0:0:3.85,871,1548
'0:0:3.9,946,1597
'0:0:3.95,628,1586
'0:0:4.0,327,1546
'0:0:4.05,14,1534
'0:0:4.1,0,1539
'0:0:4.15,13,1549
'0:0:4.2,95,1516
'0:0:4.25,188,1485
'0:0:4.3,304,1539
'0:0:4.35,473,1590
'0:0:4.4,692,1576
'0:0:4.45,639,1562
'0:0:4.5,463,1578
'0:0:4.55,276,1601
'0:0:4.6,242,1622
'0:0:4.65,286,1588
'0:0:4.7,291,1563
'0:0:4.75,403,1611
'0:0:4.8,735,1612
'0:0:4.85,849,1556
'0:0:4.9,521,1527
'0:0:4.95,270,1527
'0:0:5.0,133,1533
'0:0:5.05,151,1510
'0:0:5.1,182,1450
'0:0:5.15,193,1409
'0:0:5.2,232,1423
'0:0:5.25,353,1423
'0:0:5.3,437,1399
'0:0:5.35,469,1397
'0:0:5.4,391,1420
'0:0:5.45,320,1446
'0:0:5.5,301,1448
'0:0:5.55,310,1440
'0:0:5.6,354,1486
'0:0:5.65,529,1568
'0:0:5.7,776,1578
'0:0:5.75,620,1554
'0:0:5.8,355,1573
'0:0:5.85,226,1620
'0:0:5.9,185,1656
'0:0:5.95,198,1690
'0:0:6.0,336,1697
'0:0:6.05,444,1665
'0:0:6.1,237,1649
'0:0:6.15,80,1679
'0:0:6.2,275,1713
'0:0:6.25,512,1725
'0:0:6.3,580,1729
'0:0:6.35,429,1741
'0:0:6.4,336,1757
'0:0:6.45,329,1763
'0:0:6.5,343,1750
'0:0:6.55,320,1748
'0:0:6.6,312,1793
'0:0:6.65,426,1856
'0:0:6.7,675,1865
'0:0:6.75,711,1834
'0:0:6.8,588,1817
'0:0:6.85,326,1819
'0:0:6.9,172,1817
'0:0:6.95,70,1798
'0:0:7.0,58,1752
'0:0:7.05,143,1703
'0:0:7.1,233,1687
'0:0:7.15,328,1671
'0:0:7.2,477,1637
'0:0:7.25,526,1602
'0:0:7.3,440,1588
'0:0:7.35,341,1580
'0:0:7.4,254,1574
'0:0:7.45,216,1553
'0:0:7.5,205,1511
'0:0:7.55,257,1497
'0:0:7.6,372,1533
'0:0:7.65,743,1561
'0:0:7.7,1020,1530
'0:0:7.75,636,1484
'0:0:7.8,61,1477
'0:0:7.85,10,1492
'0:0:7.9,149,1505
'0:0:7.95,310,1479
'0:0:8.0,357,1439
'0:0:8.05,317,1432
'0:0:8.1,341,1458
'0:0:8.15,428,1464
'0:0:8.2,413,1436
'0:0:8.25,338,1427
'0:0:8.3,305,1435
'0:0:8.35,252,1446
'0:0:8.4,256,1466
'0:0:8.45,312,1445
'0:0:8.5,316,1397
'0:0:8.55,329,1403
'0:0:8.6,391,1448
'0:0:8.65,457,1443
'0:0:8.7,419,1393
'0:0:8.75,336,1373
'0:0:8.8,282,1384
'0:0:8.85,286,1399
'0:0:8.9,242,1386
'0:0:8.95,220,1376
'0:0:9.0,315,1409
'0:0:9.05,410,1450
'0:0:9.1,429,1463
'0:0:9.15,378,1468
'0:0:9.2,340,1489
'0:0:9.25,353,1516
'0:0:9.3,372,1540
'0:0:9.35,372,1570
'0:0:9.4,343,1561
'0:0:9.45,300,1562
'0:0:9.5,334,1625
'0:0:9.55,453,1678
'0:0:9.6,485,1670
'0:0:9.65,484,1662
'0:0:9.7,451,1689
