,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,389,1472
'0:0:0.05,348,1462
'0:0:0.1,337,1449
'0:0:0.15,331,1437
'0:0:0.2,348,1431
'0:0:0.25,429,1428
'0:0:0.3,439,1421
'0:0:0.35,403,1413
'0:0:0.4,377,1402
'0:0:0.45,370,1391
'0:0:0.5,374,1379
'0:0:0.55,382,1371
'0:0:0.6,392,1363
'0:0:0.65,403,1356
'0:0:0.7,408,1349
'0:0:0.75,387,1347
'0:0:0.8,377,1349
'0:0:0.85,360,1351
'0:0:0.9,358,1356
'0:0:0.95,334,1358
'0:0:1.0,327,1360
'0:0:1.05,427,1372
'0:0:1.1,591,1410
'0:0:1.15,638,1418
'0:0:1.2,561,1414
'0:0:1.25,492,1444
'0:0:1.3,361,1482
'0:0:1.35,302,1521
'0:0:1.4,350,1546
'0:0:1.45,376,1552
'0:0:1.5,374,1556
'0:0:1.55,335,1561
'0:0:1.6,311,1572
'0:0:1.65,211,1589
'0:0:1.7,57,1626
'0:0:1.75,94,1674
'0:0:1.8,296,1698
'0:0:1.85,415,1693
'0:0:1.9,450,1700
'0:0:1.95,428,1722
'0:0:2.0,420,1752
'0:0:2.05,475,1781
'0:0:2.1,535,1795
'0:0:2.15,488,1826
'0:0:2.2,438,1887
'0:0:2.25,413,1928
'0:0:2.3,406,1955
'0:0:2.35,413,1962
'0:0:2.4,397,1957
'0:0:2.45,366,1958
'0:0:2.5,354,1960
'0:0:2.55,342,1959
'0:0:2.6,218,1975
'0:0:2.65,213,2011
'0:0:2.7,377,2046
'0:0:2.75,450,2062
'0:0:2.8,304,2075
'0:0:2.85,240,2083
'0:0:2.9,309,2090
'0:0:2.95,422,2095
'0:0:3.0,522,2100
'0:0:3.05,505,2108
'0:0:3.1,483,2129
'0:0:3.15,492,2148
'0:0:3.2,456,2148
'0:0:3.25,409,2145
'0:0:3.3,405,2143
'0:0:3.35,392,2131
'0:0:3.4,349,2088
'0:0:3.45,350,2034
'0:0:3.5,273,2007
'0:0:3.55,187,2019
'0:0:3.6,297,2023
'0:0:3.65,411,1987
'0:0:3.7,283,1940
'0:0:3.75,255,1917
'0:0:3.8,389,1903
'0:0:3.85,434,1895
'0:0:3.9,496,1881
'0:0:3.95,513,1856
'0:0:4.0,469,1843
'0:0:4.05,446,1840
'0:0:4.1,407,1808
'0:0:4.15,419,1765
'0:0:4.2,391,1730
'0:0:4.25,352,1696
'0:0:4.3,317,1655
'0:0:4.35,322,1628
'0:0:4.4,346,1615
'0:0:4.45,324,1600
'0:0:4.5,250,1597
'0:0:4.55,325,1601
'0:0:4.6,520,1577
'0:0:4.65,503,1556
'0:0:4.7,247,1549
'0:0:4.75,228,1541
'0:0:4.8,294,1535
'0:0:4.85,336,1552
'0:0:4.9,387,1548
'0:0:4.95,403,1545
'0:0:5.0,415,1578
'0:0:5.05,428,1603
'0:0:5.1,423,1615
'0:0:5.15,413,1619
'0:0:5.2,419,1615
'0:0:5.25,380,1609
'0:0:5.3,349,1593
'0:0:5.35,349,1568
'0:0:5.4,363,1526
'0:0:5.45,309,1504
'0:0:5.5,369,1521
'0:0:5.55,453,1516
'0:0:5.6,197,1484
'0:0:5.65,201,1455
'0:0:5.7,336,1428
'0:0:5.75,369,1427
'0:0:5.8,393,1453
'0:0:5.85,447,1446
'0:0:5.9,393,1439
'0:0:5.95,415,1467
'0:0:6.0,419,1474
'0:0:6.05,413,1465
'0:0:6.1,377,1458
'0:0:6.15,332,1456
'0:0:6.2,316,1464
'0:0:6.25,316,1473
'0:0:6.3,344,1469
'0:0:6.35,330,1458
'0:0:6.4,236,1486
'0:0:6.45,346,1548
'0:0:6.5,516,1579
'0:0:6.55,326,1575
'0:0:6.6,244,1582
'0:0:6.65,313,1601
'0:0:6.7,331,1624
'0:0:6.75,319,1641
'0:0:6.8,337,1620
'0:0:6.85,289,1607
'0:0:6.9,320,1654
'0:0:6.95,416,1692
'0:0:7.0,477,1708
'0:0:7.05,458,1734
'0:0:7.1,431,1766
'0:0:7.15,376,1798
'0:0:7.2,325,1832
'0:0:7.25,340,1840
'0:0:7.3,370,1809
'0:0:7.35,301,1800
'0:0:7.4,249,1850
'0:0:7.45,437,1893
'0:0:7.5,513,1894
'0:0:7.55,322,1884
'0:0:7.6,260,1898
'0:0:7.65,312,1917
'0:0:7.7,302,1932
'0:0:7.75,300,1931
'0:0:7.8,307,1917
'0:0:7.85,272,1929
'0:0:7.9,358,1961
'0:0:7.95,468,1974
'0:0:8.0,473,1973
'0:0:8.05,414,1962
'0:0:8.1,327,1953
'0:0:8.15,276,1961
'0:0:8.2,262,1988
'0:0:8.25,361,1995
'0:0:8.3,438,1962
'0:0:8.35,362,1946
'0:0:8.4,322,1974
'0:0:8.45,450,2007
'0:0:8.5,564,2008
'0:0:8.55,379,1996
'0:0:8.6,237,1998
'0:0:8.65,204,2000
'0:0:8.7,207,1985
'0:0:8.75,261,1957
'0:0:8.8,305,1916
'0:0:8.85,324,1898
'0:0:8.9,402,1893
'0:0:8.95,503,1852
'0:0:9.0,500,1791
'0:0:9.05,447,1767
'0:0:9.1,401,1775
'0:0:9.15,342,1788
'0:0:9.2,311,1801
'0:0:9.25,344,1798
'0:0:9.3,324,1769
'0:0:9.35,253,1758
'0:0:9.4,421,1769
'0:0:9.45,615,1764
'0:0:9.5,518,1720
'0:0:9.55,341,1672
'0:0:9.6,272,1656
'0:0:9.65,270,1657
'0:0:9.7,241,1650
