,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,458,1500
'0:0:0.05,438,1490
'0:0:0.1,422,1479
'0:0:0.15,363,1471
'0:0:0.2,310,1465
'0:0:0.25,269,1462
'0:0:0.3,261,1454
'0:0:0.35,306,1448
'0:0:0.4,368,1448
'0:0:0.45,454,1447
'0:0:0.5,435,1443
'0:0:0.55,383,1439
'0:0:0.6,336,1435
'0:0:0.65,337,1430
'0:0:0.7,372,1423
'0:0:0.75,386,1424
'0:0:0.8,419,1439
'0:0:0.85,455,1456
'0:0:0.9,483,1480
'0:0:0.95,468,1495
'0:0:1.0,412,1507
'0:0:1.05,369,1533
'0:0:1.1,329,1565
'0:0:1.15,317,1596
'0:0:1.2,293,1646
'0:0:1.25,280,1679
'0:0:1.3,219,1705
'0:0:1.35,216,1748
'0:0:1.4,0,1784
'0:0:1.45,0,1797
'0:0:1.5,139,1808
'0:0:1.55,500,1826
'0:0:1.6,468,1845
'0:0:1.65,466,1867
'0:0:1.7,556,1874
'0:0:1.75,409,1877
'0:0:1.8,334,1912
'0:0:1.85,376,1948
'0:0:1.9,458,1965
'0:0:1.95,453,1960
'0:0:2.0,409,1958
'0:0:2.05,394,1948
'0:0:2.1,378,1944
'0:0:2.15,410,1946
'0:0:2.2,353,1948
'0:0:2.25,306,1989
'0:0:2.3,343,2032
'0:0:2.35,154,2032
'0:0:2.4,2,2024
'0:0:2.45,171,2026
'0:0:2.5,377,2012
'0:0:2.55,446,1982
'0:0:2.6,486,1934
'0:0:2.65,492,1912
'0:0:2.7,488,1930
'0:0:2.75,440,1921
'0:0:2.8,383,1849
'0:0:2.85,317,1774
'0:0:2.9,283,1715
'0:0:2.95,264,1666
'0:0:3.0,307,1633
'0:0:3.05,375,1604
'0:0:3.1,351,1562
'0:0:3.15,286,1560
'0:0:3.2,373,1583
'0:0:3.25,473,1603
'0:0:3.3,281,1598
'0:0:3.35,61,1574
'0:0:3.4,263,1565
'0:0:3.45,482,1569
'0:0:3.5,561,1603
'0:0:3.55,566,1602
'0:0:3.6,498,1564
'0:0:3.65,400,1567
'0:0:3.7,264,1606
'0:0:3.75,218,1634
'0:0:3.8,239,1607
'0:0:3.85,232,1565
'0:0:3.9,307,1550
'0:0:3.95,398,1577
'0:0:4.0,486,1562
'0:0:4.05,438,1491
'0:0:4.1,297,1472
'0:0:4.15,307,1512
'0:0:4.2,354,1558
'0:0:4.25,150,1545
'0:0:4.3,64,1490
'0:0:4.35,291,1464
'0:0:4.4,514,1491
'0:0:4.45,631,1498
'0:0:4.5,562,1454
'0:0:4.55,421,1453
'0:0:4.6,350,1514
'0:0:4.65,199,1560
'0:0:4.7,115,1559
'0:0:4.75,123,1554
'0:0:4.8,252,1577
'0:0:4.85,336,1615
'0:0:4.9,442,1641
'0:0:4.95,481,1614
'0:0:5.0,463,1600
'0:0:5.05,410,1643
'0:0:5.1,302,1706
'0:0:5.15,141,1736
'0:0:5.2,257,1725
'0:0:5.25,510,1725
'0:0:5.3,522,1755
'0:0:5.35,502,1786
'0:0:5.4,477,1766
'0:0:5.45,363,1743
'0:0:5.5,235,1795
'0:0:5.55,115,1846
'0:0:5.6,106,1846
'0:0:5.65,38,1834
'0:0:5.7,150,1841
'0:0:5.75,263,1862
'0:0:5.8,465,1879
'0:0:5.85,613,1846
'0:0:5.9,520,1814
'0:0:5.95,351,1853
'0:0:6.0,329,1920
'0:0:6.05,65,1935
'0:0:6.1,0,1915
'0:0:6.15,37,1921
'0:0:6.2,506,1940
'0:0:6.25,665,1958
'0:0:6.3,504,1946
'0:0:6.35,292,1910
'0:0:6.4,340,1922
'0:0:6.45,404,1966
'0:0:6.5,366,1964
'0:0:6.55,250,1909
'0:0:6.6,118,1865
'0:0:6.65,217,1851
'0:0:6.7,421,1843
'0:0:6.75,536,1833
'0:0:6.8,542,1791
'0:0:6.85,307,1759
'0:0:6.9,12,1790
'0:0:6.95,389,1842
'0:0:7.0,756,1848
'0:0:7.05,405,1813
'0:0:7.1,237,1787
'0:0:7.15,408,1775
'0:0:7.2,470,1762
'0:0:7.25,517,1709
'0:0:7.3,489,1657
'0:0:7.35,285,1700
'0:0:7.4,61,1773
'0:0:7.45,0,1755
'0:0:7.5,0,1693
'0:0:7.55,0,1682
'0:0:7.6,211,1695
'0:0:7.65,638,1692
'0:0:7.7,831,1635
'0:0:7.75,685,1570
'0:0:7.8,428,1578
'0:0:7.85,354,1616
'0:0:7.9,498,1606
'0:0:7.95,270,1568
'0:0:8.0,1,1544
'0:0:8.05,148,1545
'0:0:8.1,413,1570
'0:0:8.15,562,1543
'0:0:8.2,491,1473
'0:0:8.25,327,1503
'0:0:8.3,192,1584
'0:0:8.35,187,1581
'0:0:8.4,226,1527
'0:0:8.45,166,1510
'0:0:8.5,255,1502
'0:0:8.55,452,1480
'0:0:8.6,605,1479
'0:0:8.65,712,1464
'0:0:8.7,635,1446
'0:0:8.75,513,1491
'0:0:8.8,596,1530
'0:0:8.85,579,1528
'0:0:8.9,316,1533
'0:0:8.95,203,1562
'0:0:9.0,297,1595
'0:0:9.05,274,1631
'0:0:9.1,338,1644
'0:0:9.15,471,1611
'0:0:9.2,280,1608
'0:0:9.25,184,1666
'0:0:9.3,355,1705
'0:0:9.35,407,1686
'0:0:9.4,165,1677
'0:0:9.45,248,1704
'0:0:9.5,327,1735
'0:0:9.55,539,1732
'0:0:9.6,542,1688
'0:0:9.65,183,1691
'0:0:9.7,0,1762
