,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,392,1483
'0:0:0.05,409,1472
'0:0:0.1,400,1470
'0:0:0.15,394,1469
'0:0:0.2,374,1468
'0:0:0.25,352,1461
'0:0:0.3,362,1461
'0:0:0.35,371,1464
'0:0:0.4,357,1444
'0:0:0.45,320,1418
'0:0:0.5,273,1406
'0:0:0.55,283,1394
'0:0:0.6,309,1409
'0:0:0.65,130,1443
'0:0:0.7,0,1459
'0:0:0.75,96,1464
'0:0:0.8,170,1455
'0:0:0.85,92,1448
'0:0:0.9,65,1466
'0:0:0.95,32,1511
'0:0:1.0,163,1582
'0:0:1.05,557,1659
'0:0:1.1,745,1692
'0:0:1.15,556,1711
'0:0:1.2,305,1727
'0:0:1.25,203,1743
'0:0:1.3,304,1747
'0:0:1.35,310,1769
'0:0:1.4,150,1839
'0:0:1.45,227,1906
'0:0:1.5,299,1925
'0:0:1.55,318,1935
'0:0:1.6,208,1950
'0:0:1.65,269,1962
'0:0:1.7,507,1953
'0:0:1.75,527,1958
'0:0:1.8,430,1996
'0:0:1.85,417,2029
'0:0:1.9,508,2036
'0:0:1.95,562,2037
'0:0:2.0,489,2044
'0:0:2.05,407,2041
'0:0:2.1,275,2056
'0:0:2.15,87,2103
'0:0:2.2,76,2132
'0:0:2.25,259,2127
'0:0:2.3,567,2117
'0:0:2.35,401,2135
'0:0:2.4,433,2136
'0:0:2.45,348,2123
'0:0:2.5,368,2125
'0:0:2.55,422,2139
'0:0:2.6,473,2139
'0:0:2.65,461,2123
'0:0:2.7,411,2115
'0:0:2.75,406,2094
'0:0:2.8,425,2069
'0:0:2.85,277,2068
'0:0:2.9,61,2090
'0:0:2.95,44,2079
'0:0:3.0,364,2002
'0:0:3.05,485,1914
'0:0:3.1,347,1862
'0:0:3.15,333,1805
'0:0:3.2,397,1745
'0:0:3.25,408,1710
'0:0:3.3,463,1711
'0:0:3.35,511,1679
'0:0:3.4,474,1619
'0:0:3.45,422,1569
'0:0:3.5,384,1553
'0:0:3.55,374,1555
'0:0:3.6,320,1525
'0:0:3.65,202,1515
'0:0:3.7,98,1564
'0:0:3.75,322,1567
'0:0:3.8,477,1516
'0:0:3.85,335,1481
'0:0:3.9,233,1494
'0:0:3.95,223,1511
'0:0:4.0,220,1483
'0:0:4.05,254,1483
'0:0:4.1,328,1494
'0:0:4.15,424,1448
'0:0:4.2,451,1414
'0:0:4.25,374,1409
'0:0:4.3,360,1413
'0:0:4.35,350,1396
'0:0:4.4,214,1371
'0:0:4.45,113,1402
'0:0:4.5,176,1424
'0:0:4.55,365,1379
'0:0:4.6,307,1338
'0:0:4.65,212,1342
'0:0:4.7,323,1355
'0:0:4.75,349,1374
'0:0:4.8,409,1437
'0:0:4.85,506,1497
'0:0:4.9,441,1506
'0:0:4.95,270,1523
'0:0:5.0,265,1574
'0:0:5.05,425,1619
'0:0:5.1,536,1644
'0:0:5.15,440,1684
'0:0:5.2,188,1759
'0:0:5.25,182,1848
'0:0:5.3,403,1872
'0:0:5.35,349,1855
'0:0:5.4,237,1855
'0:0:5.45,302,1873
'0:0:5.5,420,1862
'0:0:5.55,427,1796
'0:0:5.6,368,1776
'0:0:5.65,422,1829
'0:0:5.7,500,1839
'0:0:5.75,457,1803
'0:0:5.8,281,1797
'0:0:5.85,349,1808
'0:0:5.9,380,1804
'0:0:5.95,339,1778
'0:0:6.0,282,1754
'0:0:6.05,217,1761
'0:0:6.1,330,1742
'0:0:6.15,544,1672
'0:0:6.2,546,1625
'0:0:6.25,380,1608
'0:0:6.3,302,1600
'0:0:6.35,293,1555
'0:0:6.4,289,1522
'0:0:6.45,349,1536
'0:0:6.5,425,1530
'0:0:6.55,514,1495
'0:0:6.6,515,1474
'0:0:6.65,431,1468
'0:0:6.7,397,1476
'0:0:6.75,337,1468
'0:0:6.8,280,1431
'0:0:6.85,258,1453
'0:0:6.9,245,1497
'0:0:6.95,436,1470
'0:0:7.0,538,1441
'0:0:7.05,349,1448
'0:0:7.1,241,1473
'0:0:7.15,240,1480
'0:0:7.2,233,1433
'0:0:7.25,262,1437
'0:0:7.3,348,1510
'0:0:7.35,410,1489
'0:0:7.4,518,1412
'0:0:7.45,462,1401
'0:0:7.5,443,1425
'0:0:7.55,443,1428
'0:0:7.6,397,1379
'0:0:7.65,338,1338
'0:0:7.7,277,1379
'0:0:7.75,234,1416
'0:0:7.8,469,1396
'0:0:7.85,540,1376
'0:0:7.9,289,1389
'0:0:7.95,122,1411
'0:0:8.0,183,1390
'0:0:8.05,310,1391
'0:0:8.1,341,1456
'0:0:8.15,344,1506
'0:0:8.2,346,1518
'0:0:8.25,311,1534
'0:0:8.3,336,1566
'0:0:8.35,370,1604
'0:0:8.4,414,1601
'0:0:8.45,378,1589
'0:0:8.5,365,1631
'0:0:8.55,371,1709
'0:0:8.6,451,1741
'0:0:8.65,520,1738
'0:0:8.7,293,1766
'0:0:8.75,139,1810
'0:0:8.8,185,1829
'0:0:8.85,267,1825
'0:0:8.9,324,1859
'0:0:8.95,379,1933
'0:0:9.0,407,1963
'0:0:9.05,385,1967
'0:0:9.1,373,1986
'0:0:9.15,367,2019
'0:0:9.2,368,2032
'0:0:9.25,376,2064
'0:0:9.3,329,2120
'0:0:9.35,365,2172
'0:0:9.4,406,2175
'0:0:9.45,554,2150
'0:0:9.5,522,2177
'0:0:9.55,256,2229
'0:0:9.6,165,2245
'0:0:9.65,282,2214
'0:0:9.7,343,2161
