,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,479,1340
'0:0:0.05,595,1342
'0:0:0.1,644,1339
'0:0:0.15,458,1325
'0:0:0.2,240,1315
'0:0:0.25,120,1314
'0:0:0.3,89,1316
'0:0:0.35,123,1319
'0:0:0.4,136,1319
'0:0:0.45,114,1318
'0:0:0.5,92,1315
'0:0:0.55,117,1312
'0:0:0.6,166,1311
'0:0:0.65,332,1311
'0:0:0.7,493,1308
'0:0:0.75,521,1301
'0:0:0.8,515,1296
'0:0:0.85,509,1300
'0:0:0.9,527,1308
'0:0:0.95,488,1312
'0:0:1.0,423,1316
'0:0:1.05,385,1308
'0:0:1.1,240,1291
'0:0:1.15,123,1281
'0:0:1.2,41,1281
'0:0:1.25,5,1273
'0:0:1.3,0,1281
'0:0:1.35,0,1347
'0:0:1.4,279,1393
'0:0:1.45,701,1401
'0:0:1.5,723,1416
'0:0:1.55,829,1453
'0:0:1.6,945,1499
'0:0:1.65,860,1541
'0:0:1.7,605,1564
'0:0:1.75,409,1600
'0:0:1.8,384,1654
'0:0:1.85,401,1694
'0:0:1.9,498,1706
'0:0:1.95,429,1717
'0:0:2.0,301,1725
'0:0:2.05,293,1715
'0:0:2.1,190,1722
'0:0:2.15,0,1780
'0:0:2.2,4,1833
'0:0:2.25,105,1854
'0:0:2.3,3,1854
'0:0:2.35,63,1866
'0:0:2.4,44,1884
'0:0:2.45,243,1879
'0:0:2.5,409,1878
'0:0:2.55,426,1908
'0:0:2.6,451,1938
'0:0:2.65,464,1950
'0:0:2.7,506,1943
'0:0:2.75,451,1926
'0:0:2.8,386,1902
'0:0:2.85,320,1866
'0:0:2.9,206,1874
'0:0:2.95,97,1918
'0:0:3.0,150,1905
'0:0:3.05,324,1833
'0:0:3.1,405,1776
'0:0:3.15,341,1745
'0:0:3.2,197,1724
'0:0:3.25,122,1685
'0:0:3.3,94,1636
'0:0:3.35,157,1610
'0:0:3.4,339,1617
'0:0:3.45,489,1605
'0:0:3.5,491,1573
'0:0:3.55,394,1553
'0:0:3.6,397,1551
'0:0:3.65,492,1550
'0:0:3.7,580,1529
'0:0:3.75,589,1539
'0:0:3.8,574,1579
'0:0:3.85,494,1555
'0:0:3.9,304,1505
'0:0:3.95,140,1492
'0:0:4.0,1,1500
'0:0:4.05,0,1499
'0:0:4.1,139,1445
'0:0:4.15,482,1400
'0:0:4.2,708,1423
'0:0:4.25,861,1433
'0:0:4.3,586,1395
'0:0:4.35,197,1357
'0:0:4.4,138,1362
'0:0:4.45,262,1377
'0:0:4.5,419,1362
'0:0:4.55,543,1327
'0:0:4.6,445,1351
'0:0:4.65,311,1445
'0:0:4.7,273,1493
'0:0:4.75,267,1482
'0:0:4.8,374,1480
'0:0:4.85,499,1511
'0:0:4.9,545,1531
'0:0:4.95,466,1510
'0:0:5.0,359,1516
'0:0:5.05,230,1589
'0:0:5.1,200,1642
'0:0:5.15,321,1660
'0:0:5.2,404,1681
'0:0:5.25,388,1717
'0:0:5.3,407,1732
'0:0:5.35,420,1715
'0:0:5.4,319,1732
'0:0:5.45,216,1812
'0:0:5.5,373,1856
'0:0:5.55,557,1839
'0:0:5.6,535,1830
'0:0:5.65,468,1865
'0:0:5.7,438,1887
'0:0:5.75,368,1881
'0:0:5.8,278,1903
'0:0:5.85,201,1976
'0:0:5.9,144,2000
'0:0:5.95,140,1966
'0:0:6.0,135,1944
'0:0:6.05,193,1928
'0:0:6.1,278,1881
'0:0:6.15,254,1795
'0:0:6.2,225,1761
'0:0:6.25,210,1807
'0:0:6.3,0,1825
'0:0:6.35,1,1800
'0:0:6.4,1,1791
'0:0:6.45,1,1773
'0:0:6.5,1,1726
'0:0:6.55,1,1664
'0:0:6.6,273,1648
'0:0:6.65,420,1670
'0:0:6.7,263,1654
'0:0:6.75,139,1607
'0:0:6.8,1,1591
'0:0:6.85,24,1585
'0:0:6.9,152,1556
'0:0:6.95,195,1515
'0:0:7.0,197,1536
'0:0:7.05,269,1599
'0:0:7.1,477,1593
'0:0:7.15,716,1548
'0:0:7.2,627,1540
'0:0:7.25,345,1541
'0:0:7.3,266,1495
'0:0:7.35,226,1442
'0:0:7.4,280,1464
'0:0:7.45,341,1486
'0:0:7.5,238,1452
'0:0:7.55,13,1420
'0:0:7.6,2,1424
'0:0:7.65,255,1441
'0:0:7.7,656,1423
'0:0:7.75,619,1373
'0:0:7.8,281,1384
'0:0:7.85,304,1411
'0:0:7.9,503,1374
'0:0:7.95,570,1334
'0:0:8.0,373,1347
'0:0:8.05,100,1386
'0:0:8.1,96,1414
'0:0:8.15,274,1380
'0:0:8.2,283,1350
'0:0:8.25,401,1409
'0:0:8.3,651,1462
'0:0:8.35,738,1461
'0:0:8.4,469,1461
'0:0:8.45,192,1495
'0:0:8.5,305,1535
'0:0:8.55,590,1543
'0:0:8.6,568,1519
'0:0:8.65,223,1558
'0:0:8.7,15,1631
'0:0:8.75,311,1633
'0:0:8.8,530,1610
'0:0:8.85,296,1626
'0:0:8.9,293,1671
'0:0:8.95,429,1702
'0:0:9.0,419,1685
'0:0:9.05,225,1678
'0:0:9.1,176,1740
'0:0:9.15,354,1801
'0:0:9.2,635,1787
'0:0:9.25,674,1777
'0:0:9.3,278,1816
'0:0:9.35,78,1860
'0:0:9.4,312,1869
'0:0:9.45,544,1832
'0:0:9.5,392,1806
'0:0:9.55,127,1848
'0:0:9.6,149,1906
'0:0:9.65,397,1919
'0:0:9.7,310,1907
