,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,383,1537
'0:0:0.05,345,1560
'0:0:0.1,320,1589
'0:0:0.15,324,1614
'0:0:0.2,319,1633
'0:0:0.25,325,1656
'0:0:0.3,376,1679
'0:0:0.35,390,1695
'0:0:0.4,373,1703
'0:0:0.45,356,1709
'0:0:0.5,348,1703
'0:0:0.55,348,1686
'0:0:0.6,365,1669
'0:0:0.65,365,1655
'0:0:0.7,342,1653
'0:0:0.75,344,1660
'0:0:0.8,350,1667
'0:0:0.85,354,1679
'0:0:0.9,377,1700
'0:0:0.95,375,1730
'0:0:1.0,365,1764
'0:0:1.05,376,1803
'0:0:1.1,364,1838
'0:0:1.15,350,1871
'0:0:1.2,322,1887
'0:0:1.25,288,1891
'0:0:1.3,313,1884
'0:0:1.35,359,1897
'0:0:1.4,296,1938
'0:0:1.45,233,1993
'0:0:1.5,354,2035
'0:0:1.55,418,2060
'0:0:1.6,279,2080
'0:0:1.65,185,2112
'0:0:1.7,237,2147
'0:0:1.75,319,2174
'0:0:1.8,377,2185
'0:0:1.85,431,2193
'0:0:1.9,373,2210
'0:0:1.95,361,2233
'0:0:2.0,391,2271
'0:0:2.05,446,2314
'0:0:2.1,458,2343
'0:0:2.15,419,2368
'0:0:2.2,376,2393
'0:0:2.25,348,2413
'0:0:2.3,367,2406
'0:0:2.35,410,2372
'0:0:2.4,391,2342
'0:0:2.45,325,2309
'0:0:2.5,356,2264
'0:0:2.55,349,2208
'0:0:2.6,278,2161
'0:0:2.65,350,2108
'0:0:2.7,461,2053
'0:0:2.75,374,1994
'0:0:2.8,341,1949
'0:0:2.85,373,1915
'0:0:2.9,364,1900
'0:0:2.95,353,1893
'0:0:3.0,357,1881
'0:0:3.05,352,1858
'0:0:3.1,360,1823
'0:0:3.15,348,1778
'0:0:3.2,350,1746
'0:0:3.25,338,1721
'0:0:3.3,332,1698
'0:0:3.35,325,1682
'0:0:3.4,328,1682
'0:0:3.45,238,1691
'0:0:3.5,229,1692
'0:0:3.55,281,1672
'0:0:3.6,287,1644
'0:0:3.65,281,1622
'0:0:3.7,273,1612
'0:0:3.75,289,1602
'0:0:3.8,328,1595
'0:0:3.85,376,1584
'0:0:3.9,359,1563
'0:0:3.95,368,1559
'0:0:4.0,402,1561
'0:0:4.05,381,1547
'0:0:4.1,391,1537
'0:0:4.15,359,1537
'0:0:4.2,344,1532
'0:0:4.25,337,1517
'0:0:4.3,364,1507
'0:0:4.35,402,1503
'0:0:4.4,342,1487
'0:0:4.45,277,1497
'0:0:4.5,294,1527
'0:0:4.55,329,1517
'0:0:4.6,363,1485
'0:0:4.65,366,1459
'0:0:4.7,349,1447
'0:0:4.75,328,1454
'0:0:4.8,330,1470
'0:0:4.85,356,1476
'0:0:4.9,381,1485
'0:0:4.95,432,1525
'0:0:5.0,413,1566
'0:0:5.05,328,1597
'0:0:5.1,333,1628
'0:0:5.15,368,1671
'0:0:5.2,338,1710
'0:0:5.25,336,1743
'0:0:5.3,371,1758
'0:0:5.35,409,1761
'0:0:5.4,303,1777
'0:0:5.45,253,1831
'0:0:5.5,336,1870
'0:0:5.55,485,1870
'0:0:5.6,549,1872
'0:0:5.65,478,1900
'0:0:5.7,376,1931
'0:0:5.75,258,1959
'0:0:5.8,145,1972
'0:0:5.85,183,1961
'0:0:5.9,258,1945
'0:0:5.95,335,1954
'0:0:6.0,394,1980
'0:0:6.05,480,1975
'0:0:6.1,510,1943
'0:0:6.15,448,1921
'0:0:6.2,376,1921
'0:0:6.25,336,1922
'0:0:6.3,334,1905
'0:0:6.35,350,1897
'0:0:6.4,335,1918
'0:0:6.45,310,1943
'0:0:6.5,197,1934
'0:0:6.55,131,1894
'0:0:6.6,244,1866
'0:0:6.65,318,1843
'0:0:6.7,383,1818
'0:0:6.75,409,1794
'0:0:6.8,377,1777
'0:0:6.85,351,1753
'0:0:6.9,342,1718
'0:0:6.95,364,1694
'0:0:7.0,392,1695
'0:0:7.05,404,1688
'0:0:7.1,386,1654
'0:0:7.15,378,1611
'0:0:7.2,376,1602
'0:0:7.25,339,1612
'0:0:7.3,291,1610
'0:0:7.35,278,1602
'0:0:7.4,351,1600
'0:0:7.45,347,1602
'0:0:7.5,171,1619
'0:0:7.55,199,1616
'0:0:7.6,276,1594
'0:0:7.65,275,1585
'0:0:7.7,342,1582
'0:0:7.75,384,1579
'0:0:7.8,348,1591
'0:0:7.85,331,1590
'0:0:7.9,320,1547
'0:0:7.95,296,1510
'0:0:8.0,318,1530
'0:0:8.05,359,1559
'0:0:8.1,394,1549
'0:0:8.15,429,1526
'0:0:8.2,439,1518
'0:0:8.25,418,1522
'0:0:8.3,382,1532
'0:0:8.35,421,1528
'0:0:8.4,477,1509
'0:0:8.45,467,1495
'0:0:8.5,483,1505
'0:0:8.55,672,1532
'0:0:8.6,569,1559
'0:0:8.65,326,1592
'0:0:8.7,139,1619
'0:0:8.75,80,1650
'0:0:8.8,123,1669
'0:0:8.85,228,1644
'0:0:8.9,239,1612
'0:0:8.95,243,1638
'0:0:9.0,317,1685
'0:0:9.05,392,1702
'0:0:9.1,465,1695
'0:0:9.15,465,1709
'0:0:9.2,444,1743
'0:0:9.25,410,1774
'0:0:9.3,375,1796
'0:0:9.35,397,1800
'0:0:9.4,408,1784
'0:0:9.45,334,1786
'0:0:9.5,294,1825
'0:0:9.55,357,1861
'0:0:9.6,541,1866
'0:0:9.65,615,1869
'0:0:9.7,474,1872
