,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,337,1565
'0:0:0.05,385,1581
'0:0:0.1,428,1600
'0:0:0.15,416,1617
'0:0:0.2,392,1631
'0:0:0.25,354,1641
'0:0:0.3,318,1641
'0:0:0.35,288,1625
'0:0:0.4,222,1601
'0:0:0.45,221,1579
'0:0:0.5,227,1562
'0:0:0.55,206,1550
'0:0:0.6,222,1534
'0:0:0.65,250,1516
'0:0:0.7,344,1497
'0:0:0.75,456,1492
'0:0:0.8,554,1491
'0:0:0.85,565,1465
'0:0:0.9,511,1447
'0:0:0.95,506,1454
'0:0:1.0,481,1452
'0:0:1.05,420,1447
'0:0:1.1,357,1453
'0:0:1.15,366,1472
'0:0:1.2,403,1494
'0:0:1.25,288,1518
'0:0:1.3,0,1569
'0:0:1.35,1,1626
'0:0:1.4,121,1662
'0:0:1.45,459,1686
'0:0:1.5,35,1732
'0:0:1.55,0,1791
'0:0:1.6,555,1818
'0:0:1.65,768,1817
'0:0:1.7,645,1842
'0:0:1.75,620,1883
'0:0:1.8,562,1893
'0:0:1.85,407,1877
'0:0:1.9,311,1877
'0:0:1.95,417,1878
'0:0:2.0,604,1879
'0:0:2.05,466,1900
'0:0:2.1,28,1946
'0:0:2.15,17,1973
'0:0:2.2,340,1968
'0:0:2.25,273,1973
'0:0:2.3,0,2000
'0:0:2.35,114,2000
'0:0:2.4,555,1976
'0:0:2.45,377,1978
'0:0:2.5,378,2023
'0:0:2.55,446,2049
'0:0:2.6,419,2041
'0:0:2.65,299,2034
'0:0:2.7,342,2025
'0:0:2.75,583,2004
'0:0:2.8,695,1980
'0:0:2.85,284,1972
'0:0:2.9,71,1967
'0:0:2.95,275,1926
'0:0:3.0,495,1845
'0:0:3.05,497,1787
'0:0:3.1,416,1741
'0:0:3.15,462,1696
'0:0:3.2,441,1646
'0:0:3.25,324,1632
'0:0:3.3,307,1640
'0:0:3.35,349,1616
'0:0:3.4,356,1574
'0:0:3.45,307,1548
'0:0:3.5,369,1536
'0:0:3.55,505,1542
'0:0:3.6,441,1509
'0:0:3.65,98,1495
'0:0:3.7,59,1558
'0:0:3.75,379,1553
'0:0:3.8,541,1481
'0:0:3.85,116,1463
'0:0:3.9,190,1490
'0:0:3.95,500,1503
'0:0:4.0,503,1461
'0:0:4.05,525,1470
'0:0:4.1,603,1521
'0:0:4.15,605,1491
'0:0:4.2,510,1439
'0:0:4.25,401,1429
'0:0:4.3,403,1442
'0:0:4.35,469,1454
'0:0:4.4,357,1411
'0:0:4.45,14,1392
'0:0:4.5,0,1434
'0:0:4.55,181,1421
'0:0:4.6,452,1387
'0:0:4.65,544,1410
'0:0:4.7,597,1469
'0:0:4.75,590,1470
'0:0:4.8,410,1436
'0:0:4.85,336,1473
'0:0:4.9,395,1556
'0:0:4.95,517,1576
'0:0:5.0,498,1547
'0:0:5.05,332,1550
'0:0:5.1,248,1593
'0:0:5.15,325,1623
'0:0:5.2,450,1608
'0:0:5.25,342,1608
'0:0:5.3,134,1675
'0:0:5.35,137,1744
'0:0:5.4,417,1743
'0:0:5.45,565,1713
'0:0:5.5,459,1722
'0:0:5.55,336,1741
'0:0:5.6,312,1731
'0:0:5.65,294,1727
'0:0:5.7,408,1780
'0:0:5.75,454,1816
'0:0:5.8,441,1804
'0:0:5.85,372,1805
'0:0:5.9,295,1834
'0:0:5.95,335,1840
'0:0:6.0,525,1814
'0:0:6.05,381,1811
'0:0:6.1,93,1854
'0:0:6.15,156,1877
'0:0:6.2,335,1833
'0:0:6.25,438,1778
'0:0:6.3,386,1745
'0:0:6.35,335,1717
'0:0:6.4,284,1666
'0:0:6.45,221,1615
'0:0:6.5,307,1614
'0:0:6.55,461,1621
'0:0:6.6,518,1572
'0:0:6.65,388,1530
'0:0:6.7,264,1536
'0:0:6.75,298,1545
'0:0:6.8,416,1532
'0:0:6.85,362,1489
'0:0:6.9,112,1481
'0:0:6.95,0,1551
'0:0:7.0,20,1564
'0:0:7.05,168,1509
'0:0:7.1,244,1486
'0:0:7.15,515,1509
'0:0:7.2,731,1508
'0:0:7.25,556,1467
'0:0:7.3,410,1492
'0:0:7.35,462,1544
'0:0:7.4,432,1509
'0:0:7.45,191,1458
'0:0:7.5,25,1449
'0:0:7.55,105,1452
'0:0:7.6,266,1438
'0:0:7.65,226,1381
'0:0:7.7,0,1356
'0:0:7.75,18,1407
'0:0:7.8,215,1419
'0:0:7.85,441,1387
'0:0:7.9,418,1389
'0:0:7.95,448,1426
'0:0:8.0,565,1440
'0:0:8.05,494,1434
'0:0:8.1,440,1486
'0:0:8.15,476,1551
'0:0:8.2,456,1573
'0:0:8.25,310,1588
'0:0:8.3,274,1629
'0:0:8.35,365,1658
'0:0:8.4,463,1646
'0:0:8.45,388,1627
'0:0:8.5,220,1662
'0:0:8.55,192,1740
'0:0:8.6,351,1784
'0:0:8.65,454,1760
'0:0:8.7,405,1742
'0:0:8.75,397,1756
'0:0:8.8,424,1768
'0:0:8.85,382,1765
'0:0:8.9,354,1792
'0:0:8.95,427,1833
'0:0:9.0,496,1827
'0:0:9.05,389,1785
'0:0:9.1,203,1761
'0:0:9.15,186,1749
'0:0:9.2,287,1707
'0:0:9.25,198,1647
'0:0:9.3,0,1618
'0:0:9.35,0,1660
'0:0:9.4,34,1705
'0:0:9.45,297,1666
'0:0:9.5,315,1609
'0:0:9.55,369,1600
'0:0:9.6,569,1620
'0:0:9.65,547,1595
'0:0:9.7,361,1569
