Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
52671	-240	-16	15648	-14.640	-0.976	954.528	-1488	
132305	-144	-32	15552	-8.784	-1.952	948.672	-1488	
211936	-80	-48	15632	-4.880	-2.928	953.552	-1472	
291561	-96	-48	15584	-5.856	-2.928	950.624	-1488	
371184	0	-80	15584	0.000	-4.880	950.624	-1456	
450809	-80	-80	15584	-4.880	-4.880	950.624	-1440	
530437	-112	-32	15536	-6.832	-1.952	947.696	-1472	
610064	-64	-80	15584	-3.904	-4.880	950.624	-1488	
689695	-128	-48	15552	-7.808	-2.928	948.672	-1488	
769322	-96	-32	15568	-5.856	-1.952	949.648	-1472	
848951	-64	-16	15568	-3.904	-0.976	949.648	-1488	
928577	-80	-48	15584	-4.880	-2.928	950.624	-1488	
1008199	-64	-48	15584	-3.904	-2.928	950.624	-1472	
1087824	-64	-32	15584	-3.904	-1.952	950.624	-1456	
1167447	0	-80	15584	0.000	-4.880	950.624	-1456	
1247070	-80	-64	15536	-4.880	-3.904	947.696	-1424	
1326697	-48	-64	15584	-2.928	-3.904	950.624	-1504	
1406318	-32	-64	15536	-1.952	-3.904	947.696	-1504	
1485946	-96	-80	15584	-5.856	-4.880	950.624	-1488	
1565576	-64	-96	15600	-3.904	-5.856	951.600	-1488	
1645206	-96	0	15536	-5.856	0.000	947.696	-1456	
1724832	-64	-16	15552	-3.904	-0.976	948.672	-1504	
1804462	-96	-96	15552	-5.856	-5.856	948.672	-1472	
1884092	-64	-48	15520	-3.904	-2.928	946.720	-1472	
1963718	-80	-48	15568	-4.880	-2.928	949.648	-1472	
2043345	-48	-32	15584	-2.928	-1.952	950.624	-1488	
2122970	-32	-32	15584	-1.952	-1.952	950.624	-1488	
2202596	-80	-48	15584	-4.880	-2.928	950.624	-1520	
2282223	-64	-96	15568	-3.904	-5.856	949.648	-1504	
2361848	-48	-48	15584	-2.928	-2.928	950.624	-1472	
2441474	-80	-32	15568	-4.880	-1.952	949.648	-1504	
2521102	-48	-32	15552	-2.928	-1.952	948.672	-1456	
2600729	-96	-48	15536	-5.856	-2.928	947.696	-1488	
2680354	-80	-64	15552	-4.880	-3.904	948.672	-1440	
2759978	-48	-64	15552	-2.928	-3.904	948.672	-1440	
2839604	-32	-32	15584	-1.952	-1.952	950.624	-1488	
2919228	-96	0	15584	-5.856	0.000	950.624	-1472	
2998851	-96	-48	15616	-5.856	-2.928	952.576	-1504	
3078472	-80	-112	15600	-4.880	-6.832	951.600	-1472	
3158093	-96	-48	15584	-5.856	-2.928	950.624	-1488	
3237716	-80	-32	15568	-4.880	-1.952	949.648	-1504	
3317337	-80	-64	15552	-4.880	-3.904	948.672	-1520	
3396962	-128	-48	15552	-7.808	-2.928	948.672	-1504	
3476587	-64	-48	15584	-3.904	-2.928	950.624	-1472	
3556209	-96	-48	15584	-5.856	-2.928	950.624	-1488	
3635831	-64	-64	15552	-3.904	-3.904	948.672	-1472	
3715450	-64	-64	15584	-3.904	-3.904	950.624	-1504	
3795070	-64	-32	15616	-3.904	-1.952	952.576	-1488	
3874694	-80	-64	15584	-4.880	-3.904	950.624	-1488	
3954321	-64	-48	15568	-3.904	-2.928	949.648	-1488	
4033947	-48	-80	15520	-2.928	-4.880	946.720	-1520	
4113570	-96	-80	15584	-5.856	-4.880	950.624	-1520	
4193200	-96	-80	15584	-5.856	-4.880	950.624	-1504	
4272824	-64	-32	15584	-3.904	-1.952	950.624	-1488	
4352448	-96	-48	15568	-5.856	-2.928	949.648	-1440	
4432072	-64	-64	15520	-3.904	-3.904	946.720	-1536	
4511696	-64	-16	15600	-3.904	-0.976	951.600	-1520	
4591318	-112	-64	15600	-6.832	-3.904	951.600	-1536	
4670940	-48	-32	15520	-2.928	-1.952	946.720	-1504	
4750562	-32	-64	15584	-1.952	-3.904	950.624	-1488	
4830185	-48	-64	15584	-2.928	-3.904	950.624	-1488	
4909808	-64	-64	15584	-3.904	-3.904	950.624	-1488	
4989429	-96	-48	15568	-5.856	-2.928	949.648	-1472	
5069052	-96	-32	15584	-5.856	-1.952	950.624	-1472	
5148679	-64	-64	15552	-3.904	-3.904	948.672	-1472	
5228305	-64	-16	15568	-3.904	-0.976	949.648	-1504	
5307930	-32	-64	15536	-1.952	-3.904	947.696	-1488	
5387555	-80	-64	15584	-4.880	-3.904	950.624	-1488	
5467180	-96	-64	15568	-5.856	-3.904	949.648	-1504	
5546808	-64	-48	15536	-3.904	-2.928	947.696	-1456	
5626431	-64	-80	15536	-3.904	-4.880	947.696	-1504	
5706055	-96	-80	15552	-5.856	-4.880	948.672	-1488	
5785683	-48	-64	15552	-2.928	-3.904	948.672	-1504	
5865311	-128	-48	15520	-7.808	-2.928	946.720	-1456	
5944937	-48	-48	15520	-2.928	-2.928	946.720	-1456	
6024568	-112	16	15536	-6.832	0.976	947.696	-1488	
6104198	-48	-96	15600	-2.928	-5.856	951.600	-1440	
6183826	-64	-64	15552	-3.904	-3.904	948.672	-1488	
6263451	-112	-16	15584	-6.832	-0.976	950.624	-1504	
6343078	-48	-128	15568	-2.928	-7.808	949.648	-1520	
6422702	-112	32	15536	-6.832	1.952	947.696	-1488	
6502327	-96	-96	15632	-5.856	-5.856	953.552	-1504	
6581949	-112	-48	15504	-6.832	-2.928	945.744	-1488	
6661572	-48	-48	15632	-2.928	-2.928	953.552	-1488	
6741198	-64	-48	15584	-3.904	-2.928	950.624	-1488	
6820827	-96	-48	15616	-5.856	-2.928	952.576	-1472	
6900459	-96	-32	15536	-5.856	-1.952	947.696	-1472	
6980088	-80	-16	15600	-4.880	-0.976	951.600	-1456	
7059713	-64	-32	15536	-3.904	-1.952	947.696	-1504	
7139338	-48	-48	15584	-2.928	-2.928	950.624	-1520	
7218967	-112	-48	15552	-6.832	-2.928	948.672	-1488	
7298596	-64	-80	15584	-3.904	-4.880	950.624	-1472	
7378224	-80	-64	15536	-4.880	-3.904	947.696	-1472	
7457851	-80	-64	15600	-4.880	-3.904	951.600	-1488	
7537477	-80	-64	15552	-4.880	-3.904	948.672	-1456	
7617108	-64	-64	15616	-3.904	-3.904	952.576	-1488	
7696734	-96	-64	15584	-5.856	-3.904	950.624	-1520	
7776364	-48	-48	15584	-2.928	-2.928	950.624	-1504	
7855992	-80	-48	15520	-4.880	-2.928	946.720	-1520	
7935621	-80	-48	15584	-4.880	-2.928	950.624	-1536	
8015248	-64	-48	15536	-3.904	-2.928	947.696	-1472	
8094876	-96	-64	15616	-5.856	-3.904	952.576	-1488	
8174502	-112	-96	15536	-6.832	-5.856	947.696	-1488	
8254128	-80	-64	15536	-4.880	-3.904	947.696	-1472	
8333756	-80	-64	15584	-4.880	-3.904	950.624	-1456	
8413384	-96	-64	15584	-5.856	-3.904	950.624	-1504	
8493009	-64	16	15584	-3.904	0.976	950.624	-1488	
8572633	-128	-16	15616	-7.808	-0.976	952.576	-1472	
8652257	-80	-96	15552	-4.880	-5.856	948.672	-1488	
8731885	-96	-80	15584	-5.856	-4.880	950.624	-1520	
8811509	-96	-80	15536	-5.856	-4.880	947.696	-1536	
8891131	-64	-80	15552	-3.904	-4.880	948.672	-1488	
8970753	-80	-64	15600	-4.880	-3.904	951.600	-1488	
9050379	-96	-64	15568	-5.856	-3.904	949.648	-1520	
9130008	-80	-64	15552	-4.880	-3.904	948.672	-1504	
