Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
12838	-304	0	15552	-18.544	0.000	948.672	-1440	
52651	-224	-16	15520	-13.664	-0.976	946.720	-1456	
92463	-336	-16	15568	-20.496	-0.976	949.648	-1424	
132275	-352	-16	15504	-21.472	-0.976	945.744	-1440	
172089	-352	16	15600	-21.472	0.976	951.600	-1424	
211900	-304	-16	15536	-18.544	-0.976	947.696	-1440	
251713	-336	-32	15568	-20.496	-1.952	949.648	-1456	
291526	-400	-16	15600	-24.400	-0.976	951.600	-1440	
331339	-336	-32	15568	-20.496	-1.952	949.648	-1424	
371154	-304	-48	15584	-18.544	-2.928	950.624	-1456	
410966	-336	-32	15584	-20.496	-1.952	950.624	-1472	
450778	-304	-16	15600	-18.544	-0.976	951.600	-1424	
490589	-432	16	15552	-26.352	0.976	948.672	-1392	
530401	-320	16	15552	-19.520	0.976	948.672	-1424	
570215	-336	0	15552	-20.496	0.000	948.672	-1472	
610027	-320	-64	15584	-19.520	-3.904	950.624	-1440	
649840	-288	-32	15600	-17.568	-1.952	951.600	-1440	
689654	-320	16	15552	-19.520	0.976	948.672	-1424	
729467	-288	-16	15584	-17.568	-0.976	950.624	-1472	
769280	-336	0	15536	-20.496	0.000	947.696	-1504	
809094	-288	0	15536	-17.568	0.000	947.696	-1456	
848906	-288	0	15600	-17.568	0.000	951.600	-1488	
888718	-336	0	15584	-20.496	0.000	950.624	-1424	
928530	-288	-16	15568	-17.568	-0.976	949.648	-1440	
968342	-304	-16	15584	-18.544	-0.976	950.624	-1456	
1008152	-320	16	15584	-19.520	0.976	950.624	-1440	
1047962	-336	-64	15536	-20.496	-3.904	947.696	-1456	
1087772	-368	16	15520	-22.448	0.976	946.720	-1440	
1127585	-320	0	15584	-19.520	0.000	950.624	-1424	
1167397	-384	0	15520	-23.424	0.000	946.720	-1456	
1207209	-320	-48	15584	-19.520	-2.928	950.624	-1456	
1247021	-320	-16	15552	-19.520	-0.976	948.672	-1424	
1286831	-288	-32	15600	-17.568	-1.952	951.600	-1456	
1326642	-288	-48	15568	-17.568	-2.928	949.648	-1424	
1366452	-320	-16	15584	-19.520	-0.976	950.624	-1472	
1406262	-368	-32	15552	-22.448	-1.952	948.672	-1456	
1446071	-304	0	15568	-18.544	0.000	949.648	-1440	
1485883	-304	-48	15552	-18.544	-2.928	948.672	-1472	
1525696	-304	-48	15536	-18.544	-2.928	947.696	-1456	
1565508	-288	-16	15568	-17.568	-0.976	949.648	-1424	
1605319	-336	-16	15600	-20.496	-0.976	951.600	-1424	
1645131	-304	-32	15520	-18.544	-1.952	946.720	-1440	
1684942	-320	0	15584	-19.520	0.000	950.624	-1440	
1724752	-384	-16	15504	-23.424	-0.976	945.744	-1408	
1764561	-336	-16	15584	-20.496	-0.976	950.624	-1424	
1804372	-320	-64	15552	-19.520	-3.904	948.672	-1456	
1844184	-304	-48	15552	-18.544	-2.928	948.672	-1424	
1883997	-352	-32	15536	-21.472	-1.952	947.696	-1456	
1923808	-304	-16	15552	-18.544	-0.976	948.672	-1456	
1963619	-336	-48	15536	-20.496	-2.928	947.696	-1424	
2003428	-320	-16	15584	-19.520	-0.976	950.624	-1456	
2043238	-320	-64	15536	-19.520	-3.904	947.696	-1456	
2083048	-288	-48	15568	-17.568	-2.928	949.648	-1408	
2122859	-304	-16	15584	-18.544	-0.976	950.624	-1424	
2162669	-304	0	15536	-18.544	0.000	947.696	-1440	
2202480	-320	-48	15600	-19.520	-2.928	951.600	-1456	
2242291	-336	-16	15568	-20.496	-0.976	949.648	-1440	
2282099	-288	-64	15520	-17.568	-3.904	946.720	-1472	
2321908	-352	0	15584	-21.472	0.000	950.624	-1440	
2361719	-272	0	15600	-16.592	0.000	951.600	-1424	
2401528	-320	-48	15520	-19.520	-2.928	946.720	-1456	
2441338	-320	0	15584	-19.520	0.000	950.624	-1456	
2481145	-320	-16	15584	-19.520	-0.976	950.624	-1424	
2520954	-240	-16	15552	-14.640	-0.976	948.672	-1440	
2560765	-288	-16	15552	-17.568	-0.976	948.672	-1424	
2600578	-304	-32	15600	-18.544	-1.952	951.600	-1456	
2640391	-352	16	15648	-21.472	0.976	954.528	-1504	
2680204	-352	-64	15600	-21.472	-3.904	951.600	-1440	
2720016	-336	-48	15584	-20.496	-2.928	950.624	-1440	
2759828	-368	-48	15600	-22.448	-2.928	951.600	-1504	
2799638	-304	-32	15584	-18.544	-1.952	950.624	-1392	
2839448	-352	-16	15552	-21.472	-0.976	948.672	-1456	
2879260	-320	0	15552	-19.520	0.000	948.672	-1456	
2919071	-352	16	15568	-21.472	0.976	949.648	-1472	
2958882	-304	-16	15584	-18.544	-0.976	950.624	-1456	
2998691	-320	0	15552	-19.520	0.000	948.672	-1488	
3038501	-368	32	15648	-22.448	1.952	954.528	-1472	
