Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
12785	80	128	15472	4.880	7.808	943.792	-576	
52593	336	160	15584	20.496	9.760	950.624	-1168	
92399	464	528	15280	28.304	32.208	932.080	-432	
132206	480	128	15472	29.280	7.808	943.792	-816	
172011	48	128	15552	2.928	7.808	948.672	-1248	
211817	272	160	15504	16.592	9.760	945.744	-624	
251624	496	112	15552	30.256	6.832	948.672	-704	
291433	272	208	15552	16.592	12.688	948.672	-832	
331239	160	80	15584	9.760	4.880	950.624	-1024	
371046	240	128	15568	14.640	7.808	949.648	-1312	
410850	416	176	15584	25.376	10.736	950.624	-848	
450657	384	176	15520	23.424	10.736	946.720	-816	
490465	208	160	15488	12.688	9.760	944.768	-1072	
530269	288	128	15536	17.568	7.808	947.696	-608	
570076	384	160	15584	23.424	9.760	950.624	-1264	
609881	336	144	15568	20.496	8.784	949.648	-912	
649687	224	128	15504	13.664	7.808	945.744	-496	
689493	192	128	15536	11.712	7.808	947.696	-1152	
729298	320	144	15632	19.520	8.784	953.552	-592	
769107	336	128	15536	20.496	7.808	947.696	-1168	
808913	288	128	15584	17.568	7.808	950.624	-64	
848722	288	160	15536	17.568	9.760	947.696	-832	
888528	272	208	15536	16.592	12.688	947.696	-1200	
928335	288	160	15552	17.568	9.760	948.672	-624	
968142	336	128	15520	20.496	7.808	946.720	-800	
1007948	224	128	15536	13.664	7.808	947.696	-800	
1047754	320	176	15520	19.520	10.736	946.720	-1040	
1087558	320	160	15568	19.520	9.760	949.648	-1360	
1127366	304	128	15584	18.544	7.808	950.624	-816	
1167170	256	176	15568	15.616	10.736	949.648	-752	
1206976	288	144	15568	17.568	8.784	949.648	-1072	
1246780	288	160	15520	17.568	9.760	946.720	-608	
1286585	320	192	15568	19.520	11.712	949.648	-1248	
1326389	320	144	15552	19.520	8.784	948.672	-912	
1366195	288	128	15552	17.568	7.808	948.672	-512	
1406001	304	144	15552	18.544	8.784	948.672	-1136	
1445809	320	96	15552	19.520	5.856	948.672	-608	
1485616	320	224	15520	19.520	13.664	946.720	-1168	
1525423	288	192	15520	17.568	11.712	946.720	-96	
1565228	288	128	15600	17.568	7.808	951.600	-864	
1605034	336	128	15552	20.496	7.808	948.672	-1216	
1644841	336	144	15584	20.496	8.784	950.624	-576	
1684646	320	144	15552	19.520	8.784	948.672	-768	
1724452	288	224	15584	17.568	13.664	950.624	-848	
1764258	352	144	15536	21.472	8.784	947.696	-1040	
1804062	336	160	15520	20.496	9.760	946.720	-1328	
1843865	304	192	15584	18.544	11.712	950.624	-880	
1883672	288	144	15536	17.568	8.784	947.696	-800	
1923475	272	176	15520	16.592	10.736	946.720	-1136	
1963280	336	160	15568	20.496	9.760	949.648	-608	
2003084	336	160	15568	20.496	9.760	949.648	-1264	
