Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
12786	128	256	15392	7.808	15.616	938.912	-1488	
52592	448	224	15456	27.328	13.664	942.816	-1488	
92398	432	192	15600	26.352	11.712	951.600	-1520	
132203	176	272	15536	10.736	16.592	947.696	-1520	
172009	144	304	15520	8.784	18.544	946.720	-1472	
211812	352	240	15536	21.472	14.640	947.696	-1424	
251618	368	224	15536	22.448	13.664	947.696	-1472	
291425	240	240	15584	14.640	14.640	950.624	-1472	
331229	192	272	15536	11.712	16.592	947.696	-1472	
371037	272	256	15520	16.592	15.616	946.720	-1504	
410845	400	288	15536	24.400	17.568	947.696	-1488	
450652	288	256	15584	17.568	15.616	950.624	-1472	
490457	176	256	15552	10.736	15.616	948.672	-1456	
530265	224	272	15584	13.664	16.592	950.624	-1504	
570074	320	240	15584	19.520	14.640	950.624	-1488	
609880	272	256	15488	16.592	15.616	944.768	-1440	
649686	208	272	15536	12.688	16.592	947.696	-1520	
689489	272	272	15584	16.592	16.592	950.624	-1456	
729296	288	272	15536	17.568	16.592	947.696	-1504	
769100	288	256	15504	17.568	15.616	945.744	-1456	
808903	256	256	15488	15.616	15.616	944.768	-1488	
848708	256	304	15568	15.616	18.544	949.648	-1520	
888516	272	320	15600	16.592	19.520	951.600	-1504	
928323	256	240	15536	15.616	14.640	947.696	-1504	
968132	304	224	15504	18.544	13.664	945.744	-1472	
1007943	336	288	15504	20.496	17.568	945.744	-1472	
1047751	256	288	15568	15.616	17.568	949.648	-1488	
1087560	272	272	15584	16.592	16.592	950.624	-1472	
1127365	256	240	15504	15.616	14.640	945.744	-1456	
1167174	240	208	15536	14.640	12.688	947.696	-1472	
1206980	320	304	15536	19.520	18.544	947.696	-1472	
1246789	288	272	15488	17.568	16.592	944.768	-1456	
1286596	272	224	15568	16.592	13.664	949.648	-1472	
1326404	288	224	15520	17.568	13.664	946.720	-1520	
1366209	224	192	15584	13.664	11.712	950.624	-1520	
1406014	272	240	15536	16.592	14.640	947.696	-1440	
1445820	256	272	15504	15.616	16.592	945.744	-1456	
1485629	320	224	15536	19.520	13.664	947.696	-1472	
1525436	304	240	15584	18.544	14.640	950.624	-1504	
1565245	256	272	15520	15.616	16.592	946.720	-1472	
1605052	208	272	15520	12.688	16.592	946.720	-1504	
1644857	304	304	15536	18.544	18.544	947.696	-1504	
1684663	288	224	15568	17.568	13.664	949.648	-1488	
1724470	256	240	15568	15.616	14.640	949.648	-1472	
1764278	240	272	15552	14.640	16.592	948.672	-1472	
1804084	272	256	15584	16.592	15.616	950.624	-1456	
1843891	288	288	15488	17.568	17.568	944.768	-1488	
1883698	288	224	15520	17.568	13.664	946.720	-1472	
1923506	272	224	15600	16.592	13.664	951.600	-1456	
1963315	288	224	15584	17.568	13.664	950.624	-1440	
2003123	256	272	15520	15.616	16.592	946.720	-1456	
2042931	288	272	15456	17.568	16.592	942.816	-1504	
2082738	272	208	15552	16.592	12.688	948.672	-1472	
2122545	288	320	15568	17.568	19.520	949.648	-1504	
2162352	272	240	15552	16.592	14.640	948.672	-1456	
2202161	272	208	15584	16.592	12.688	950.624	-1472	
2241971	304	288	15520	18.544	17.568	946.720	-1488	
2281782	304	272	15536	18.544	16.592	947.696	-1488	
2321589	288	224	15552	17.568	13.664	948.672	-1504	
2361397	240	176	15536	14.640	10.736	947.696	-1504	
2401205	304	240	15584	18.544	14.640	950.624	-1504	
2441012	256	288	15536	15.616	17.568	947.696	-1472	
2480820	272	240	15520	16.592	14.640	946.720	-1504	
2520628	272	224	15536	16.592	13.664	947.696	-1456	
2560437	256	192	15552	15.616	11.712	948.672	-1472	
2600246	256	256	15568	15.616	15.616	949.648	-1488	
2640054	256	240	15536	15.616	14.640	947.696	-1504	
2679863	272	256	15552	16.592	15.616	948.672	-1488	
2719673	288	272	15520	17.568	16.592	946.720	-1440	
2759483	256	240	15536	15.616	14.640	947.696	-1440	
2799293	224	288	15584	13.664	17.568	950.624	-1440	
2839102	288	240	15568	17.568	14.640	949.648	-1472	
2878912	320	240	15552	19.520	14.640	948.672	-1488	
2918721	304	256	15456	18.544	15.616	942.816	-1472	
2958529	240	288	15520	14.640	17.568	946.720	-1488	
2998339	240	272	15600	14.640	16.592	951.600	-1440	
3038147	304	256	15520	18.544	15.616	946.720	-1488	
3077955	336	176	15520	20.496	10.736	946.720	-1488	
3117763	272	304	15520	16.592	18.544	946.720	-1472	
3157574	256	304	15600	15.616	18.544	951.600	-1456	
3197380	240	240	15568	14.640	14.640	949.648	-1504	
3237187	240	192	15584	14.640	11.712	950.624	-1504	
3276995	336	208	15584	20.496	12.688	950.624	-1472	
3316804	256	272	15552	15.616	16.592	948.672	-1456	
3356612	256	240	15520	15.616	14.640	946.720	-1504	
3396421	288	256	15584	17.568	15.616	950.624	-1456	
3436228	288	208	15552	17.568	12.688	948.672	-1472	
3476036	288	272	15536	17.568	16.592	947.696	-1488	
3515845	272	288	15568	16.592	17.568	949.648	-1456	
3555655	240	288	15520	14.640	17.568	946.720	-1472	
3595462	256	208	15584	15.616	12.688	950.624	-1472	
3635270	336	208	15552	20.496	12.688	948.672	-1440	
3675078	256	304	15536	15.616	18.544	947.696	-1456	
3714884	240	240	15536	14.640	14.640	947.696	-1504	
3754693	240	304	15520	14.640	18.544	946.720	-1472	
3794501	272	224	15584	16.592	13.664	950.624	-1456	
3834310	288	256	15536	17.568	15.616	947.696	-1440	
3874118	256	224	15552	15.616	13.664	948.672	-1504	
3913926	288	272	15552	17.568	16.592	948.672	-1456	
3953737	288	224	15520	17.568	13.664	946.720	-1472	
3993546	256	256	15568	15.616	15.616	949.648	-1504	
4033353	240	224	15584	14.640	13.664	950.624	-1488	
4073160	288	256	15552	17.568	15.616	948.672	-1504	
4112969	256	272	15536	15.616	16.592	947.696	-1472	
4152778	272	272	15552	16.592	16.592	948.672	-1456	
4192586	288	224	15520	17.568	13.664	946.720	-1488	
4232396	272	272	15536	16.592	16.592	947.696	-1488	
4272204	256	208	15536	15.616	12.688	947.696	-1440	
4312015	288	192	15504	17.568	11.712	945.744	-1456	
4351823	272	240	15536	16.592	14.640	947.696	-1456	
4391633	256	288	15520	15.616	17.568	946.720	-1472	
4431443	256	224	15568	15.616	13.664	949.648	-1488	
4471247	256	288	15568	15.616	17.568	949.648	-1424	
4511059	304	240	15568	18.544	14.640	949.648	-1488	
4550867	304	240	15520	18.544	14.640	946.720	-1488	
4590673	288	272	15552	17.568	16.592	948.672	-1440	
4630476	256	304	15488	15.616	18.544	944.768	-1472	
4670283	240	240	15536	14.640	14.640	947.696	-1424	
