Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
13320	-464	64	15776	-28.304	3.904	962.336	-1472	
53132	-288	32	15328	-17.568	1.952	935.008	-1472	
92939	-272	-80	15536	-16.592	-4.880	947.696	-1424	
132750	-224	-64	15520	-13.664	-3.904	946.720	-1440	
172557	-352	-96	15632	-21.472	-5.856	953.552	-1408	
212366	-352	0	15552	-21.472	0.000	948.672	-1424	
252172	-352	-32	15552	-21.472	-1.952	948.672	-1456	
291981	-256	-16	15552	-15.616	-0.976	948.672	-1456	
331791	-288	-48	15568	-17.568	-2.928	949.648	-1424	
371603	-272	16	15584	-16.592	0.976	950.624	-1488	
411414	-304	16	15600	-18.544	0.976	951.600	-1424	
451226	-320	-48	15552	-19.520	-2.928	948.672	-1424	
491037	-272	-16	15536	-16.592	-0.976	947.696	-1456	
530849	-320	-32	15568	-19.520	-1.952	949.648	-1488	
570660	-336	16	15584	-20.496	0.976	950.624	-1456	
610470	-336	-16	15568	-20.496	-0.976	949.648	-1472	
650280	-288	-64	15552	-17.568	-3.904	948.672	-1504	
690092	-320	0	15552	-19.520	0.000	948.672	-1440	
729902	-352	16	15584	-21.472	0.976	950.624	-1440	
769714	-336	0	15584	-20.496	0.000	950.624	-1440	
809525	-288	-48	15520	-17.568	-2.928	946.720	-1440	
849335	-288	-32	15600	-17.568	-1.952	951.600	-1408	
889146	-304	-48	15536	-18.544	-2.928	947.696	-1456	
928956	-320	0	15568	-19.520	0.000	949.648	-1440	
968766	-320	-32	15552	-19.520	-1.952	948.672	-1424	
1008576	-320	16	15536	-19.520	0.976	947.696	-1456	
1048387	-336	-64	15536	-20.496	-3.904	947.696	-1488	
1088202	-288	-32	15568	-17.568	-1.952	949.648	-1408	
1128012	-272	-16	15536	-16.592	-0.976	947.696	-1472	
1167822	-336	0	15536	-20.496	0.000	947.696	-1472	
1207630	-320	-32	15536	-19.520	-1.952	947.696	-1456	
1247440	-368	32	15536	-22.448	1.952	947.696	-1472	
1287250	-320	-32	15584	-19.520	-1.952	950.624	-1456	
1327060	-304	0	15584	-18.544	0.000	950.624	-1472	
1366870	-368	-32	15552	-22.448	-1.952	948.672	-1488	
1406680	-272	-32	15584	-16.592	-1.952	950.624	-1456	
1446493	-288	-64	15600	-17.568	-3.904	951.600	-1424	
1486306	-288	-16	15536	-17.568	-0.976	947.696	-1440	
1526117	-368	-48	15584	-22.448	-2.928	950.624	-1472	
1565930	-320	-32	15552	-19.520	-1.952	948.672	-1472	
1605741	-352	-16	15552	-21.472	-0.976	948.672	-1472	
1645552	-288	-16	15552	-17.568	-0.976	948.672	-1488	
1685366	-320	-48	15584	-19.520	-2.928	950.624	-1488	
1725176	-320	-16	15552	-19.520	-0.976	948.672	-1456	
1764988	-272	0	15552	-16.592	0.000	948.672	-1456	
1804798	-336	-32	15584	-20.496	-1.952	950.624	-1456	
1844609	-320	0	15568	-19.520	0.000	949.648	-1440	
1884418	-304	-16	15584	-18.544	-0.976	950.624	-1456	
1924229	-336	0	15568	-20.496	0.000	949.648	-1472	
1964041	-304	-32	15600	-18.544	-1.952	951.600	-1472	
2003850	-320	-32	15584	-19.520	-1.952	950.624	-1504	
2043659	-336	-32	15536	-20.496	-1.952	947.696	-1472	
