Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
97894	16	-480	16976	0.976	-29.280	1035.536	-304	
257294	96	-544	16928	5.856	-33.184	1032.608	-304	
416696	64	-480	16896	3.904	-29.280	1030.656	-336	
576089	112	-528	16912	6.832	-32.208	1031.632	-304	
735481	80	-480	16880	4.880	-29.280	1029.680	-384	
894879	64	-464	16928	3.904	-28.304	1032.608	-240	
1054275	64	-464	16960	3.904	-28.304	1034.560	-256	
1213671	80	-432	16880	4.880	-26.352	1029.680	-240	
1373065	64	-464	16928	3.904	-28.304	1032.608	-256	
1532467	80	-496	16912	4.880	-30.256	1031.632	-448	
1691847	48	-560	16960	2.928	-34.160	1034.560	-320	
1851216	64	-528	16928	3.904	-32.208	1032.608	-384	
2010585	96	-528	16928	5.856	-32.208	1032.608	-256	
2169951	112	-496	16912	6.832	-30.256	1031.632	32	
2329316	128	-512	16912	7.808	-31.232	1031.632	-192	
2488688	64	-576	16928	3.904	-35.136	1032.608	-256	
2648049	80	-512	16864	4.880	-31.232	1028.704	-336	
2807416	80	-480	16928	4.880	-29.280	1032.608	-272	
2966780	80	-496	16896	4.880	-30.256	1030.656	-368	
3126144	80	-512	16928	4.880	-31.232	1032.608	-432	
3285506	96	-512	16864	5.856	-31.232	1028.704	-400	
3444863	80	-544	16928	4.880	-33.184	1032.608	-320	
3604219	96	-512	16896	5.856	-31.232	1030.656	-208	
3763573	32	-544	16896	1.952	-33.184	1030.656	-352	
3922926	48	-528	16928	2.928	-32.208	1032.608	-320	
4082289	64	-512	16928	3.904	-31.232	1032.608	-432	
4241651	96	-496	16928	5.856	-30.256	1032.608	-448	
4401012	112	-512	16912	6.832	-31.232	1031.632	-384	
4560369	80	-528	16912	4.880	-32.208	1031.632	-352	
4719724	80	-512	16944	4.880	-31.232	1033.584	-272	
4879081	64	-496	16928	3.904	-30.256	1032.608	-160	
5038438	96	-448	16896	5.856	-27.328	1030.656	-336	
5197802	48	-528	16880	2.928	-32.208	1029.680	-288	
5357170	80	-496	16944	4.880	-30.256	1033.584	-304	
5516531	96	-496	16912	5.856	-30.256	1031.632	-352	
5675891	96	-512	16928	5.856	-31.232	1032.608	-464	
5835253	112	-496	16864	6.832	-30.256	1028.704	-384	
5994610	80	-496	16928	4.880	-30.256	1032.608	-304	
6153969	96	-496	16880	5.856	-30.256	1029.680	-208	
6313336	80	-512	16896	4.880	-31.232	1030.656	-352	
6472698	128	-528	16944	7.808	-32.208	1033.584	-320	
6632055	80	-496	16896	4.880	-30.256	1030.656	-496	
6791414	96	-512	16896	5.856	-31.232	1030.656	-432	
6950774	96	-448	16880	5.856	-27.328	1029.680	-400	
7110138	96	-480	16880	5.856	-29.280	1029.680	-320	
7269495	80	-496	16832	4.880	-30.256	1026.752	-336	
7428852	80	-544	16912	4.880	-33.184	1031.632	-144	
7588205	112	-496	16896	6.832	-30.256	1030.656	-320	
7747561	96	-480	16912	5.856	-29.280	1031.632	-320	
7906913	80	-528	16912	4.880	-32.208	1031.632	-336	
8066277	80	-496	16880	4.880	-30.256	1029.680	-384	
8225631	80	-544	16976	4.880	-33.184	1035.536	-528	
8384993	96	-512	16896	5.856	-31.232	1030.656	-400	
8544347	112	-544	16896	6.832	-33.184	1030.656	-304	
8703711	112	-512	16880	6.832	-31.232	1029.680	-224	
8863066	112	-544	16912	6.832	-33.184	1031.632	-320	
9022422	112	-480	16928	6.832	-29.280	1032.608	-320	
9181779	96	-496	16880	5.856	-30.256	1029.680	-464	
9341140	96	-528	16928	5.856	-32.208	1032.608	-384	
9500505	64	-496	16912	3.904	-30.256	1031.632	-368	
9659869	80	-496	16880	4.880	-30.256	1029.680	-304	
9819226	80	-512	16912	4.880	-31.232	1031.632	-320	
9978585	80	-512	16928	4.880	-31.232	1032.608	-128	
10137947	80	-496	16896	4.880	-30.256	1030.656	-336	
10297312	64	-512	16896	3.904	-31.232	1030.656	-336	
10456669	128	-528	16928	7.808	-32.208	1032.608	-320	
10616029	80	-528	16944	4.880	-32.208	1033.584	-368	
10775393	64	-528	16928	3.904	-32.208	1032.608	-432	
10934760	112	-480	16960	6.832	-29.280	1034.560	-400	
11094129	96	-528	16928	5.856	-32.208	1032.608	-304	
11253494	64	-480	16896	3.904	-29.280	1030.656	-192	
11412859	96	-480	16912	5.856	-29.280	1031.632	-304	
11572222	48	-480	16944	2.928	-29.280	1033.584	-304	
11731592	96	-496	16880	5.856	-30.256	1029.680	-448	
11890961	128	-512	16944	7.808	-31.232	1033.584	-480	
12050332	48	-448	16880	2.928	-27.328	1029.680	-384	
12209697	64	-480	16960	3.904	-29.280	1034.560	-304	
12369060	112	-480	16880	6.832	-29.280	1029.680	-288	
12528421	128	-528	16928	7.808	-32.208	1032.608	-176	
12687777	64	-496	16944	3.904	-30.256	1033.584	-352	
12847134	64	-480	16928	3.904	-29.280	1032.608	-304	
13006498	64	-480	16928	3.904	-29.280	1032.608	-320	
13165861	112	-544	16848	6.832	-33.184	1027.728	-384	
13325221	144	-448	16928	8.784	-27.328	1032.608	-416	
13484580	64	-512	16928	3.904	-31.232	1032.608	-368	
13643938	48	-496	16976	2.928	-30.256	1035.536	-288	
13803296	112	-544	16944	6.832	-33.184	1033.584	-304	
