Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
98425	64	-480	16912	3.904	-29.280	1031.632	-160	
257824	112	-512	16928	6.832	-31.232	1032.608	-128	
417226	64	-496	16944	3.904	-30.256	1033.584	-256	
576627	64	-512	16960	3.904	-31.232	1034.560	-16	
736018	64	-480	16816	3.904	-29.280	1025.776	224	
895415	48	-512	16928	2.928	-31.232	1032.608	528	
1054806	80	-544	16944	4.880	-33.184	1033.584	-48	
1214200	64	-528	16896	3.904	-32.208	1030.656	-128	
1373593	96	-528	16928	5.856	-32.208	1032.608	-144	
1532987	80	-544	16880	4.880	-33.184	1029.680	-144	
1692383	80	-512	16944	4.880	-31.232	1033.584	-64	
1851776	48	-480	16896	2.928	-29.280	1030.656	64	
2011173	96	-496	16928	5.856	-30.256	1032.608	-112	
2170572	64	-512	16928	3.904	-31.232	1032.608	-16	
2329955	96	-528	16928	5.856	-32.208	1032.608	-320	
2489343	64	-496	16928	3.904	-30.256	1032.608	-48	
2648732	48	-496	16912	2.928	-30.256	1031.632	-480	
2808122	48	-496	16960	2.928	-30.256	1034.560	-352	
2967512	80	-480	16912	4.880	-29.280	1031.632	-400	
3126903	64	-496	16928	3.904	-30.256	1032.608	-160	
3286296	112	-464	16880	6.832	-28.304	1029.680	-112	
3445688	80	-528	16960	4.880	-32.208	1034.560	-192	
3605090	64	-496	16944	3.904	-30.256	1033.584	-240	
3764491	96	-512	16944	5.856	-31.232	1033.584	-432	
3923884	112	-512	16928	6.832	-31.232	1032.608	-80	
4083282	64	-512	16896	3.904	-31.232	1030.656	-448	
4242679	80	-560	16928	4.880	-34.160	1032.608	-352	
4402076	80	-496	16928	4.880	-30.256	1032.608	-384	
4561477	112	-528	16928	6.832	-32.208	1032.608	-144	
4720881	80	-464	16896	4.880	-28.304	1030.656	-176	
4880277	48	-480	16928	2.928	-29.280	1032.608	32	
5039678	64	-512	16944	3.904	-31.232	1033.584	-352	
5199078	96	-496	16896	5.856	-30.256	1030.656	-480	
5358478	112	-480	16880	6.832	-29.280	1029.680	-64	
5517877	80	-528	16944	4.880	-32.208	1033.584	-464	
5677271	96	-496	16928	5.856	-30.256	1032.608	-320	
5836668	112	-496	16928	6.832	-30.256	1032.608	-416	
5996065	64	-496	16928	3.904	-30.256	1032.608	-144	
6155456	80	-448	16912	4.880	-27.328	1031.632	-272	
6314847	112	-480	16896	6.832	-29.280	1030.656	80	
6474238	64	-512	16928	3.904	-31.232	1032.608	-240	
6633624	112	-512	16912	6.832	-31.232	1031.632	-560	
6793008	80	-512	16944	4.880	-31.232	1033.584	-64	
6952401	48	-480	16928	2.928	-29.280	1032.608	-480	
7111797	80	-512	16960	4.880	-31.232	1034.560	-256	
7271197	80	-496	16864	4.880	-30.256	1028.704	-416	
7430594	96	-528	16928	5.856	-32.208	1032.608	-176	
7589991	96	-496	16928	5.856	-30.256	1032.608	-272	
7749376	80	-512	16896	4.880	-31.232	1030.656	592	
7908769	80	-448	16912	4.880	-27.328	1031.632	-192	
8068172	96	-448	16880	5.856	-27.328	1029.680	-656	
8227568	64	-512	16912	3.904	-31.232	1031.632	-96	
8386960	112	-480	16880	6.832	-29.280	1029.680	-448	
8546360	112	-496	16944	6.832	-30.256	1033.584	-176	
8705761	80	-448	16944	4.880	-27.328	1033.584	-304	
8865154	80	-528	16960	4.880	-32.208	1034.560	-32	
9024553	80	-544	16944	4.880	-33.184	1033.584	272	
9183948	128	-528	16928	7.808	-32.208	1032.608	-80	
9343338	80	-448	16928	4.880	-27.328	1032.608	-96	
9502729	64	-464	16928	3.904	-28.304	1032.608	-544	
9662125	80	-544	16944	4.880	-33.184	1033.584	-272	
9821525	64	-512	16896	3.904	-31.232	1030.656	-416	
9980918	64	-528	16896	3.904	-32.208	1030.656	-144	
10140314	96	-496	16912	5.856	-30.256	1031.632	-32	
10299710	112	-480	16992	6.832	-29.280	1036.512	-944	
10459108	64	-464	16928	3.904	-28.304	1032.608	-192	
10618500	64	-464	16896	3.904	-28.304	1030.656	-400	
10777890	48	-528	16912	2.928	-32.208	1031.632	-64	
10937285	80	-512	16944	4.880	-31.232	1033.584	-512	
11096674	96	-496	16944	5.856	-30.256	1033.584	-368	
11256058	80	-432	16912	4.880	-26.352	1031.632	-416	
11415445	96	-512	16944	5.856	-31.232	1033.584	-144	
11574837	48	-496	16928	2.928	-30.256	1032.608	-240	
11734229	80	-528	16928	4.880	-32.208	1032.608	32	
11893621	112	-496	16944	6.832	-30.256	1033.584	-256	
12053009	80	-480	16928	4.880	-29.280	1032.608	-544	
12212400	112	-496	16944	6.832	-30.256	1033.584	-64	
12371785	96	-528	16880	5.856	-32.208	1029.680	-432	
12531167	96	-464	16960	5.856	-28.304	1034.560	-240	
12690559	112	-480	16896	6.832	-29.280	1030.656	-400	
12849955	64	-560	16928	3.904	-34.160	1032.608	-160	
13009355	96	-480	16928	5.856	-29.280	1032.608	-224	
13168741	112	-480	16896	6.832	-29.280	1030.656	352	
13328132	96	-496	16960	5.856	-30.256	1034.560	-160	
13487531	80	-496	16944	4.880	-30.256	1033.584	-592	
13646923	80	-528	16928	4.880	-32.208	1032.608	-176	
13806317	80	-432	16896	4.880	-26.352	1030.656	-416	
13965708	128	-560	16928	7.808	-34.160	1032.608	-160	
14125107	112	-512	16912	6.832	-31.232	1031.632	0	
14284512	64	-496	16928	3.904	-30.256	1032.608	-128	
14443908	80	-544	16880	4.880	-33.184	1029.680	80	
14603304	64	-496	16944	3.904	-30.256	1033.584	-336	
14762698	80	-480	16928	4.880	-29.280	1032.608	-96	
14922089	96	-496	16928	5.856	-30.256	1032.608	-480	
15081479	64	-544	16928	3.904	-33.184	1032.608	-432	
15240868	96	-464	16944	5.856	-28.304	1033.584	-400	
15400262	80	-528	16928	4.880	-32.208	1032.608	-160	
15559655	144	-512	16928	8.784	-31.232	1032.608	-176	
15719037	48	-544	16928	2.928	-33.184	1032.608	128	
15878427	112	-464	16960	6.832	-28.304	1034.560	-288	
16037820	64	-496	16896	3.904	-30.256	1030.656	-512	
16197205	64	-480	16928	3.904	-29.280	1032.608	-80	
16356589	80	-496	16896	4.880	-30.256	1030.656	-480	
16515973	64	-480	16960	3.904	-29.280	1034.560	-256	
16675359	96	-464	16864	5.856	-28.304	1028.704	-432	
16834752	80	-512	16992	4.880	-31.232	1036.512	-176	
16994137	64	-480	16880	3.904	-29.280	1029.680	-288	
17153531	96	-496	16896	5.856	-30.256	1030.656	512	
17312924	80	-480	16896	4.880	-29.280	1030.656	-160	
17472318	96	-448	16896	5.856	-27.328	1030.656	-656	
17631721	80	-496	16944	4.880	-30.256	1033.584	-96	
17791120	80	-544	16928	4.880	-33.184	1032.608	-432	
17950518	80	-528	16944	4.880	-32.208	1033.584	-160	
18109905	96	-496	16928	5.856	-30.256	1032.608	-112	
18269297	96	-480	16960	5.856	-29.280	1034.560	-32	
18428699	96	-464	16928	5.856	-28.304	1032.608	336	
18588092	96	-480	16944	5.856	-29.280	1033.584	-256	
18747494	96	-528	16896	5.856	-32.208	1030.656	-96	
18906884	112	-480	16960	6.832	-29.280	1034.560	-512	
19066276	48	-544	16992	2.928	-33.184	1036.512	-400	
19225669	112	-512	16928	6.832	-31.232	1032.608	-400	
19385073	80	-512	16928	4.880	-31.232	1032.608	-144	
19544473	96	-480	16912	5.856	-29.280	1031.632	-160	
19703870	112	-512	16960	6.832	-31.232	1034.560	-80	
19863273	64	-512	16992	3.904	-31.232	1036.512	-384	
20022666	80	-528	16928	4.880	-32.208	1032.608	-480	
20182057	112	-496	16960	6.832	-30.256	1034.560	-112	
20341444	160	-416	16896	9.760	-25.376	1030.656	-480	
20500837	80	-512	16928	4.880	-31.232	1032.608	-368	
20660234	112	-528	16912	6.832	-32.208	1031.632	-432	
20819627	112	-512	16944	6.832	-31.232	1033.584	-160	
20979020	96	-512	16928	5.856	-31.232	1032.608	-288	
21138409	128	-480	16832	7.808	-29.280	1026.752	256	
21297799	112	-512	16944	6.832	-31.232	1033.584	-208	
21457193	96	-480	16928	5.856	-29.280	1032.608	-640	
21616585	112	-544	16880	6.832	-33.184	1029.680	-96	
21775981	80	-464	16960	4.880	-28.304	1034.560	-400	
21935375	64	-544	16960	3.904	-33.184	1034.560	-208	
22094772	112	-528	16944	6.832	-32.208	1033.584	-304	
22254168	112	-496	16864	6.832	-30.256	1028.704	-48	
22413563	112	-512	16928	6.832	-31.232	1032.608	320	
22572958	96	-496	16896	5.856	-30.256	1030.656	-80	
22732358	112	-496	16944	6.832	-30.256	1033.584	-144	
22891758	96	-480	16912	5.856	-29.280	1031.632	-560	
23051156	112	-560	16960	6.832	-34.160	1034.560	-320	
23210544	112	-480	16944	6.832	-29.280	1033.584	-416	
23369934	80	-528	16960	4.880	-32.208	1034.560	-176	
23529324	64	-512	16896	3.904	-31.232	1030.656	-32	
23688716	80	-512	16912	4.880	-31.232	1031.632	-1264	
23848118	80	-512	16896	4.880	-31.232	1030.656	-288	
24007505	96	-560	16944	5.856	-34.160	1033.584	-480	
24166897	64	-480	16944	3.904	-29.280	1033.584	-96	
24326286	112	-480	16928	6.832	-29.280	1032.608	-480	
24485686	112	-544	16960	6.832	-33.184	1034.560	-368	
24645083	80	-512	16880	4.880	-31.232	1029.680	-416	
24804480	80	-560	16944	4.880	-34.160	1033.584	-160	
24963869	48	-512	16944	2.928	-31.232	1033.584	-288	
25123263	80	-512	16944	4.880	-31.232	1033.584	96	
25282664	80	-528	16992	4.880	-32.208	1036.512	-256	
25442055	96	-512	16896	5.856	-31.232	1030.656	-576	
25601445	80	-528	16944	4.880	-32.208	1033.584	-96	
25760837	112	-464	16912	6.832	-28.304	1031.632	-448	
25920229	48	-544	16928	2.928	-33.184	1032.608	-256	
26079622	112	-480	16928	6.832	-29.280	1032.608	-368	
26239022	64	-528	16928	3.904	-32.208	1032.608	-48	
26398421	80	-512	16928	4.880	-31.232	1032.608	-32	
26557813	112	-544	16928	6.832	-33.184	1032.608	64	
26717205	112	-464	16928	6.832	-28.304	1032.608	-128	
26876600	112	-512	16928	6.832	-31.232	1032.608	-576	
27035994	96	-480	16944	5.856	-29.280	1033.584	-256	
27195383	64	-496	16928	3.904	-30.256	1032.608	-400	
27354767	48	-512	16992	2.928	-31.232	1036.512	-144	
27514155	112	-496	16912	6.832	-30.256	1031.632	-16	
27673538	64	-512	16944	3.904	-31.232	1033.584	-480	
27832922	96	-512	16880	5.856	-31.232	1029.680	-64	
27992311	112	-512	16960	6.832	-31.232	1034.560	-368	
28151693	128	-512	16928	7.808	-31.232	1032.608	-112	
28311073	64	-448	16960	3.904	-27.328	1034.560	-464	
28470453	96	-496	16960	5.856	-30.256	1034.560	-416	
28629834	80	-512	16912	4.880	-31.232	1031.632	-400	
28789220	64	-544	16944	3.904	-33.184	1033.584	-176	
28948610	64	-496	16928	3.904	-30.256	1032.608	-240	
29107990	112	-480	16928	6.832	-29.280	1032.608	64	
29267380	80	-480	16912	4.880	-29.280	1031.632	-288	
29426762	112	-496	16896	6.832	-30.256	1030.656	-544	
29586142	48	-448	16960	2.928	-27.328	1034.560	-112	
