Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
53378	64	-512	16928	3.904	-31.232	1032.608	-384	
212768	16	-512	16992	0.976	-31.232	1036.512	-336	
372159	96	-528	16928	5.856	-32.208	1032.608	-384	
531563	96	-528	16912	5.856	-32.208	1031.632	-80	
690962	32	-512	16928	1.952	-31.232	1032.608	-224	
850372	64	-512	17008	3.904	-31.232	1037.488	240	
1009772	64	-560	16944	3.904	-34.160	1033.584	-288	
1169168	80	-512	16928	4.880	-31.232	1032.608	112	
1328566	64	-512	16960	3.904	-31.232	1034.560	80	
1487958	128	-512	16880	7.808	-31.232	1029.680	-80	
1647349	112	-576	16992	6.832	-35.136	1036.512	-64	
1806743	112	-496	16928	6.832	-30.256	1032.608	144	
1966143	64	-528	16960	3.904	-32.208	1034.560	-576	
2125533	48	-496	16944	2.928	-30.256	1033.584	-112	
2284928	112	-528	16928	6.832	-32.208	1032.608	-336	
2444314	112	-496	16928	6.832	-30.256	1032.608	-16	
2603702	96	-512	16976	5.856	-31.232	1035.536	-432	
2763096	80	-528	16928	4.880	-32.208	1032.608	-352	
2922487	96	-512	16864	5.856	-31.232	1028.704	-416	
3081874	80	-512	16960	4.880	-31.232	1034.560	-128	
3241263	80	-512	16928	4.880	-31.232	1032.608	-224	
3400652	80	-480	16928	4.880	-29.280	1032.608	288	
3560041	48	-496	16960	2.928	-30.256	1034.560	-80	
3719430	96	-496	16928	5.856	-30.256	1032.608	-608	
3878832	96	-560	16928	5.856	-34.160	1032.608	-96	
4038226	64	-496	16944	3.904	-30.256	1033.584	-400	
4197618	64	-496	16944	3.904	-30.256	1033.584	-96	
4357005	48	-480	16912	2.928	-29.280	1031.632	32	
4516394	80	-496	16976	4.880	-30.256	1035.536	-240	
4675781	80	-496	16944	4.880	-30.256	1033.584	-208	
4835170	48	-496	16944	2.928	-30.256	1033.584	-464	
4994561	-16	-512	16928	-0.976	-31.232	1032.608	0	
5153958	96	-496	16960	5.856	-30.256	1034.560	-448	
5313350	128	-512	16928	7.808	-31.232	1032.608	-272	
5472744	96	-496	16928	5.856	-30.256	1032.608	-400	
5632135	96	-560	16944	5.856	-34.160	1033.584	-128	
5791525	48	-512	16944	2.928	-31.232	1033.584	-96	
5950912	96	-544	16896	5.856	-33.184	1030.656	480	
6110301	96	-496	16960	5.856	-30.256	1034.560	-96	
6269690	96	-528	16928	5.856	-32.208	1032.608	-608	
6429086	80	-560	16960	4.880	-34.160	1034.560	-112	
6588476	112	-512	16896	6.832	-31.232	1030.656	-416	
6747868	80	-512	16928	4.880	-31.232	1032.608	-112	
6907264	144	-480	16896	8.784	-29.280	1030.656	-48	
7066653	80	-544	16928	4.880	-33.184	1032.608	-128	
7226045	96	-480	16928	5.856	-29.280	1032.608	-384	
7385432	112	-496	16928	6.832	-30.256	1032.608	-464	
7544829	96	-528	16928	5.856	-32.208	1032.608	-16	
7704220	80	-544	16928	4.880	-33.184	1032.608	-448	
7863615	128	-512	16864	7.808	-31.232	1028.704	-240	
8023009	96	-512	16912	5.856	-31.232	1031.632	-384	
8182403	128	-544	16880	7.808	-33.184	1029.680	-112	
8341796	80	-464	16912	4.880	-28.304	1031.632	32	
8501183	96	-496	16880	5.856	-30.256	1029.680	416	
8660580	96	-528	16928	5.856	-32.208	1032.608	-80	
8819977	112	-560	16896	6.832	-34.160	1030.656	-592	
8979366	96	-496	16912	5.856	-30.256	1031.632	-128	
