,Experiment name:,Sample experiment
Duration:,1 0,
Rate:,20 per second,
Sensors:,Respiration (ID 1  Exp 1),
Range:,Arb,
Units:,Arb,
Time,,
'-0:0:0.0,8031,
'0:0:0.05,8021,
'0:0:0.1,8016,
'0:0:0.15,8016,
'0:0:0.2,8018,
'0:0:0.25,8018,
'0:0:0.3,8014,
'0:0:0.35,8010,
'0:0:0.4,8008,
'0:0:0.45,8006,
'0:0:0.5,8006,
'0:0:0.55,8011,
'0:0:0.6,8023,
'0:0:0.65,8040,
'0:0:0.7,8056,
'0:0:0.75,8074,
'0:0:0.8,8089,
'0:0:0.85,8105,
'0:0:0.9,8121,
'0:0:0.95,8139,
'0:0:1.0,8151,
'0:0:1.05,8161,
'0:0:1.1,8170,
'0:0:1.15,8183,
'0:0:1.2,8198,
'0:0:1.25,8214,
'0:0:1.3,8228,
'0:0:1.35,8244,
'0:0:1.4,8257,
'0:0:1.45,8271,
'0:0:1.5,8282,
'0:0:1.55,8294,
'0:0:1.6,8308,
'0:0:1.65,8325,
'0:0:1.7,8340,
'0:0:1.75,8353,
'0:0:1.8,8357,
'0:0:1.85,8346,
'0:0:1.9,8325,
'0:0:1.95,8301,
'0:0:2.0,8279,
'0:0:2.05,8254,
'0:0:2.1,8232,
'0:0:2.15,8214,
'0:0:2.2,8197,
'0:0:2.25,8176,
'0:0:2.3,8158,
'0:0:2.35,8138,
'0:0:2.4,8124,
'0:0:2.45,8115,
'0:0:2.5,8108,
'0:0:2.55,8101,
'0:0:2.6,8096,
'0:0:2.65,8094,
'0:0:2.7,8089,
'0:0:2.75,8078,
'0:0:2.8,8071,
'0:0:2.85,8071,
'0:0:2.9,8072,
'0:0:2.95,8071,
'0:0:3.0,8073,
'0:0:3.05,8073,
'0:0:3.1,8069,
'0:0:3.15,8062,
'0:0:3.2,8057,
'0:0:3.25,8050,
'0:0:3.3,8043,
'0:0:3.35,8033,
'0:0:3.4,8025,
'0:0:3.45,8020,
'0:0:3.5,8020,
'0:0:3.55,8018,
'0:0:3.6,8015,
'0:0:3.65,8011,
'0:0:3.7,8009,
'0:0:3.75,8006,
'0:0:3.8,8002,
'0:0:3.85,8001,
'0:0:3.9,8002,
'0:0:3.95,8008,
'0:0:4.0,8019,
'0:0:4.05,8028,
'0:0:4.1,8036,
'0:0:4.15,8045,
'0:0:4.2,8056,
'0:0:4.25,8070,
'0:0:4.3,8083,
'0:0:4.35,8094,
'0:0:4.4,8103,
'0:0:4.45,8115,
'0:0:4.5,8129,
'0:0:4.55,8147,
'0:0:4.6,8160,
'0:0:4.65,8173,
'0:0:4.7,8188,
'0:0:4.75,8206,
'0:0:4.8,8222,
'0:0:4.85,8236,
'0:0:4.9,8248,
'0:0:4.95,8261,
'0:0:5.0,8275,
'0:0:5.05,8286,
'0:0:5.1,8286,
'0:0:5.15,8284,
'0:0:5.2,8293,
'0:0:5.25,8314,
'0:0:5.3,8324,
'0:0:5.35,8310,
'0:0:5.4,8278,
'0:0:5.45,8243,
'0:0:5.5,8225,
'0:0:5.55,8218,
'0:0:5.6,8210,
'0:0:5.65,8195,
'0:0:5.7,8180,
'0:0:5.75,8166,
'0:0:5.8,8155,
'0:0:5.85,8145,
'0:0:5.9,8134,
'0:0:5.95,8122,
'0:0:6.0,8115,
'0:0:6.05,8111,
'0:0:6.1,8104,
'0:0:6.15,8096,
'0:0:6.2,8096,
'0:0:6.25,8095,
'0:0:6.3,8088,
'0:0:6.35,8077,
'0:0:6.4,8074,
'0:0:6.45,8077,
'0:0:6.5,8081,
'0:0:6.55,8082,
'0:0:6.6,8077,
'0:0:6.65,8069,
'0:0:6.7,8062,
'0:0:6.75,8058,
'0:0:6.8,8053,
'0:0:6.85,8045,
'0:0:6.9,8038,
'0:0:6.95,8032,
'0:0:7.0,8028,
'0:0:7.05,8026,
'0:0:7.1,8026,
'0:0:7.15,8026,
'0:0:7.2,8023,
'0:0:7.25,8018,
'0:0:7.3,8013,
'0:0:7.35,8010,
'0:0:7.4,8014,
'0:0:7.45,8024,
'0:0:7.5,8038,
'0:0:7.55,8050,
'0:0:7.6,8055,
'0:0:7.65,8055,
'0:0:7.7,8057,
'0:0:7.75,8065,
'0:0:7.8,8070,
'0:0:7.85,8072,
'0:0:7.9,8071,
'0:0:7.95,8076,
'0:0:8.0,8087,
'0:0:8.05,8098,
'0:0:8.1,8106,
'0:0:8.15,8114,
'0:0:8.2,8124,
'0:0:8.25,8136,
'0:0:8.3,8145,
'0:0:8.35,8154,
'0:0:8.4,8165,
'0:0:8.45,8180,
'0:0:8.5,8197,
'0:0:8.55,8215,
'0:0:8.6,8230,
'0:0:8.65,8246,
'0:0:8.7,8263,
'0:0:8.75,8280,
'0:0:8.8,8290,
'0:0:8.85,8299,
'0:0:8.9,8307,
'0:0:8.95,8316,
'0:0:9.0,8322,
'0:0:9.05,8318,
'0:0:9.1,8304,
'0:0:9.15,8276,
'0:0:9.2,8251,
'0:0:9.25,8230,
'0:0:9.3,8212,
'0:0:9.35,8192,
'0:0:9.4,8175,
'0:0:9.45,8160,
'0:0:9.5,8149,
'0:0:9.55,8136,
'0:0:9.6,8123,
'0:0:9.65,8111,
'0:0:9.7,8102,
'0:0:9.75,8094,
