,Experiment name:,Sample experiment
Duration:,1 0,
Rate:,20 per second,
Sensors:,Respiration (ID 1  Exp 1),
Range:,Arb,
Units:,Arb,
Time,Count,
'-0:0:0.0,7603,
'0:0:0.05,7600,
'0:0:0.1,7601,
'0:0:0.15,7606,
'0:0:0.2,7614,
'0:0:0.25,7623,
'0:0:0.3,7640,
'0:0:0.35,7657,
'0:0:0.4,7666,
'0:0:0.45,7665,
'0:0:0.5,7663,
'0:0:0.55,7661,
'0:0:0.6,7655,
'0:0:0.65,7652,
'0:0:0.7,7654,
'0:0:0.75,7658,
'0:0:0.8,7663,
'0:0:0.85,7670,
'0:0:0.9,7681,
'0:0:0.95,7694,
'0:0:1.0,7708,
'0:0:1.05,7719,
'0:0:1.1,7726,
'0:0:1.15,7730,
'0:0:1.2,7734,
'0:0:1.25,7740,
'0:0:1.3,7753,
'0:0:1.35,7771,
'0:0:1.4,7799,
'0:0:1.45,7837,
'0:0:1.5,7874,
'0:0:1.55,7904,
'0:0:1.6,7936,
'0:0:1.65,7961,
'0:0:1.7,7981,
'0:0:1.75,7992,
'0:0:1.8,8001,
'0:0:1.85,8009,
'0:0:1.9,8014,
'0:0:1.95,8017,
'0:0:2.0,8019,
'0:0:2.05,8014,
'0:0:2.1,7997,
'0:0:2.15,7974,
'0:0:2.2,7946,
'0:0:2.25,7923,
'0:0:2.3,7901,
'0:0:2.35,7877,
'0:0:2.4,7850,
'0:0:2.45,7827,
'0:0:2.5,7801,
'0:0:2.55,7780,
'0:0:2.6,7763,
'0:0:2.65,7753,
'0:0:2.7,7744,
'0:0:2.75,7733,
'0:0:2.8,7724,
'0:0:2.85,7718,
'0:0:2.9,7713,
'0:0:2.95,7707,
'0:0:3.0,7701,
'0:0:3.05,7697,
'0:0:3.1,7695,
'0:0:3.15,7694,
'0:0:3.2,7690,
'0:0:3.25,7685,
'0:0:3.3,7680,
'0:0:3.35,7675,
'0:0:3.4,7668,
'0:0:3.45,7662,
'0:0:3.5,7655,
'0:0:3.55,7648,
'0:0:3.6,7644,
'0:0:3.65,7643,
'0:0:3.7,7640,
'0:0:3.75,7635,
'0:0:3.8,7634,
'0:0:3.85,7637,
'0:0:3.9,7636,
'0:0:3.95,7631,
'0:0:4.0,7628,
'0:0:4.05,7631,
'0:0:4.1,7640,
'0:0:4.15,7648,
'0:0:4.2,7661,
'0:0:4.25,7682,
'0:0:4.3,7710,
'0:0:4.35,7738,
'0:0:4.4,7776,
'0:0:4.45,7812,
'0:0:4.5,7841,
'0:0:4.55,7861,
'0:0:4.6,7877,
'0:0:4.65,7890,
'0:0:4.7,7904,
'0:0:4.75,7914,
'0:0:4.8,7916,
'0:0:4.85,7912,
'0:0:4.9,7907,
'0:0:4.95,7907,
'0:0:5.0,7908,
'0:0:5.05,7910,
'0:0:5.1,7919,
'0:0:5.15,7936,
'0:0:5.2,7957,
'0:0:5.25,7972,
'0:0:5.3,7984,
'0:0:5.35,7991,
'0:0:5.4,7994,
'0:0:5.45,7996,
'0:0:5.5,7986,
'0:0:5.55,7961,
'0:0:5.6,7922,
'0:0:5.65,7888,
'0:0:5.7,7862,
'0:0:5.75,7840,
'0:0:5.8,7814,
'0:0:5.85,7791,
'0:0:5.9,7771,
'0:0:5.95,7757,
'0:0:6.0,7743,
'0:0:6.05,7732,
'0:0:6.1,7723,
'0:0:6.15,7714,
'0:0:6.2,7703,
'0:0:6.25,7692,
'0:0:6.3,7683,
'0:0:6.35,7680,
'0:0:6.4,7676,
'0:0:6.45,7671,
'0:0:6.5,7666,
'0:0:6.55,7663,
'0:0:6.6,7666,
'0:0:6.65,7669,
'0:0:6.7,7669,
'0:0:6.75,7669,
'0:0:6.8,7670,
'0:0:6.85,7668,
'0:0:6.9,7664,
'0:0:6.95,7662,
'0:0:7.0,7658,
'0:0:7.05,7652,
'0:0:7.1,7646,
'0:0:7.15,7640,
'0:0:7.2,7638,
'0:0:7.25,7638,
'0:0:7.3,7638,
'0:0:7.35,7629,
'0:0:7.4,7615,
'0:0:7.45,7606,
'0:0:7.5,7603,
'0:0:7.55,7605,
'0:0:7.6,7606,
'0:0:7.65,7609,
'0:0:7.7,7613,
'0:0:7.75,7622,
'0:0:7.8,7642,
'0:0:7.85,7668,
'0:0:7.9,7701,
'0:0:7.95,7730,
'0:0:8.0,7753,
'0:0:8.05,7766,
'0:0:8.1,7781,
'0:0:8.15,7798,
'0:0:8.2,7814,
'0:0:8.25,7823,
'0:0:8.3,7826,
'0:0:8.35,7833,
'0:0:8.4,7844,
'0:0:8.45,7857,
'0:0:8.5,7870,
'0:0:8.55,7879,
'0:0:8.6,7889,
'0:0:8.65,7899,
'0:0:8.7,7911,
'0:0:8.75,7920,
'0:0:8.8,7929,
'0:0:8.85,7932,
'0:0:8.9,7937,
'0:0:8.95,7944,
'0:0:9.0,7951,
'0:0:9.05,7956,
'0:0:9.1,7963,
'0:0:9.15,7962,
'0:0:9.2,7945,
'0:0:9.25,7926,
'0:0:9.3,7909,
'0:0:9.35,7892,
'0:0:9.4,7871,
'0:0:9.45,7851,
'0:0:9.5,7835,
'0:0:9.55,7820,
'0:0:9.6,7801,
'0:0:9.65,7783,
'0:0:9.7,7765,
'0:0:9.75,7753,
