,Experiment name:,Sample experiment
Duration:,1 0,
Rate:,20 per second,
Sensors:,Respiration (ID 1  Exp 1),
Range:,Arb,
Units:,Arb,
Time,Count,
'-0:0:0.0,2365,
'0:0:0.05,2348,
'0:0:0.1,2333,
'0:0:0.15,2337,
'0:0:0.2,2354,
'0:0:0.25,2371,
'0:0:0.3,2384,
'0:0:0.35,2393,
'0:0:0.4,2416,
'0:0:0.45,2424,
'0:0:0.5,2412,
'0:0:0.55,2416,
'0:0:0.6,2422,
'0:0:0.65,2414,
'0:0:0.7,2401,
'0:0:0.75,2409,
'0:0:0.8,2438,
'0:0:0.85,2434,
'0:0:0.9,2421,
'0:0:0.95,2446,
'0:0:1.0,2480,
'0:0:1.05,2488,
'0:0:1.1,2473,
'0:0:1.15,2449,
'0:0:1.2,2455,
'0:0:1.25,2491,
'0:0:1.3,2501,
'0:0:1.35,2517,
'0:0:1.4,2584,
'0:0:1.45,2630,
'0:0:1.5,2651,
'0:0:1.55,2676,
'0:0:1.6,2704,
'0:0:1.65,2727,
'0:0:1.7,2721,
'0:0:1.75,2721,
'0:0:1.8,2773,
'0:0:1.85,2806,
'0:0:1.9,2784,
'0:0:1.95,2764,
'0:0:2.0,2785,
'0:0:2.05,2817,
'0:0:2.1,2858,
'0:0:2.15,2911,
'0:0:2.2,2918,
'0:0:2.25,2874,
'0:0:2.3,2863,
'0:0:2.35,2910,
'0:0:2.4,2980,
'0:0:2.45,3026,
'0:0:2.5,3022,
'0:0:2.55,3023,
'0:0:2.6,3091,
'0:0:2.65,3129,
'0:0:2.7,3109,
'0:0:2.75,3094,
'0:0:2.8,3081,
'0:0:2.85,3047,
'0:0:2.9,2996,
'0:0:2.95,2966,
'0:0:3.0,2967,
'0:0:3.05,2964,
'0:0:3.1,2933,
'0:0:3.15,2882,
'0:0:3.2,2818,
'0:0:3.25,2777,
'0:0:3.3,2758,
'0:0:3.35,2737,
'0:0:3.4,2713,
'0:0:3.45,2739,
'0:0:3.5,2752,
'0:0:3.55,2693,
'0:0:3.6,2639,
'0:0:3.65,2628,
'0:0:3.7,2624,
'0:0:3.75,2597,
'0:0:3.8,2560,
'0:0:3.85,2583,
'0:0:3.9,2638,
'0:0:3.95,2626,
'0:0:4.0,2576,
'0:0:4.05,2553,
'0:0:4.1,2550,
'0:0:4.15,2546,
'0:0:4.2,2509,
'0:0:4.25,2479,
'0:0:4.3,2496,
'0:0:4.35,2516,
'0:0:4.4,2500,
'0:0:4.45,2455,
'0:0:4.5,2419,
'0:0:4.55,2423,
'0:0:4.6,2442,
'0:0:4.65,2438,
'0:0:4.7,2476,
'0:0:4.75,2569,
'0:0:4.8,2628,
'0:0:4.85,2635,
'0:0:4.9,2649,
'0:0:4.95,2689,
'0:0:5.0,2746,
'0:0:5.05,2762,
'0:0:5.1,2735,
'0:0:5.15,2754,
'0:0:5.2,2816,
'0:0:5.25,2856,
'0:0:5.3,2880,
'0:0:5.35,2894,
'0:0:5.4,2922,
'0:0:5.45,2943,
'0:0:5.5,2928,
'0:0:5.55,2935,
'0:0:5.6,3008,
'0:0:5.65,3065,
'0:0:5.7,3071,
'0:0:5.75,3061,
'0:0:5.8,3074,
'0:0:5.85,3091,
'0:0:5.9,3083,
'0:0:5.95,3098,
'0:0:6.0,3136,
'0:0:6.05,3158,
'0:0:6.1,3162,
'0:0:6.15,3150,
'0:0:6.2,3141,
'0:0:6.25,3134,
'0:0:6.3,3119,
'0:0:6.35,3158,
'0:0:6.4,3245,
'0:0:6.45,3203,
'0:0:6.5,3027,
'0:0:6.55,2897,
'0:0:6.6,2833,
'0:0:6.65,2798,
'0:0:6.7,2716,
'0:0:6.75,2631,
'0:0:6.8,2612,
'0:0:6.85,2620,
'0:0:6.9,2613,
'0:0:6.95,2602,
'0:0:7.0,2599,
'0:0:7.05,2618,
'0:0:7.1,2623,
'0:0:7.15,2572,
'0:0:7.2,2579,
'0:0:7.25,2635,
'0:0:7.3,2612,
'0:0:7.35,2570,
'0:0:7.4,2587,
'0:0:7.45,2644,
'0:0:7.5,2678,
'0:0:7.55,2632,
'0:0:7.6,2592,
'0:0:7.65,2617,
'0:0:7.7,2616,
'0:0:7.75,2573,
'0:0:7.8,2514,
'0:0:7.85,2484,
'0:0:7.9,2498,
'0:0:7.95,2502,
'0:0:8.0,2462,
'0:0:8.05,2472,
'0:0:8.1,2519,
'0:0:8.15,2522,
'0:0:8.2,2549,
'0:0:8.25,2601,
'0:0:8.3,2648,
'0:0:8.35,2655,
'0:0:8.4,2621,
'0:0:8.45,2651,
'0:0:8.5,2718,
'0:0:8.55,2732,
'0:0:8.6,2734,
'0:0:8.65,2739,
'0:0:8.7,2749,
'0:0:8.75,2759,
'0:0:8.8,2745,
'0:0:8.85,2730,
'0:0:8.9,2770,
'0:0:8.95,2809,
'0:0:9.0,2815,
'0:0:9.05,2831,
'0:0:9.1,2881,
'0:0:9.15,2914,
'0:0:9.2,2895,
'0:0:9.25,2865,
'0:0:9.3,2907,
'0:0:9.35,2972,
'0:0:9.4,2995,
'0:0:9.45,2990,
'0:0:9.5,2953,
'0:0:9.55,2910,
'0:0:9.6,2868,
'0:0:9.65,2811,
'0:0:9.7,2757,
'0:0:9.75,2776,
