,Experiment name:,Sample experiment
Duration:,1 0,
Rate:,20 per second,
Sensors:,Respiration (ID 1  Exp 1),
Range:,Arb,
Units:,Arb,
Time,Count,
'-0:0:0.0,8326,
'0:0:0.05,8326,
'0:0:0.1,8324,
'0:0:0.15,8318,
'0:0:0.2,8310,
'0:0:0.25,8304,
'0:0:0.3,8301,
'0:0:0.35,8297,
'0:0:0.4,8292,
'0:0:0.45,8286,
'0:0:0.5,8283,
'0:0:0.55,8281,
'0:0:0.6,8279,
'0:0:0.65,8277,
'0:0:0.7,8272,
'0:0:0.75,8266,
'0:0:0.8,8261,
'0:0:0.85,8258,
'0:0:0.9,8257,
'0:0:0.95,8256,
'0:0:1.0,8257,
'0:0:1.05,8263,
'0:0:1.1,8273,
'0:0:1.15,8286,
'0:0:1.2,8298,
'0:0:1.25,8310,
'0:0:1.3,8321,
'0:0:1.35,8330,
'0:0:1.4,8339,
'0:0:1.45,8351,
'0:0:1.5,8366,
'0:0:1.55,8378,
'0:0:1.6,8390,
'0:0:1.65,8401,
'0:0:1.7,8413,
'0:0:1.75,8424,
'0:0:1.8,8437,
'0:0:1.85,8448,
'0:0:1.9,8458,
'0:0:1.95,8467,
'0:0:2.0,8479,
'0:0:2.05,8492,
'0:0:2.1,8502,
'0:0:2.15,8507,
'0:0:2.2,8514,
'0:0:2.25,8524,
'0:0:2.3,8534,
'0:0:2.35,8542,
'0:0:2.4,8547,
'0:0:2.45,8548,
'0:0:2.5,8549,
'0:0:2.55,8552,
'0:0:2.6,8558,
'0:0:2.65,8561,
'0:0:2.7,8563,
'0:0:2.75,8566,
'0:0:2.8,8572,
'0:0:2.85,8576,
'0:0:2.9,8572,
'0:0:2.95,8561,
'0:0:3.0,8545,
'0:0:3.05,8530,
'0:0:3.1,8514,
'0:0:3.15,8499,
'0:0:3.2,8479,
'0:0:3.25,8458,
'0:0:3.3,8438,
'0:0:3.35,8424,
'0:0:3.4,8409,
'0:0:3.45,8392,
'0:0:3.5,8370,
'0:0:3.55,8352,
'0:0:3.6,8338,
'0:0:3.65,8328,
'0:0:3.7,8318,
'0:0:3.75,8308,
'0:0:3.8,8299,
'0:0:3.85,8294,
'0:0:3.9,8289,
'0:0:3.95,8284,
'0:0:4.0,8277,
'0:0:4.05,8271,
'0:0:4.1,8266,
'0:0:4.15,8264,
'0:0:4.2,8265,
'0:0:4.25,8265,
'0:0:4.3,8264,
'0:0:4.35,8263,
'0:0:4.4,8262,
'0:0:4.45,8258,
'0:0:4.5,8250,
'0:0:4.55,8239,
'0:0:4.6,8225,
'0:0:4.65,8213,
'0:0:4.7,8204,
'0:0:4.75,8197,
'0:0:4.8,8190,
'0:0:4.85,8184,
'0:0:4.9,8178,
'0:0:4.95,8173,
'0:0:5.0,8169,
'0:0:5.05,8165,
'0:0:5.1,8160,
'0:0:5.15,8158,
'0:0:5.2,8160,
'0:0:5.25,8167,
'0:0:5.3,8176,
'0:0:5.35,8182,
'0:0:5.4,8189,
'0:0:5.45,8198,
'0:0:5.5,8210,
'0:0:5.55,8222,
'0:0:5.6,8236,
'0:0:5.65,8247,
'0:0:5.7,8254,
'0:0:5.75,8261,
'0:0:5.8,8270,
'0:0:5.85,8277,
'0:0:5.9,8279,
'0:0:5.95,8282,
'0:0:6.0,8291,
'0:0:6.05,8303,
'0:0:6.1,8317,
'0:0:6.15,8332,
'0:0:6.2,8352,
'0:0:6.25,8373,
'0:0:6.3,8391,
'0:0:6.35,8407,
'0:0:6.4,8423,
'0:0:6.45,8435,
'0:0:6.5,8446,
'0:0:6.55,8455,
'0:0:6.6,8467,
'0:0:6.65,8479,
'0:0:6.7,8490,
'0:0:6.75,8501,
'0:0:6.8,8518,
'0:0:6.85,8537,
'0:0:6.9,8554,
'0:0:6.95,8564,
'0:0:7.0,8569,
'0:0:7.05,8574,
'0:0:7.1,8581,
'0:0:7.15,8588,
'0:0:7.2,8594,
'0:0:7.25,8596,
'0:0:7.3,8596,
'0:0:7.35,8598,
'0:0:7.4,8604,
'0:0:7.45,8607,
'0:0:7.5,8601,
'0:0:7.55,8586,
'0:0:7.6,8564,
'0:0:7.65,8544,
'0:0:7.7,8521,
'0:0:7.75,8496,
'0:0:7.8,8470,
'0:0:7.85,8447,
'0:0:7.9,8428,
'0:0:7.95,8412,
'0:0:8.0,8396,
'0:0:8.05,8385,
'0:0:8.1,8377,
'0:0:8.15,8370,
'0:0:8.2,8363,
'0:0:8.25,8356,
'0:0:8.3,8346,
'0:0:8.35,8335,
'0:0:8.4,8328,
'0:0:8.45,8326,
'0:0:8.5,8328,
'0:0:8.55,8326,
'0:0:8.6,8314,
'0:0:8.65,8308,
'0:0:8.7,8307,
'0:0:8.75,8304,
'0:0:8.8,8298,
'0:0:8.85,8297,
'0:0:8.9,8299,
'0:0:8.95,8302,
'0:0:9.0,8299,
'0:0:9.05,8290,
'0:0:9.1,8276,
'0:0:9.15,8265,
'0:0:9.2,8254,
'0:0:9.25,8241,
'0:0:9.3,8224,
'0:0:9.35,8208,
'0:0:9.4,8194,
'0:0:9.45,8185,
'0:0:9.5,8175,
'0:0:9.55,8165,
'0:0:9.6,8156,
'0:0:9.65,8150,
'0:0:9.7,8146,
'0:0:9.75,8141,
