Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
3531	-80	-240	17024	-4.880	-14.640	1038.464	-336	
8517	-48	-352	16960	-2.928	-21.472	1034.560	-240	
13503	-48	-288	17008	-2.928	-17.568	1037.488	-256	
18487	16	-352	17008	0.976	-21.472	1037.488	-160	
23472	-96	-320	17056	-5.856	-19.520	1040.416	-192	
28457	-48	-336	17024	-2.928	-20.496	1038.464	-256	
33443	-48	-304	16992	-2.928	-18.544	1036.512	-256	
38428	-16	-432	17024	-0.976	-26.352	1038.464	-288	
43414	-32	-320	17040	-1.952	-19.520	1039.440	-240	
48400	-48	-368	16992	-2.928	-22.448	1036.512	-288	
53386	-48	-368	17008	-2.928	-22.448	1037.488	-320	
58371	16	-352	17024	0.976	-21.472	1038.464	-224	
63356	-48	-400	16976	-2.928	-24.400	1035.536	-272	
68340	0	-368	17024	0.000	-22.448	1038.464	-192	
73327	0	-400	17088	0.000	-24.400	1042.368	-208	
78313	-32	-368	17024	-1.952	-22.448	1038.464	-288	
83296	-48	-368	17040	-2.928	-22.448	1039.440	-304	
88281	0	-400	17024	0.000	-24.400	1038.464	-320	
93266	-64	-320	17008	-3.904	-19.520	1037.488	-240	
98252	-64	-304	17024	-3.904	-18.544	1038.464	-304	
103237	-80	-368	17024	-4.880	-22.448	1038.464	-272	
108222	-80	-368	16976	-4.880	-22.448	1035.536	-224	
113208	-80	-304	16880	-4.880	-18.544	1029.680	-304	
118193	-64	-304	16944	-3.904	-18.544	1033.584	-160	
123178	-80	-304	17024	-4.880	-18.544	1038.464	-224	
128164	-64	-256	17056	-3.904	-15.616	1040.416	-288	
133149	-64	-288	17120	-3.904	-17.568	1044.320	-304	
138135	-16	-352	17072	-0.976	-21.472	1041.392	-304	
143120	-32	-304	17008	-1.952	-18.544	1037.488	-224	
148105	-48	-256	16960	-2.928	-15.616	1034.560	-288	
153091	-48	-352	16992	-2.928	-21.472	1036.512	-288	
158076	-80	-288	16944	-4.880	-17.568	1033.584	-256	
163062	-112	-320	16928	-6.832	-19.520	1032.608	-288	
168047	-128	-320	17008	-7.808	-19.520	1037.488	-144	
173031	-48	-352	17024	-2.928	-21.472	1038.464	-272	
178016	-48	-320	17040	-2.928	-19.520	1039.440	-272	
183002	-64	-256	17008	-3.904	-15.616	1037.488	-304	
187988	-48	-352	17008	-2.928	-21.472	1037.488	-368	
192974	-48	-304	17008	-2.928	-18.544	1037.488	-240	
197959	-48	-256	16992	-2.928	-15.616	1036.512	-320	
202945	-64	-368	17024	-3.904	-22.448	1038.464	-288	
207929	-32	-336	17008	-1.952	-20.496	1037.488	-224	
212916	-80	-304	16976	-4.880	-18.544	1035.536	-320	
217901	-80	-336	16960	-4.880	-20.496	1034.560	-144	
222887	-112	-320	16992	-6.832	-19.520	1036.512	-224	
227872	-48	-336	17024	-2.928	-20.496	1038.464	-272	
232858	-48	-336	17056	-2.928	-20.496	1040.416	-320	
237843	-32	-304	17024	-1.952	-18.544	1038.464	-368	
242828	-64	-272	17024	-3.904	-16.592	1038.464	-208	
247814	-80	-336	17008	-4.880	-20.496	1037.488	-304	
252798	-32	-320	16992	-1.952	-19.520	1036.512	-256	
257783	-128	-288	17008	-7.808	-17.568	1037.488	-256	
262769	-32	-384	17008	-1.952	-23.424	1037.488	-304	
267753	-48	-336	17008	-2.928	-20.496	1037.488	-144	
272740	-16	-320	16992	-0.976	-19.520	1036.512	-208	
277726	-96	-336	17056	-5.856	-20.496	1040.416	-256	
282712	-64	-416	16992	-3.904	-25.376	1036.512	-272	
287697	-80	-352	17008	-4.880	-21.472	1037.488	-352	
292683	-32	-320	17056	-1.952	-19.520	1040.416	-224	
297668	-48	-368	17040	-2.928	-22.448	1039.440	-256	
302652	16	-288	17056	0.976	-17.568	1040.416	-288	
307638	-32	-352	17008	-1.952	-21.472	1037.488	-208	
312624	-80	-288	17040	-4.880	-17.568	1039.440	-288	
317608	-32	-336	17024	-1.952	-20.496	1038.464	-96	
322593	-32	-352	17040	-1.952	-21.472	1039.440	-256	
327579	-80	-304	17056	-4.880	-18.544	1040.416	-240	
332563	0	-336	16992	0.000	-20.496	1036.512	-304	
337548	-32	-368	17120	-1.952	-22.448	1044.320	-352	
342534	-48	-352	17040	-2.928	-21.472	1039.440	-240	
347519	-48	-336	16992	-2.928	-20.496	1036.512	-272	
352505	-32	-320	17040	-1.952	-19.520	1039.440	-272	
357490	-32	-320	17008	-1.952	-19.520	1037.488	-240	
362475	-48	-336	16992	-2.928	-20.496	1036.512	-288	
367460	-96	-320	16992	-5.856	-19.520	1036.512	-128	
372446	-48	-320	16992	-2.928	-19.520	1036.512	-272	
377431	-112	-336	16992	-6.832	-20.496	1036.512	-240	
382416	-64	-304	17024	-3.904	-18.544	1038.464	-288	
387402	-64	-352	17008	-3.904	-21.472	1037.488	-352	
392385	-80	-304	17040	-4.880	-18.544	1039.440	-176	
397372	-48	-352	16960	-2.928	-21.472	1034.560	-304	
402358	-64	-256	17024	-3.904	-15.616	1038.464	-208	
407344	-80	-336	16992	-4.880	-20.496	1036.512	-240	
412330	-96	-320	16992	-5.856	-19.520	1036.512	-272	
417315	-48	-352	17008	-2.928	-21.472	1037.488	-144	
422300	-16	-304	17008	-0.976	-18.544	1037.488	-288	
427285	-16	-320	17008	-0.976	-19.520	1037.488	-272	
432269	-16	-304	17040	-0.976	-18.544	1039.440	-272	
437256	-32	-352	17040	-1.952	-21.472	1039.440	-384	
442241	-16	-336	16992	-0.976	-20.496	1036.512	-224	
447227	-64	-384	16992	-3.904	-23.424	1036.512	-288	
452212	-16	-304	17056	-0.976	-18.544	1040.416	-208	
457197	0	-400	17024	0.000	-24.400	1038.464	-256	
462182	-48	-352	16992	-2.928	-21.472	1036.512	-288	
467167	-48	-400	16960	-2.928	-24.400	1034.560	-176	
472152	-32	-400	16960	-1.952	-24.400	1034.560	-272	
477138	-16	-432	17024	-0.976	-26.352	1038.464	-224	
482122	0	-336	16960	0.000	-20.496	1034.560	-304	
487107	-16	-320	17008	-0.976	-19.520	1037.488	-368	
492090	16	-400	16992	0.976	-24.400	1036.512	-224	
497076	0	-304	16992	0.000	-18.544	1036.512	-272	
502062	-16	-320	16960	-0.976	-19.520	1034.560	-240	
507047	-48	-336	17088	-2.928	-20.496	1042.368	-240	
512032	-32	-352	16992	-1.952	-21.472	1036.512	-272	
517018	-80	-352	16992	-4.880	-21.472	1036.512	-192	
522003	-80	-256	16976	-4.880	-15.616	1035.536	-272	
526988	-80	-320	16896	-4.880	-19.520	1030.656	-240	
531973	-48	-320	16992	-2.928	-19.520	1036.512	-288	
536960	-64	-352	17056	-3.904	-21.472	1040.416	-336	
541942	-96	-304	17008	-5.856	-18.544	1037.488	-208	
546930	-64	-352	17024	-3.904	-21.472	1038.464	-272	
551915	-64	-304	17008	-3.904	-18.544	1037.488	-224	
556899	-80	-288	17056	-4.880	-17.568	1040.416	-240	
561884	-80	-256	16928	-4.880	-15.616	1032.608	-256	
566870	-16	-256	17024	-0.976	-15.616	1038.464	-240	
571856	-64	-336	17056	-3.904	-20.496	1040.416	-304	
576841	-64	-256	17008	-3.904	-15.616	1037.488	-256	
581826	-48	-336	17024	-2.928	-20.496	1038.464	-288	
