Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
3451	-128	-336	17024	-7.808	-20.496	1038.464	-272	
8437	-48	-352	17040	-2.928	-21.472	1039.440	-288	
13422	-32	-256	17040	-1.952	-15.616	1039.440	-208	
18407	32	-336	16992	1.952	-20.496	1036.512	-272	
23393	-64	-336	17056	-3.904	-20.496	1040.416	-288	
28378	-80	-320	16992	-4.880	-19.520	1036.512	-304	
33364	-32	-336	17056	-1.952	-20.496	1040.416	-320	
38346	-64	-384	17008	-3.904	-23.424	1037.488	-240	
43331	-80	-336	17008	-4.880	-20.496	1037.488	-304	
48316	-32	-416	16992	-1.952	-25.376	1036.512	-368	
53302	-80	-336	16992	-4.880	-20.496	1036.512	-320	
58287	-16	-352	17024	-0.976	-21.472	1038.464	-304	
63272	-48	-288	17008	-2.928	-17.568	1037.488	-224	
68257	0	-352	17072	0.000	-21.472	1041.392	-256	
73243	-16	-352	17008	-0.976	-21.472	1037.488	-256	
78227	-96	-336	16992	-5.856	-20.496	1036.512	-272	
83213	-48	-368	16992	-2.928	-22.448	1036.512	-352	
88199	-48	-304	16944	-2.928	-18.544	1033.584	-224	
93184	-80	-352	16992	-4.880	-21.472	1036.512	-272	
98166	-16	-336	17008	-0.976	-20.496	1037.488	-224	
103152	-32	-272	17008	-1.952	-16.592	1037.488	-192	
108138	-80	-304	16992	-4.880	-18.544	1036.512	-272	
113123	-48	-304	17024	-2.928	-18.544	1038.464	-112	
118107	-16	-384	17008	-0.976	-23.424	1037.488	-192	
123092	-32	-288	17008	-1.952	-17.568	1037.488	-224	
128076	-16	-256	16992	-0.976	-15.616	1036.512	-256	
133063	16	-368	16992	0.976	-22.448	1036.512	-304	
138048	-80	-384	16960	-4.880	-23.424	1034.560	-208	
143033	-64	-352	16992	-3.904	-21.472	1036.512	-256	
148018	-80	-368	17008	-4.880	-22.448	1037.488	-224	
153002	-32	-336	16992	-1.952	-20.496	1036.512	-224	
157987	-32	-256	16992	-1.952	-15.616	1036.512	-256	
162971	-32	-352	17040	-1.952	-21.472	1039.440	-128	
167955	-32	-320	17104	-1.952	-19.520	1043.344	-208	
172941	-48	-304	17008	-2.928	-18.544	1037.488	-240	
177926	-48	-320	16976	-2.928	-19.520	1035.536	-240	
182911	-64	-288	17008	-3.904	-17.568	1037.488	-352	
187897	-32	-304	16992	-1.952	-18.544	1036.512	-208	
192881	-80	-400	16992	-4.880	-24.400	1036.512	-272	
197866	-64	-336	17024	-3.904	-20.496	1038.464	-272	
202851	-64	-352	16992	-3.904	-21.472	1036.512	-176	
207837	-80	-336	16960	-4.880	-20.496	1034.560	-240	
212822	-64	-352	17040	-3.904	-21.472	1039.440	-48	
217808	-32	-352	16960	-1.952	-21.472	1034.560	-224	
222793	-48	-352	16992	-2.928	-21.472	1036.512	-224	
227777	-64	-304	17056	-3.904	-18.544	1040.416	-256	
232762	-32	-368	17008	-1.952	-22.448	1037.488	-288	
237746	-32	-336	17056	-1.952	-20.496	1040.416	-192	
242730	-32	-288	16992	-1.952	-17.568	1036.512	-256	
247715	-48	-368	17072	-2.928	-22.448	1041.392	-224	
252701	-48	-336	17056	-2.928	-20.496	1040.416	-176	
257686	-80	-336	16976	-4.880	-20.496	1035.536	-256	
262672	-16	-368	16976	-0.976	-22.448	1035.536	-112	
267657	-32	-352	17056	-1.952	-21.472	1040.416	-256	
272642	-32	-336	17024	-1.952	-20.496	1038.464	-192	
277625	-64	-320	17008	-3.904	-19.520	1037.488	-256	
282611	-64	-336	17040	-3.904	-20.496	1039.440	-288	
287596	-144	-304	16992	-8.784	-18.544	1036.512	-192	
292581	-64	-272	16976	-3.904	-16.592	1035.536	-224	
297566	-96	-288	17024	-5.856	-17.568	1038.464	-256	
302551	-64	-288	17024	-3.904	-17.568	1038.464	-208	
307536	-48	-320	16992	-2.928	-19.520	1036.512	-240	
312521	-64	-272	16992	-3.904	-16.592	1036.512	-112	
317507	-32	-304	17072	-1.952	-18.544	1041.392	-304	
322491	-32	-368	16992	-1.952	-22.448	1036.512	-208	
327477	-16	-320	17008	-0.976	-19.520	1037.488	-272	
332463	-80	-336	17008	-4.880	-20.496	1037.488	-272	
337448	-32	-288	17072	-1.952	-17.568	1041.392	-160	
342433	-16	-320	16992	-0.976	-19.520	1036.512	-240	
347419	-96	-352	17008	-5.856	-21.472	1037.488	-192	
352402	-48	-352	16992	-2.928	-21.472	1036.512	-208	
357388	0	-352	16928	0.000	-21.472	1032.608	-240	
362373	-32	-352	16992	-1.952	-21.472	1036.512	-160	
367359	-80	-368	16976	-4.880	-22.448	1035.536	-272	
372344	-80	-368	16992	-4.880	-22.448	1036.512	-256	
