Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
3393	112	-672	17056	6.832	-40.992	1040.416	320	
8381	48	-576	17056	2.928	-35.136	1040.416	384	
13367	32	-416	16928	1.952	-25.376	1032.608	320	
18353	-48	-592	17088	-2.928	-36.112	1042.368	352	
23339	16	-608	17152	0.976	-37.088	1046.272	352	
28327	48	-432	17072	2.928	-26.352	1041.392	336	
33314	96	-512	16800	5.856	-31.232	1024.800	352	
38300	160	-576	16864	9.760	-35.136	1028.704	336	
43286	32	-576	17136	1.952	-35.136	1045.296	368	
48273	64	-576	16960	3.904	-35.136	1034.560	304	
53260	80	-528	16880	4.880	-32.208	1029.680	368	
58247	48	-544	17056	2.928	-33.184	1040.416	352	
63235	-48	-480	17248	-2.928	-29.280	1052.128	368	
68222	32	-496	17056	1.952	-30.256	1040.416	384	
73207	128	-512	16896	7.808	-31.232	1030.656	400	
78195	64	-512	17008	3.904	-31.232	1037.488	416	
83182	96	-560	17056	5.856	-34.160	1040.416	416	
88169	112	-512	16992	6.832	-31.232	1036.512	400	
93156	80	-464	16960	4.880	-28.304	1034.560	368	
98142	96	-496	16992	5.856	-30.256	1036.512	336	
103127	16	-480	17056	0.976	-29.280	1040.416	368	
108112	32	-480	17072	1.952	-29.280	1041.392	352	
113098	32	-512	17056	1.952	-31.232	1040.416	320	
118084	96	-496	17008	5.856	-30.256	1037.488	352	
123070	0	-512	17088	0.000	-31.232	1042.368	336	
128055	64	-560	16976	3.904	-34.160	1035.536	368	
133042	112	-448	16928	6.832	-27.328	1032.608	352	
138027	16	-480	16992	0.976	-29.280	1036.512	336	
143013	96	-480	16928	5.856	-29.280	1032.608	320	
147999	-96	-560	17056	-5.856	-34.160	1040.416	336	
152986	176	-560	16928	10.736	-34.160	1032.608	352	
157973	-16	-448	17008	-0.976	-27.328	1037.488	384	
162960	32	-496	17040	1.952	-30.256	1039.440	336	
167947	160	-496	16928	9.760	-30.256	1032.608	336	
172933	64	-464	17008	3.904	-28.304	1037.488	352	
177920	32	-496	17008	1.952	-30.256	1037.488	352	
182906	128	-544	16928	7.808	-33.184	1032.608	336	
187893	16	-512	17088	0.976	-31.232	1042.368	320	
192879	16	-496	17040	0.976	-30.256	1039.440	352	
197866	144	-608	16896	8.784	-37.088	1030.656	320	
202850	48	-528	17008	2.928	-32.208	1037.488	368	
207838	0	-480	17072	0.000	-29.280	1041.392	320	
212823	96	-512	16912	5.856	-31.232	1031.632	336	
217810	80	-496	16992	4.880	-30.256	1036.512	352	
222797	80	-464	17152	4.880	-28.304	1046.272	304	
227786	64	-560	17008	3.904	-34.160	1037.488	352	
232773	192	-528	16864	11.712	-32.208	1028.704	320	
237759	48	-480	17024	2.928	-29.280	1038.464	336	
242745	80	-576	17120	4.880	-35.136	1044.320	320	
247730	112	-560	16912	6.832	-34.160	1031.632	336	
