Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
3113	96	-528	16992	5.856	-32.208	1036.512	336	
8100	96	-480	16992	5.856	-29.280	1036.512	320	
13086	48	-496	16960	2.928	-30.256	1034.560	320	
18074	48	-544	16944	2.928	-33.184	1033.584	336	
23060	64	-464	16960	3.904	-28.304	1034.560	352	
28046	80	-560	16992	4.880	-34.160	1036.512	336	
33032	96	-512	16992	5.856	-31.232	1036.512	336	
38017	96	-512	16992	5.856	-31.232	1036.512	320	
43004	80	-560	16992	4.880	-34.160	1036.512	304	
47990	48	-576	17024	2.928	-35.136	1038.464	336	
52977	112	-432	17008	6.832	-26.352	1037.488	288	
57964	64	-528	16976	3.904	-32.208	1035.536	320	
62950	48	-496	16960	2.928	-30.256	1034.560	320	
67937	80	-512	17024	4.880	-31.232	1038.464	352	
72924	80	-528	17008	4.880	-32.208	1037.488	320	
77911	64	-544	16992	3.904	-33.184	1036.512	304	
82898	112	-512	16928	6.832	-31.232	1032.608	288	
87885	112	-560	16960	6.832	-34.160	1034.560	352	
92872	0	-496	17024	0.000	-30.256	1038.464	336	
97859	128	-528	16992	7.808	-32.208	1036.512	320	
102845	112	-528	16992	6.832	-32.208	1036.512	320	
107832	80	-512	16960	4.880	-31.232	1034.560	304	
112818	-16	-560	17072	-0.976	-34.160	1041.392	320	
117805	112	-544	16960	6.832	-33.184	1034.560	352	
122791	144	-480	16928	8.784	-29.280	1032.608	288	
127777	16	-496	16992	0.976	-30.256	1036.512	320	
132764	128	-560	16976	7.808	-34.160	1035.536	304	
137751	64	-544	17040	3.904	-33.184	1039.440	336	
142737	0	-560	17056	0.000	-34.160	1040.416	336	
147722	96	-640	16992	5.856	-39.040	1036.512	336	
152710	96	-480	16976	5.856	-29.280	1035.536	336	
157696	64	-496	17008	3.904	-30.256	1037.488	336	
162681	64	-560	16928	3.904	-34.160	1032.608	304	
167669	64	-512	17008	3.904	-31.232	1037.488	320	
172654	48	-544	17088	2.928	-33.184	1042.368	304	
177639	96	-576	16912	5.856	-35.136	1031.632	320	
182626	160	-560	16944	9.760	-34.160	1033.584	320	
187611	64	-496	17056	3.904	-30.256	1040.416	368	
192597	64	-528	16992	3.904	-32.208	1036.512	368	
197588	80	-576	16912	4.880	-35.136	1031.632	352	
202571	32	-576	17056	1.952	-35.136	1040.416	352	
207557	80	-544	17120	4.880	-33.184	1044.320	320	
212543	96	-496	16992	5.856	-30.256	1036.512	336	
217530	64	-512	16944	3.904	-31.232	1033.584	320	
222516	96	-544	17008	5.856	-33.184	1037.488	336	
227502	80	-576	16992	4.880	-35.136	1036.512	368	
232490	32	-560	16992	1.952	-34.160	1036.512	352	
237476	80	-512	17008	4.880	-31.232	1037.488	352	
242462	16	-512	17024	0.976	-31.232	1038.464	336	
247447	128	-560	16960	7.808	-34.160	1034.560	336	
252434	80	-480	16976	4.880	-29.280	1035.536	352	
257420	48	-464	17056	2.928	-28.304	1040.416	320	
262406	112	-576	16960	6.832	-35.136	1034.560	352	
267394	144	-448	16880	8.784	-27.328	1029.680	320	
272380	64	-448	16992	3.904	-27.328	1036.512	320	
277366	80	-560	17056	4.880	-34.160	1040.416	336	
282353	176	-496	17008	10.736	-30.256	1037.488	336	
287340	64	-432	16992	3.904	-26.352	1036.512	336	
292327	112	-480	16880	6.832	-29.280	1029.680	336	
297312	112	-560	17104	6.832	-34.160	1043.344	320	
