Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
4256	-288	400	16224	-17.568	24.400	989.664	-944	
9260	-336	320	16224	-20.496	19.520	989.664	-944	
14261	-336	336	16144	-20.496	20.496	984.784	-960	
19261	-320	320	16192	-19.520	19.520	987.712	-928	
24262	-336	336	16288	-20.496	20.496	993.568	-960	
29263	-320	352	16272	-19.520	21.472	992.592	-976	
34266	-368	192	16224	-22.448	11.712	989.664	-960	
39267	-400	304	16240	-24.400	18.544	990.640	-960	
44270	-320	256	16208	-19.520	15.616	988.688	-912	
49273	-384	320	16224	-23.424	19.520	989.664	-944	
54274	-352	304	16224	-21.472	18.544	989.664	-912	
59276	-336	336	16160	-20.496	20.496	985.760	-912	
64278	-352	384	16224	-21.472	23.424	989.664	-928	
69279	-304	416	16256	-18.544	25.376	991.616	-928	
74281	-320	304	16224	-19.520	18.544	989.664	-928	
79282	-400	336	16160	-24.400	20.496	985.760	-944	
84283	-368	368	16224	-22.448	22.448	989.664	-928	
89284	-400	304	16256	-24.400	18.544	991.616	-912	
94285	-384	304	16208	-23.424	18.544	988.688	-928	
99286	-368	352	16272	-22.448	21.472	992.592	-928	
104288	-400	416	16208	-24.400	25.376	988.688	-928	
109290	-368	320	15936	-22.448	19.520	972.096	-928	
114291	-304	272	16016	-18.544	16.592	976.976	-928	
119292	-432	368	16368	-26.352	22.448	998.448	-912	
124294	-352	432	16144	-21.472	26.352	984.784	-928	
129295	-336	512	16080	-20.496	31.232	980.880	-928	
134296	-336	416	16096	-20.496	25.376	981.856	-912	
139297	-384	416	16256	-23.424	25.376	991.616	-944	
144299	-416	400	16400	-25.376	24.400	1000.400	-912	
149298	-448	368	16256	-27.328	22.448	991.616	-928	
154300	-400	384	16336	-24.400	23.424	996.496	-944	
159300	-464	400	16256	-28.304	24.400	991.616	-944	
164299	-368	336	16224	-22.448	20.496	989.664	-960	
169302	-352	400	16240	-21.472	24.400	990.640	-944	
174303	-416	432	16128	-25.376	26.352	983.808	-928	
179302	-288	496	16128	-17.568	30.256	983.808	-944	
184304	-320	368	16176	-19.520	22.448	986.736	-944	
189304	-288	368	16256	-17.568	22.448	991.616	-944	
194306	-400	368	16256	-24.400	22.448	991.616	-912	
199305	-448	304	16144	-27.328	18.544	984.784	-912	
204306	-432	256	16224	-26.352	15.616	989.664	-928	
209307	-368	192	16336	-22.448	11.712	996.496	-944	
214309	-400	304	16224	-24.400	18.544	989.664	-928	
219311	-352	304	16224	-21.472	18.544	989.664	-928	
224314	-288	304	16128	-17.568	18.544	983.808	-944	
229314	-304	400	16256	-18.544	24.400	991.616	-928	
234317	-336	416	16144	-20.496	25.376	984.784	-928	
239318	-288	368	16112	-17.568	22.448	982.832	-928	
244319	-320	256	16208	-19.520	15.616	988.688	-912	
249320	-352	320	16304	-21.472	19.520	994.544	-960	
254322	-384	256	16320	-23.424	15.616	995.520	-912	
259324	-336	304	16272	-20.496	18.544	992.592	-912	
264325	-368	288	16224	-22.448	17.568	989.664	-928	
269327	-352	320	16192	-21.472	19.520	987.712	-896	
274329	-272	304	16192	-16.592	18.544	987.712	-960	
279330	-336	400	16256	-20.496	24.400	991.616	-928	
284333	-336	448	16128	-20.496	27.328	983.808	-960	
289336	-368	416	16240	-22.448	25.376	990.640	-912	
294338	-368	432	16192	-22.448	26.352	987.712	-944	
299341	-400	416	16208	-24.400	25.376	988.688	-960	
304341	-384	512	16224	-23.424	31.232	989.664	-944	
309343	-464	496	16240	-28.304	30.256	990.640	-928	
314345	-400	432	16256	-24.400	26.352	991.616	-960	
319346	-400	416	16240	-24.400	25.376	990.640	-944	
324345	-400	416	16256	-24.400	25.376	991.616	-976	
329349	-432	400	16192	-26.352	24.400	987.712	-944	
334350	-400	400	16224	-24.400	24.400	989.664	-928	
339349	-352	416	16192	-21.472	25.376	987.712	-928	
344353	-336	400	16192	-20.496	24.400	987.712	-912	
349355	-352	352	16224	-21.472	21.472	989.664	-912	
354356	-384	336	16176	-23.424	20.496	986.736	-944	
359357	-400	368	16160	-24.400	22.448	985.760	-928	
364360	-368	320	16240	-22.448	19.520	990.640	-928	
369362	-368	288	16240	-22.448	17.568	990.640	-928	
374364	-416	416	16272	-25.376	25.376	992.592	-928	
379367	-288	352	16224	-17.568	21.472	989.664	-928	
384368	-272	304	16144	-16.592	18.544	984.784	-928	
389367	-304	336	16192	-18.544	20.496	987.712	-912	
394368	-352	320	16160	-21.472	19.520	985.760	-912	
399369	-384	304	16208	-23.424	18.544	988.688	-944	
404371	-320	368	16224	-19.520	22.448	989.664	-960	
409373	-352	320	16192	-21.472	19.520	987.712	-944	
414374	-304	368	16256	-18.544	22.448	991.616	-960	
419375	-320	272	16224	-19.520	16.592	989.664	-944	
424375	-368	304	16192	-22.448	18.544	987.712	-944	
429377	-336	336	16208	-20.496	20.496	988.688	-896	
434379	-368	400	16208	-22.448	24.400	988.688	-928	
439379	-336	400	16208	-20.496	24.400	988.688	-912	
444381	-320	384	16160	-19.520	23.424	985.760	-928	
449383	-400	336	16224	-24.400	20.496	989.664	-864	
454385	-384	432	16192	-23.424	26.352	987.712	-896	
459386	-352	352	16208	-21.472	21.472	988.688	-928	
464388	-320	336	16192	-19.520	20.496	987.712	-944	
469389	-352	352	16224	-21.472	21.472	989.664	-880	
474391	-384	320	16144	-23.424	19.520	984.784	-944	
479392	-400	384	16208	-24.400	23.424	988.688	-928	
484392	-368	352	16192	-22.448	21.472	987.712	-944	
489395	-352	432	16208	-21.472	26.352	988.688	-928	
494396	-336	416	16208	-20.496	25.376	988.688	-928	
499395	-384	352	16256	-23.424	21.472	991.616	-928	
504395	-304	352	16272	-18.544	21.472	992.592	-944	
509399	-432	384	16288	-26.352	23.424	993.568	-912	
514400	-448	400	16320	-27.328	24.400	995.520	-928	
519400	-416	336	16256	-25.376	20.496	991.616	-928	
524402	-384	384	16224	-23.424	23.424	989.664	-912	
529403	-336	352	16272	-20.496	21.472	992.592	-912	
534403	-304	304	16160	-18.544	18.544	985.760	-912	
539405	-448	288	16192	-27.328	17.568	987.712	-912	
544406	-336	416	16288	-20.496	25.376	993.568	-912	
549407	-336	304	16160	-20.496	18.544	985.760	-944	
554407	-320	336	16256	-19.520	20.496	991.616	-928	
559410	-384	336	16208	-23.424	20.496	988.688	-912	
564411	-384	368	16192	-23.424	22.448	987.712	-896	
569413	-352	384	16272	-21.472	23.424	992.592	-928	
574414	-320	304	16224	-19.520	18.544	989.664	-912	
579416	-352	400	16224	-21.472	24.400	989.664	-960	
584418	-384	336	16224	-23.424	20.496	989.664	-928	
589420	-416	432	16256	-25.376	26.352	991.616	-976	
594421	-352	352	16192	-21.472	21.472	987.712	-960	
599422	-352	336	16192	-21.472	20.496	987.712	-960	
