,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,1877
'0:0:0.05,1892
'0:0:0.1,1908
'0:0:0.15,1919
'0:0:0.2,1928
'0:0:0.25,1929
'0:0:0.3,1926
'0:0:0.35,1922
'0:0:0.4,1919
'0:0:0.45,1917
'0:0:0.5,1916
'0:0:0.55,1919
'0:0:0.6,1925
'0:0:0.65,1933
'0:0:0.7,1940
'0:0:0.75,1945
'0:0:0.8,1947
'0:0:0.85,1946
'0:0:0.9,1946
'0:0:0.95,1946
'0:0:1.0,1945
'0:0:1.05,1941
'0:0:1.1,1927
'0:0:1.15,1907
'0:0:1.2,1889
'0:0:1.25,1880
'0:0:1.3,1882
'0:0:1.35,1886
'0:0:1.4,1890
'0:0:1.45,1897
'0:0:1.5,1908
'0:0:1.55,1921
'0:0:1.6,1935
'0:0:1.65,1946
'0:0:1.7,1959
'0:0:1.75,1970
'0:0:1.8,1977
'0:0:1.85,1984
'0:0:1.9,1993
'0:0:1.95,2002
'0:0:2.0,2012
'0:0:2.05,2019
'0:0:2.1,2023
'0:0:2.15,2022
'0:0:2.2,2016
'0:0:2.25,2006
'0:0:2.3,1995
'0:0:2.35,1988
'0:0:2.4,1981
'0:0:2.45,1971
'0:0:2.5,1954
'0:0:2.55,1939
'0:0:2.6,1920
'0:0:2.65,1906
'0:0:2.7,1892
'0:0:2.75,1880
'0:0:2.8,1871
'0:0:2.85,1866
'0:0:2.9,1862
'0:0:2.95,1857
'0:0:3.0,1852
'0:0:3.05,1851
'0:0:3.1,1849
'0:0:3.15,1846
'0:0:3.2,1847
'0:0:3.25,1849
'0:0:3.3,1853
'0:0:3.35,1855
'0:0:3.4,1853
'0:0:3.45,1851
'0:0:3.5,1850
'0:0:3.55,1852
'0:0:3.6,1859
'0:0:3.65,1869
'0:0:3.7,1884
'0:0:3.75,1903
'0:0:3.8,1924
'0:0:3.85,1945
'0:0:3.9,1970
'0:0:3.95,1995
'0:0:4.0,2018
'0:0:4.05,2034
'0:0:4.1,2049
'0:0:4.15,2062
'0:0:4.2,2073
'0:0:4.25,2082
'0:0:4.3,2087
'0:0:4.35,2087
'0:0:4.4,2084
'0:0:4.45,2076
'0:0:4.5,2065
'0:0:4.55,2052
'0:0:4.6,2038
'0:0:4.65,2026
'0:0:4.7,2009
'0:0:4.75,1985
'0:0:4.8,1953
'0:0:4.85,1925
'0:0:4.9,1897
'0:0:4.95,1873
'0:0:5.0,1854
'0:0:5.05,1846
'0:0:5.1,1838
'0:0:5.15,1835
'0:0:5.2,1837
'0:0:5.25,1840
'0:0:5.3,1844
'0:0:5.35,1847
'0:0:5.4,1846
'0:0:5.45,1845
'0:0:5.5,1842
'0:0:5.55,1840
'0:0:5.6,1837
'0:0:5.65,1835
'0:0:5.7,1833
'0:0:5.75,1831
'0:0:5.8,1823
'0:0:5.85,1814
'0:0:5.9,1809
'0:0:5.95,1813
'0:0:6.0,1827
'0:0:6.05,1843
'0:0:6.1,1863
'0:0:6.15,1884
'0:0:6.2,1908
'0:0:6.25,1932
'0:0:6.3,1957
'0:0:6.35,1978
'0:0:6.4,2001
'0:0:6.45,2019
'0:0:6.5,2036
'0:0:6.55,2052
'0:0:6.6,2066
'0:0:6.65,2073
'0:0:6.7,2066
'0:0:6.75,2045
'0:0:6.8,2015
'0:0:6.85,1991
'0:0:6.9,1978
'0:0:6.95,1966
'0:0:7.0,1948
'0:0:7.05,1928
'0:0:7.1,1903
'0:0:7.15,1879
'0:0:7.2,1857
'0:0:7.25,1842
'0:0:7.3,1832
'0:0:7.35,1827
'0:0:7.4,1821
'0:0:7.45,1815
'0:0:7.5,1810
'0:0:7.55,1806
'0:0:7.6,1803
'0:0:7.65,1801
'0:0:7.7,1799
'0:0:7.75,1802
'0:0:7.8,1803
'0:0:7.85,1800
'0:0:7.9,1799
'0:0:7.95,1806
'0:0:8.0,1821
'0:0:8.05,1836
'0:0:8.1,1854
'0:0:8.15,1873
'0:0:8.2,1894
'0:0:8.25,1914
'0:0:8.3,1934
'0:0:8.35,1952
'0:0:8.4,1971
'0:0:8.45,1989
'0:0:8.5,2005
'0:0:8.55,2019
'0:0:8.6,2035
'0:0:8.65,2049
'0:0:8.7,2057
'0:0:8.75,2055
'0:0:8.8,2040
'0:0:8.85,2018
'0:0:8.9,1996
'0:0:8.95,1979
'0:0:9.0,1960
'0:0:9.05,1941
'0:0:9.1,1919
'0:0:9.15,1894
'0:0:9.2,1869
'0:0:9.25,1853
'0:0:9.3,1844
'0:0:9.35,1840
'0:0:9.4,1835
'0:0:9.45,1830
'0:0:9.5,1825
'0:0:9.55,1822
'0:0:9.6,1820
'0:0:9.65,1819
'0:0:9.7,1818
'0:0:9.75,1820
'0:0:9.8,1820
'0:0:9.85,1817
'0:0:9.9,1815
'0:0:9.95,1815
'0:0:10.0,1817
'0:0:10.05,1819
'0:0:10.1,1824
'0:0:10.15,1833
'0:0:10.2,1846
'0:0:10.25,1862
'0:0:10.3,1883
'0:0:10.35,1905
'0:0:10.4,1935
'0:0:10.45,1957
'0:0:10.5,1977
'0:0:10.55,1995
'0:0:10.6,2015
'0:0:10.65,2033
'0:0:10.7,2051
'0:0:10.75,2063
'0:0:10.8,2069
'0:0:10.85,2068
'0:0:10.9,2058
'0:0:10.95,2040
'0:0:11.0,2018
'0:0:11.05,1996
'0:0:11.1,1970
'0:0:11.15,1949
'0:0:11.2,1930
'0:0:11.25,1915
'0:0:11.3,1903
'0:0:11.35,1896
'0:0:11.4,1890
'0:0:11.45,1883
'0:0:11.5,1875
'0:0:11.55,1869
'0:0:11.6,1861
'0:0:11.65,1856
'0:0:11.7,1853
'0:0:11.75,1850
'0:0:11.8,1851
'0:0:11.85,1861
'0:0:11.9,1882
'0:0:11.95,1906
'0:0:12.0,1927
'0:0:12.05,1944
'0:0:12.1,1961
'0:0:12.15,1975
'0:0:12.2,1989
'0:0:12.25,2000
'0:0:12.3,2002
'0:0:12.35,2002
'0:0:12.4,1997
'0:0:12.45,1987
'0:0:12.5,1979
'0:0:12.55,1975
'0:0:12.6,1975
'0:0:12.65,1973
'0:0:12.7,1959
'0:0:12.75,1940
'0:0:12.8,1919
'0:0:12.85,1903
'0:0:12.9,1891
'0:0:12.95,1885
'0:0:13.0,1883
'0:0:13.05,1887
'0:0:13.1,1885
'0:0:13.15,1879
'0:0:13.2,1874
'0:0:13.25,1870
'0:0:13.3,1865
'0:0:13.35,1863
'0:0:13.4,1860
'0:0:13.45,1856
'0:0:13.5,1852
'0:0:13.55,1849
'0:0:13.6,1845
'0:0:13.65,1841
'0:0:13.7,1835
'0:0:13.75,1830
'0:0:13.8,1824
'0:0:13.85,1816
'0:0:13.9,1814
'0:0:13.95,1821
'0:0:14.0,1839
'0:0:14.05,1860
'0:0:14.1,1879
'0:0:14.15,1897
'0:0:14.2,1918
'0:0:14.25,1937
'0:0:14.3,1958
'0:0:14.35,1974
'0:0:14.4,1991
'0:0:14.45,2008
'0:0:14.5,2027
'0:0:14.55,2040
'0:0:14.6,2051
'0:0:14.65,2060
'0:0:14.7,2066
'0:0:14.75,2069
'0:0:14.8,2064
'0:0:14.85,2054
'0:0:14.9,2039
'0:0:14.95,2024
'0:0:15.0,2003
'0:0:15.05,1975
'0:0:15.1,1940
'0:0:15.15,1911
'0:0:15.2,1886
'0:0:15.25,1864
'0:0:15.3,1842
'0:0:15.35,1828
'0:0:15.4,1819
'0:0:15.45,1815
'0:0:15.5,1812
'0:0:15.55,1807
'0:0:15.6,1803
'0:0:15.65,1801
'0:0:15.7,1796
'0:0:15.75,1790
'0:0:15.8,1784
'0:0:15.85,1783
'0:0:15.9,1784
'0:0:15.95,1785
'0:0:16.0,1785
'0:0:16.05,1787
'0:0:16.1,1789
'0:0:16.15,1793
'0:0:16.2,1799
'0:0:16.25,1801
'0:0:16.3,1803
'0:0:16.35,1803
'0:0:16.4,1801
'0:0:16.45,1804
'0:0:16.5,1818
'0:0:16.55,1840
'0:0:16.6,1870
'0:0:16.65,1897
'0:0:16.7,1920
'0:0:16.75,1942
'0:0:16.8,1966
'0:0:16.85,1986
'0:0:16.9,2005
'0:0:16.95,2020
'0:0:17.0,2033
'0:0:17.05,2043
'0:0:17.1,2051
'0:0:17.15,2055
'0:0:17.2,2052
'0:0:17.25,2044
'0:0:17.3,2033
'0:0:17.35,2018
'0:0:17.4,2002
'0:0:17.45,1989
'0:0:17.5,1980
'0:0:17.55,1979
'0:0:17.6,1976
'0:0:17.65,1962
'0:0:17.7,1941
'0:0:17.75,1922
'0:0:17.8,1904
'0:0:17.85,1888
'0:0:17.9,1870
'0:0:17.95,1855
'0:0:18.0,1841
'0:0:18.05,1829
'0:0:18.1,1817
'0:0:18.15,1808
'0:0:18.2,1805
'0:0:18.25,1806
'0:0:18.3,1806
'0:0:18.35,1806
'0:0:18.4,1805
'0:0:18.45,1808
'0:0:18.5,1820
'0:0:18.55,1838
'0:0:18.6,1861
'0:0:18.65,1886
'0:0:18.7,1910
'0:0:18.75,1927
'0:0:18.8,1946
'0:0:18.85,1963
'0:0:18.9,1980
'0:0:18.95,1993
'0:0:19.0,2003
'0:0:19.05,2012
'0:0:19.1,2020
'0:0:19.15,2025
'0:0:19.2,2020
