,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,1658
'0:0:0.05,1642
'0:0:0.1,1635
'0:0:0.15,1631
'0:0:0.2,1619
'0:0:0.25,1609
'0:0:0.3,1605
'0:0:0.35,1605
'0:0:0.4,1610
'0:0:0.45,1626
'0:0:0.5,1654
'0:0:0.55,1682
'0:0:0.6,1727
'0:0:0.65,1756
'0:0:0.7,1747
'0:0:0.75,1746
'0:0:0.8,1769
'0:0:0.85,1783
'0:0:0.9,1777
'0:0:0.95,1767
'0:0:1.0,1763
'0:0:1.05,1762
'0:0:1.1,1763
'0:0:1.15,1765
'0:0:1.2,1761
'0:0:1.25,1749
'0:0:1.3,1736
'0:0:1.35,1731
'0:0:1.4,1729
'0:0:1.45,1730
'0:0:1.5,1734
'0:0:1.55,1740
'0:0:1.6,1747
'0:0:1.65,1750
'0:0:1.7,1767
'0:0:1.75,1783
'0:0:1.8,1757
'0:0:1.85,1746
'0:0:1.9,1775
'0:0:1.95,1814
'0:0:2.0,1871
'0:0:2.05,1911
'0:0:2.1,1932
'0:0:2.15,1935
'0:0:2.2,1932
'0:0:2.25,1944
'0:0:2.3,1964
'0:0:2.35,1983
'0:0:2.4,2014
'0:0:2.45,2035
'0:0:2.5,2037
'0:0:2.55,2026
'0:0:2.6,2010
'0:0:2.65,1993
'0:0:2.7,1973
'0:0:2.75,1956
'0:0:2.8,1937
'0:0:2.85,1919
'0:0:2.9,1922
'0:0:2.95,1918
'0:0:3.0,1850
'0:0:3.05,1807
'0:0:3.1,1822
'0:0:3.15,1827
'0:0:3.2,1809
'0:0:3.25,1788
'0:0:3.3,1765
'0:0:3.35,1748
'0:0:3.4,1749
'0:0:3.45,1757
'0:0:3.5,1762
'0:0:3.55,1763
'0:0:3.6,1759
'0:0:3.65,1754
'0:0:3.7,1748
'0:0:3.75,1739
'0:0:3.8,1735
'0:0:3.85,1740
'0:0:3.9,1737
'0:0:3.95,1731
'0:0:4.0,1728
'0:0:4.05,1716
'0:0:4.1,1708
'0:0:4.15,1718
'0:0:4.2,1752
'0:0:4.25,1807
'0:0:4.3,1870
'0:0:4.35,1913
'0:0:4.4,1948
'0:0:4.45,1977
'0:0:4.5,1999
'0:0:4.55,2007
'0:0:4.6,2000
'0:0:4.65,1989
'0:0:4.7,1979
'0:0:4.75,1970
'0:0:4.8,1954
'0:0:4.85,1927
'0:0:4.9,1893
'0:0:4.95,1866
'0:0:5.0,1851
'0:0:5.05,1845
'0:0:5.1,1855
'0:0:5.15,1854
'0:0:5.2,1805
'0:0:5.25,1765
'0:0:5.3,1759
'0:0:5.35,1757
'0:0:5.4,1759
'0:0:5.45,1776
'0:0:5.5,1787
'0:0:5.55,1778
'0:0:5.6,1768
'0:0:5.65,1761
'0:0:5.7,1743
'0:0:5.75,1718
'0:0:5.8,1695
'0:0:5.85,1681
'0:0:5.9,1675
'0:0:5.95,1666
'0:0:6.0,1648
'0:0:6.05,1652
'0:0:6.1,1648
'0:0:6.15,1620
'0:0:6.2,1630
'0:0:6.25,1675
'0:0:6.3,1726
'0:0:6.35,1773
'0:0:6.4,1826
'0:0:6.45,1871
'0:0:6.5,1904
'0:0:6.55,1917
'0:0:6.6,1929
'0:0:6.65,1948
'0:0:6.7,1963
'0:0:6.75,1966
'0:0:6.8,1956
'0:0:6.85,1946
'0:0:6.9,1944
'0:0:6.95,1947
'0:0:7.0,1953
'0:0:7.05,1960
'0:0:7.1,1958
'0:0:7.15,1898
'0:0:7.2,1816
'0:0:7.25,1798
'0:0:7.3,1802
'0:0:7.35,1787
'0:0:7.4,1768
'0:0:7.45,1768
'0:0:7.5,1764
'0:0:7.55,1760
'0:0:7.6,1766
'0:0:7.65,1768
'0:0:7.7,1758
'0:0:7.75,1745
'0:0:7.8,1727
'0:0:7.85,1713
'0:0:7.9,1714
'0:0:7.95,1725
'0:0:8.0,1740
'0:0:8.05,1750
'0:0:8.1,1752
'0:0:8.15,1759
'0:0:8.2,1775
'0:0:8.25,1768
'0:0:8.3,1766
'0:0:8.35,1778
'0:0:8.4,1788
'0:0:8.45,1821
'0:0:8.5,1887
'0:0:8.55,1937
'0:0:8.6,1943
'0:0:8.65,1924
'0:0:8.7,1914
'0:0:8.75,1922
'0:0:8.8,1936
'0:0:8.85,1935
'0:0:8.9,1934
'0:0:8.95,1932
'0:0:9.0,1921
'0:0:9.05,1908
'0:0:9.1,1892
'0:0:9.15,1876
'0:0:9.2,1860
'0:0:9.25,1849
'0:0:9.3,1841
'0:0:9.35,1795
'0:0:9.4,1716
'0:0:9.45,1678
'0:0:9.5,1663
'0:0:9.55,1652
'0:0:9.6,1659
'0:0:9.65,1689
'0:0:9.7,1711
'0:0:9.75,1711
'0:0:9.8,1707
'0:0:9.85,1704
'0:0:9.9,1700
'0:0:9.95,1690
'0:0:10.0,1674
'0:0:10.05,1662
'0:0:10.1,1660
'0:0:10.15,1658
'0:0:10.2,1659
'0:0:10.25,1673
'0:0:10.3,1694
'0:0:10.35,1712
'0:0:10.4,1733
'0:0:10.45,1731
'0:0:10.5,1724
'0:0:10.55,1757
'0:0:10.6,1817
'0:0:10.65,1882
'0:0:10.7,1960
'0:0:10.75,2001
'0:0:10.8,2012
'0:0:10.85,2020
'0:0:10.9,2025
'0:0:10.95,2027
'0:0:11.0,2035
'0:0:11.05,2042
'0:0:11.1,2046
'0:0:11.15,2045
'0:0:11.2,2032
'0:0:11.25,2007
'0:0:11.3,1978
'0:0:11.35,1952
'0:0:11.4,1930
'0:0:11.45,1925
'0:0:11.5,1921
'0:0:11.55,1870
'0:0:11.6,1812
'0:0:11.65,1817
'0:0:11.7,1842
'0:0:11.75,1848
'0:0:11.8,1844
'0:0:11.85,1837
'0:0:11.9,1820
'0:0:11.95,1798
'0:0:12.0,1775
'0:0:12.05,1760
'0:0:12.1,1745
'0:0:12.15,1734
'0:0:12.2,1726
'0:0:12.25,1720
'0:0:12.3,1714
'0:0:12.35,1706
'0:0:12.4,1700
'0:0:12.45,1692
'0:0:12.5,1692
'0:0:12.55,1697
'0:0:12.6,1693
'0:0:12.65,1699
'0:0:12.7,1717
'0:0:12.75,1728
'0:0:12.8,1751
'0:0:12.85,1792
'0:0:12.9,1838
'0:0:12.95,1862
'0:0:13.0,1866
'0:0:13.05,1863
'0:0:13.1,1865
'0:0:13.15,1876
'0:0:13.2,1896
'0:0:13.25,1911
'0:0:13.3,1909
'0:0:13.35,1889
'0:0:13.4,1863
'0:0:13.45,1844
'0:0:13.5,1830
'0:0:13.55,1828
'0:0:13.6,1838
'0:0:13.65,1847
'0:0:13.7,1811
'0:0:13.75,1765
'0:0:13.8,1757
'0:0:13.85,1761
'0:0:13.9,1753
'0:0:13.95,1738
'0:0:14.0,1720
'0:0:14.05,1711
'0:0:14.1,1713
'0:0:14.15,1716
'0:0:14.2,1718
'0:0:14.25,1715
'0:0:14.3,1708
'0:0:14.35,1705
'0:0:14.4,1710
'0:0:14.45,1715
'0:0:14.5,1719
'0:0:14.55,1721
'0:0:14.6,1719
'0:0:14.65,1719
'0:0:14.7,1730
'0:0:14.75,1745
'0:0:14.8,1735
'0:0:14.85,1732
'0:0:14.9,1758
'0:0:14.95,1789
'0:0:15.0,1831
'0:0:15.05,1876
'0:0:15.1,1911
'0:0:15.15,1920
'0:0:15.2,1927
'0:0:15.25,1947
'0:0:15.3,1978
'0:0:15.35,2011
'0:0:15.4,2034
'0:0:15.45,2033
'0:0:15.5,2010
'0:0:15.55,1982
'0:0:15.6,1950
'0:0:15.65,1917
'0:0:15.7,1880
'0:0:15.75,1852
'0:0:15.8,1825
'0:0:15.85,1807
'0:0:15.9,1807
'0:0:15.95,1818
'0:0:16.0,1782
'0:0:16.05,1737
'0:0:16.1,1740
'0:0:16.15,1762
'0:0:16.2,1779
'0:0:16.25,1783
'0:0:16.3,1777
'0:0:16.35,1766
'0:0:16.4,1756
'0:0:16.45,1747
'0:0:16.5,1746
'0:0:16.55,1753
'0:0:16.6,1758
'0:0:16.65,1751
'0:0:16.7,1739
'0:0:16.75,1733
'0:0:16.8,1734
'0:0:16.85,1731
'0:0:16.9,1720
'0:0:16.95,1715
'0:0:17.0,1718
'0:0:17.05,1721
'0:0:17.1,1723
'0:0:17.15,1721
'0:0:17.2,1737
'0:0:17.25,1787
'0:0:17.3,1846
'0:0:17.35,1883
'0:0:17.4,1903
'0:0:17.45,1917
'0:0:17.5,1928
'0:0:17.55,1934
'0:0:17.6,1943
'0:0:17.65,1953
'0:0:17.7,1963
'0:0:17.75,1967
'0:0:17.8,1959
'0:0:17.85,1941
'0:0:17.9,1923
'0:0:17.95,1909
'0:0:18.0,1890
'0:0:18.05,1874
'0:0:18.1,1857
'0:0:18.15,1842
'0:0:18.2,1824
'0:0:18.25,1815
'0:0:18.3,1825
'0:0:18.35,1781
'0:0:18.4,1711
'0:0:18.45,1710
'0:0:18.5,1734
'0:0:18.55,1745
'0:0:18.6,1748
'0:0:18.65,1750
'0:0:18.7,1744
'0:0:18.75,1737
'0:0:18.8,1729
'0:0:18.85,1723
'0:0:18.9,1719
'0:0:18.95,1714
'0:0:19.0,1706
'0:0:19.05,1700
'0:0:19.1,1697
'0:0:19.15,1700
'0:0:19.2,1700
