,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Respiration (ID 1  Exp 1)
Range:,Arb
Units:,Arb
Time
'-0:0:0.0,1576
'0:0:0.05,1593
'0:0:0.1,1600
'0:0:0.15,1592
'0:0:0.2,1582
'0:0:0.25,1581
'0:0:0.3,1582
'0:0:0.35,1586
'0:0:0.4,1584
'0:0:0.45,1575
'0:0:0.5,1572
'0:0:0.55,1584
'0:0:0.6,1597
'0:0:0.65,1592
'0:0:0.7,1580
'0:0:0.75,1572
'0:0:0.8,1571
'0:0:0.85,1572
'0:0:0.9,1574
'0:0:0.95,1580
'0:0:1.0,1588
'0:0:1.05,1586
'0:0:1.1,1579
'0:0:1.15,1582
'0:0:1.2,1588
'0:0:1.25,1599
'0:0:1.3,1613
'0:0:1.35,1625
'0:0:1.4,1636
'0:0:1.45,1663
'0:0:1.5,1704
'0:0:1.55,1711
'0:0:1.6,1715
'0:0:1.65,1766
'0:0:1.7,1815
'0:0:1.75,1847
'0:0:1.8,1874
'0:0:1.85,1916
'0:0:1.9,1948
'0:0:1.95,1971
'0:0:2.0,1972
'0:0:2.05,1953
'0:0:2.1,1926
'0:0:2.15,1893
'0:0:2.2,1863
'0:0:2.25,1829
'0:0:2.3,1804
'0:0:2.35,1781
'0:0:2.4,1764
'0:0:2.45,1766
'0:0:2.5,1770
'0:0:2.55,1759
'0:0:2.6,1769
'0:0:2.65,1811
'0:0:2.7,1854
'0:0:2.75,1891
'0:0:2.8,1902
'0:0:2.85,1880
'0:0:2.9,1834
'0:0:2.95,1783
'0:0:3.0,1743
'0:0:3.05,1713
'0:0:3.1,1695
'0:0:3.15,1679
'0:0:3.2,1664
'0:0:3.25,1651
'0:0:3.3,1646
'0:0:3.35,1647
'0:0:3.4,1651
'0:0:3.45,1659
'0:0:3.5,1673
'0:0:3.55,1698
'0:0:3.6,1703
'0:0:3.65,1724
'0:0:3.7,1776
'0:0:3.75,1825
'0:0:3.8,1849
'0:0:3.85,1861
'0:0:3.9,1894
'0:0:3.95,1938
'0:0:4.0,1961
'0:0:4.05,1981
'0:0:4.1,2006
'0:0:4.15,2028
'0:0:4.2,2025
'0:0:4.25,1991
'0:0:4.3,1945
'0:0:4.35,1900
'0:0:4.4,1876
'0:0:4.45,1859
'0:0:4.5,1838
'0:0:4.55,1794
'0:0:4.6,1747
'0:0:4.65,1724
'0:0:4.7,1728
'0:0:4.75,1724
'0:0:4.8,1702
'0:0:4.85,1673
'0:0:4.9,1651
'0:0:4.95,1634
'0:0:5.0,1630
'0:0:5.05,1631
'0:0:5.1,1638
'0:0:5.15,1647
'0:0:5.2,1650
'0:0:5.25,1641
'0:0:5.3,1626
'0:0:5.35,1614
'0:0:5.4,1613
'0:0:5.45,1612
'0:0:5.5,1612
'0:0:5.55,1628
'0:0:5.6,1634
'0:0:5.65,1596
'0:0:5.7,1587
'0:0:5.75,1630
'0:0:5.8,1664
'0:0:5.85,1680
'0:0:5.9,1704
'0:0:5.95,1752
'0:0:6.0,1794
'0:0:6.05,1830
'0:0:6.1,1860
'0:0:6.15,1886
'0:0:6.2,1906
'0:0:6.25,1923
'0:0:6.3,1925
'0:0:6.35,1912
'0:0:6.4,1883
'0:0:6.45,1839
'0:0:6.5,1804
'0:0:6.55,1783
'0:0:6.6,1774
'0:0:6.65,1765
'0:0:6.7,1742
'0:0:6.75,1717
'0:0:6.8,1708
'0:0:6.85,1672
'0:0:6.9,1637
'0:0:6.95,1633
'0:0:7.0,1653
'0:0:7.05,1676
'0:0:7.1,1671
'0:0:7.15,1655
'0:0:7.2,1643
'0:0:7.25,1636
'0:0:7.3,1642
'0:0:7.35,1658
'0:0:7.4,1663
'0:0:7.45,1655
'0:0:7.5,1649
'0:0:7.55,1652
'0:0:7.6,1668
'0:0:7.65,1684
'0:0:7.7,1689
'0:0:7.75,1689
'0:0:7.8,1683
'0:0:7.85,1694
'0:0:7.9,1680
'0:0:7.95,1633
'0:0:8.0,1622
'0:0:8.05,1645
'0:0:8.1,1680
'0:0:8.15,1722
'0:0:8.2,1751
'0:0:8.25,1775
'0:0:8.3,1806
'0:0:8.35,1849
'0:0:8.4,1881
'0:0:8.45,1906
'0:0:8.5,1922
'0:0:8.55,1926
'0:0:8.6,1921
'0:0:8.65,1912
'0:0:8.7,1898
'0:0:8.75,1869
'0:0:8.8,1830
'0:0:8.85,1791
'0:0:8.9,1775
'0:0:8.95,1793
'0:0:9.0,1813
'0:0:9.05,1811
'0:0:9.1,1798
'0:0:9.15,1760
'0:0:9.2,1723
'0:0:9.25,1707
'0:0:9.3,1704
'0:0:9.35,1715
'0:0:9.4,1716
'0:0:9.45,1694
'0:0:9.5,1670
'0:0:9.55,1663
'0:0:9.6,1667
'0:0:9.65,1667
'0:0:9.7,1660
'0:0:9.75,1649
'0:0:9.8,1639
'0:0:9.85,1629
'0:0:9.9,1621
'0:0:9.95,1616
'0:0:10.0,1616
'0:0:10.05,1623
'0:0:10.1,1632
'0:0:10.15,1643
'0:0:10.2,1658
'0:0:10.25,1679
'0:0:10.3,1673
'0:0:10.35,1662
'0:0:10.4,1698
'0:0:10.45,1753
'0:0:10.5,1787
'0:0:10.55,1816
'0:0:10.6,1846
'0:0:10.65,1879
'0:0:10.7,1901
'0:0:10.75,1917
'0:0:10.8,1919
'0:0:10.85,1911
'0:0:10.9,1899
'0:0:10.95,1878
'0:0:11.0,1850
'0:0:11.05,1815
'0:0:11.1,1786
'0:0:11.15,1759
'0:0:11.2,1737
'0:0:11.25,1719
'0:0:11.3,1705
'0:0:11.35,1688
'0:0:11.4,1682
'0:0:11.45,1671
'0:0:11.5,1649
'0:0:11.55,1658
'0:0:11.6,1683
'0:0:11.65,1693
'0:0:11.7,1690
'0:0:11.75,1700
'0:0:11.8,1721
'0:0:11.85,1726
'0:0:11.9,1720
'0:0:11.95,1728
'0:0:12.0,1745
'0:0:12.05,1754
'0:0:12.1,1755
'0:0:12.15,1755
'0:0:12.2,1757
'0:0:12.25,1762
'0:0:12.3,1772
'0:0:12.35,1795
'0:0:12.4,1826
'0:0:12.45,1823
'0:0:12.5,1795
'0:0:12.55,1807
'0:0:12.6,1847
'0:0:12.65,1878
'0:0:12.7,1893
'0:0:12.75,1909
'0:0:12.8,1909
'0:0:12.85,1882
'0:0:12.9,1841
'0:0:12.95,1803
'0:0:13.0,1783
'0:0:13.05,1776
'0:0:13.1,1770
'0:0:13.15,1762
'0:0:13.2,1756
'0:0:13.25,1751
'0:0:13.3,1743
'0:0:13.35,1729
'0:0:13.4,1709
'0:0:13.45,1687
'0:0:13.5,1664
'0:0:13.55,1630
'0:0:13.6,1616
'0:0:13.65,1623
'0:0:13.7,1643
'0:0:13.75,1693
'0:0:13.8,1718
'0:0:13.85,1707
'0:0:13.9,1712
'0:0:13.95,1755
'0:0:14.0,1793
'0:0:14.05,1811
'0:0:14.1,1822
'0:0:14.15,1838
'0:0:14.2,1857
'0:0:14.25,1878
'0:0:14.3,1888
'0:0:14.35,1878
'0:0:14.4,1862
'0:0:14.45,1847
'0:0:14.5,1834
'0:0:14.55,1820
'0:0:14.6,1815
'0:0:14.65,1824
'0:0:14.7,1789
'0:0:14.75,1745
'0:0:14.8,1752
'0:0:14.85,1760
'0:0:14.9,1753
'0:0:14.95,1729
'0:0:15.0,1708
'0:0:15.05,1699
'0:0:15.1,1697
'0:0:15.15,1693
'0:0:15.2,1689
'0:0:15.25,1683
'0:0:15.3,1682
'0:0:15.35,1677
'0:0:15.4,1672
'0:0:15.45,1672
'0:0:15.5,1674
'0:0:15.55,1675
'0:0:15.6,1681
'0:0:15.65,1686
'0:0:15.7,1688
'0:0:15.75,1703
'0:0:15.8,1723
'0:0:15.85,1726
'0:0:15.9,1721
'0:0:15.95,1740
'0:0:16.0,1780
'0:0:16.05,1820
'0:0:16.1,1851
'0:0:16.15,1889
'0:0:16.2,1917
'0:0:16.25,1924
'0:0:16.3,1908
'0:0:16.35,1872
'0:0:16.4,1834
'0:0:16.45,1814
'0:0:16.5,1819
'0:0:16.55,1814
'0:0:16.6,1793
'0:0:16.65,1765
'0:0:16.7,1745
'0:0:16.75,1732
'0:0:16.8,1723
'0:0:16.85,1719
'0:0:16.9,1716
'0:0:16.95,1708
'0:0:17.0,1697
'0:0:17.05,1691
'0:0:17.1,1693
'0:0:17.15,1715
'0:0:17.2,1726
'0:0:17.25,1691
'0:0:17.3,1679
'0:0:17.35,1708
'0:0:17.4,1717
'0:0:17.45,1698
'0:0:17.5,1676
'0:0:17.55,1677
'0:0:17.6,1682
'0:0:17.65,1686
'0:0:17.7,1696
'0:0:17.75,1714
'0:0:17.8,1740
'0:0:17.85,1776
'0:0:17.9,1806
'0:0:17.95,1833
'0:0:18.0,1855
'0:0:18.05,1880
'0:0:18.1,1903
'0:0:18.15,1928
'0:0:18.2,1944
'0:0:18.25,1947
'0:0:18.3,1938
'0:0:18.35,1917
'0:0:18.4,1886
'0:0:18.45,1846
'0:0:18.5,1815
'0:0:18.55,1768
'0:0:18.6,1738
'0:0:18.65,1750
'0:0:18.7,1781
'0:0:18.75,1804
'0:0:18.8,1788
'0:0:18.85,1744
'0:0:18.9,1701
'0:0:18.95,1675
'0:0:19.0,1681
'0:0:19.05,1697
'0:0:19.1,1703
'0:0:19.15,1699
'0:0:19.2,1696
